Generation:	16	Best fitness:	241.38503401360543	Average fitness:	326.5044625850341	Fitness standard deviation:	37.356696829896734	Best genome:	A8	A9	E4	N9	N3	A6	A14	A17	A11	N7	E5	A16	N12	E3	N6	N5	A7	A13	A15	A12	A10	
Generation:	42224	Best fitness:	95.75646258503401	Average fitness:	304.17474829931973	Fitness standard deviation:	52.63675002683729	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42240	Best fitness:	95.75646258503401	Average fitness:	312.6467482993197	Fitness standard deviation:	51.55606114053449	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42256	Best fitness:	95.75646258503401	Average fitness:	302.46674829931965	Fitness standard deviation:	62.820229943247185	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42272	Best fitness:	95.75646258503401	Average fitness:	296.0718911564625	Fitness standard deviation:	53.18970161485728	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42288	Best fitness:	95.75646258503401	Average fitness:	311.60446258503407	Fitness standard deviation:	53.57192241753329	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42304	Best fitness:	95.75646258503401	Average fitness:	313.6273197278911	Fitness standard deviation:	52.04892807694682	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42320	Best fitness:	95.75646258503401	Average fitness:	310.4570340136054	Fitness standard deviation:	50.615880460340804	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42336	Best fitness:	95.75646258503401	Average fitness:	312.7438911564625	Fitness standard deviation:	55.0369084798593	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42352	Best fitness:	95.75646258503401	Average fitness:	322.84160544217707	Fitness standard deviation:	67.71722802287496	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42368	Best fitness:	95.75646258503401	Average fitness:	320.0353197278912	Fitness standard deviation:	59.88426213070322	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42384	Best fitness:	95.75646258503401	Average fitness:	307.6267482993198	Fitness standard deviation:	55.44354030867063	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42400	Best fitness:	95.75646258503401	Average fitness:	316.8427482993197	Fitness standard deviation:	61.48351628838151	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42416	Best fitness:	95.75646258503401	Average fitness:	305.13017687074824	Fitness standard deviation:	51.376405238043596	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42432	Best fitness:	95.75646258503401	Average fitness:	309.15474829931964	Fitness standard deviation:	57.571846410394386	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42448	Best fitness:	95.75646258503401	Average fitness:	306.6633197278911	Fitness standard deviation:	60.83828059398666	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42464	Best fitness:	95.75646258503401	Average fitness:	313.3953197278911	Fitness standard deviation:	55.77330990972039	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42480	Best fitness:	95.75646258503401	Average fitness:	310.0901768707483	Fitness standard deviation:	57.456177711578505	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42496	Best fitness:	95.75646258503401	Average fitness:	311.7347482993198	Fitness standard deviation:	55.99763072539	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42512	Best fitness:	95.75646258503401	Average fitness:	306.1187482993197	Fitness standard deviation:	55.466752222592305	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42528	Best fitness:	95.75646258503401	Average fitness:	311.44903401360534	Fitness standard deviation:	58.5757212531483	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42544	Best fitness:	95.75646258503401	Average fitness:	306.13589115646255	Fitness standard deviation:	49.752897334153886	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42560	Best fitness:	95.75646258503401	Average fitness:	309.3810340136055	Fitness standard deviation:	58.028801577935674	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42576	Best fitness:	95.75646258503401	Average fitness:	309.70617687074827	Fitness standard deviation:	59.57318984994809	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42592	Best fitness:	95.75646258503401	Average fitness:	320.48103401360544	Fitness standard deviation:	47.00907138163086	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42608	Best fitness:	95.75646258503401	Average fitness:	313.82789115646267	Fitness standard deviation:	50.94303349060094	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42624	Best fitness:	95.75646258503401	Average fitness:	308.45646258503405	Fitness standard deviation:	54.50518440048261	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42640	Best fitness:	95.75646258503401	Average fitness:	312.9296054421769	Fitness standard deviation:	52.26264734267971	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42656	Best fitness:	95.75646258503401	Average fitness:	314.240462585034	Fitness standard deviation:	59.65143443132181	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42672	Best fitness:	95.75646258503401	Average fitness:	299.172462585034	Fitness standard deviation:	53.048779757840975	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42688	Best fitness:	95.75646258503401	Average fitness:	315.29074829931966	Fitness standard deviation:	58.266218938487455	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42704	Best fitness:	95.75646258503401	Average fitness:	304.3073197278911	Fitness standard deviation:	66.01119807043256	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42720	Best fitness:	95.75646258503401	Average fitness:	312.441605442177	Fitness standard deviation:	58.21099986940543	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42736	Best fitness:	95.75646258503401	Average fitness:	298.3867482993197	Fitness standard deviation:	57.87241432598408	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42752	Best fitness:	95.75646258503401	Average fitness:	314.09874829931977	Fitness standard deviation:	67.77938750905058	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42768	Best fitness:	95.75646258503401	Average fitness:	309.4421768707483	Fitness standard deviation:	51.00967655299156	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42784	Best fitness:	95.75646258503401	Average fitness:	307.8787482993197	Fitness standard deviation:	56.739803986338934	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42800	Best fitness:	95.75646258503401	Average fitness:	309.78160544217684	Fitness standard deviation:	53.8281084723798	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42816	Best fitness:	95.75646258503401	Average fitness:	318.89531972789115	Fitness standard deviation:	53.373409571678316	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42832	Best fitness:	95.75646258503401	Average fitness:	326.15303401360546	Fitness standard deviation:	54.58304577617562	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42848	Best fitness:	95.75646258503401	Average fitness:	305.85931972789126	Fitness standard deviation:	57.15082801549898	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42864	Best fitness:	95.75646258503401	Average fitness:	306.3158911564626	Fitness standard deviation:	64.77126601277732	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42880	Best fitness:	95.75646258503401	Average fitness:	322.11131972789116	Fitness standard deviation:	48.83331619177336	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42896	Best fitness:	95.75646258503401	Average fitness:	317.37817687074835	Fitness standard deviation:	47.82256236701395	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42912	Best fitness:	95.75646258503401	Average fitness:	313.95931972789117	Fitness standard deviation:	58.48704339337012	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42928	Best fitness:	95.75646258503401	Average fitness:	318.9467482993197	Fitness standard deviation:	57.324987068182985	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42944	Best fitness:	95.75646258503401	Average fitness:	301.944462585034	Fitness standard deviation:	58.082684789242755	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42960	Best fitness:	95.75646258503401	Average fitness:	316.5478911564627	Fitness standard deviation:	55.56084254661547	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42976	Best fitness:	95.75646258503401	Average fitness:	309.61646258503407	Fitness standard deviation:	59.33875967695989	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	42992	Best fitness:	95.75646258503401	Average fitness:	308.3581768707483	Fitness standard deviation:	66.33300367579521	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43008	Best fitness:	95.75646258503401	Average fitness:	313.74560544217695	Fitness standard deviation:	54.19362923323541	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43024	Best fitness:	95.75646258503401	Average fitness:	303.6376054421769	Fitness standard deviation:	63.28796780508882	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43040	Best fitness:	95.75646258503401	Average fitness:	309.808462585034	Fitness standard deviation:	58.916550514871695	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43056	Best fitness:	95.75646258503401	Average fitness:	308.31017687074825	Fitness standard deviation:	56.94361576155838	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43072	Best fitness:	95.75646258503401	Average fitness:	300.4610340136054	Fitness standard deviation:	52.45713464363459	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43088	Best fitness:	95.75646258503401	Average fitness:	309.84103401360545	Fitness standard deviation:	55.06388273966291	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43104	Best fitness:	95.75646258503401	Average fitness:	305.71760544217693	Fitness standard deviation:	54.74904908614153	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43120	Best fitness:	95.75646258503401	Average fitness:	303.28446258503396	Fitness standard deviation:	54.238547400933086	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43136	Best fitness:	95.75646258503401	Average fitness:	298.3364625850341	Fitness standard deviation:	55.27590293154838	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43152	Best fitness:	95.75646258503401	Average fitness:	307.89303401360553	Fitness standard deviation:	58.938977585780556	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43168	Best fitness:	95.75646258503401	Average fitness:	312.77760544217693	Fitness standard deviation:	59.682792737085954	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43184	Best fitness:	95.75646258503401	Average fitness:	310.8456054421769	Fitness standard deviation:	49.29459551947426	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43200	Best fitness:	95.75646258503401	Average fitness:	305.02674829931976	Fitness standard deviation:	67.70020666414058	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43216	Best fitness:	95.75646258503401	Average fitness:	322.7993197278911	Fitness standard deviation:	48.97321158614396	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43232	Best fitness:	95.75646258503401	Average fitness:	313.97474829931963	Fitness standard deviation:	58.68695693774082	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43248	Best fitness:	95.75646258503401	Average fitness:	317.2570340136055	Fitness standard deviation:	54.87125867195775	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43264	Best fitness:	95.75646258503401	Average fitness:	308.81360544217694	Fitness standard deviation:	52.42505834862887	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43280	Best fitness:	95.75646258503401	Average fitness:	318.860462585034	Fitness standard deviation:	59.107481693633886	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43296	Best fitness:	95.75646258503401	Average fitness:	314.12446258503405	Fitness standard deviation:	60.69645173773357	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43312	Best fitness:	95.75646258503401	Average fitness:	308.2850340136054	Fitness standard deviation:	56.28060665730502	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43328	Best fitness:	95.75646258503401	Average fitness:	310.2810340136054	Fitness standard deviation:	60.023193819097116	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43344	Best fitness:	95.75646258503401	Average fitness:	319.7616054421769	Fitness standard deviation:	60.57588789245423	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43360	Best fitness:	95.75646258503401	Average fitness:	316.49017687074837	Fitness standard deviation:	50.755897114703494	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43376	Best fitness:	95.75646258503401	Average fitness:	313.24617687074823	Fitness standard deviation:	53.941055965691646	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43392	Best fitness:	95.75646258503401	Average fitness:	314.2353197278912	Fitness standard deviation:	48.978442758221775	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43408	Best fitness:	95.75646258503401	Average fitness:	319.7096054421769	Fitness standard deviation:	63.75052416207082	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43424	Best fitness:	95.75646258503401	Average fitness:	313.1216054421769	Fitness standard deviation:	56.96656499945151	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43440	Best fitness:	95.75646258503401	Average fitness:	316.4530340136054	Fitness standard deviation:	61.528844376322525	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43456	Best fitness:	95.75646258503401	Average fitness:	314.9216054421768	Fitness standard deviation:	58.0041049328513	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43472	Best fitness:	95.75646258503401	Average fitness:	307.2296054421768	Fitness standard deviation:	48.36876919868769	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43488	Best fitness:	95.75646258503401	Average fitness:	310.46046258503407	Fitness standard deviation:	55.376847076763646	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43504	Best fitness:	95.75646258503401	Average fitness:	319.3461768707483	Fitness standard deviation:	55.077924985739024	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43520	Best fitness:	95.75646258503401	Average fitness:	309.1507482993197	Fitness standard deviation:	59.26511421793859	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43536	Best fitness:	95.75646258503401	Average fitness:	318.86389115646256	Fitness standard deviation:	51.051893425879385	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43552	Best fitness:	95.75646258503401	Average fitness:	312.8096054421769	Fitness standard deviation:	64.56495947619938	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43568	Best fitness:	95.75646258503401	Average fitness:	306.2741768707483	Fitness standard deviation:	51.506505914400805	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43584	Best fitness:	95.75646258503401	Average fitness:	317.1467482993198	Fitness standard deviation:	54.29615827654694	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43600	Best fitness:	95.75646258503401	Average fitness:	310.53760544217687	Fitness standard deviation:	57.87165408426633	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43616	Best fitness:	95.75646258503401	Average fitness:	312.8433197278912	Fitness standard deviation:	55.746995807406705	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43632	Best fitness:	95.75646258503401	Average fitness:	317.76960544217684	Fitness standard deviation:	60.96838905531292	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43648	Best fitness:	95.75646258503401	Average fitness:	311.43303401360544	Fitness standard deviation:	56.615834358257345	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43664	Best fitness:	95.75646258503401	Average fitness:	303.45931972789117	Fitness standard deviation:	60.049845689618046	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43680	Best fitness:	95.75646258503401	Average fitness:	313.3107482993198	Fitness standard deviation:	54.35246152171388	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43696	Best fitness:	95.75646258503401	Average fitness:	304.668462585034	Fitness standard deviation:	69.48838548437062	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43712	Best fitness:	95.75646258503401	Average fitness:	311.60274829931984	Fitness standard deviation:	53.85896257327454	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43728	Best fitness:	95.75646258503401	Average fitness:	312.49303401360544	Fitness standard deviation:	56.62631919695927	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43744	Best fitness:	95.75646258503401	Average fitness:	320.3736054421768	Fitness standard deviation:	50.83307167101162	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43760	Best fitness:	95.75646258503401	Average fitness:	314.30446258503406	Fitness standard deviation:	55.02242739472845	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
Generation:	43776	Best fitness:	95.75646258503401	Average fitness:	300.5861768707484	Fitness standard deviation:	49.26750701703375	Best genome:	A9	N3	E4	A7	N5	A11	N12	E3	N6	A6	A12	N7	A10	A15	A14	A17	N9	A16	E5	A8	A13	
