Generation:	16	Best fitness:	234.69931972789115	Average fitness:	343.47046258503417	Fitness standard deviation:	33.13430702397719	Best genome:	E5	A14	E4	A7	A11	N6	A15	E3	N7	A10	N12	A6	A17	A13	N9	A16	N5	A12	A9	N3	A8	
Generation:	39776	Best fitness:	114.87074829931973	Average fitness:	343.1860340136055	Fitness standard deviation:	37.85763669516175	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39792	Best fitness:	114.87074829931973	Average fitness:	342.4351768707484	Fitness standard deviation:	41.66986612453578	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39808	Best fitness:	114.87074829931973	Average fitness:	342.0740340136055	Fitness standard deviation:	41.11555236582551	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39824	Best fitness:	114.87074829931973	Average fitness:	342.25946258503427	Fitness standard deviation:	38.805852903543155	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39840	Best fitness:	114.87074829931973	Average fitness:	342.9420340136055	Fitness standard deviation:	38.13006580569905	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39856	Best fitness:	114.87074829931973	Average fitness:	343.48846258503414	Fitness standard deviation:	38.84878655526227	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39872	Best fitness:	114.87074829931973	Average fitness:	338.4928911564628	Fitness standard deviation:	43.88962784238272	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39888	Best fitness:	114.87074829931973	Average fitness:	343.03703401360576	Fitness standard deviation:	37.717582838560496	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39904	Best fitness:	114.87074829931973	Average fitness:	339.97017687074833	Fitness standard deviation:	39.39236484189207	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39920	Best fitness:	114.87074829931973	Average fitness:	335.714605442177	Fitness standard deviation:	39.88014255777643	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39936	Best fitness:	114.87074829931973	Average fitness:	338.9081768707485	Fitness standard deviation:	40.36894375024201	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39952	Best fitness:	114.87074829931973	Average fitness:	346.27760544217716	Fitness standard deviation:	40.4780895370746	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39968	Best fitness:	114.87074829931973	Average fitness:	340.6944625850342	Fitness standard deviation:	38.492075209829665	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	39984	Best fitness:	114.87074829931973	Average fitness:	340.33946258503425	Fitness standard deviation:	37.954760299168626	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40000	Best fitness:	114.87074829931973	Average fitness:	337.3110340136056	Fitness standard deviation:	39.83737074247584	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40016	Best fitness:	114.87074829931973	Average fitness:	340.09646258503415	Fitness standard deviation:	39.87279426437254	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40032	Best fitness:	114.87074829931973	Average fitness:	338.7888911564625	Fitness standard deviation:	38.28589420826593	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40048	Best fitness:	114.87074829931973	Average fitness:	341.15560544217703	Fitness standard deviation:	40.854848977564366	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40064	Best fitness:	114.87074829931973	Average fitness:	337.88331972789126	Fitness standard deviation:	38.700947268900336	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40080	Best fitness:	114.87074829931973	Average fitness:	342.04703401360536	Fitness standard deviation:	38.55468632517522	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40096	Best fitness:	114.87074829931973	Average fitness:	342.4563197278913	Fitness standard deviation:	39.615396717973795	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40112	Best fitness:	114.87074829931973	Average fitness:	339.66603401360555	Fitness standard deviation:	36.97682492936816	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40128	Best fitness:	114.87074829931973	Average fitness:	347.1656054421768	Fitness standard deviation:	38.681854076239816	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40144	Best fitness:	114.87074829931973	Average fitness:	341.9038911564629	Fitness standard deviation:	39.14734848476656	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40160	Best fitness:	114.87074829931973	Average fitness:	345.9564625850341	Fitness standard deviation:	37.08213575074573	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40176	Best fitness:	114.87074829931973	Average fitness:	345.40374829931983	Fitness standard deviation:	41.76708982719113	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40192	Best fitness:	114.87074829931973	Average fitness:	339.09031972789126	Fitness standard deviation:	39.293595113697386	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40208	Best fitness:	114.87074829931973	Average fitness:	341.31431972789136	Fitness standard deviation:	39.26886058615266	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40224	Best fitness:	114.87074829931973	Average fitness:	338.4783197278913	Fitness standard deviation:	38.17227281759923	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40240	Best fitness:	114.87074829931973	Average fitness:	339.1513197278914	Fitness standard deviation:	39.02850102064345	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40256	Best fitness:	114.87074829931973	Average fitness:	340.8206054421771	Fitness standard deviation:	39.877895928108614	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40272	Best fitness:	114.87074829931973	Average fitness:	342.628605442177	Fitness standard deviation:	38.233316055930246	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40288	Best fitness:	114.87074829931973	Average fitness:	338.7886054421771	Fitness standard deviation:	37.90111343337812	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40304	Best fitness:	114.87074829931973	Average fitness:	337.69974829931977	Fitness standard deviation:	34.92068394466615	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40320	Best fitness:	114.87074829931973	Average fitness:	333.8267482993197	Fitness standard deviation:	36.50368232361872	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40336	Best fitness:	114.87074829931973	Average fitness:	337.2094625850342	Fitness standard deviation:	38.41217370781279	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40352	Best fitness:	114.87074829931973	Average fitness:	338.0260340136054	Fitness standard deviation:	39.716787030942264	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40368	Best fitness:	114.87074829931973	Average fitness:	343.14417687074837	Fitness standard deviation:	37.005740041242255	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40384	Best fitness:	114.87074829931973	Average fitness:	340.6584625850342	Fitness standard deviation:	38.47964248529239	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40400	Best fitness:	114.87074829931973	Average fitness:	339.15617687074837	Fitness standard deviation:	37.638360044735514	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40416	Best fitness:	114.87074829931973	Average fitness:	341.4158911564626	Fitness standard deviation:	40.6678736325852	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40432	Best fitness:	114.87074829931973	Average fitness:	332.85274829932007	Fitness standard deviation:	38.002389217049	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40448	Best fitness:	114.87074829931973	Average fitness:	339.9610340136056	Fitness standard deviation:	40.76889254701682	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40464	Best fitness:	114.87074829931973	Average fitness:	342.19189115646276	Fitness standard deviation:	43.20501541558832	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40480	Best fitness:	114.87074829931973	Average fitness:	340.0027482993198	Fitness standard deviation:	38.40119115499478	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40496	Best fitness:	114.87074829931973	Average fitness:	338.6691768707484	Fitness standard deviation:	39.870616176142875	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40512	Best fitness:	114.87074829931973	Average fitness:	342.16274829931984	Fitness standard deviation:	38.00102674874961	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40528	Best fitness:	114.87074829931973	Average fitness:	332.7030340136058	Fitness standard deviation:	42.96186997697338	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40544	Best fitness:	114.87074829931973	Average fitness:	337.3864625850342	Fitness standard deviation:	39.15668939644662	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40560	Best fitness:	114.87074829931973	Average fitness:	337.0683197278912	Fitness standard deviation:	38.24153237232621	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40576	Best fitness:	114.87074829931973	Average fitness:	342.91674829932015	Fitness standard deviation:	38.07996524929817	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40592	Best fitness:	114.87074829931973	Average fitness:	343.2084625850341	Fitness standard deviation:	39.1679347988653	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40608	Best fitness:	114.87074829931973	Average fitness:	343.17360544217706	Fitness standard deviation:	37.350066196701164	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40624	Best fitness:	114.87074829931973	Average fitness:	343.4801768707483	Fitness standard deviation:	35.60770727278702	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40640	Best fitness:	114.87074829931973	Average fitness:	343.2071768707486	Fitness standard deviation:	35.87624993911538	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40656	Best fitness:	114.87074829931973	Average fitness:	338.2688911564626	Fitness standard deviation:	38.277164085503664	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40672	Best fitness:	114.87074829931973	Average fitness:	343.48546258503416	Fitness standard deviation:	38.89807266381181	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40688	Best fitness:	114.87074829931973	Average fitness:	340.43646258503395	Fitness standard deviation:	40.330488998487766	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40704	Best fitness:	114.87074829931973	Average fitness:	342.80160544217716	Fitness standard deviation:	39.97206221901512	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40720	Best fitness:	114.87074829931973	Average fitness:	336.8107482993198	Fitness standard deviation:	38.53516051502014	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40736	Best fitness:	114.87074829931973	Average fitness:	341.2750340136057	Fitness standard deviation:	37.44512085052208	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40752	Best fitness:	114.87074829931973	Average fitness:	338.76189115646275	Fitness standard deviation:	39.405019403676	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40768	Best fitness:	114.87074829931973	Average fitness:	336.76846258503406	Fitness standard deviation:	40.78763411643688	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40784	Best fitness:	114.87074829931973	Average fitness:	340.3751768707485	Fitness standard deviation:	39.44178149280951	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40800	Best fitness:	114.87074829931973	Average fitness:	342.11446258503406	Fitness standard deviation:	41.52072813151799	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40816	Best fitness:	114.87074829931973	Average fitness:	340.57117687074856	Fitness standard deviation:	39.59673352612278	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40832	Best fitness:	114.87074829931973	Average fitness:	340.95274829931964	Fitness standard deviation:	37.36429019963377	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40848	Best fitness:	114.87074829931973	Average fitness:	339.69003401360555	Fitness standard deviation:	39.27868435153799	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40864	Best fitness:	114.87074829931973	Average fitness:	337.34646258503415	Fitness standard deviation:	40.70597546768177	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40880	Best fitness:	114.87074829931973	Average fitness:	340.07989115646245	Fitness standard deviation:	34.63176856528098	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40896	Best fitness:	114.87074829931973	Average fitness:	340.70760544217706	Fitness standard deviation:	41.15689865450436	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40912	Best fitness:	114.87074829931973	Average fitness:	339.6734625850342	Fitness standard deviation:	41.12740013193449	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40928	Best fitness:	114.87074829931973	Average fitness:	340.2583197278914	Fitness standard deviation:	40.310256007722934	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40944	Best fitness:	114.87074829931973	Average fitness:	338.5783197278912	Fitness standard deviation:	37.16658450675767	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40960	Best fitness:	114.87074829931973	Average fitness:	337.3796054421771	Fitness standard deviation:	39.148286212652465	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40976	Best fitness:	114.87074829931973	Average fitness:	335.8856054421768	Fitness standard deviation:	38.86273772326056	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	40992	Best fitness:	114.87074829931973	Average fitness:	337.8561768707484	Fitness standard deviation:	37.184352095131274	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41008	Best fitness:	114.87074829931973	Average fitness:	337.4746054421769	Fitness standard deviation:	42.73374594234989	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41024	Best fitness:	114.87074829931973	Average fitness:	340.1350340136057	Fitness standard deviation:	39.48679239276581	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41040	Best fitness:	114.87074829931973	Average fitness:	343.26617687074855	Fitness standard deviation:	39.812254337434496	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41056	Best fitness:	114.87074829931973	Average fitness:	337.7698911564628	Fitness standard deviation:	37.89421590777815	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41072	Best fitness:	114.87074829931973	Average fitness:	338.34217687074846	Fitness standard deviation:	39.333072961204394	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41088	Best fitness:	114.87074829931973	Average fitness:	343.6916054421771	Fitness standard deviation:	36.01334907945063	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41104	Best fitness:	114.87074829931973	Average fitness:	342.67931972789125	Fitness standard deviation:	39.933606122652925	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41120	Best fitness:	114.87074829931973	Average fitness:	337.43303401360555	Fitness standard deviation:	41.459897984654525	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41136	Best fitness:	114.87074829931973	Average fitness:	339.4601768707484	Fitness standard deviation:	41.96520009313839	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41152	Best fitness:	114.87074829931973	Average fitness:	340.20374829932	Fitness standard deviation:	40.89499920503229	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41168	Best fitness:	114.87074829931973	Average fitness:	340.29889115646273	Fitness standard deviation:	43.04007714482693	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41184	Best fitness:	114.87074829931973	Average fitness:	339.1260340136059	Fitness standard deviation:	38.17999455613008	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41200	Best fitness:	114.87074829931973	Average fitness:	339.60731972789125	Fitness standard deviation:	39.36976278458235	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41216	Best fitness:	114.87074829931973	Average fitness:	342.1738911564629	Fitness standard deviation:	38.978200688307304	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41232	Best fitness:	114.87074829931973	Average fitness:	340.8571768707486	Fitness standard deviation:	39.51959895457711	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41248	Best fitness:	114.87074829931973	Average fitness:	334.8203197278913	Fitness standard deviation:	42.76871419743691	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41264	Best fitness:	114.87074829931973	Average fitness:	339.0341768707486	Fitness standard deviation:	39.94474031530488	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41280	Best fitness:	114.87074829931973	Average fitness:	341.76003401360555	Fitness standard deviation:	38.85460736869581	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41296	Best fitness:	114.87074829931973	Average fitness:	337.3813197278913	Fitness standard deviation:	39.73368594088622	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
Generation:	41312	Best fitness:	114.87074829931973	Average fitness:	343.53303401360574	Fitness standard deviation:	38.55491728716855	Best genome:	A9	N3	A11	E3	N6	A15	A14	A17	N7	A10	N12	A8	A13	A16	E5	A6	A12	E4	N5	A7	N9	
