Generation:	16	Best fitness:	234.8421768707483	Average fitness:	329.9707482993197	Fitness standard deviation:	33.291139349437614	Best genome:	A7	A11	N5	E5	N12	A10	A15	E4	A8	A13	A16	N3	E3	N6	N7	A6	A17	A14	A12	N9	A9	
Generation:	53952	Best fitness:	109.32789115646258	Average fitness:	313.8787482993197	Fitness standard deviation:	56.9845424196379	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	53968	Best fitness:	109.32789115646258	Average fitness:	303.0981768707484	Fitness standard deviation:	51.08526204977203	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	53984	Best fitness:	109.32789115646258	Average fitness:	305.06789115646257	Fitness standard deviation:	52.910151720648464	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54000	Best fitness:	109.32789115646258	Average fitness:	304.1758911564627	Fitness standard deviation:	49.15826085497446	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54016	Best fitness:	109.32789115646258	Average fitness:	318.1684625850341	Fitness standard deviation:	58.943036656467854	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54032	Best fitness:	109.32789115646258	Average fitness:	299.445605442177	Fitness standard deviation:	44.55994161136393	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54048	Best fitness:	109.32789115646258	Average fitness:	311.00331972789104	Fitness standard deviation:	48.47214314996832	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54064	Best fitness:	109.32789115646258	Average fitness:	303.9661768707483	Fitness standard deviation:	53.78958023973925	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54080	Best fitness:	109.32789115646258	Average fitness:	310.1496054421769	Fitness standard deviation:	53.354337293997304	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54096	Best fitness:	109.32789115646258	Average fitness:	308.3747482993198	Fitness standard deviation:	61.24820770655502	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54112	Best fitness:	109.32789115646258	Average fitness:	304.05703401360546	Fitness standard deviation:	59.242997137868976	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54128	Best fitness:	109.32789115646258	Average fitness:	305.49703401360546	Fitness standard deviation:	60.22151784123379	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54144	Best fitness:	109.32789115646258	Average fitness:	313.89074829931974	Fitness standard deviation:	63.080205828349506	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54160	Best fitness:	109.32789115646258	Average fitness:	311.4164625850341	Fitness standard deviation:	54.49330541170977	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54176	Best fitness:	109.32789115646258	Average fitness:	312.3650340136054	Fitness standard deviation:	46.88762675650307	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54192	Best fitness:	109.32789115646258	Average fitness:	315.6393197278912	Fitness standard deviation:	54.16750987936046	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54208	Best fitness:	109.32789115646258	Average fitness:	302.44789115646273	Fitness standard deviation:	62.85463215764984	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54224	Best fitness:	109.32789115646258	Average fitness:	307.54731972789114	Fitness standard deviation:	60.997770033512076	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54240	Best fitness:	109.32789115646258	Average fitness:	312.5278911564626	Fitness standard deviation:	61.3346982397669	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54256	Best fitness:	109.32789115646258	Average fitness:	303.2370340136055	Fitness standard deviation:	65.08920539740292	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54272	Best fitness:	109.32789115646258	Average fitness:	322.87589115646256	Fitness standard deviation:	59.08585982021314	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54288	Best fitness:	109.32789115646258	Average fitness:	301.73703401360547	Fitness standard deviation:	50.549361913653776	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54304	Best fitness:	109.32789115646258	Average fitness:	315.17646258503396	Fitness standard deviation:	54.181160141563176	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54320	Best fitness:	109.32789115646258	Average fitness:	305.90503401360553	Fitness standard deviation:	57.90073306786296	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54336	Best fitness:	109.32789115646258	Average fitness:	311.7873197278912	Fitness standard deviation:	53.35361888229077	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54352	Best fitness:	109.32789115646258	Average fitness:	304.98274829931967	Fitness standard deviation:	54.35153869064625	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54368	Best fitness:	109.32789115646258	Average fitness:	310.46560544217675	Fitness standard deviation:	54.346179465815375	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54384	Best fitness:	109.32789115646258	Average fitness:	307.7958911564627	Fitness standard deviation:	58.16377549713939	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54400	Best fitness:	109.32789115646258	Average fitness:	317.392462585034	Fitness standard deviation:	60.32283672483094	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54416	Best fitness:	109.32789115646258	Average fitness:	295.3113197278912	Fitness standard deviation:	63.689926692707445	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54432	Best fitness:	109.32789115646258	Average fitness:	305.9290340136055	Fitness standard deviation:	60.7053688806746	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54448	Best fitness:	109.32789115646258	Average fitness:	312.349605442177	Fitness standard deviation:	53.44519941711036	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54464	Best fitness:	109.32789115646258	Average fitness:	309.2867482993198	Fitness standard deviation:	50.84547864955192	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54480	Best fitness:	109.32789115646258	Average fitness:	310.23074829931977	Fitness standard deviation:	59.447047128052525	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54496	Best fitness:	109.32789115646258	Average fitness:	296.601605442177	Fitness standard deviation:	57.76622107093666	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54512	Best fitness:	109.32789115646258	Average fitness:	304.47131972789117	Fitness standard deviation:	56.079695620589455	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54528	Best fitness:	109.32789115646258	Average fitness:	305.8016054421768	Fitness standard deviation:	59.8039365546163	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54544	Best fitness:	109.32789115646258	Average fitness:	324.04960544217687	Fitness standard deviation:	47.60249583921466	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54560	Best fitness:	109.32789115646258	Average fitness:	307.50103401360536	Fitness standard deviation:	54.48496318607323	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54576	Best fitness:	109.32789115646258	Average fitness:	310.90674829931976	Fitness standard deviation:	55.36682858970372	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54592	Best fitness:	109.32789115646258	Average fitness:	316.9730340136054	Fitness standard deviation:	52.43775461498351	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54608	Best fitness:	109.32789115646258	Average fitness:	311.12731972789123	Fitness standard deviation:	64.34502571580299	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54624	Best fitness:	109.32789115646258	Average fitness:	295.6130340136055	Fitness standard deviation:	53.36324699908838	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54640	Best fitness:	109.32789115646258	Average fitness:	306.4387482993198	Fitness standard deviation:	53.830256764638776	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54656	Best fitness:	109.32789115646258	Average fitness:	309.7593197278913	Fitness standard deviation:	60.257678585981296	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54672	Best fitness:	109.32789115646258	Average fitness:	303.1416054421769	Fitness standard deviation:	56.066569540873765	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54688	Best fitness:	109.32789115646258	Average fitness:	301.1210340136055	Fitness standard deviation:	60.21934967623422	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54704	Best fitness:	109.32789115646258	Average fitness:	314.15817687074826	Fitness standard deviation:	57.66522537430499	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54720	Best fitness:	109.32789115646258	Average fitness:	311.949605442177	Fitness standard deviation:	51.15491751173735	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54736	Best fitness:	109.32789115646258	Average fitness:	304.37760544217684	Fitness standard deviation:	55.81808376707831	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54752	Best fitness:	109.32789115646258	Average fitness:	313.0776054421769	Fitness standard deviation:	54.901771893639506	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54768	Best fitness:	109.32789115646258	Average fitness:	301.8616054421769	Fitness standard deviation:	49.03340949822282	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54784	Best fitness:	109.32789115646258	Average fitness:	305.6736054421767	Fitness standard deviation:	51.420824257755136	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54800	Best fitness:	109.32789115646258	Average fitness:	306.02789115646266	Fitness standard deviation:	55.28943132576543	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54816	Best fitness:	109.32789115646258	Average fitness:	308.6256054421769	Fitness standard deviation:	44.73092491504174	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54832	Best fitness:	109.32789115646258	Average fitness:	305.8701768707484	Fitness standard deviation:	56.75632597736555	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54848	Best fitness:	109.32789115646258	Average fitness:	309.53874829931976	Fitness standard deviation:	57.08530899041023	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54864	Best fitness:	109.32789115646258	Average fitness:	310.2433197278912	Fitness standard deviation:	57.23504020497677	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54880	Best fitness:	109.32789115646258	Average fitness:	309.3376054421769	Fitness standard deviation:	67.78063671725073	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54896	Best fitness:	109.32789115646258	Average fitness:	311.3107482993198	Fitness standard deviation:	50.11519041372667	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54912	Best fitness:	109.32789115646258	Average fitness:	306.1450340136055	Fitness standard deviation:	51.90819336844146	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54928	Best fitness:	109.32789115646258	Average fitness:	301.28617687074836	Fitness standard deviation:	50.160651367707075	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54944	Best fitness:	109.32789115646258	Average fitness:	310.49303401360544	Fitness standard deviation:	55.83578116628243	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54960	Best fitness:	109.32789115646258	Average fitness:	314.0181768707483	Fitness standard deviation:	50.81367270926283	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54976	Best fitness:	109.32789115646258	Average fitness:	312.1536054421769	Fitness standard deviation:	57.62705522476011	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	54992	Best fitness:	109.32789115646258	Average fitness:	304.4587482993198	Fitness standard deviation:	56.338766901663725	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55008	Best fitness:	109.32789115646258	Average fitness:	309.5747482993197	Fitness standard deviation:	58.174569873084295	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55024	Best fitness:	109.32789115646258	Average fitness:	303.71817687074844	Fitness standard deviation:	60.236975182208816	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55040	Best fitness:	109.32789115646258	Average fitness:	314.39874829931983	Fitness standard deviation:	59.16063121187734	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55056	Best fitness:	109.32789115646258	Average fitness:	308.85531972789124	Fitness standard deviation:	57.71577825792846	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55072	Best fitness:	109.32789115646258	Average fitness:	305.1398911564627	Fitness standard deviation:	59.51317195034926	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55088	Best fitness:	109.32789115646258	Average fitness:	314.32503401360543	Fitness standard deviation:	52.85864036488728	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55104	Best fitness:	109.32789115646258	Average fitness:	320.5021768707483	Fitness standard deviation:	45.1094955386901	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55120	Best fitness:	109.32789115646258	Average fitness:	303.4330340136054	Fitness standard deviation:	57.420043272966865	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55136	Best fitness:	109.32789115646258	Average fitness:	296.09589115646264	Fitness standard deviation:	57.4055731177696	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55152	Best fitness:	109.32789115646258	Average fitness:	305.8673197278911	Fitness standard deviation:	48.31296023863999	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55168	Best fitness:	109.32789115646258	Average fitness:	300.10503401360546	Fitness standard deviation:	54.77948133663009	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55184	Best fitness:	109.32789115646258	Average fitness:	289.56560544217695	Fitness standard deviation:	47.31875218393759	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55200	Best fitness:	109.32789115646258	Average fitness:	316.4616054421769	Fitness standard deviation:	57.267596262758275	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55216	Best fitness:	109.32789115646258	Average fitness:	308.4958911564627	Fitness standard deviation:	58.89109329837196	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55232	Best fitness:	109.32789115646258	Average fitness:	304.7450340136055	Fitness standard deviation:	61.57214769218767	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55248	Best fitness:	109.32789115646258	Average fitness:	320.72217687074846	Fitness standard deviation:	60.924006461043795	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55264	Best fitness:	109.32789115646258	Average fitness:	312.0330340136054	Fitness standard deviation:	61.58319925672811	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55280	Best fitness:	109.32789115646258	Average fitness:	307.33589115646265	Fitness standard deviation:	58.831511212191415	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55296	Best fitness:	109.32789115646258	Average fitness:	302.8736054421769	Fitness standard deviation:	52.868567491198675	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55312	Best fitness:	109.32789115646258	Average fitness:	292.3336054421768	Fitness standard deviation:	61.3029311813764	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55328	Best fitness:	109.32789115646258	Average fitness:	311.1370340136055	Fitness standard deviation:	56.53546401966086	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55344	Best fitness:	109.32789115646258	Average fitness:	314.2301768707484	Fitness standard deviation:	49.050980589753	Best genome:	A13	N9	A16	A9	N3	E4	N5	A7	A11	E3	N6	A15	A17	A6	A14	A12	N7	A10	N12	E5	A8	
Generation:	55360	Best fitness:	107.78503401360544	Average fitness:	311.332462585034	Fitness standard deviation:	60.09239317815152	Best genome:	A9	N3	E4	N5	A7	A11	E3	A15	A17	A12	N7	A10	N12	N6	A6	A14	A13	N9	A16	E5	A8	
Generation:	55376	Best fitness:	107.78503401360544	Average fitness:	301.0930340136054	Fitness standard deviation:	65.11369580125182	Best genome:	A9	N3	E4	N5	A7	A11	E3	A15	A17	A12	N7	A10	N12	N6	A6	A14	A13	N9	A16	E5	A8	
Generation:	55392	Best fitness:	98.78503401360544	Average fitness:	313.7833197278912	Fitness standard deviation:	49.44234503717952	Best genome:	A9	N3	E4	N5	A11	E3	A15	A17	N7	A10	N12	N6	A6	A14	A12	A7	A13	N9	A16	E5	A8	
Generation:	55408	Best fitness:	98.78503401360544	Average fitness:	313.23074829931977	Fitness standard deviation:	57.22477242935821	Best genome:	A9	N3	E4	N5	A11	E3	A15	A17	N7	A10	N12	N6	A6	A14	A12	A7	A13	N9	A16	E5	A8	
Generation:	55424	Best fitness:	98.78503401360544	Average fitness:	314.9593197278911	Fitness standard deviation:	52.898542628742604	Best genome:	A9	N3	E4	N5	A11	E3	A15	A17	N7	A10	N12	N6	A6	A14	A12	A7	A13	N9	A16	E5	A8	
Generation:	55440	Best fitness:	98.78503401360544	Average fitness:	305.94731972789106	Fitness standard deviation:	55.673228370775206	Best genome:	A9	N3	E4	N5	A11	E3	A15	A17	N7	A10	N12	N6	A6	A14	A12	A7	A13	N9	A16	E5	A8	
Generation:	55456	Best fitness:	98.78503401360544	Average fitness:	318.8067482993197	Fitness standard deviation:	55.560755952013324	Best genome:	A9	N3	E4	N5	A11	E3	A15	A17	N7	A10	N12	N6	A6	A14	A12	A7	A13	N9	A16	E5	A8	
Generation:	55472	Best fitness:	98.78503401360544	Average fitness:	313.5198911564627	Fitness standard deviation:	57.02254048843406	Best genome:	A9	N3	E4	N5	A11	E3	A15	A17	N7	A10	N12	N6	A6	A14	A12	A7	A13	N9	A16	E5	A8	
Generation:	55488	Best fitness:	98.78503401360544	Average fitness:	313.94446258503405	Fitness standard deviation:	58.47285812778996	Best genome:	A9	N3	E4	N5	A11	E3	A15	A17	N7	A10	N12	N6	A6	A14	A12	A7	A13	N9	A16	E5	A8	
