Generation:	16	Best fitness:	231.49931972789116	Average fitness:	342.6400340136057	Fitness standard deviation:	33.53543613911733	Best genome:	A13	N7	A11	A8	A9	N3	A7	N9	A16	N6	E3	N5	E4	A10	A12	A17	A14	E5	A15	A6	N12	
Generation:	57216	Best fitness:	100.38503401360545	Average fitness:	340.1287482993199	Fitness standard deviation:	42.915855393586945	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57232	Best fitness:	100.38503401360545	Average fitness:	340.34603401360533	Fitness standard deviation:	42.03562135467333	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57248	Best fitness:	100.38503401360545	Average fitness:	339.5796054421772	Fitness standard deviation:	38.51798089416508	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57264	Best fitness:	100.38503401360545	Average fitness:	334.1573197278914	Fitness standard deviation:	38.68404785501357	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57280	Best fitness:	100.38503401360545	Average fitness:	341.0681768707483	Fitness standard deviation:	43.246189704990186	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57296	Best fitness:	100.38503401360545	Average fitness:	334.8641768707484	Fitness standard deviation:	38.33576192709116	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57312	Best fitness:	100.38503401360545	Average fitness:	338.0671768707484	Fitness standard deviation:	43.48903346986292	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57328	Best fitness:	100.38503401360545	Average fitness:	339.23160544217694	Fitness standard deviation:	40.04195343865823	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57344	Best fitness:	100.38503401360545	Average fitness:	338.69446258503393	Fitness standard deviation:	38.37793744497758	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57360	Best fitness:	100.38503401360545	Average fitness:	338.1657482993201	Fitness standard deviation:	41.75179330744675	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57376	Best fitness:	100.38503401360545	Average fitness:	334.7961768707484	Fitness standard deviation:	39.401729765199335	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57392	Best fitness:	100.38503401360545	Average fitness:	333.2090340136056	Fitness standard deviation:	41.32956291734495	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57408	Best fitness:	100.38503401360545	Average fitness:	338.46560544217704	Fitness standard deviation:	40.47827724413505	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57424	Best fitness:	100.38503401360545	Average fitness:	341.271605442177	Fitness standard deviation:	37.16196661279663	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57440	Best fitness:	100.38503401360545	Average fitness:	337.75474829932006	Fitness standard deviation:	40.123016717722166	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57456	Best fitness:	100.38503401360545	Average fitness:	340.17331972789145	Fitness standard deviation:	37.78390913214411	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57472	Best fitness:	100.38503401360545	Average fitness:	339.4950340136056	Fitness standard deviation:	39.95189410850433	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57488	Best fitness:	100.38503401360545	Average fitness:	338.1670340136054	Fitness standard deviation:	43.13072755789622	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57504	Best fitness:	100.38503401360545	Average fitness:	340.73374829931987	Fitness standard deviation:	41.18535318185685	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57520	Best fitness:	100.38503401360545	Average fitness:	342.11460544217726	Fitness standard deviation:	38.41275052741775	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57536	Best fitness:	100.38503401360545	Average fitness:	337.93846258503413	Fitness standard deviation:	43.199318901471344	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57552	Best fitness:	100.38503401360545	Average fitness:	339.48117687074847	Fitness standard deviation:	42.37321932228769	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57568	Best fitness:	100.38503401360545	Average fitness:	338.9337482993199	Fitness standard deviation:	44.06925702429607	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57584	Best fitness:	100.38503401360545	Average fitness:	338.01917687074854	Fitness standard deviation:	40.34358211585549	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57600	Best fitness:	100.38503401360545	Average fitness:	340.84160544217696	Fitness standard deviation:	42.033279037118255	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57616	Best fitness:	100.38503401360545	Average fitness:	339.0267482993197	Fitness standard deviation:	41.77200525691426	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57632	Best fitness:	100.38503401360545	Average fitness:	339.1880340136056	Fitness standard deviation:	39.28653011074989	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57648	Best fitness:	100.38503401360545	Average fitness:	339.6601768707484	Fitness standard deviation:	40.42399250293755	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57664	Best fitness:	100.38503401360545	Average fitness:	339.2418911564628	Fitness standard deviation:	42.99624264457325	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57680	Best fitness:	100.38503401360545	Average fitness:	341.1727482993202	Fitness standard deviation:	42.46022104876757	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57696	Best fitness:	100.38503401360545	Average fitness:	341.9624625850343	Fitness standard deviation:	38.69764909697556	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57712	Best fitness:	100.38503401360545	Average fitness:	339.69160544217715	Fitness standard deviation:	44.27120847315409	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57728	Best fitness:	100.38503401360545	Average fitness:	337.48060544217714	Fitness standard deviation:	40.22372511367399	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57744	Best fitness:	100.38503401360545	Average fitness:	341.2598911564627	Fitness standard deviation:	41.00746189539217	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57760	Best fitness:	100.38503401360545	Average fitness:	337.4333197278913	Fitness standard deviation:	41.75478624795299	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57776	Best fitness:	100.38503401360545	Average fitness:	344.49631972789155	Fitness standard deviation:	39.45323404632738	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57792	Best fitness:	100.38503401360545	Average fitness:	338.68703401360557	Fitness standard deviation:	42.28778223804419	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57808	Best fitness:	100.38503401360545	Average fitness:	342.75917687074855	Fitness standard deviation:	44.82905978041385	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57824	Best fitness:	100.38503401360545	Average fitness:	344.84689115646273	Fitness standard deviation:	38.63669586767777	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57840	Best fitness:	100.38503401360545	Average fitness:	336.77403401360556	Fitness standard deviation:	42.76244840143878	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57856	Best fitness:	100.38503401360545	Average fitness:	336.72246258503424	Fitness standard deviation:	39.92146968686378	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57872	Best fitness:	100.38503401360545	Average fitness:	340.0583197278913	Fitness standard deviation:	41.07583485208691	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57888	Best fitness:	100.38503401360545	Average fitness:	343.1390340136057	Fitness standard deviation:	40.36797586994837	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57904	Best fitness:	100.38503401360545	Average fitness:	344.0541768707484	Fitness standard deviation:	41.673830711899775	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57920	Best fitness:	100.38503401360545	Average fitness:	337.7217482993198	Fitness standard deviation:	44.287210562510744	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57936	Best fitness:	100.38503401360545	Average fitness:	342.21574829931984	Fitness standard deviation:	37.93612450352485	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57952	Best fitness:	100.38503401360545	Average fitness:	345.44760544217695	Fitness standard deviation:	38.56741993878634	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57968	Best fitness:	100.38503401360545	Average fitness:	340.5598911564627	Fitness standard deviation:	42.27499937218648	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	57984	Best fitness:	100.38503401360545	Average fitness:	332.92246258503394	Fitness standard deviation:	39.01546217716712	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58000	Best fitness:	100.38503401360545	Average fitness:	335.336605442177	Fitness standard deviation:	40.58761872109496	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58016	Best fitness:	100.38503401360545	Average fitness:	336.11331972789134	Fitness standard deviation:	39.10385721253032	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58032	Best fitness:	100.38503401360545	Average fitness:	340.11003401360557	Fitness standard deviation:	37.26997548911433	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58048	Best fitness:	100.38503401360545	Average fitness:	335.5303197278912	Fitness standard deviation:	41.191690045395305	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58064	Best fitness:	100.38503401360545	Average fitness:	339.5083197278914	Fitness standard deviation:	40.76911471835473	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58080	Best fitness:	100.38503401360545	Average fitness:	340.7050340136056	Fitness standard deviation:	44.620300861598764	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58096	Best fitness:	100.38503401360545	Average fitness:	338.10217687074845	Fitness standard deviation:	42.92985099115124	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58112	Best fitness:	100.38503401360545	Average fitness:	339.77317687074833	Fitness standard deviation:	43.43037649232741	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58128	Best fitness:	100.38503401360545	Average fitness:	337.21460544217706	Fitness standard deviation:	41.03225444845127	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58144	Best fitness:	100.38503401360545	Average fitness:	340.14603401360546	Fitness standard deviation:	44.82591781069773	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58160	Best fitness:	100.38503401360545	Average fitness:	339.19274829932	Fitness standard deviation:	45.60885849418792	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58176	Best fitness:	100.38503401360545	Average fitness:	338.36889115646284	Fitness standard deviation:	42.42386569166569	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58192	Best fitness:	100.38503401360545	Average fitness:	341.0833197278913	Fitness standard deviation:	39.53740937287581	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58208	Best fitness:	100.38503401360545	Average fitness:	339.6264625850342	Fitness standard deviation:	38.16894824597714	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58224	Best fitness:	100.38503401360545	Average fitness:	338.8908911564629	Fitness standard deviation:	43.53511149682308	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58240	Best fitness:	100.38503401360545	Average fitness:	337.6266054421769	Fitness standard deviation:	38.82321436791579	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58256	Best fitness:	100.38503401360545	Average fitness:	342.7343197278913	Fitness standard deviation:	43.49865026641632	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58272	Best fitness:	100.38503401360545	Average fitness:	337.31703401360573	Fitness standard deviation:	41.188014757614496	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58288	Best fitness:	100.38503401360545	Average fitness:	340.916605442177	Fitness standard deviation:	44.4331206579975	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58304	Best fitness:	100.38503401360545	Average fitness:	338.1004625850344	Fitness standard deviation:	38.69875828203572	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58320	Best fitness:	100.38503401360545	Average fitness:	340.83774829932	Fitness standard deviation:	41.890448290019236	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58336	Best fitness:	100.38503401360545	Average fitness:	338.0201768707486	Fitness standard deviation:	42.728508450065824	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58352	Best fitness:	100.38503401360545	Average fitness:	338.6824625850342	Fitness standard deviation:	41.29446424233187	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58368	Best fitness:	100.38503401360545	Average fitness:	338.4640340136056	Fitness standard deviation:	37.72268477660494	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58384	Best fitness:	100.38503401360545	Average fitness:	338.2824625850342	Fitness standard deviation:	38.742685017527464	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58400	Best fitness:	100.38503401360545	Average fitness:	339.4550340136056	Fitness standard deviation:	40.17048309698176	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58416	Best fitness:	100.38503401360545	Average fitness:	341.28046258503423	Fitness standard deviation:	37.97989107463074	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58432	Best fitness:	100.38503401360545	Average fitness:	338.9460340136057	Fitness standard deviation:	42.7901211350833	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58448	Best fitness:	100.38503401360545	Average fitness:	341.018605442177	Fitness standard deviation:	43.477284375092395	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58464	Best fitness:	100.38503401360545	Average fitness:	339.16960544217704	Fitness standard deviation:	38.83363972387963	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58480	Best fitness:	100.38503401360545	Average fitness:	339.3484625850342	Fitness standard deviation:	37.499691227028116	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58496	Best fitness:	100.38503401360545	Average fitness:	342.749034013606	Fitness standard deviation:	37.84533597446862	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58512	Best fitness:	100.38503401360545	Average fitness:	336.7097482993199	Fitness standard deviation:	41.773679456405695	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58528	Best fitness:	100.38503401360545	Average fitness:	339.55631972789115	Fitness standard deviation:	39.94252099771698	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58544	Best fitness:	100.38503401360545	Average fitness:	339.920605442177	Fitness standard deviation:	38.4932664132737	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58560	Best fitness:	100.38503401360545	Average fitness:	337.33189115646275	Fitness standard deviation:	36.8817497083723	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58576	Best fitness:	100.38503401360545	Average fitness:	338.9638911564629	Fitness standard deviation:	44.849906717533194	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58592	Best fitness:	100.38503401360545	Average fitness:	339.1750340136056	Fitness standard deviation:	40.36389088969375	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58608	Best fitness:	100.38503401360545	Average fitness:	343.75046258503426	Fitness standard deviation:	42.56227088367713	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58624	Best fitness:	100.38503401360545	Average fitness:	342.50146258503446	Fitness standard deviation:	40.61097156846526	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58640	Best fitness:	100.38503401360545	Average fitness:	340.1687482993197	Fitness standard deviation:	39.05294715785592	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58656	Best fitness:	100.38503401360545	Average fitness:	341.3084625850342	Fitness standard deviation:	39.470718959548655	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58672	Best fitness:	100.38503401360545	Average fitness:	335.9091768707484	Fitness standard deviation:	39.54594368605216	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58688	Best fitness:	100.38503401360545	Average fitness:	347.26646258503433	Fitness standard deviation:	41.29549599890913	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58704	Best fitness:	100.38503401360545	Average fitness:	339.93760544217713	Fitness standard deviation:	40.96408615619594	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58720	Best fitness:	100.38503401360545	Average fitness:	336.41546258503433	Fitness standard deviation:	41.04960285447599	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58736	Best fitness:	100.38503401360545	Average fitness:	340.56203401360574	Fitness standard deviation:	37.76970329942413	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
Generation:	58752	Best fitness:	100.38503401360545	Average fitness:	336.4700340136057	Fitness standard deviation:	41.023061850274274	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	E4	N5	A11	N12	E3	N6	A6	A12	N7	A10	A8	
