Generation:	16	Best fitness:	235.67074829931974	Average fitness:	333.62960544217685	Fitness standard deviation:	30.35365218788106	Best genome:	A9	E3	N5	N12	A7	A12	N3	E4	A11	A16	E5	A15	A13	N9	A8	N7	A14	A17	A6	N6	A10	
Generation:	64176	Best fitness:	95.6421768707483	Average fitness:	314.6078911564626	Fitness standard deviation:	56.436814153854705	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64192	Best fitness:	95.6421768707483	Average fitness:	300.27589115646265	Fitness standard deviation:	54.78284572560939	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64208	Best fitness:	95.6421768707483	Average fitness:	324.5627482993197	Fitness standard deviation:	49.98323712148762	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64224	Best fitness:	95.6421768707483	Average fitness:	315.49303401360544	Fitness standard deviation:	66.91918081155653	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64240	Best fitness:	95.6421768707483	Average fitness:	307.4113197278911	Fitness standard deviation:	65.79791742625791	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64256	Best fitness:	95.6421768707483	Average fitness:	326.22160544217695	Fitness standard deviation:	51.00717773900021	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64272	Best fitness:	95.6421768707483	Average fitness:	306.66389115646257	Fitness standard deviation:	57.330781434743834	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64288	Best fitness:	95.6421768707483	Average fitness:	317.34903401360555	Fitness standard deviation:	54.799468434782234	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64304	Best fitness:	95.6421768707483	Average fitness:	309.61189115646266	Fitness standard deviation:	57.23429553000829	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64320	Best fitness:	95.6421768707483	Average fitness:	309.7421768707483	Fitness standard deviation:	55.6454115679939	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64336	Best fitness:	95.6421768707483	Average fitness:	311.54674829931975	Fitness standard deviation:	53.39200050454704	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64352	Best fitness:	95.6421768707483	Average fitness:	309.7376054421769	Fitness standard deviation:	60.89529095697543	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64368	Best fitness:	95.6421768707483	Average fitness:	309.05360544217683	Fitness standard deviation:	53.68067702362076	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64384	Best fitness:	95.6421768707483	Average fitness:	300.00560544217683	Fitness standard deviation:	62.413748626666006	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64400	Best fitness:	95.6421768707483	Average fitness:	311.5078911564626	Fitness standard deviation:	52.63679298276258	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64416	Best fitness:	95.6421768707483	Average fitness:	308.02274829931974	Fitness standard deviation:	56.20288247092685	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64432	Best fitness:	95.6421768707483	Average fitness:	302.3256054421769	Fitness standard deviation:	63.48099245395251	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64448	Best fitness:	95.6421768707483	Average fitness:	302.05360544217694	Fitness standard deviation:	52.96987946571376	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64464	Best fitness:	95.6421768707483	Average fitness:	309.25189115646253	Fitness standard deviation:	58.13271673173588	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64480	Best fitness:	95.6421768707483	Average fitness:	311.88389115646265	Fitness standard deviation:	56.833419087931794	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64496	Best fitness:	95.6421768707483	Average fitness:	308.49360544217694	Fitness standard deviation:	58.72653914543236	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64512	Best fitness:	95.6421768707483	Average fitness:	311.09074829931967	Fitness standard deviation:	53.11882106203419	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64528	Best fitness:	95.6421768707483	Average fitness:	305.81189115646265	Fitness standard deviation:	58.881869261033735	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64544	Best fitness:	95.6421768707483	Average fitness:	306.4381768707483	Fitness standard deviation:	54.39058742398845	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64560	Best fitness:	95.6421768707483	Average fitness:	315.064462585034	Fitness standard deviation:	53.4091519452444	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64576	Best fitness:	95.6421768707483	Average fitness:	299.43703401360546	Fitness standard deviation:	52.25605862813362	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64592	Best fitness:	95.6421768707483	Average fitness:	310.19189115646265	Fitness standard deviation:	49.02752398481523	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64608	Best fitness:	95.6421768707483	Average fitness:	318.9421768707483	Fitness standard deviation:	49.333848213897085	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64624	Best fitness:	95.6421768707483	Average fitness:	309.941605442177	Fitness standard deviation:	48.18519418295396	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64640	Best fitness:	95.6421768707483	Average fitness:	304.96331972789113	Fitness standard deviation:	55.16990115811264	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64656	Best fitness:	95.6421768707483	Average fitness:	311.29303401360545	Fitness standard deviation:	52.097773477434934	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64672	Best fitness:	95.6421768707483	Average fitness:	313.8953197278911	Fitness standard deviation:	48.05848919805948	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64688	Best fitness:	95.6421768707483	Average fitness:	314.795319727891	Fitness standard deviation:	51.101612661960694	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64704	Best fitness:	95.6421768707483	Average fitness:	320.0547482993198	Fitness standard deviation:	53.02285842378334	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64720	Best fitness:	95.6421768707483	Average fitness:	311.35931972789115	Fitness standard deviation:	59.26518646330755	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64736	Best fitness:	95.6421768707483	Average fitness:	317.9176054421768	Fitness standard deviation:	54.55824036901544	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64752	Best fitness:	95.6421768707483	Average fitness:	305.2781768707484	Fitness standard deviation:	68.00290241344895	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64768	Best fitness:	95.6421768707483	Average fitness:	320.4770340136054	Fitness standard deviation:	58.36969727940857	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64784	Best fitness:	95.6421768707483	Average fitness:	302.37417687074833	Fitness standard deviation:	62.380598210844816	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64800	Best fitness:	95.6421768707483	Average fitness:	311.28103401360545	Fitness standard deviation:	45.97662787254642	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64816	Best fitness:	95.6421768707483	Average fitness:	319.24446258503394	Fitness standard deviation:	50.68562951837009	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64832	Best fitness:	95.6421768707483	Average fitness:	309.1038911564626	Fitness standard deviation:	59.04242248224092	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64848	Best fitness:	95.6421768707483	Average fitness:	311.3324625850341	Fitness standard deviation:	59.73482199432653	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64864	Best fitness:	95.6421768707483	Average fitness:	322.2753197278912	Fitness standard deviation:	56.53068644297791	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64880	Best fitness:	95.6421768707483	Average fitness:	320.6901768707483	Fitness standard deviation:	58.05887383246317	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64896	Best fitness:	95.6421768707483	Average fitness:	310.44846258503406	Fitness standard deviation:	54.69811362340738	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64912	Best fitness:	95.6421768707483	Average fitness:	310.6941768707483	Fitness standard deviation:	61.063812107181974	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64928	Best fitness:	95.6421768707483	Average fitness:	309.93989115646264	Fitness standard deviation:	61.21914868898523	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64944	Best fitness:	95.6421768707483	Average fitness:	316.4056054421769	Fitness standard deviation:	51.973385352308846	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64960	Best fitness:	95.6421768707483	Average fitness:	318.30846258503396	Fitness standard deviation:	55.77455273451051	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64976	Best fitness:	95.6421768707483	Average fitness:	319.36846258503397	Fitness standard deviation:	56.55041055156912	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	64992	Best fitness:	95.6421768707483	Average fitness:	307.79931972789115	Fitness standard deviation:	63.81319145820582	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65008	Best fitness:	95.6421768707483	Average fitness:	310.03131972789123	Fitness standard deviation:	54.64041769045836	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65024	Best fitness:	95.6421768707483	Average fitness:	303.36560544217696	Fitness standard deviation:	49.998493835273855	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65040	Best fitness:	95.6421768707483	Average fitness:	308.40274829931957	Fitness standard deviation:	63.28334697668439	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65056	Best fitness:	95.6421768707483	Average fitness:	311.26046258503396	Fitness standard deviation:	53.059224133346056	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65072	Best fitness:	95.6421768707483	Average fitness:	316.7707482993196	Fitness standard deviation:	59.099618493882424	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65088	Best fitness:	95.6421768707483	Average fitness:	314.1638911564625	Fitness standard deviation:	57.121729182652786	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65104	Best fitness:	95.6421768707483	Average fitness:	320.2244625850341	Fitness standard deviation:	64.74760514427052	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65120	Best fitness:	95.6421768707483	Average fitness:	316.38160544217686	Fitness standard deviation:	52.95758476519926	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65136	Best fitness:	95.6421768707483	Average fitness:	322.8010340136054	Fitness standard deviation:	61.62792506714494	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65152	Best fitness:	95.6421768707483	Average fitness:	311.93531972789117	Fitness standard deviation:	56.57328360883531	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65168	Best fitness:	95.6421768707483	Average fitness:	316.6341768707483	Fitness standard deviation:	64.4996351933996	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65184	Best fitness:	95.6421768707483	Average fitness:	322.8998911564626	Fitness standard deviation:	53.180336243190254	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65200	Best fitness:	95.6421768707483	Average fitness:	318.9038911564626	Fitness standard deviation:	55.49137365871035	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65216	Best fitness:	95.6421768707483	Average fitness:	306.288462585034	Fitness standard deviation:	57.77020230152551	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65232	Best fitness:	95.6421768707483	Average fitness:	311.14446258503403	Fitness standard deviation:	52.304804973797	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65248	Best fitness:	95.6421768707483	Average fitness:	314.96446258503397	Fitness standard deviation:	58.22467533299479	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65264	Best fitness:	95.6421768707483	Average fitness:	317.5330340136054	Fitness standard deviation:	48.269614455405275	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65280	Best fitness:	95.6421768707483	Average fitness:	321.9478911564625	Fitness standard deviation:	53.71220641872149	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65296	Best fitness:	95.6421768707483	Average fitness:	324.0856054421768	Fitness standard deviation:	53.14078282894852	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65312	Best fitness:	95.6421768707483	Average fitness:	313.7941768707483	Fitness standard deviation:	61.16802911485638	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65328	Best fitness:	95.6421768707483	Average fitness:	322.872462585034	Fitness standard deviation:	52.461672823391474	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65344	Best fitness:	95.6421768707483	Average fitness:	319.19474829931966	Fitness standard deviation:	53.77026190020211	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65360	Best fitness:	95.6421768707483	Average fitness:	312.53131972789106	Fitness standard deviation:	50.65822692901753	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65376	Best fitness:	95.6421768707483	Average fitness:	318.27017687074823	Fitness standard deviation:	49.043278010761234	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65392	Best fitness:	95.6421768707483	Average fitness:	317.0433197278912	Fitness standard deviation:	54.93423480668424	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65408	Best fitness:	95.6421768707483	Average fitness:	317.6941768707483	Fitness standard deviation:	63.42942153613071	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65424	Best fitness:	95.6421768707483	Average fitness:	316.1741768707483	Fitness standard deviation:	51.09604270471082	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65440	Best fitness:	95.6421768707483	Average fitness:	311.0833197278912	Fitness standard deviation:	49.42042316322933	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65456	Best fitness:	95.6421768707483	Average fitness:	316.5461768707483	Fitness standard deviation:	58.137150652924305	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65472	Best fitness:	95.6421768707483	Average fitness:	323.59646258503403	Fitness standard deviation:	55.23531286917006	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65488	Best fitness:	95.6421768707483	Average fitness:	325.8324625850339	Fitness standard deviation:	55.02309262445345	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65504	Best fitness:	95.6421768707483	Average fitness:	321.1638911564625	Fitness standard deviation:	52.86672370620835	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65520	Best fitness:	95.6421768707483	Average fitness:	313.49360544217694	Fitness standard deviation:	49.58349099843451	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65536	Best fitness:	95.6421768707483	Average fitness:	307.0553197278912	Fitness standard deviation:	54.56353038132219	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65552	Best fitness:	95.6421768707483	Average fitness:	315.56389115646266	Fitness standard deviation:	57.31730851165648	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65568	Best fitness:	95.6421768707483	Average fitness:	312.49074829931965	Fitness standard deviation:	54.619985353348454	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65584	Best fitness:	95.6421768707483	Average fitness:	313.19303401360537	Fitness standard deviation:	47.852729874147855	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65600	Best fitness:	95.6421768707483	Average fitness:	311.46046258503407	Fitness standard deviation:	51.742362310483934	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65616	Best fitness:	95.6421768707483	Average fitness:	308.372462585034	Fitness standard deviation:	64.91197535124009	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65632	Best fitness:	95.6421768707483	Average fitness:	322.6153197278912	Fitness standard deviation:	60.38245816629264	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65648	Best fitness:	95.6421768707483	Average fitness:	320.71417687074825	Fitness standard deviation:	63.06692091706383	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65664	Best fitness:	95.6421768707483	Average fitness:	311.2867482993198	Fitness standard deviation:	62.915247471564186	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65680	Best fitness:	95.6421768707483	Average fitness:	307.88789115646256	Fitness standard deviation:	47.49860818583884	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65696	Best fitness:	95.6421768707483	Average fitness:	320.060462585034	Fitness standard deviation:	44.94985678304578	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65712	Best fitness:	95.6421768707483	Average fitness:	312.1181768707484	Fitness standard deviation:	58.63356163947925	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65728	Best fitness:	95.6421768707483	Average fitness:	305.2793197278911	Fitness standard deviation:	62.54056805835093	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
Generation:	65744	Best fitness:	95.6421768707483	Average fitness:	310.7701768707482	Fitness standard deviation:	59.38973187963298	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	N7	A6	A14	A17	N9	A16	E5	A15	A12	A10	N12	A8	A13	
