Generation:	16	Best fitness:	239.556462585034	Average fitness:	344.69189115646276	Fitness standard deviation:	30.86547774204861	Best genome:	N12	E3	A9	E4	N3	A16	E5	A8	A13	N9	A6	A7	N6	N5	A11	A17	A12	A14	A10	N7	A15	
Generation:	55616	Best fitness:	109.81360544217688	Average fitness:	338.09774829931996	Fitness standard deviation:	36.92080462093349	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55632	Best fitness:	109.81360544217688	Average fitness:	336.8691768707484	Fitness standard deviation:	39.539178111006265	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55648	Best fitness:	109.81360544217688	Average fitness:	339.62817687074835	Fitness standard deviation:	38.10956246060528	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55664	Best fitness:	109.81360544217688	Average fitness:	339.0854625850341	Fitness standard deviation:	40.716896555637064	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55680	Best fitness:	109.81360544217688	Average fitness:	342.89246258503414	Fitness standard deviation:	38.64582837692544	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55696	Best fitness:	109.81360544217688	Average fitness:	339.77946258503425	Fitness standard deviation:	37.90300334850438	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55712	Best fitness:	109.81360544217688	Average fitness:	340.8610340136056	Fitness standard deviation:	39.36733893750513	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55728	Best fitness:	109.81360544217688	Average fitness:	337.1843197278912	Fitness standard deviation:	42.03781275864162	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55744	Best fitness:	109.81360544217688	Average fitness:	341.5280340136056	Fitness standard deviation:	42.91393717734629	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55760	Best fitness:	109.81360544217688	Average fitness:	339.68431972789136	Fitness standard deviation:	36.79601441787978	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55776	Best fitness:	109.81360544217688	Average fitness:	337.8863197278915	Fitness standard deviation:	39.360952244734186	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55792	Best fitness:	109.81360544217688	Average fitness:	340.1647482993199	Fitness standard deviation:	39.40588338855827	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55808	Best fitness:	109.81360544217688	Average fitness:	338.8853197278915	Fitness standard deviation:	38.99136879791082	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55824	Best fitness:	109.81360544217688	Average fitness:	343.3563197278912	Fitness standard deviation:	37.92303973624391	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55840	Best fitness:	109.81360544217688	Average fitness:	338.0448911564627	Fitness standard deviation:	40.20750134068548	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55856	Best fitness:	109.81360544217688	Average fitness:	337.1708911564627	Fitness standard deviation:	41.6616146921252	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55872	Best fitness:	109.81360544217688	Average fitness:	339.20303401360565	Fitness standard deviation:	42.09860653178877	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55888	Best fitness:	109.81360544217688	Average fitness:	337.6744625850342	Fitness standard deviation:	39.262241747261555	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55904	Best fitness:	109.81360544217688	Average fitness:	340.19831972789126	Fitness standard deviation:	45.95506650822637	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55920	Best fitness:	109.81360544217688	Average fitness:	337.21874829931977	Fitness standard deviation:	39.93942114385388	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55936	Best fitness:	109.81360544217688	Average fitness:	333.6527482993196	Fitness standard deviation:	44.266756892683226	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55952	Best fitness:	109.81360544217688	Average fitness:	339.04674829932003	Fitness standard deviation:	43.20922279102092	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55968	Best fitness:	109.81360544217688	Average fitness:	340.9021768707483	Fitness standard deviation:	41.99615560636814	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	55984	Best fitness:	109.81360544217688	Average fitness:	340.4221768707482	Fitness standard deviation:	41.02591963177246	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56000	Best fitness:	109.81360544217688	Average fitness:	338.0901768707484	Fitness standard deviation:	38.72602307682701	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56016	Best fitness:	109.81360544217688	Average fitness:	343.59317687074844	Fitness standard deviation:	41.788326792812086	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56032	Best fitness:	109.81360544217688	Average fitness:	337.81031972789134	Fitness standard deviation:	39.20699928948547	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56048	Best fitness:	109.81360544217688	Average fitness:	344.41931972789115	Fitness standard deviation:	39.655776221820474	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56064	Best fitness:	109.81360544217688	Average fitness:	339.19831972789126	Fitness standard deviation:	38.2148399294925	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56080	Best fitness:	109.81360544217688	Average fitness:	338.48417687074857	Fitness standard deviation:	39.51135914273416	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56096	Best fitness:	109.81360544217688	Average fitness:	338.76617687074844	Fitness standard deviation:	45.08528032020008	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56112	Best fitness:	109.81360544217688	Average fitness:	340.35774829931984	Fitness standard deviation:	42.982075646929474	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56128	Best fitness:	109.81360544217688	Average fitness:	337.1304625850342	Fitness standard deviation:	41.12224892504131	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56144	Best fitness:	109.81360544217688	Average fitness:	337.60731972789125	Fitness standard deviation:	41.63097729688648	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56160	Best fitness:	109.81360544217688	Average fitness:	341.122891156463	Fitness standard deviation:	36.89188245842886	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56176	Best fitness:	109.81360544217688	Average fitness:	339.8060340136056	Fitness standard deviation:	47.00176518417763	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56192	Best fitness:	109.81360544217688	Average fitness:	336.70674829931994	Fitness standard deviation:	38.276151496561866	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56208	Best fitness:	109.81360544217688	Average fitness:	341.6497482993199	Fitness standard deviation:	40.57019208150994	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56224	Best fitness:	109.81360544217688	Average fitness:	336.18189115646254	Fitness standard deviation:	41.21348627994164	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56240	Best fitness:	109.81360544217688	Average fitness:	342.4887482993197	Fitness standard deviation:	38.0357876924845	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56256	Best fitness:	109.81360544217688	Average fitness:	335.8608911564627	Fitness standard deviation:	41.97426155930536	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56272	Best fitness:	109.81360544217688	Average fitness:	342.70389115646276	Fitness standard deviation:	41.96907038400969	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56288	Best fitness:	109.81360544217688	Average fitness:	340.1611768707485	Fitness standard deviation:	40.808289151712735	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56304	Best fitness:	109.81360544217688	Average fitness:	337.8173197278912	Fitness standard deviation:	39.43275726331795	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56320	Best fitness:	109.81360544217688	Average fitness:	339.15760544217716	Fitness standard deviation:	45.028988562244834	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56336	Best fitness:	109.81360544217688	Average fitness:	334.75503401360555	Fitness standard deviation:	39.719956712268576	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56352	Best fitness:	109.81360544217688	Average fitness:	331.3554625850341	Fitness standard deviation:	40.20143254402555	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56368	Best fitness:	109.81360544217688	Average fitness:	338.86917687074833	Fitness standard deviation:	39.28946249106412	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56384	Best fitness:	109.81360544217688	Average fitness:	340.1654625850343	Fitness standard deviation:	37.587415021248695	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56400	Best fitness:	109.81360544217688	Average fitness:	339.28760544217687	Fitness standard deviation:	41.24365887587312	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56416	Best fitness:	109.81360544217688	Average fitness:	337.3273197278913	Fitness standard deviation:	42.56434648282766	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56432	Best fitness:	109.81360544217688	Average fitness:	341.3198911564629	Fitness standard deviation:	42.9787157726867	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56448	Best fitness:	109.81360544217688	Average fitness:	339.337605442177	Fitness standard deviation:	43.325530338381796	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56464	Best fitness:	109.81360544217688	Average fitness:	337.0400340136054	Fitness standard deviation:	40.55895340773246	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56480	Best fitness:	109.81360544217688	Average fitness:	333.9931768707486	Fitness standard deviation:	39.03150526282111	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56496	Best fitness:	109.81360544217688	Average fitness:	338.97246258503424	Fitness standard deviation:	39.887138906199425	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56512	Best fitness:	109.81360544217688	Average fitness:	339.7548911564627	Fitness standard deviation:	39.75675151981312	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56528	Best fitness:	109.81360544217688	Average fitness:	337.96417687074864	Fitness standard deviation:	42.72062702188321	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56544	Best fitness:	109.81360544217688	Average fitness:	340.2808911564627	Fitness standard deviation:	38.39738117106319	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56560	Best fitness:	109.81360544217688	Average fitness:	335.333605442177	Fitness standard deviation:	38.84096459425596	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56576	Best fitness:	109.81360544217688	Average fitness:	339.64117687074867	Fitness standard deviation:	36.75397958489027	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56592	Best fitness:	109.81360544217688	Average fitness:	337.53503401360564	Fitness standard deviation:	39.517162146106	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56608	Best fitness:	109.81360544217688	Average fitness:	333.2138911564627	Fitness standard deviation:	39.019250297717385	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56624	Best fitness:	109.81360544217688	Average fitness:	346.08303401360564	Fitness standard deviation:	40.968212118217515	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56640	Best fitness:	109.81360544217688	Average fitness:	340.9086054421768	Fitness standard deviation:	35.882775236504074	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56656	Best fitness:	109.81360544217688	Average fitness:	335.5191768707484	Fitness standard deviation:	38.81497577571559	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56672	Best fitness:	109.81360544217688	Average fitness:	339.04203401360553	Fitness standard deviation:	38.960293392171494	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56688	Best fitness:	109.81360544217688	Average fitness:	339.0458911564628	Fitness standard deviation:	39.81966587360715	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56704	Best fitness:	109.81360544217688	Average fitness:	334.9867482993198	Fitness standard deviation:	39.561690255052724	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56720	Best fitness:	109.81360544217688	Average fitness:	337.56746258503404	Fitness standard deviation:	39.96899764664547	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56736	Best fitness:	109.81360544217688	Average fitness:	335.92089115646274	Fitness standard deviation:	40.73687618868493	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56752	Best fitness:	109.81360544217688	Average fitness:	336.0016054421769	Fitness standard deviation:	41.18869929820012	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56768	Best fitness:	109.81360544217688	Average fitness:	336.65403401360555	Fitness standard deviation:	41.680474289038315	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56784	Best fitness:	109.81360544217688	Average fitness:	338.84760544217716	Fitness standard deviation:	40.22315409851213	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56800	Best fitness:	109.81360544217688	Average fitness:	344.0751768707485	Fitness standard deviation:	38.88145836870771	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56816	Best fitness:	109.81360544217688	Average fitness:	344.62689115646276	Fitness standard deviation:	41.3824437661821	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56832	Best fitness:	109.81360544217688	Average fitness:	341.51031972789104	Fitness standard deviation:	41.65070856417643	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56848	Best fitness:	109.81360544217688	Average fitness:	336.94589115646266	Fitness standard deviation:	41.72364399038912	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56864	Best fitness:	109.81360544217688	Average fitness:	343.576605442177	Fitness standard deviation:	42.26530142409241	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56880	Best fitness:	109.81360544217688	Average fitness:	339.38917687074854	Fitness standard deviation:	40.08464191595843	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56896	Best fitness:	109.81360544217688	Average fitness:	338.99074829932	Fitness standard deviation:	45.03448356764049	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56912	Best fitness:	109.81360544217688	Average fitness:	339.6958911564627	Fitness standard deviation:	39.948458074506625	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56928	Best fitness:	109.81360544217688	Average fitness:	334.7978911564629	Fitness standard deviation:	38.85607191276282	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56944	Best fitness:	109.81360544217688	Average fitness:	343.25203401360574	Fitness standard deviation:	38.11328801408897	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56960	Best fitness:	109.81360544217688	Average fitness:	338.47460544217705	Fitness standard deviation:	35.371486346306376	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56976	Best fitness:	109.81360544217688	Average fitness:	339.3993197278913	Fitness standard deviation:	38.68959317966736	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	56992	Best fitness:	109.81360544217688	Average fitness:	341.2898911564628	Fitness standard deviation:	37.46922449919972	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57008	Best fitness:	109.81360544217688	Average fitness:	340.17074829931977	Fitness standard deviation:	41.69930543149836	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57024	Best fitness:	109.81360544217688	Average fitness:	337.33717687074864	Fitness standard deviation:	43.89893420095291	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57040	Best fitness:	109.81360544217688	Average fitness:	339.6290340136057	Fitness standard deviation:	38.75252279766665	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57056	Best fitness:	109.81360544217688	Average fitness:	335.75960544217713	Fitness standard deviation:	40.52910939670147	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57072	Best fitness:	109.81360544217688	Average fitness:	340.7421768707485	Fitness standard deviation:	40.00241635558675	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57088	Best fitness:	109.81360544217688	Average fitness:	337.023605442177	Fitness standard deviation:	41.22346545453977	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57104	Best fitness:	109.81360544217688	Average fitness:	342.47331972789135	Fitness standard deviation:	40.80869177025895	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57120	Best fitness:	109.81360544217688	Average fitness:	340.99303401360567	Fitness standard deviation:	37.72179537355137	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57136	Best fitness:	109.81360544217688	Average fitness:	338.5421768707487	Fitness standard deviation:	38.81489089385723	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
Generation:	57152	Best fitness:	109.81360544217688	Average fitness:	337.0890340136057	Fitness standard deviation:	38.3143730732998	Best genome:	A9	N3	E4	N5	A11	A15	A17	A12	A7	A6	A14	N7	A10	N12	N6	E3	A8	A13	N9	A16	E5	
