Generation:	16	Best fitness:	235.29931972789115	Average fitness:	338.4461768707482	Fitness standard deviation:	35.81322296445882	Best genome:	N9	N5	E3	N12	A15	A12	A13	A9	A11	A10	A8	A16	E4	A7	A14	N3	E5	N6	A6	A17	N7	
Generation:	57824	Best fitness:	113.87074829931973	Average fitness:	315.4764625850341	Fitness standard deviation:	56.64391315895455	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57840	Best fitness:	113.87074829931973	Average fitness:	320.1993197278912	Fitness standard deviation:	54.58217702675106	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57856	Best fitness:	113.87074829931973	Average fitness:	317.44846258503406	Fitness standard deviation:	54.813334975186834	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57872	Best fitness:	113.87074829931973	Average fitness:	318.444462585034	Fitness standard deviation:	50.019630706353674	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57888	Best fitness:	113.87074829931973	Average fitness:	321.35703401360547	Fitness standard deviation:	56.21609225341884	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57904	Best fitness:	113.87074829931973	Average fitness:	319.64217687074824	Fitness standard deviation:	48.65313195447536	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57920	Best fitness:	113.87074829931973	Average fitness:	316.96846258503405	Fitness standard deviation:	57.37897505575522	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57936	Best fitness:	113.87074829931973	Average fitness:	319.13646258503394	Fitness standard deviation:	52.28816208165622	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57952	Best fitness:	113.87074829931973	Average fitness:	320.11417687074834	Fitness standard deviation:	54.32178628303374	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57968	Best fitness:	113.87074829931973	Average fitness:	319.4381768707483	Fitness standard deviation:	51.755214114924044	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	57984	Best fitness:	113.87074829931973	Average fitness:	313.98503401360546	Fitness standard deviation:	60.036294056858914	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58000	Best fitness:	113.87074829931973	Average fitness:	312.1593197278912	Fitness standard deviation:	48.928925796422675	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58016	Best fitness:	113.87074829931973	Average fitness:	318.5187482993196	Fitness standard deviation:	49.30995062554695	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58032	Best fitness:	113.87074829931973	Average fitness:	316.1153197278912	Fitness standard deviation:	49.864067684464096	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58048	Best fitness:	113.87074829931973	Average fitness:	318.3050340136054	Fitness standard deviation:	52.03139209424735	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58064	Best fitness:	113.87074829931973	Average fitness:	326.248462585034	Fitness standard deviation:	54.841530602793576	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58080	Best fitness:	113.87074829931973	Average fitness:	320.25417687074827	Fitness standard deviation:	51.814608322285295	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58096	Best fitness:	113.87074829931973	Average fitness:	312.7141768707483	Fitness standard deviation:	49.124684427298185	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58112	Best fitness:	113.87074829931973	Average fitness:	323.68331972789116	Fitness standard deviation:	46.14706434955135	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58128	Best fitness:	113.87074829931973	Average fitness:	318.35417687074835	Fitness standard deviation:	56.30113141720282	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58144	Best fitness:	113.87074829931973	Average fitness:	324.00960544217685	Fitness standard deviation:	51.22753277888995	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58160	Best fitness:	113.87074829931973	Average fitness:	321.5661768707482	Fitness standard deviation:	53.246055746613095	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58176	Best fitness:	113.87074829931973	Average fitness:	311.7850340136054	Fitness standard deviation:	62.36164572189269	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58192	Best fitness:	113.87074829931973	Average fitness:	321.236462585034	Fitness standard deviation:	54.958718756416964	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58208	Best fitness:	113.87074829931973	Average fitness:	313.6301768707482	Fitness standard deviation:	52.596937007116786	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58224	Best fitness:	113.87074829931973	Average fitness:	325.52160544217696	Fitness standard deviation:	51.425830495213674	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58240	Best fitness:	113.87074829931973	Average fitness:	327.6753197278911	Fitness standard deviation:	43.28556807518918	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58256	Best fitness:	113.87074829931973	Average fitness:	326.7233197278911	Fitness standard deviation:	55.614353266995046	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58272	Best fitness:	113.87074829931973	Average fitness:	321.70903401360545	Fitness standard deviation:	52.951170917657905	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58288	Best fitness:	113.87074829931973	Average fitness:	313.2170340136054	Fitness standard deviation:	51.24242682204118	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58304	Best fitness:	113.87074829931973	Average fitness:	314.0158911564626	Fitness standard deviation:	55.38917004289572	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58320	Best fitness:	113.87074829931973	Average fitness:	307.0027482993199	Fitness standard deviation:	48.87970302525104	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58336	Best fitness:	113.87074829931973	Average fitness:	321.8987482993198	Fitness standard deviation:	49.19476112476255	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58352	Best fitness:	113.87074829931973	Average fitness:	318.25817687074834	Fitness standard deviation:	51.44312180199306	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58368	Best fitness:	113.87074829931973	Average fitness:	315.3970340136054	Fitness standard deviation:	63.21637506539081	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58384	Best fitness:	113.87074829931973	Average fitness:	305.66731972789114	Fitness standard deviation:	54.246096412553044	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58400	Best fitness:	113.87074829931973	Average fitness:	318.78674829931975	Fitness standard deviation:	55.10141163716373	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58416	Best fitness:	113.87074829931973	Average fitness:	323.06617687074834	Fitness standard deviation:	52.6181765319839	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58432	Best fitness:	113.87074829931973	Average fitness:	310.04046258503394	Fitness standard deviation:	52.72832222257942	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58448	Best fitness:	113.87074829931973	Average fitness:	321.05303401360544	Fitness standard deviation:	46.19715686631172	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58464	Best fitness:	113.87074829931973	Average fitness:	309.4353197278911	Fitness standard deviation:	48.150420282566124	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58480	Best fitness:	113.87074829931973	Average fitness:	311.2776054421768	Fitness standard deviation:	48.85929571196649	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58496	Best fitness:	113.87074829931973	Average fitness:	319.46960544217677	Fitness standard deviation:	57.76523379532512	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58512	Best fitness:	113.87074829931973	Average fitness:	313.0193197278912	Fitness standard deviation:	48.54001404269787	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58528	Best fitness:	113.87074829931973	Average fitness:	316.3816054421768	Fitness standard deviation:	51.315684562543346	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58544	Best fitness:	113.87074829931973	Average fitness:	328.0261768707483	Fitness standard deviation:	52.69597952676954	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58560	Best fitness:	113.87074829931973	Average fitness:	300.3393197278912	Fitness standard deviation:	50.76321856604124	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58576	Best fitness:	113.87074829931973	Average fitness:	319.0787482993197	Fitness standard deviation:	48.18295474373416	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58592	Best fitness:	113.87074829931973	Average fitness:	317.06960544217685	Fitness standard deviation:	45.50116426767875	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58608	Best fitness:	113.87074829931973	Average fitness:	325.78903401360543	Fitness standard deviation:	56.8432054733879	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58624	Best fitness:	113.87074829931973	Average fitness:	322.78846258503404	Fitness standard deviation:	54.036861686241174	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58640	Best fitness:	113.87074829931973	Average fitness:	312.34160544217696	Fitness standard deviation:	61.29268751270915	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58656	Best fitness:	113.87074829931973	Average fitness:	312.9736054421769	Fitness standard deviation:	53.08359399117968	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58672	Best fitness:	113.87074829931973	Average fitness:	323.1764625850341	Fitness standard deviation:	48.109870937601286	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58688	Best fitness:	113.87074829931973	Average fitness:	309.668462585034	Fitness standard deviation:	47.93258014830278	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58704	Best fitness:	113.87074829931973	Average fitness:	303.8827482993197	Fitness standard deviation:	60.803220669263084	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58720	Best fitness:	113.87074829931973	Average fitness:	322.5358911564626	Fitness standard deviation:	51.6959595121084	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58736	Best fitness:	113.87074829931973	Average fitness:	311.0976054421768	Fitness standard deviation:	53.4534461301016	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58752	Best fitness:	113.87074829931973	Average fitness:	319.43703401360546	Fitness standard deviation:	56.08009190653041	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58768	Best fitness:	113.87074829931973	Average fitness:	316.6633197278912	Fitness standard deviation:	56.677461038002455	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58784	Best fitness:	113.87074829931973	Average fitness:	324.67874829931975	Fitness standard deviation:	46.118285908993556	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58800	Best fitness:	113.87074829931973	Average fitness:	312.19417687074827	Fitness standard deviation:	54.28800068568541	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58816	Best fitness:	113.87074829931973	Average fitness:	322.1541768707485	Fitness standard deviation:	51.895646261492494	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58832	Best fitness:	113.87074829931973	Average fitness:	324.9016054421769	Fitness standard deviation:	51.839553361643596	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58848	Best fitness:	113.87074829931973	Average fitness:	316.3444625850341	Fitness standard deviation:	63.09446680743317	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58864	Best fitness:	113.87074829931973	Average fitness:	318.17360544217695	Fitness standard deviation:	51.61914974511071	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58880	Best fitness:	113.87074829931973	Average fitness:	317.37760544217696	Fitness standard deviation:	51.80235336549955	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58896	Best fitness:	113.87074829931973	Average fitness:	315.2296054421768	Fitness standard deviation:	53.91664834250916	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58912	Best fitness:	113.87074829931973	Average fitness:	320.9496054421769	Fitness standard deviation:	49.3070594142627	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58928	Best fitness:	113.87074829931973	Average fitness:	326.4050340136054	Fitness standard deviation:	55.70445078029847	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58944	Best fitness:	113.87074829931973	Average fitness:	315.10389115646257	Fitness standard deviation:	52.56144916462745	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58960	Best fitness:	113.87074829931973	Average fitness:	315.51474829931976	Fitness standard deviation:	47.03259667203466	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58976	Best fitness:	113.87074829931973	Average fitness:	318.97474829931974	Fitness standard deviation:	51.81366323939772	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	58992	Best fitness:	113.87074829931973	Average fitness:	324.8867482993197	Fitness standard deviation:	51.356934284496006	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59008	Best fitness:	113.87074829931973	Average fitness:	324.2478911564626	Fitness standard deviation:	52.094793973905624	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59024	Best fitness:	113.87074829931973	Average fitness:	324.6524625850341	Fitness standard deviation:	52.13911806867844	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59040	Best fitness:	113.87074829931973	Average fitness:	309.97417687074835	Fitness standard deviation:	56.02316922743406	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59056	Best fitness:	113.87074829931973	Average fitness:	328.73246258503406	Fitness standard deviation:	52.070409901068636	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59072	Best fitness:	113.87074829931973	Average fitness:	326.08160544217685	Fitness standard deviation:	53.32570935337679	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59088	Best fitness:	113.87074829931973	Average fitness:	321.629605442177	Fitness standard deviation:	58.74824159869619	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59104	Best fitness:	113.87074829931973	Average fitness:	312.3718911564626	Fitness standard deviation:	47.47083494233537	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59120	Best fitness:	113.87074829931973	Average fitness:	311.5536054421769	Fitness standard deviation:	52.15596524084356	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59136	Best fitness:	113.87074829931973	Average fitness:	315.63874829931973	Fitness standard deviation:	50.3190907545769	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59152	Best fitness:	113.87074829931973	Average fitness:	319.3427482993196	Fitness standard deviation:	47.306007640226234	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59168	Best fitness:	113.87074829931973	Average fitness:	316.48674829931963	Fitness standard deviation:	52.91709346453841	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59184	Best fitness:	113.87074829931973	Average fitness:	325.7433197278911	Fitness standard deviation:	49.872705621821	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59200	Best fitness:	113.87074829931973	Average fitness:	325.3204625850341	Fitness standard deviation:	43.3359537999927	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59216	Best fitness:	113.87074829931973	Average fitness:	306.1987482993198	Fitness standard deviation:	54.922771230824374	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59232	Best fitness:	113.87074829931973	Average fitness:	317.6290340136054	Fitness standard deviation:	52.652719823541176	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59248	Best fitness:	113.87074829931973	Average fitness:	315.5176054421768	Fitness standard deviation:	54.71458672352858	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59264	Best fitness:	113.87074829931973	Average fitness:	324.0850340136054	Fitness standard deviation:	54.03786797709735	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59280	Best fitness:	113.87074829931973	Average fitness:	321.6496054421769	Fitness standard deviation:	45.81962321262516	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59296	Best fitness:	113.87074829931973	Average fitness:	313.7976054421768	Fitness standard deviation:	48.80674933587253	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59312	Best fitness:	113.87074829931973	Average fitness:	318.32731972789117	Fitness standard deviation:	47.81403789768893	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59328	Best fitness:	113.87074829931973	Average fitness:	330.57417687074826	Fitness standard deviation:	49.12852411911484	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59344	Best fitness:	113.87074829931973	Average fitness:	315.89017687074823	Fitness standard deviation:	52.548126649456755	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
Generation:	59360	Best fitness:	113.87074829931973	Average fitness:	311.7536054421769	Fitness standard deviation:	49.673062136743866	Best genome:	A9	E4	N5	A7	A14	A17	A16	E5	N12	E3	N6	A6	A12	N3	A11	A15	N7	A10	A8	A13	N9	
