Generation:	16	Best fitness:	254.4421768707483	Average fitness:	341.0193197278912	Fitness standard deviation:	37.507007889410836	Best genome:	A15	A12	A16	E5	A13	N9	A14	E3	N3	N6	N12	E4	N5	N7	A17	A11	A7	A6	A10	A9	A8	
Generation:	53056	Best fitness:	118.55646258503401	Average fitness:	317.37074829931976	Fitness standard deviation:	55.07150031494308	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53072	Best fitness:	118.55646258503401	Average fitness:	314.60731972789125	Fitness standard deviation:	49.87160110949406	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53088	Best fitness:	118.55646258503401	Average fitness:	314.30617687074823	Fitness standard deviation:	54.84140415892403	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53104	Best fitness:	118.55646258503401	Average fitness:	307.7038911564626	Fitness standard deviation:	48.88030240061441	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53120	Best fitness:	118.55646258503401	Average fitness:	311.4353197278912	Fitness standard deviation:	56.991630050707755	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53136	Best fitness:	118.55646258503401	Average fitness:	314.4616054421769	Fitness standard deviation:	47.62862745390483	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53152	Best fitness:	118.55646258503401	Average fitness:	313.21874829931977	Fitness standard deviation:	49.832107243488416	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53168	Best fitness:	118.55646258503401	Average fitness:	316.45074829931974	Fitness standard deviation:	56.625400012102446	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53184	Best fitness:	118.55646258503401	Average fitness:	315.0141768707483	Fitness standard deviation:	50.053073379918544	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53200	Best fitness:	118.55646258503401	Average fitness:	296.6570340136055	Fitness standard deviation:	50.108804795572766	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53216	Best fitness:	118.55646258503401	Average fitness:	309.4330340136055	Fitness standard deviation:	47.59462718434011	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53232	Best fitness:	118.55646258503401	Average fitness:	312.77589115646265	Fitness standard deviation:	56.658306288753494	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53248	Best fitness:	118.55646258503401	Average fitness:	315.3958911564627	Fitness standard deviation:	49.82460236158233	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53264	Best fitness:	118.55646258503401	Average fitness:	320.9170340136055	Fitness standard deviation:	52.48806305966245	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53280	Best fitness:	118.55646258503401	Average fitness:	322.0158911564626	Fitness standard deviation:	47.6465098929564	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53296	Best fitness:	118.55646258503401	Average fitness:	320.3033197278911	Fitness standard deviation:	58.99803082428139	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53312	Best fitness:	118.55646258503401	Average fitness:	313.1278911564626	Fitness standard deviation:	45.48682554277869	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53328	Best fitness:	118.55646258503401	Average fitness:	310.40446258503397	Fitness standard deviation:	47.5723769755311	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53344	Best fitness:	118.55646258503401	Average fitness:	309.49189115646266	Fitness standard deviation:	51.899925936009446	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53360	Best fitness:	118.55646258503401	Average fitness:	309.30903401360547	Fitness standard deviation:	45.978186703821066	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53376	Best fitness:	118.55646258503401	Average fitness:	316.1490340136055	Fitness standard deviation:	53.96668445004392	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53392	Best fitness:	118.55646258503401	Average fitness:	310.75989115646274	Fitness standard deviation:	52.414459646948885	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53408	Best fitness:	118.55646258503401	Average fitness:	319.46274829931974	Fitness standard deviation:	52.9332462296444	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53424	Best fitness:	118.55646258503401	Average fitness:	317.46274829931974	Fitness standard deviation:	52.78735966196484	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53440	Best fitness:	118.55646258503401	Average fitness:	318.9358911564626	Fitness standard deviation:	53.14956456595878	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53456	Best fitness:	118.55646258503401	Average fitness:	308.8993197278911	Fitness standard deviation:	47.038604380240876	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53472	Best fitness:	118.55646258503401	Average fitness:	312.2067482993198	Fitness standard deviation:	54.46800867762767	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53488	Best fitness:	118.55646258503401	Average fitness:	305.4056054421768	Fitness standard deviation:	51.399218620281665	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53504	Best fitness:	118.55646258503401	Average fitness:	325.4313197278912	Fitness standard deviation:	55.397972081059756	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53520	Best fitness:	118.55646258503401	Average fitness:	313.436462585034	Fitness standard deviation:	49.802493503675834	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53536	Best fitness:	118.55646258503401	Average fitness:	311.2273197278912	Fitness standard deviation:	57.42763616580293	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53552	Best fitness:	118.55646258503401	Average fitness:	310.1741768707484	Fitness standard deviation:	55.627647476368274	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53568	Best fitness:	118.55646258503401	Average fitness:	299.9673197278912	Fitness standard deviation:	59.85325535006428	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53584	Best fitness:	118.55646258503401	Average fitness:	306.9347482993198	Fitness standard deviation:	60.81750568608969	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53600	Best fitness:	118.55646258503401	Average fitness:	310.66274829931984	Fitness standard deviation:	51.49770243814924	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53616	Best fitness:	118.55646258503401	Average fitness:	316.9033197278912	Fitness standard deviation:	50.39499619151546	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53632	Best fitness:	118.55646258503401	Average fitness:	304.328462585034	Fitness standard deviation:	49.98058120543072	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53648	Best fitness:	118.55646258503401	Average fitness:	310.1427482993197	Fitness standard deviation:	50.715243528983294	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53664	Best fitness:	118.55646258503401	Average fitness:	307.0484625850341	Fitness standard deviation:	53.165554688987825	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53680	Best fitness:	118.55646258503401	Average fitness:	303.90846258503416	Fitness standard deviation:	53.905034391369185	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53696	Best fitness:	118.55646258503401	Average fitness:	317.19474829931977	Fitness standard deviation:	58.2113305781054	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53712	Best fitness:	118.55646258503401	Average fitness:	310.4553197278911	Fitness standard deviation:	61.40924538782447	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53728	Best fitness:	118.55646258503401	Average fitness:	315.7307482993198	Fitness standard deviation:	62.654576001099485	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53744	Best fitness:	118.55646258503401	Average fitness:	311.6147482993198	Fitness standard deviation:	62.908574792053166	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53760	Best fitness:	118.55646258503401	Average fitness:	302.26903401360545	Fitness standard deviation:	47.51969436100431	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53776	Best fitness:	118.55646258503401	Average fitness:	305.5353197278912	Fitness standard deviation:	48.490071968498924	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53792	Best fitness:	118.55646258503401	Average fitness:	315.0976054421769	Fitness standard deviation:	55.10382909321905	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53808	Best fitness:	118.55646258503401	Average fitness:	304.97417687074835	Fitness standard deviation:	53.27782029309827	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53824	Best fitness:	118.55646258503401	Average fitness:	327.60674829931963	Fitness standard deviation:	57.61920642370875	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53840	Best fitness:	118.55646258503401	Average fitness:	318.1696054421769	Fitness standard deviation:	55.502717774236345	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53856	Best fitness:	118.55646258503401	Average fitness:	316.3164625850341	Fitness standard deviation:	52.05790716076842	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53872	Best fitness:	118.55646258503401	Average fitness:	316.59531972789125	Fitness standard deviation:	60.71858963165353	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53888	Best fitness:	118.55646258503401	Average fitness:	323.49131972789115	Fitness standard deviation:	56.43952878496938	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53904	Best fitness:	118.55646258503401	Average fitness:	313.99703401360534	Fitness standard deviation:	50.819688323583044	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53920	Best fitness:	118.55646258503401	Average fitness:	312.65017687074834	Fitness standard deviation:	51.604502268381076	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53936	Best fitness:	118.55646258503401	Average fitness:	313.47531972789113	Fitness standard deviation:	56.84650592820018	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53952	Best fitness:	118.55646258503401	Average fitness:	316.6267482993198	Fitness standard deviation:	57.453664229427126	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53968	Best fitness:	118.55646258503401	Average fitness:	316.36103401360543	Fitness standard deviation:	50.80458258617132	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	53984	Best fitness:	118.55646258503401	Average fitness:	317.12503401360544	Fitness standard deviation:	56.32389980990235	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54000	Best fitness:	118.55646258503401	Average fitness:	311.9850340136055	Fitness standard deviation:	54.028074032612615	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54016	Best fitness:	118.55646258503401	Average fitness:	320.4730340136055	Fitness standard deviation:	43.21250682147379	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54032	Best fitness:	118.55646258503401	Average fitness:	320.9821768707482	Fitness standard deviation:	53.93079957554071	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54048	Best fitness:	118.55646258503401	Average fitness:	322.48217687074833	Fitness standard deviation:	59.40014869767686	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54064	Best fitness:	118.55646258503401	Average fitness:	316.7690340136054	Fitness standard deviation:	54.60697186855412	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54080	Best fitness:	118.55646258503401	Average fitness:	312.368462585034	Fitness standard deviation:	51.22601000368816	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54096	Best fitness:	118.55646258503401	Average fitness:	308.6936054421769	Fitness standard deviation:	48.94286848469554	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54112	Best fitness:	118.55646258503401	Average fitness:	301.42103401360544	Fitness standard deviation:	50.9597942551833	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54128	Best fitness:	118.55646258503401	Average fitness:	325.0947482993198	Fitness standard deviation:	57.311586137819056	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54144	Best fitness:	118.55646258503401	Average fitness:	314.59931972789116	Fitness standard deviation:	46.69407103035411	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54160	Best fitness:	118.55646258503401	Average fitness:	315.22274829931973	Fitness standard deviation:	53.18019807624423	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54176	Best fitness:	118.55646258503401	Average fitness:	310.97246258503407	Fitness standard deviation:	53.39988111581967	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54192	Best fitness:	118.55646258503401	Average fitness:	315.09017687074834	Fitness standard deviation:	55.94118411039821	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54208	Best fitness:	118.55646258503401	Average fitness:	308.1627482993198	Fitness standard deviation:	48.272339412198896	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54224	Best fitness:	118.55646258503401	Average fitness:	305.98160544217694	Fitness standard deviation:	56.91554807550125	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54240	Best fitness:	118.55646258503401	Average fitness:	317.8193197278911	Fitness standard deviation:	50.170297091048624	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54256	Best fitness:	118.55646258503401	Average fitness:	311.92046258503404	Fitness standard deviation:	49.8432179686403	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54272	Best fitness:	118.55646258503401	Average fitness:	293.8707482993198	Fitness standard deviation:	51.32672009702516	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54288	Best fitness:	118.55646258503401	Average fitness:	319.7421768707483	Fitness standard deviation:	43.64942910536734	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54304	Best fitness:	118.55646258503401	Average fitness:	322.35417687074835	Fitness standard deviation:	56.24548579509764	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54320	Best fitness:	118.55646258503401	Average fitness:	308.2307482993198	Fitness standard deviation:	53.274597078509665	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54336	Best fitness:	118.55646258503401	Average fitness:	321.06503401360555	Fitness standard deviation:	50.19801898684929	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54352	Best fitness:	118.55646258503401	Average fitness:	314.61531972789123	Fitness standard deviation:	55.278798359602874	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54368	Best fitness:	118.55646258503401	Average fitness:	309.8667482993197	Fitness standard deviation:	57.871867476559714	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54384	Best fitness:	118.55646258503401	Average fitness:	318.7278911564626	Fitness standard deviation:	53.58182847623943	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54400	Best fitness:	118.55646258503401	Average fitness:	309.78960544217693	Fitness standard deviation:	56.51740027818055	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54416	Best fitness:	118.55646258503401	Average fitness:	307.42731972789113	Fitness standard deviation:	50.562248477515716	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54432	Best fitness:	118.55646258503401	Average fitness:	310.7347482993198	Fitness standard deviation:	46.345166953182584	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54448	Best fitness:	118.55646258503401	Average fitness:	316.941605442177	Fitness standard deviation:	45.1117123087627	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54464	Best fitness:	118.55646258503401	Average fitness:	311.1576054421769	Fitness standard deviation:	42.002442673380465	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54480	Best fitness:	118.55646258503401	Average fitness:	304.50389115646266	Fitness standard deviation:	52.317458703806416	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54496	Best fitness:	118.55646258503401	Average fitness:	306.3261768707483	Fitness standard deviation:	55.53813924995092	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54512	Best fitness:	118.55646258503401	Average fitness:	302.79417687074823	Fitness standard deviation:	52.43594169760171	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54528	Best fitness:	118.55646258503401	Average fitness:	316.5547482993197	Fitness standard deviation:	49.17458856285968	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54544	Best fitness:	118.55646258503401	Average fitness:	317.3958911564626	Fitness standard deviation:	49.691343767176946	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54560	Best fitness:	118.55646258503401	Average fitness:	313.68560544217684	Fitness standard deviation:	47.07995118683857	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54576	Best fitness:	118.55646258503401	Average fitness:	309.47303401360546	Fitness standard deviation:	51.27383287440731	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
Generation:	54592	Best fitness:	118.55646258503401	Average fitness:	318.7101768707484	Fitness standard deviation:	48.12678490175291	Best genome:	A15	A10	N12	E3	N6	N5	A11	A8	A13	N9	A16	E5	A9	N3	E4	A7	N7	A6	A14	A17	A12	
