Generation:	16	Best fitness:	232.69931972789115	Average fitness:	339.20931972789106	Fitness standard deviation:	34.984200019729016	Best genome:	A16	A13	A9	N5	E4	N7	N6	A17	A12	A11	A6	E3	A7	A14	N9	N3	A15	N12	E5	A10	A8	
Generation:	51136	Best fitness:	95.52789115646259	Average fitness:	335.0298911564628	Fitness standard deviation:	39.123079832649125	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51152	Best fitness:	95.52789115646259	Average fitness:	338.7096054421769	Fitness standard deviation:	37.02187980100416	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51168	Best fitness:	95.52789115646259	Average fitness:	335.4103197278913	Fitness standard deviation:	40.89299876981089	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51184	Best fitness:	95.52789115646259	Average fitness:	338.45017687074835	Fitness standard deviation:	40.721820070787	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51200	Best fitness:	95.52789115646259	Average fitness:	334.41346258503404	Fitness standard deviation:	39.78810759639166	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51216	Best fitness:	95.52789115646259	Average fitness:	341.8428911564626	Fitness standard deviation:	40.433687352988024	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51232	Best fitness:	95.52789115646259	Average fitness:	335.4374625850339	Fitness standard deviation:	42.86848124085992	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51248	Best fitness:	95.52789115646259	Average fitness:	336.4478911564628	Fitness standard deviation:	39.34271490792839	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51264	Best fitness:	95.52789115646259	Average fitness:	337.6158911564629	Fitness standard deviation:	40.5810498008464	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51280	Best fitness:	95.52789115646259	Average fitness:	332.90746258503407	Fitness standard deviation:	44.18911357092007	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51296	Best fitness:	95.52789115646259	Average fitness:	332.30403401360564	Fitness standard deviation:	42.046372823008525	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51312	Best fitness:	95.52789115646259	Average fitness:	336.3503197278912	Fitness standard deviation:	43.41769947350306	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51328	Best fitness:	95.52789115646259	Average fitness:	335.84374829932	Fitness standard deviation:	41.13590389632088	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51344	Best fitness:	95.52789115646259	Average fitness:	337.5584625850341	Fitness standard deviation:	39.007351427490626	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51360	Best fitness:	95.52789115646259	Average fitness:	339.0171768707485	Fitness standard deviation:	38.49630291684262	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51376	Best fitness:	95.52789115646259	Average fitness:	338.67946258503406	Fitness standard deviation:	42.36223840200811	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51392	Best fitness:	95.52789115646259	Average fitness:	337.9901768707487	Fitness standard deviation:	40.057711811732794	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51408	Best fitness:	95.52789115646259	Average fitness:	337.1897482993196	Fitness standard deviation:	42.21378764777484	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51424	Best fitness:	95.52789115646259	Average fitness:	339.7400340136054	Fitness standard deviation:	42.43507688823251	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51440	Best fitness:	95.52789115646259	Average fitness:	337.1810340136056	Fitness standard deviation:	39.896650776521	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51456	Best fitness:	95.52789115646259	Average fitness:	341.58846258503416	Fitness standard deviation:	42.90932038613522	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51472	Best fitness:	95.52789115646259	Average fitness:	342.00617687074845	Fitness standard deviation:	39.6920292455885	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51488	Best fitness:	95.52789115646259	Average fitness:	340.80974829932006	Fitness standard deviation:	39.72823112583487	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51504	Best fitness:	95.52789115646259	Average fitness:	335.7661768707484	Fitness standard deviation:	41.25392354277916	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51520	Best fitness:	95.52789115646259	Average fitness:	338.0547482993199	Fitness standard deviation:	35.929293448013546	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51536	Best fitness:	95.52789115646259	Average fitness:	337.7723197278911	Fitness standard deviation:	39.511095594549545	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51552	Best fitness:	95.52789115646259	Average fitness:	340.7183197278913	Fitness standard deviation:	41.99375310953393	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51568	Best fitness:	95.52789115646259	Average fitness:	340.0473197278913	Fitness standard deviation:	40.02798355436571	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51584	Best fitness:	95.52789115646259	Average fitness:	335.5041768707485	Fitness standard deviation:	39.35488083828889	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51600	Best fitness:	95.52789115646259	Average fitness:	340.24631972789115	Fitness standard deviation:	40.09306931785754	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51616	Best fitness:	95.52789115646259	Average fitness:	337.80003401360545	Fitness standard deviation:	43.734769424711196	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51632	Best fitness:	95.52789115646259	Average fitness:	339.8833197278914	Fitness standard deviation:	42.12694136651699	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51648	Best fitness:	95.52789115646259	Average fitness:	340.1220340136058	Fitness standard deviation:	42.82173320968726	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51664	Best fitness:	95.52789115646259	Average fitness:	340.8714625850342	Fitness standard deviation:	45.58795897571449	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51680	Best fitness:	95.52789115646259	Average fitness:	340.45917687074854	Fitness standard deviation:	37.07179554979384	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51696	Best fitness:	95.52789115646259	Average fitness:	338.16103401360544	Fitness standard deviation:	39.936294519125916	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51712	Best fitness:	95.52789115646259	Average fitness:	339.3393197278912	Fitness standard deviation:	41.94383796050551	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51728	Best fitness:	95.52789115646259	Average fitness:	340.6374625850342	Fitness standard deviation:	37.61107335612745	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51744	Best fitness:	95.52789115646259	Average fitness:	333.77117687074826	Fitness standard deviation:	42.53485974696375	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51760	Best fitness:	95.52789115646259	Average fitness:	342.3638911564626	Fitness standard deviation:	44.024635704318555	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51776	Best fitness:	95.52789115646259	Average fitness:	337.3428911564627	Fitness standard deviation:	41.27579801203863	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51792	Best fitness:	95.52789115646259	Average fitness:	342.0743197278913	Fitness standard deviation:	37.31368911549974	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51808	Best fitness:	95.52789115646259	Average fitness:	337.83489115646285	Fitness standard deviation:	44.608629896064755	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51824	Best fitness:	95.52789115646259	Average fitness:	337.76831972789137	Fitness standard deviation:	40.8555797181002	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51840	Best fitness:	95.52789115646259	Average fitness:	341.00474829931983	Fitness standard deviation:	40.20240102383977	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51856	Best fitness:	95.52789115646259	Average fitness:	341.2128911564627	Fitness standard deviation:	41.37591298086364	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51872	Best fitness:	95.52789115646259	Average fitness:	341.40531972789125	Fitness standard deviation:	40.659751406128436	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51888	Best fitness:	95.52789115646259	Average fitness:	337.73589115646274	Fitness standard deviation:	39.188948167167986	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51904	Best fitness:	95.52789115646259	Average fitness:	339.19089115646267	Fitness standard deviation:	39.03395333082026	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51920	Best fitness:	95.52789115646259	Average fitness:	340.4564625850342	Fitness standard deviation:	40.25828326479621	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51936	Best fitness:	95.52789115646259	Average fitness:	339.0257482993199	Fitness standard deviation:	39.83661677683598	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51952	Best fitness:	95.52789115646259	Average fitness:	339.3350340136054	Fitness standard deviation:	40.84895669739077	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51968	Best fitness:	95.52789115646259	Average fitness:	334.5931768707484	Fitness standard deviation:	39.05869705106062	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	51984	Best fitness:	95.52789115646259	Average fitness:	337.53931972789127	Fitness standard deviation:	43.951960788375054	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52000	Best fitness:	95.52789115646259	Average fitness:	338.4530340136055	Fitness standard deviation:	41.36561152474754	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52016	Best fitness:	95.52789115646259	Average fitness:	336.9183197278913	Fitness standard deviation:	41.13378642841886	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52032	Best fitness:	95.52789115646259	Average fitness:	340.8700340136056	Fitness standard deviation:	43.23991886166377	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52048	Best fitness:	95.52789115646259	Average fitness:	333.81660544217686	Fitness standard deviation:	39.501738055019146	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52064	Best fitness:	95.52789115646259	Average fitness:	342.20374829932024	Fitness standard deviation:	42.327091396669836	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52080	Best fitness:	95.52789115646259	Average fitness:	342.0750340136058	Fitness standard deviation:	41.34013375865725	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52096	Best fitness:	95.52789115646259	Average fitness:	336.68103401360554	Fitness standard deviation:	44.528974565295506	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52112	Best fitness:	95.52789115646259	Average fitness:	337.7124625850341	Fitness standard deviation:	44.035630178578	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52128	Best fitness:	95.52789115646259	Average fitness:	338.49174829932	Fitness standard deviation:	40.89942312626456	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52144	Best fitness:	95.52789115646259	Average fitness:	340.18974829931983	Fitness standard deviation:	43.256068940953135	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52160	Best fitness:	95.52789115646259	Average fitness:	342.24031972789135	Fitness standard deviation:	42.456323591163084	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52176	Best fitness:	95.52789115646259	Average fitness:	339.7361768707484	Fitness standard deviation:	38.954653342845	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52192	Best fitness:	95.52789115646259	Average fitness:	341.71046258503435	Fitness standard deviation:	38.11200740566936	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52208	Best fitness:	95.52789115646259	Average fitness:	341.6678911564627	Fitness standard deviation:	40.276522254260726	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52224	Best fitness:	95.52789115646259	Average fitness:	336.0597482993199	Fitness standard deviation:	39.45687117704129	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52240	Best fitness:	95.52789115646259	Average fitness:	338.95517687074846	Fitness standard deviation:	43.925874230553084	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52256	Best fitness:	95.52789115646259	Average fitness:	343.1531768707482	Fitness standard deviation:	41.64961613145983	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52272	Best fitness:	95.52789115646259	Average fitness:	339.0658911564629	Fitness standard deviation:	40.51154585839369	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52288	Best fitness:	95.52789115646259	Average fitness:	342.4121768707484	Fitness standard deviation:	39.32416754441502	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52304	Best fitness:	95.52789115646259	Average fitness:	340.964605442177	Fitness standard deviation:	40.01042072194366	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52320	Best fitness:	95.52789115646259	Average fitness:	341.36403401360565	Fitness standard deviation:	39.3026545790381	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52336	Best fitness:	95.52789115646259	Average fitness:	342.46303401360564	Fitness standard deviation:	41.293049344451006	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52352	Best fitness:	95.52789115646259	Average fitness:	339.6637482993199	Fitness standard deviation:	41.18850785803521	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52368	Best fitness:	95.52789115646259	Average fitness:	337.35874829931976	Fitness standard deviation:	41.41850058480965	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52384	Best fitness:	95.52789115646259	Average fitness:	338.78017687074856	Fitness standard deviation:	38.42640749191491	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52400	Best fitness:	95.52789115646259	Average fitness:	340.9183197278913	Fitness standard deviation:	41.73250231179627	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52416	Best fitness:	95.52789115646259	Average fitness:	338.87231972789135	Fitness standard deviation:	42.46575505784223	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52432	Best fitness:	95.52789115646259	Average fitness:	339.68303401360555	Fitness standard deviation:	41.04504290435579	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52448	Best fitness:	95.52789115646259	Average fitness:	336.60203401360565	Fitness standard deviation:	42.96105878844805	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52464	Best fitness:	95.52789115646259	Average fitness:	334.82074829932003	Fitness standard deviation:	41.81001430181969	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52480	Best fitness:	95.52789115646259	Average fitness:	340.24689115646265	Fitness standard deviation:	38.20626690527007	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52496	Best fitness:	95.52789115646259	Average fitness:	337.1851768707487	Fitness standard deviation:	43.85266663964876	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52512	Best fitness:	95.52789115646259	Average fitness:	340.3394625850342	Fitness standard deviation:	44.33688519225297	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52528	Best fitness:	95.52789115646259	Average fitness:	338.66774829931995	Fitness standard deviation:	44.31363611916811	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52544	Best fitness:	95.52789115646259	Average fitness:	337.2430340136055	Fitness standard deviation:	39.90264692872351	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52560	Best fitness:	95.52789115646259	Average fitness:	338.67003401360563	Fitness standard deviation:	42.68846839819477	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52576	Best fitness:	95.52789115646259	Average fitness:	338.86089115646297	Fitness standard deviation:	41.78673518630777	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52592	Best fitness:	95.52789115646259	Average fitness:	334.08089115646266	Fitness standard deviation:	44.32790496230267	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52608	Best fitness:	95.52789115646259	Average fitness:	337.60189115646244	Fitness standard deviation:	43.38110593992998	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52624	Best fitness:	95.52789115646259	Average fitness:	338.55531972789134	Fitness standard deviation:	44.069609486884836	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52640	Best fitness:	95.52789115646259	Average fitness:	340.2448911564627	Fitness standard deviation:	40.13902672091143	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52656	Best fitness:	95.52789115646259	Average fitness:	339.79860544217706	Fitness standard deviation:	40.19807284826333	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52672	Best fitness:	95.52789115646259	Average fitness:	343.37689115646265	Fitness standard deviation:	41.47474150218985	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
Generation:	52688	Best fitness:	95.52789115646259	Average fitness:	339.394462585034	Fitness standard deviation:	40.56060651541046	Best genome:	A9	N3	E4	N5	A11	N12	A8	A13	N9	A16	E5	A15	A12	A10	E3	N6	N7	A6	A14	A17	A7	
