Generation:	16	Best fitness:	251.4421768707483	Average fitness:	322.5007482993197	Fitness standard deviation:	33.47061394655294	Best genome:	A14	N12	E3	A15	A13	N9	N7	A8	E5	A10	A17	N6	A11	A6	A12	A16	A9	E4	N5	N3	A7	
Generation:	57424	Best fitness:	95.75646258503401	Average fitness:	266.0393197278911	Fitness standard deviation:	56.357235850004756	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57440	Best fitness:	95.75646258503401	Average fitness:	253.82646258503405	Fitness standard deviation:	60.62670286268255	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57456	Best fitness:	95.75646258503401	Average fitness:	252.46360544217683	Fitness standard deviation:	63.9970355659111	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57472	Best fitness:	95.75646258503401	Average fitness:	268.45789115646255	Fitness standard deviation:	68.14452497210227	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57488	Best fitness:	95.75646258503401	Average fitness:	243.24074829931973	Fitness standard deviation:	61.16944513699095	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57504	Best fitness:	95.75646258503401	Average fitness:	276.0307482993197	Fitness standard deviation:	63.23688306354004	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57520	Best fitness:	95.75646258503401	Average fitness:	261.496462585034	Fitness standard deviation:	67.35588206667322	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57536	Best fitness:	95.75646258503401	Average fitness:	267.0907482993197	Fitness standard deviation:	69.85276942196614	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57552	Best fitness:	95.75646258503401	Average fitness:	280.4521768707483	Fitness standard deviation:	61.81723640156142	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57568	Best fitness:	95.75646258503401	Average fitness:	266.91360544217684	Fitness standard deviation:	72.05172603407773	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57584	Best fitness:	95.75646258503401	Average fitness:	277.68646258503395	Fitness standard deviation:	62.456764130991345	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57600	Best fitness:	95.75646258503401	Average fitness:	268.3736054421768	Fitness standard deviation:	63.201063282194866	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57616	Best fitness:	95.75646258503401	Average fitness:	249.66503401360546	Fitness standard deviation:	71.74381213450981	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57632	Best fitness:	95.75646258503401	Average fitness:	261.50503401360544	Fitness standard deviation:	57.34886052993235	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57648	Best fitness:	95.75646258503401	Average fitness:	251.2793197278912	Fitness standard deviation:	68.39791684380035	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57664	Best fitness:	95.75646258503401	Average fitness:	258.6450340136054	Fitness standard deviation:	65.89682715102018	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57680	Best fitness:	95.75646258503401	Average fitness:	254.88074829931975	Fitness standard deviation:	59.22617821296834	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57696	Best fitness:	95.75646258503401	Average fitness:	241.43789115646254	Fitness standard deviation:	68.72878271488145	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57712	Best fitness:	95.75646258503401	Average fitness:	233.60217687074822	Fitness standard deviation:	45.711508308485456	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57728	Best fitness:	95.75646258503401	Average fitness:	251.93931972789113	Fitness standard deviation:	62.16653368335797	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57744	Best fitness:	95.75646258503401	Average fitness:	258.0807482993197	Fitness standard deviation:	56.544002929991954	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57760	Best fitness:	95.75646258503401	Average fitness:	273.23217687074833	Fitness standard deviation:	65.6450139704736	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57776	Best fitness:	95.75646258503401	Average fitness:	267.18931972789113	Fitness standard deviation:	60.303043734735894	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57792	Best fitness:	95.75646258503401	Average fitness:	255.01217687074822	Fitness standard deviation:	57.438801842855824	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57808	Best fitness:	95.75646258503401	Average fitness:	260.0607482993197	Fitness standard deviation:	79.65446053846244	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57824	Best fitness:	95.75646258503401	Average fitness:	249.396462585034	Fitness standard deviation:	48.51883404558335	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57840	Best fitness:	95.75646258503401	Average fitness:	244.36503401360542	Fitness standard deviation:	76.6974219825902	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57856	Best fitness:	95.75646258503401	Average fitness:	254.34360544217688	Fitness standard deviation:	60.64008539854521	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57872	Best fitness:	95.75646258503401	Average fitness:	249.1278911564626	Fitness standard deviation:	62.600764160426884	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57888	Best fitness:	95.75646258503401	Average fitness:	239.35789115646253	Fitness standard deviation:	67.58401663175718	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57904	Best fitness:	95.75646258503401	Average fitness:	253.37217687074826	Fitness standard deviation:	67.0948141035642	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57920	Best fitness:	95.75646258503401	Average fitness:	277.99503401360545	Fitness standard deviation:	60.81678693806003	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57936	Best fitness:	95.75646258503401	Average fitness:	244.01646258503396	Fitness standard deviation:	68.6855508079823	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57952	Best fitness:	95.75646258503401	Average fitness:	254.61074829931968	Fitness standard deviation:	71.20788645843626	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57968	Best fitness:	95.75646258503401	Average fitness:	255.9778911564626	Fitness standard deviation:	61.25581746633856	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	57984	Best fitness:	95.75646258503401	Average fitness:	238.66931972789115	Fitness standard deviation:	63.52897039612587	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58000	Best fitness:	95.75646258503401	Average fitness:	257.48360544217684	Fitness standard deviation:	57.18413899903735	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58016	Best fitness:	95.75646258503401	Average fitness:	264.28217687074834	Fitness standard deviation:	68.6733607859165	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58032	Best fitness:	95.75646258503401	Average fitness:	260.86074829931977	Fitness standard deviation:	70.75852946349815	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58048	Best fitness:	95.75646258503401	Average fitness:	254.22646258503397	Fitness standard deviation:	67.88066688487007	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58064	Best fitness:	95.75646258503401	Average fitness:	257.05360544217683	Fitness standard deviation:	63.4925992152002	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58080	Best fitness:	95.75646258503401	Average fitness:	249.60503401360543	Fitness standard deviation:	73.41908171029976	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58096	Best fitness:	95.75646258503401	Average fitness:	253.2536054421768	Fitness standard deviation:	69.99933084228267	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58112	Best fitness:	95.75646258503401	Average fitness:	258.13789115646256	Fitness standard deviation:	68.22867030083768	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58128	Best fitness:	95.75646258503401	Average fitness:	250.76360544217692	Fitness standard deviation:	57.6705292933886	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58144	Best fitness:	95.75646258503401	Average fitness:	233.67789115646255	Fitness standard deviation:	61.86869365924935	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58160	Best fitness:	95.75646258503401	Average fitness:	257.91360544217684	Fitness standard deviation:	58.23458366549792	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58176	Best fitness:	95.75646258503401	Average fitness:	249.55646258503398	Fitness standard deviation:	54.217180799794	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58192	Best fitness:	95.75646258503401	Average fitness:	255.80931972789114	Fitness standard deviation:	69.36591074489968	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58208	Best fitness:	95.75646258503401	Average fitness:	251.81217687074826	Fitness standard deviation:	64.27629484959317	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58224	Best fitness:	95.75646258503401	Average fitness:	266.7993197278911	Fitness standard deviation:	69.29071705061043	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58240	Best fitness:	95.75646258503401	Average fitness:	256.22074829931967	Fitness standard deviation:	68.39101616321209	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58256	Best fitness:	95.75646258503401	Average fitness:	253.91646258503403	Fitness standard deviation:	65.69305334008199	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58272	Best fitness:	95.75646258503401	Average fitness:	251.6350340136054	Fitness standard deviation:	65.94571786008271	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58288	Best fitness:	95.75646258503401	Average fitness:	257.38217687074837	Fitness standard deviation:	64.2397390520026	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58304	Best fitness:	95.75646258503401	Average fitness:	259.2978911564625	Fitness standard deviation:	55.561201758208284	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58320	Best fitness:	95.75646258503401	Average fitness:	263.8607482993197	Fitness standard deviation:	53.12127002031699	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58336	Best fitness:	95.75646258503401	Average fitness:	252.56789115646262	Fitness standard deviation:	73.49676899742754	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58352	Best fitness:	95.75646258503401	Average fitness:	248.576462585034	Fitness standard deviation:	60.12752101719702	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58368	Best fitness:	95.75646258503401	Average fitness:	279.486462585034	Fitness standard deviation:	62.551955531512576	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58384	Best fitness:	95.75646258503401	Average fitness:	269.5693197278911	Fitness standard deviation:	58.83881855873514	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58400	Best fitness:	95.75646258503401	Average fitness:	259.7378911564625	Fitness standard deviation:	58.46992129221971	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58416	Best fitness:	95.75646258503401	Average fitness:	260.6407482993197	Fitness standard deviation:	65.27558688251791	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58432	Best fitness:	95.75646258503401	Average fitness:	249.15646258503403	Fitness standard deviation:	64.02844712169995	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58448	Best fitness:	95.75646258503401	Average fitness:	256.8464625850339	Fitness standard deviation:	57.54815926416654	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58464	Best fitness:	95.75646258503401	Average fitness:	247.61789115646252	Fitness standard deviation:	68.63741424830832	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58480	Best fitness:	95.75646258503401	Average fitness:	244.7636054421768	Fitness standard deviation:	68.27942940294564	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58496	Best fitness:	95.75646258503401	Average fitness:	259.54931972789115	Fitness standard deviation:	66.66291927392957	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58512	Best fitness:	95.75646258503401	Average fitness:	251.99360544217683	Fitness standard deviation:	55.01714471185231	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58528	Best fitness:	95.75646258503401	Average fitness:	244.70360544217687	Fitness standard deviation:	72.76838642752294	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58544	Best fitness:	95.75646258503401	Average fitness:	257.6593197278911	Fitness standard deviation:	64.25575073128331	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58560	Best fitness:	95.75646258503401	Average fitness:	247.24646258503404	Fitness standard deviation:	66.24584039309755	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58576	Best fitness:	95.75646258503401	Average fitness:	257.80074829931976	Fitness standard deviation:	62.45456959474868	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58592	Best fitness:	95.75646258503401	Average fitness:	256.926462585034	Fitness standard deviation:	72.90226976394284	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58608	Best fitness:	95.75646258503401	Average fitness:	250.22503401360535	Fitness standard deviation:	67.5517992630357	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58624	Best fitness:	95.75646258503401	Average fitness:	253.94217687074834	Fitness standard deviation:	65.21886198933306	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58640	Best fitness:	95.75646258503401	Average fitness:	253.01503401360543	Fitness standard deviation:	63.39083335200149	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58656	Best fitness:	95.75646258503401	Average fitness:	267.3750340136054	Fitness standard deviation:	58.07257828768748	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58672	Best fitness:	95.75646258503401	Average fitness:	274.59217687074823	Fitness standard deviation:	63.91496191927879	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58688	Best fitness:	95.75646258503401	Average fitness:	234.07931972789115	Fitness standard deviation:	67.32158588841035	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58704	Best fitness:	95.75646258503401	Average fitness:	252.44789115646253	Fitness standard deviation:	66.337306646119	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58720	Best fitness:	95.75646258503401	Average fitness:	244.48217687074825	Fitness standard deviation:	68.07051829701673	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58736	Best fitness:	95.75646258503401	Average fitness:	267.18931972789113	Fitness standard deviation:	56.45500449608574	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58752	Best fitness:	95.75646258503401	Average fitness:	258.0036054421769	Fitness standard deviation:	64.23711958558744	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58768	Best fitness:	95.75646258503401	Average fitness:	238.89646258503404	Fitness standard deviation:	61.26231248175541	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58784	Best fitness:	95.75646258503401	Average fitness:	235.24789115646257	Fitness standard deviation:	61.55128314781795	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58800	Best fitness:	95.75646258503401	Average fitness:	264.46074829931973	Fitness standard deviation:	78.56926972358825	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58816	Best fitness:	95.75646258503401	Average fitness:	262.55360544217683	Fitness standard deviation:	68.26363653856559	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58832	Best fitness:	95.75646258503401	Average fitness:	271.6178911564626	Fitness standard deviation:	57.50384354500992	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58848	Best fitness:	95.75646258503401	Average fitness:	264.226462585034	Fitness standard deviation:	69.6529405008013	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58864	Best fitness:	95.75646258503401	Average fitness:	248.70074829931968	Fitness standard deviation:	66.84917991345924	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58880	Best fitness:	95.75646258503401	Average fitness:	245.74789115646257	Fitness standard deviation:	61.40767159412776	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58896	Best fitness:	95.75646258503401	Average fitness:	267.49217687074827	Fitness standard deviation:	67.73814822158778	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58912	Best fitness:	95.75646258503401	Average fitness:	234.73789115646255	Fitness standard deviation:	61.43489221633463	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58928	Best fitness:	95.75646258503401	Average fitness:	255.886462585034	Fitness standard deviation:	61.59137262338495	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58944	Best fitness:	95.75646258503401	Average fitness:	243.11646258503401	Fitness standard deviation:	72.044870032218	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58960	Best fitness:	95.75646258503401	Average fitness:	261.44789115646256	Fitness standard deviation:	59.36499525161685	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	58976	Best fitness:	95.75646258503401	Average fitness:	259.6678911564626	Fitness standard deviation:	51.412103633288545	Best genome:	A9	N3	E4	A11	E3	N6	N7	A10	N12	A15	A17	N5	A7	A6	A14	A12	N9	A13	A16	E5	A8	
