Generation:	16	Best fitness:	236.69931972789115	Average fitness:	274.65360544217685	Fitness standard deviation:	25.026288871781965	Best genome:	A10	N6	E3	A12	E5	A9	A6	N7	E4	N5	A7	A11	N12	A8	N9	A15	A14	A17	A13	A16	N3	
Generation:	55504	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55520	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55536	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55552	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55568	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55584	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55600	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55616	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55632	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55648	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55664	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55680	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55696	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55712	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55728	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55744	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55760	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55776	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55792	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55808	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55824	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55840	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55856	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55872	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55888	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55904	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55920	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55936	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55952	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55968	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	55984	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56000	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56016	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56032	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56048	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56224	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56240	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56256	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56272	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56288	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56304	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56320	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56336	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56352	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56368	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56384	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56400	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56416	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56432	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56448	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56464	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56480	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56496	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56512	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56528	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56544	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56560	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56576	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56592	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56608	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56624	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56640	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56656	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56672	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56688	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56704	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56720	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56736	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56752	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56768	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56784	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56800	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56816	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56832	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56848	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56864	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56880	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56896	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56912	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56928	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56944	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56960	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56976	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	56992	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	57008	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	57024	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	57040	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
Generation:	57056	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A14	A17	N5	A7	N7	A10	N12	A8	A9	N3	E4	A11	E3	N6	A6	A12	
