Generation:	16	Best fitness:	239.81360544217688	Average fitness:	335.61874829931963	Fitness standard deviation:	35.95893516845263	Best genome:	A17	A9	N5	A10	A12	A14	A6	N12	A7	A11	E3	E4	N3	A16	E5	N6	N7	A15	N9	A13	A8	
Generation:	59216	Best fitness:	109.4421768707483	Average fitness:	316.40446258503397	Fitness standard deviation:	54.182712640299066	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59232	Best fitness:	109.4421768707483	Average fitness:	310.52789115646266	Fitness standard deviation:	48.094150859941124	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59248	Best fitness:	109.4421768707483	Average fitness:	317.132462585034	Fitness standard deviation:	45.5674507390653	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59264	Best fitness:	109.4421768707483	Average fitness:	320.1707482993197	Fitness standard deviation:	47.1745290146611	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59280	Best fitness:	109.4421768707483	Average fitness:	319.48960544217687	Fitness standard deviation:	63.21561693126153	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59296	Best fitness:	109.4421768707483	Average fitness:	315.72274829931973	Fitness standard deviation:	52.76586332786277	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59312	Best fitness:	109.4421768707483	Average fitness:	318.9296054421769	Fitness standard deviation:	56.601128541428096	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59328	Best fitness:	109.4421768707483	Average fitness:	322.5593197278911	Fitness standard deviation:	49.37468317645704	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59344	Best fitness:	109.4421768707483	Average fitness:	311.8233197278911	Fitness standard deviation:	48.653323433685976	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59360	Best fitness:	109.4421768707483	Average fitness:	309.87760544217684	Fitness standard deviation:	57.88351330183116	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59376	Best fitness:	109.4421768707483	Average fitness:	312.54731972789125	Fitness standard deviation:	50.62627258244317	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59392	Best fitness:	109.4421768707483	Average fitness:	295.69131972789114	Fitness standard deviation:	56.64321622368617	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59408	Best fitness:	109.4421768707483	Average fitness:	312.220462585034	Fitness standard deviation:	53.87988623535404	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59424	Best fitness:	109.4421768707483	Average fitness:	306.67074829931977	Fitness standard deviation:	49.44893255280891	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59440	Best fitness:	109.4421768707483	Average fitness:	315.0558911564627	Fitness standard deviation:	53.45672787194807	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59456	Best fitness:	109.4421768707483	Average fitness:	320.35246258503406	Fitness standard deviation:	55.247027589449445	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59472	Best fitness:	109.4421768707483	Average fitness:	309.1147482993198	Fitness standard deviation:	52.55427801301611	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59488	Best fitness:	109.4421768707483	Average fitness:	312.2621768707483	Fitness standard deviation:	50.525750234258716	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59504	Best fitness:	109.4421768707483	Average fitness:	311.1101768707484	Fitness standard deviation:	64.95017742415004	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59520	Best fitness:	109.4421768707483	Average fitness:	311.8621768707484	Fitness standard deviation:	56.48765030282896	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59536	Best fitness:	109.4421768707483	Average fitness:	317.99817687074824	Fitness standard deviation:	55.0055757351851	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59552	Best fitness:	109.4421768707483	Average fitness:	315.6421768707484	Fitness standard deviation:	67.9728997618964	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59568	Best fitness:	109.4421768707483	Average fitness:	304.58903401360544	Fitness standard deviation:	56.68929942867777	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59584	Best fitness:	109.4421768707483	Average fitness:	309.0370340136055	Fitness standard deviation:	54.18031563328558	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59600	Best fitness:	109.4421768707483	Average fitness:	311.4501768707483	Fitness standard deviation:	52.088543780210024	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59616	Best fitness:	109.4421768707483	Average fitness:	313.476462585034	Fitness standard deviation:	49.38788647646552	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59632	Best fitness:	109.4421768707483	Average fitness:	319.56274829931976	Fitness standard deviation:	57.6930773734278	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59648	Best fitness:	109.4421768707483	Average fitness:	309.6341768707484	Fitness standard deviation:	53.597093445409136	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59664	Best fitness:	109.4421768707483	Average fitness:	309.8324625850341	Fitness standard deviation:	49.81520056843563	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59680	Best fitness:	109.4421768707483	Average fitness:	319.3290340136055	Fitness standard deviation:	59.7398720194307	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59696	Best fitness:	109.4421768707483	Average fitness:	316.5696054421769	Fitness standard deviation:	51.59809495296808	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59712	Best fitness:	109.4421768707483	Average fitness:	311.28617687074825	Fitness standard deviation:	53.318371673163	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59728	Best fitness:	109.4421768707483	Average fitness:	313.71589115646265	Fitness standard deviation:	52.4708737367111	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59744	Best fitness:	109.4421768707483	Average fitness:	320.0604625850341	Fitness standard deviation:	47.23323311536711	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59760	Best fitness:	109.4421768707483	Average fitness:	307.5747482993197	Fitness standard deviation:	58.70261483172307	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59776	Best fitness:	109.4421768707483	Average fitness:	320.53474829931974	Fitness standard deviation:	53.08140796311773	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59792	Best fitness:	109.4421768707483	Average fitness:	332.31817687074835	Fitness standard deviation:	59.971595074974736	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59808	Best fitness:	109.4421768707483	Average fitness:	323.4387482993198	Fitness standard deviation:	53.35449307323649	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59824	Best fitness:	109.4421768707483	Average fitness:	311.2256054421769	Fitness standard deviation:	55.15922542854958	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59840	Best fitness:	109.4421768707483	Average fitness:	330.3661768707483	Fitness standard deviation:	56.69228781297671	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59856	Best fitness:	109.4421768707483	Average fitness:	311.3118911564627	Fitness standard deviation:	54.91696029163913	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59872	Best fitness:	109.4421768707483	Average fitness:	304.040462585034	Fitness standard deviation:	51.30573597561972	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59888	Best fitness:	109.4421768707483	Average fitness:	312.9233197278911	Fitness standard deviation:	54.594893193187126	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59904	Best fitness:	109.4421768707483	Average fitness:	314.40789115646254	Fitness standard deviation:	58.413719383762064	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59920	Best fitness:	109.4421768707483	Average fitness:	317.48446258503407	Fitness standard deviation:	64.00366526239266	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59936	Best fitness:	109.4421768707483	Average fitness:	310.31474829931966	Fitness standard deviation:	59.305865961719064	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59952	Best fitness:	109.4421768707483	Average fitness:	308.0204625850342	Fitness standard deviation:	47.91553335457157	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59968	Best fitness:	109.4421768707483	Average fitness:	297.8536054421769	Fitness standard deviation:	53.97770272841124	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	59984	Best fitness:	109.4421768707483	Average fitness:	317.7787482993198	Fitness standard deviation:	50.25908784996206	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60000	Best fitness:	109.4421768707483	Average fitness:	315.1267482993198	Fitness standard deviation:	61.838439392088304	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60016	Best fitness:	109.4421768707483	Average fitness:	312.23303401360533	Fitness standard deviation:	49.10559897915961	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60032	Best fitness:	109.4421768707483	Average fitness:	320.98446258503395	Fitness standard deviation:	55.233161730752926	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60048	Best fitness:	109.4421768707483	Average fitness:	312.4450340136055	Fitness standard deviation:	55.10631453872429	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60064	Best fitness:	109.4421768707483	Average fitness:	314.1084625850341	Fitness standard deviation:	65.21239833037885	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60080	Best fitness:	109.4421768707483	Average fitness:	321.6250340136054	Fitness standard deviation:	59.050570371711814	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60096	Best fitness:	109.4421768707483	Average fitness:	318.7050340136055	Fitness standard deviation:	61.29558042462635	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60112	Best fitness:	109.4421768707483	Average fitness:	329.40960544217677	Fitness standard deviation:	55.028977304540874	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60128	Best fitness:	109.4421768707483	Average fitness:	318.72503401360535	Fitness standard deviation:	51.575052108553415	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60144	Best fitness:	109.4421768707483	Average fitness:	314.8924625850341	Fitness standard deviation:	47.89265464876762	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60160	Best fitness:	109.4421768707483	Average fitness:	306.8758911564626	Fitness standard deviation:	53.38336259662226	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60176	Best fitness:	109.4421768707483	Average fitness:	307.7450340136055	Fitness standard deviation:	56.83809386569639	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60192	Best fitness:	109.4421768707483	Average fitness:	311.9924625850341	Fitness standard deviation:	51.72526412593714	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60208	Best fitness:	109.4421768707483	Average fitness:	313.4170340136054	Fitness standard deviation:	61.36569343779992	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60224	Best fitness:	109.4421768707483	Average fitness:	305.8890340136055	Fitness standard deviation:	59.729782749188914	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60240	Best fitness:	109.4421768707483	Average fitness:	303.8444625850341	Fitness standard deviation:	49.60803352980118	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60256	Best fitness:	109.4421768707483	Average fitness:	310.6930340136054	Fitness standard deviation:	49.66682571713564	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60272	Best fitness:	109.4421768707483	Average fitness:	310.7547482993198	Fitness standard deviation:	60.58091580957265	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60288	Best fitness:	109.4421768707483	Average fitness:	306.60046258503405	Fitness standard deviation:	54.9932591668826	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60304	Best fitness:	109.4421768707483	Average fitness:	314.5776054421769	Fitness standard deviation:	50.95742658737942	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60320	Best fitness:	109.4421768707483	Average fitness:	315.40274829931974	Fitness standard deviation:	62.20919910713384	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60336	Best fitness:	109.4421768707483	Average fitness:	308.44503401360555	Fitness standard deviation:	57.695073534956876	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60352	Best fitness:	109.4421768707483	Average fitness:	313.5707482993198	Fitness standard deviation:	61.71729681807695	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60368	Best fitness:	109.4421768707483	Average fitness:	315.401605442177	Fitness standard deviation:	52.60264759069661	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60384	Best fitness:	109.4421768707483	Average fitness:	302.06389115646255	Fitness standard deviation:	52.49371789353192	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60400	Best fitness:	109.4421768707483	Average fitness:	306.6524625850341	Fitness standard deviation:	54.30646603663099	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60416	Best fitness:	109.4421768707483	Average fitness:	306.388462585034	Fitness standard deviation:	55.17494658902754	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60432	Best fitness:	109.4421768707483	Average fitness:	314.9758911564626	Fitness standard deviation:	55.368059587912335	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60448	Best fitness:	109.4421768707483	Average fitness:	322.29360544217684	Fitness standard deviation:	60.1767630249689	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60464	Best fitness:	109.4421768707483	Average fitness:	312.2724625850341	Fitness standard deviation:	50.67848343010582	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60480	Best fitness:	109.4421768707483	Average fitness:	318.61646258503396	Fitness standard deviation:	55.59491248196684	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60496	Best fitness:	109.4421768707483	Average fitness:	314.85703401360547	Fitness standard deviation:	52.90380742904801	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60512	Best fitness:	109.4421768707483	Average fitness:	310.32331972789115	Fitness standard deviation:	56.760924000475484	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60528	Best fitness:	109.4421768707483	Average fitness:	327.49189115646266	Fitness standard deviation:	51.94639397356801	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60544	Best fitness:	109.4421768707483	Average fitness:	309.3621768707483	Fitness standard deviation:	55.96990153243992	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60560	Best fitness:	109.4421768707483	Average fitness:	312.2050340136054	Fitness standard deviation:	55.201682095045335	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60576	Best fitness:	109.4421768707483	Average fitness:	311.69131972789125	Fitness standard deviation:	56.35473043252402	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60592	Best fitness:	109.4421768707483	Average fitness:	318.4193197278912	Fitness standard deviation:	52.2179485914761	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60608	Best fitness:	109.4421768707483	Average fitness:	314.9924625850341	Fitness standard deviation:	48.65972002570085	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60624	Best fitness:	109.4421768707483	Average fitness:	319.1198911564626	Fitness standard deviation:	51.65705911497637	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60640	Best fitness:	109.4421768707483	Average fitness:	317.3341768707483	Fitness standard deviation:	48.510348246744314	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60656	Best fitness:	109.4421768707483	Average fitness:	319.38331972789115	Fitness standard deviation:	59.76572450520995	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60672	Best fitness:	109.4421768707483	Average fitness:	321.73760544217697	Fitness standard deviation:	50.57574367708097	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60688	Best fitness:	109.4421768707483	Average fitness:	311.31760544217695	Fitness standard deviation:	53.677766540111314	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60704	Best fitness:	109.4421768707483	Average fitness:	314.3610340136055	Fitness standard deviation:	51.267084992145165	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60720	Best fitness:	109.4421768707483	Average fitness:	312.56046258503414	Fitness standard deviation:	47.46663877129808	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60736	Best fitness:	109.4421768707483	Average fitness:	305.5707482993197	Fitness standard deviation:	52.18514332330103	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60752	Best fitness:	109.4421768707483	Average fitness:	306.1078911564626	Fitness standard deviation:	68.75980773085155	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
Generation:	60768	Best fitness:	109.4421768707483	Average fitness:	318.0673197278912	Fitness standard deviation:	57.55461693992968	Best genome:	A16	E5	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A15	N7	A10	E3	N6	A8	A13	
