Generation:	16	Best fitness:	245.35646258503402	Average fitness:	311.9336054421768	Fitness standard deviation:	42.296409458265174	Best genome:	E5	E3	N9	A8	A9	A16	E4	N5	N12	N3	A7	A14	A11	A10	A15	A17	A12	N7	N6	A6	A13	
Generation:	41664	Best fitness:	95.41360544217687	Average fitness:	234.54503401360543	Fitness standard deviation:	54.891129650296996	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41680	Best fitness:	95.41360544217687	Average fitness:	260.1450340136054	Fitness standard deviation:	49.60439529571005	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41696	Best fitness:	95.41360544217687	Average fitness:	240.96074829931973	Fitness standard deviation:	46.656964635299545	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41712	Best fitness:	95.41360544217687	Average fitness:	246.1207482993197	Fitness standard deviation:	65.94635350659145	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41728	Best fitness:	95.41360544217687	Average fitness:	253.20074829931974	Fitness standard deviation:	70.24120279001318	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41744	Best fitness:	95.41360544217687	Average fitness:	257.3450340136054	Fitness standard deviation:	55.79198494114965	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41760	Best fitness:	95.41360544217687	Average fitness:	255.06503401360538	Fitness standard deviation:	52.70491329766406	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41776	Best fitness:	95.41360544217687	Average fitness:	266.3536054421769	Fitness standard deviation:	66.49303287118256	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41792	Best fitness:	95.41360544217687	Average fitness:	240.6621768707483	Fitness standard deviation:	60.10807823735305	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41808	Best fitness:	95.41360544217687	Average fitness:	237.2393197278912	Fitness standard deviation:	64.07470697138918	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41824	Best fitness:	95.41360544217687	Average fitness:	262.4078911564626	Fitness standard deviation:	75.24258108387342	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41840	Best fitness:	95.41360544217687	Average fitness:	238.73360544217684	Fitness standard deviation:	60.03371678499015	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41856	Best fitness:	95.41360544217687	Average fitness:	228.00931972789118	Fitness standard deviation:	62.092735961492906	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41872	Best fitness:	95.41360544217687	Average fitness:	257.8336054421769	Fitness standard deviation:	60.086977841479516	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41888	Best fitness:	95.41360544217687	Average fitness:	243.23074829931974	Fitness standard deviation:	52.15287919341813	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41904	Best fitness:	95.41360544217687	Average fitness:	247.57503401360546	Fitness standard deviation:	73.90384225464871	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41920	Best fitness:	95.41360544217687	Average fitness:	259.7978911564626	Fitness standard deviation:	67.23396947243565	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41936	Best fitness:	95.41360544217687	Average fitness:	249.6750340136054	Fitness standard deviation:	67.790811053308	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41952	Best fitness:	95.41360544217687	Average fitness:	232.2678911564626	Fitness standard deviation:	63.849633882574274	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41968	Best fitness:	95.41360544217687	Average fitness:	230.3150340136054	Fitness standard deviation:	62.12853790689895	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	41984	Best fitness:	95.41360544217687	Average fitness:	277.55217687074827	Fitness standard deviation:	73.8569418483034	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42000	Best fitness:	95.41360544217687	Average fitness:	237.8650340136055	Fitness standard deviation:	70.44532434767392	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42016	Best fitness:	95.41360544217687	Average fitness:	252.70931972789117	Fitness standard deviation:	69.68522419730435	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42032	Best fitness:	95.41360544217687	Average fitness:	250.4721768707483	Fitness standard deviation:	64.36819881251415	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42048	Best fitness:	95.41360544217687	Average fitness:	260.4521768707483	Fitness standard deviation:	66.33591527296538	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42064	Best fitness:	95.41360544217687	Average fitness:	246.56789115646262	Fitness standard deviation:	72.3338464259679	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42080	Best fitness:	95.41360544217687	Average fitness:	252.2307482993197	Fitness standard deviation:	63.165926231906816	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42096	Best fitness:	95.41360544217687	Average fitness:	257.3950340136055	Fitness standard deviation:	61.87136839064263	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42112	Best fitness:	95.41360544217687	Average fitness:	243.96646258503407	Fitness standard deviation:	62.466025557734916	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42128	Best fitness:	95.41360544217687	Average fitness:	224.96217687074827	Fitness standard deviation:	53.03949133255641	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42144	Best fitness:	95.41360544217687	Average fitness:	261.51360544217687	Fitness standard deviation:	63.915064494904136	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42160	Best fitness:	95.41360544217687	Average fitness:	261.78503401360547	Fitness standard deviation:	64.77689245339242	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42176	Best fitness:	95.41360544217687	Average fitness:	262.0778911564626	Fitness standard deviation:	60.626431815618815	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42192	Best fitness:	95.41360544217687	Average fitness:	252.05931972789114	Fitness standard deviation:	72.82109046372851	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42208	Best fitness:	95.41360544217687	Average fitness:	254.60217687074828	Fitness standard deviation:	58.29315666770598	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42224	Best fitness:	95.41360544217687	Average fitness:	226.63503401360543	Fitness standard deviation:	66.64611314967425	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42240	Best fitness:	95.41360544217687	Average fitness:	250.81217687074826	Fitness standard deviation:	70.79869044966692	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42256	Best fitness:	95.41360544217687	Average fitness:	248.46931972789116	Fitness standard deviation:	67.3375387165893	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42272	Best fitness:	95.41360544217687	Average fitness:	260.636462585034	Fitness standard deviation:	71.7367350178443	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42288	Best fitness:	95.41360544217687	Average fitness:	249.90931972789113	Fitness standard deviation:	72.08644259583386	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42304	Best fitness:	95.41360544217687	Average fitness:	243.5793197278912	Fitness standard deviation:	56.77393451942825	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42320	Best fitness:	95.41360544217687	Average fitness:	251.86789115646258	Fitness standard deviation:	66.18190818817912	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42336	Best fitness:	95.41360544217687	Average fitness:	245.16217687074837	Fitness standard deviation:	68.22923163116812	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42352	Best fitness:	95.41360544217687	Average fitness:	246.60789115646267	Fitness standard deviation:	67.85161878266848	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42368	Best fitness:	95.41360544217687	Average fitness:	260.8078911564626	Fitness standard deviation:	63.97348277184214	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42384	Best fitness:	95.41360544217687	Average fitness:	251.15217687074832	Fitness standard deviation:	63.198966198597184	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42400	Best fitness:	95.41360544217687	Average fitness:	264.38503401360543	Fitness standard deviation:	72.22836234146952	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42416	Best fitness:	95.41360544217687	Average fitness:	274.1707482993197	Fitness standard deviation:	54.237520336432205	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42432	Best fitness:	95.41360544217687	Average fitness:	263.9778911564626	Fitness standard deviation:	56.66879994984103	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42448	Best fitness:	95.41360544217687	Average fitness:	251.36360544217692	Fitness standard deviation:	69.2821995426631	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42464	Best fitness:	95.41360544217687	Average fitness:	235.28074829931975	Fitness standard deviation:	66.5547111290357	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42480	Best fitness:	95.41360544217687	Average fitness:	259.8636054421769	Fitness standard deviation:	65.7327451557767	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42496	Best fitness:	95.41360544217687	Average fitness:	232.26503401360546	Fitness standard deviation:	58.10025157134056	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42512	Best fitness:	95.41360544217687	Average fitness:	251.10360544217693	Fitness standard deviation:	54.78749989639935	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42528	Best fitness:	95.41360544217687	Average fitness:	245.87503401360541	Fitness standard deviation:	65.80002064077587	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42544	Best fitness:	95.41360544217687	Average fitness:	251.52646258503404	Fitness standard deviation:	70.69132122063053	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42560	Best fitness:	95.41360544217687	Average fitness:	245.80503401360548	Fitness standard deviation:	71.95336987754426	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42576	Best fitness:	95.41360544217687	Average fitness:	248.54217687074834	Fitness standard deviation:	58.82325619504376	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42592	Best fitness:	95.41360544217687	Average fitness:	263.796462585034	Fitness standard deviation:	62.79706635550058	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42608	Best fitness:	95.41360544217687	Average fitness:	258.13789115646256	Fitness standard deviation:	68.48529428025451	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42624	Best fitness:	95.41360544217687	Average fitness:	259.13074829931975	Fitness standard deviation:	59.360411393590645	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42640	Best fitness:	95.41360544217687	Average fitness:	239.59503401360547	Fitness standard deviation:	57.459435398605606	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42656	Best fitness:	95.41360544217687	Average fitness:	259.1593197278912	Fitness standard deviation:	58.10694917870963	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42672	Best fitness:	95.41360544217687	Average fitness:	243.4936054421769	Fitness standard deviation:	55.36886076900213	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42688	Best fitness:	95.41360544217687	Average fitness:	235.5121768707483	Fitness standard deviation:	58.21539208414046	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42704	Best fitness:	95.41360544217687	Average fitness:	237.59074829931978	Fitness standard deviation:	76.08621994360163	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42720	Best fitness:	95.41360544217687	Average fitness:	251.25074829931972	Fitness standard deviation:	56.8935476417608	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42736	Best fitness:	95.41360544217687	Average fitness:	275.02360544217686	Fitness standard deviation:	70.86294807728565	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42752	Best fitness:	95.41360544217687	Average fitness:	246.1350340136055	Fitness standard deviation:	63.73801471969585	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42768	Best fitness:	95.41360544217687	Average fitness:	245.0721768707484	Fitness standard deviation:	66.7587973106717	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42784	Best fitness:	95.41360544217687	Average fitness:	254.11360544217686	Fitness standard deviation:	60.774425676648974	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42800	Best fitness:	95.41360544217687	Average fitness:	258.1121768707483	Fitness standard deviation:	63.43756080121747	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42816	Best fitness:	95.41360544217687	Average fitness:	259.10503401360546	Fitness standard deviation:	67.75874104316802	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42832	Best fitness:	95.41360544217687	Average fitness:	253.75360544217688	Fitness standard deviation:	70.83602156403484	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42848	Best fitness:	95.41360544217687	Average fitness:	251.75360544217688	Fitness standard deviation:	61.8075670025565	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42864	Best fitness:	95.41360544217687	Average fitness:	250.90217687074838	Fitness standard deviation:	57.206046419401986	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42880	Best fitness:	95.41360544217687	Average fitness:	255.34360544217688	Fitness standard deviation:	58.05489483485191	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42896	Best fitness:	95.41360544217687	Average fitness:	236.76646258503402	Fitness standard deviation:	71.95039576694772	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42912	Best fitness:	95.41360544217687	Average fitness:	252.8778911564626	Fitness standard deviation:	55.766086450092445	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42928	Best fitness:	95.41360544217687	Average fitness:	271.60931972789115	Fitness standard deviation:	66.43261325645435	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42944	Best fitness:	95.41360544217687	Average fitness:	263.7236054421769	Fitness standard deviation:	56.513318838327386	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42960	Best fitness:	95.41360544217687	Average fitness:	241.34360544217694	Fitness standard deviation:	66.42291126423417	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42976	Best fitness:	95.41360544217687	Average fitness:	265.3536054421769	Fitness standard deviation:	65.6737880803013	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	42992	Best fitness:	95.41360544217687	Average fitness:	251.90789115646263	Fitness standard deviation:	61.67770946539729	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43008	Best fitness:	95.41360544217687	Average fitness:	271.0578911564626	Fitness standard deviation:	62.27525893571383	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43024	Best fitness:	95.41360544217687	Average fitness:	246.70360544217687	Fitness standard deviation:	59.92902351268268	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43040	Best fitness:	95.41360544217687	Average fitness:	223.9393197278912	Fitness standard deviation:	60.66888951597879	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43056	Best fitness:	95.41360544217687	Average fitness:	240.9921768707483	Fitness standard deviation:	63.06087300443622	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43072	Best fitness:	95.41360544217687	Average fitness:	280.86789115646263	Fitness standard deviation:	60.25177507758588	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43088	Best fitness:	95.41360544217687	Average fitness:	256.4707482993198	Fitness standard deviation:	68.48047241397227	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43104	Best fitness:	95.41360544217687	Average fitness:	247.22931972789115	Fitness standard deviation:	54.42389891830047	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43120	Best fitness:	95.41360544217687	Average fitness:	267.4836054421769	Fitness standard deviation:	65.17847051264204	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43136	Best fitness:	95.41360544217687	Average fitness:	239.5436054421769	Fitness standard deviation:	74.73175729888594	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43152	Best fitness:	95.41360544217687	Average fitness:	259.1036054421769	Fitness standard deviation:	56.76189097754707	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43168	Best fitness:	95.41360544217687	Average fitness:	239.03503401360544	Fitness standard deviation:	59.76814377412169	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43184	Best fitness:	95.41360544217687	Average fitness:	238.1978911564626	Fitness standard deviation:	51.06451339796971	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43200	Best fitness:	95.41360544217687	Average fitness:	234.1336054421769	Fitness standard deviation:	69.80999086441565	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
Generation:	43216	Best fitness:	95.41360544217687	Average fitness:	236.7436054421769	Fitness standard deviation:	64.84247944685896	Best genome:	A16	E5	A15	A17	N9	A9	N3	E4	N5	A7	A11	N12	E3	N6	N7	A6	A12	A14	A10	A8	A13	
