Generation:	16	Best fitness:	239.87074829931973	Average fitness:	327.80731972789124	Fitness standard deviation:	30.86306995456557	Best genome:	A13	N12	A8	N6	N5	A11	A10	E3	A15	N7	E4	A6	A9	A7	A14	A12	A16	E5	N3	A17	N9	
Generation:	57904	Best fitness:	95.32789115646258	Average fitness:	317.5273197278912	Fitness standard deviation:	60.280973270584965	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	57920	Best fitness:	95.32789115646258	Average fitness:	304.5570340136055	Fitness standard deviation:	62.56030677152198	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	57936	Best fitness:	95.32789115646258	Average fitness:	305.7067482993198	Fitness standard deviation:	60.53583207675013	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	57952	Best fitness:	95.32789115646258	Average fitness:	314.48674829931974	Fitness standard deviation:	54.563823900949956	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	57968	Best fitness:	95.32789115646258	Average fitness:	309.5558911564626	Fitness standard deviation:	58.88063234187954	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	57984	Best fitness:	95.32789115646258	Average fitness:	314.49989115646264	Fitness standard deviation:	59.900448702622505	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58000	Best fitness:	95.32789115646258	Average fitness:	299.16903401360554	Fitness standard deviation:	59.8603826358145	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58016	Best fitness:	95.32789115646258	Average fitness:	303.3027482993197	Fitness standard deviation:	53.77915494512949	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58032	Best fitness:	95.32789115646258	Average fitness:	303.95074829931974	Fitness standard deviation:	62.574860962608575	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58048	Best fitness:	95.32789115646258	Average fitness:	304.77703401360554	Fitness standard deviation:	49.2841381246936	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58064	Best fitness:	95.32789115646258	Average fitness:	315.73417687074823	Fitness standard deviation:	58.48952665081787	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58080	Best fitness:	95.32789115646258	Average fitness:	310.95931972789117	Fitness standard deviation:	60.293335266437374	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58096	Best fitness:	95.32789115646258	Average fitness:	304.1444625850341	Fitness standard deviation:	56.53321800174348	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58112	Best fitness:	95.32789115646258	Average fitness:	312.8918911564626	Fitness standard deviation:	49.470162125615616	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58128	Best fitness:	95.32789115646258	Average fitness:	319.58389115646264	Fitness standard deviation:	53.37403540895831	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58144	Best fitness:	95.32789115646258	Average fitness:	299.0478911564626	Fitness standard deviation:	61.23533647048134	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58160	Best fitness:	95.32789115646258	Average fitness:	308.5987482993198	Fitness standard deviation:	57.3147520960942	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58176	Best fitness:	95.32789115646258	Average fitness:	311.25646258503406	Fitness standard deviation:	64.83172396792376	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58192	Best fitness:	95.32789115646258	Average fitness:	307.853605442177	Fitness standard deviation:	68.03100733624098	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58208	Best fitness:	95.32789115646258	Average fitness:	320.0838911564626	Fitness standard deviation:	57.43797540914931	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58224	Best fitness:	95.32789115646258	Average fitness:	310.7038911564626	Fitness standard deviation:	57.45584408846821	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58240	Best fitness:	95.32789115646258	Average fitness:	300.11474829931973	Fitness standard deviation:	49.72846241544254	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58256	Best fitness:	95.32789115646258	Average fitness:	309.3461768707482	Fitness standard deviation:	53.423565467547235	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58272	Best fitness:	95.32789115646258	Average fitness:	301.49931972789125	Fitness standard deviation:	60.67619699381838	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58288	Best fitness:	95.32789115646258	Average fitness:	305.0170340136055	Fitness standard deviation:	59.58303679705479	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58304	Best fitness:	95.32789115646258	Average fitness:	306.21474829931975	Fitness standard deviation:	63.50164438430083	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58320	Best fitness:	95.32789115646258	Average fitness:	301.9873197278912	Fitness standard deviation:	58.054920891113696	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58336	Best fitness:	95.32789115646258	Average fitness:	303.4398911564626	Fitness standard deviation:	60.81940475518904	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58352	Best fitness:	95.32789115646258	Average fitness:	294.0484625850341	Fitness standard deviation:	54.511128776514944	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58368	Best fitness:	95.32789115646258	Average fitness:	312.544462585034	Fitness standard deviation:	58.58846723319098	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58384	Best fitness:	95.32789115646258	Average fitness:	308.7530340136054	Fitness standard deviation:	53.63315655564614	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58400	Best fitness:	95.32789115646258	Average fitness:	314.1061768707483	Fitness standard deviation:	54.71946430099399	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58416	Best fitness:	95.32789115646258	Average fitness:	301.5627482993197	Fitness standard deviation:	59.952457433590915	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58432	Best fitness:	95.32789115646258	Average fitness:	310.72274829931973	Fitness standard deviation:	56.52814670117346	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58448	Best fitness:	95.32789115646258	Average fitness:	314.604462585034	Fitness standard deviation:	49.44561735474476	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58464	Best fitness:	95.32789115646258	Average fitness:	300.1673197278912	Fitness standard deviation:	57.239558146585374	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58480	Best fitness:	95.32789115646258	Average fitness:	308.8810340136054	Fitness standard deviation:	48.3617483386131	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58496	Best fitness:	95.32789115646258	Average fitness:	314.4050340136055	Fitness standard deviation:	49.56811820976406	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58512	Best fitness:	95.32789115646258	Average fitness:	309.7541768707483	Fitness standard deviation:	60.404781765036056	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58528	Best fitness:	95.32789115646258	Average fitness:	316.16103401360544	Fitness standard deviation:	55.552948924463784	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58544	Best fitness:	95.32789115646258	Average fitness:	318.88560544217694	Fitness standard deviation:	57.06770321901765	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58560	Best fitness:	95.32789115646258	Average fitness:	314.8730340136055	Fitness standard deviation:	51.52898667977955	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58576	Best fitness:	95.32789115646258	Average fitness:	311.15989115646266	Fitness standard deviation:	55.559741008197285	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58592	Best fitness:	95.32789115646258	Average fitness:	315.1947482993198	Fitness standard deviation:	59.15938502253804	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58608	Best fitness:	95.32789115646258	Average fitness:	301.65703401360554	Fitness standard deviation:	61.74414442764627	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58624	Best fitness:	95.32789115646258	Average fitness:	309.1473197278912	Fitness standard deviation:	51.20501137464527	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58640	Best fitness:	95.32789115646258	Average fitness:	305.94903401360546	Fitness standard deviation:	59.07697387963868	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58656	Best fitness:	95.32789115646258	Average fitness:	301.1958911564625	Fitness standard deviation:	63.13012590204587	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58672	Best fitness:	95.32789115646258	Average fitness:	304.9221768707484	Fitness standard deviation:	60.2411331437995	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58688	Best fitness:	95.32789115646258	Average fitness:	307.4398911564627	Fitness standard deviation:	47.75671469916187	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58704	Best fitness:	95.32789115646258	Average fitness:	307.0610340136055	Fitness standard deviation:	56.00931572952661	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58720	Best fitness:	95.32789115646258	Average fitness:	312.16046258503405	Fitness standard deviation:	65.37269579441077	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58736	Best fitness:	95.32789115646258	Average fitness:	306.73931972789126	Fitness standard deviation:	59.54190100685571	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58752	Best fitness:	95.32789115646258	Average fitness:	302.74046258503404	Fitness standard deviation:	56.56187975977446	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58768	Best fitness:	95.32789115646258	Average fitness:	304.42674829931985	Fitness standard deviation:	53.45712276398797	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58784	Best fitness:	95.32789115646258	Average fitness:	311.07246258503415	Fitness standard deviation:	58.197881554824555	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58800	Best fitness:	95.32789115646258	Average fitness:	320.6970340136055	Fitness standard deviation:	55.66249485561189	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58816	Best fitness:	95.32789115646258	Average fitness:	317.4798911564626	Fitness standard deviation:	49.464830116447175	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58832	Best fitness:	95.32789115646258	Average fitness:	306.1838911564626	Fitness standard deviation:	57.672537647426935	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58848	Best fitness:	95.32789115646258	Average fitness:	309.21646258503404	Fitness standard deviation:	67.27742266169238	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58864	Best fitness:	95.32789115646258	Average fitness:	307.99874829931974	Fitness standard deviation:	58.359155479195366	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58880	Best fitness:	95.32789115646258	Average fitness:	302.5821768707483	Fitness standard deviation:	58.497037706264784	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58896	Best fitness:	95.32789115646258	Average fitness:	304.17417687074817	Fitness standard deviation:	47.64158084047581	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58912	Best fitness:	95.32789115646258	Average fitness:	315.63474829931977	Fitness standard deviation:	53.78479014497291	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58928	Best fitness:	95.32789115646258	Average fitness:	310.0747482993198	Fitness standard deviation:	63.868939788556744	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58944	Best fitness:	95.32789115646258	Average fitness:	311.76103401360547	Fitness standard deviation:	63.03026376694463	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58960	Best fitness:	95.32789115646258	Average fitness:	300.68160544217693	Fitness standard deviation:	57.079381284634955	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58976	Best fitness:	95.32789115646258	Average fitness:	309.15074829931973	Fitness standard deviation:	59.82452653811983	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	58992	Best fitness:	95.32789115646258	Average fitness:	312.037605442177	Fitness standard deviation:	57.54390475993447	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59008	Best fitness:	95.32789115646258	Average fitness:	311.2924625850342	Fitness standard deviation:	60.71071359172388	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59024	Best fitness:	95.32789115646258	Average fitness:	314.9987482993197	Fitness standard deviation:	64.1461291535799	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59040	Best fitness:	95.32789115646258	Average fitness:	309.6118911564626	Fitness standard deviation:	64.58152017474994	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59056	Best fitness:	95.32789115646258	Average fitness:	306.52674829931965	Fitness standard deviation:	51.59776295103325	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59072	Best fitness:	95.32789115646258	Average fitness:	313.99989115646264	Fitness standard deviation:	58.06262241857879	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59088	Best fitness:	95.32789115646258	Average fitness:	301.30389115646267	Fitness standard deviation:	50.45518758871326	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59104	Best fitness:	95.32789115646258	Average fitness:	311.5193197278912	Fitness standard deviation:	65.02482471004001	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59120	Best fitness:	95.32789115646258	Average fitness:	316.3793197278912	Fitness standard deviation:	61.25258991608903	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59136	Best fitness:	95.32789115646258	Average fitness:	316.4513197278913	Fitness standard deviation:	54.158326757983296	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59152	Best fitness:	95.32789115646258	Average fitness:	297.7107482993198	Fitness standard deviation:	67.67937134845778	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59168	Best fitness:	95.32789115646258	Average fitness:	295.6387482993198	Fitness standard deviation:	55.56093992534464	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59184	Best fitness:	95.32789115646258	Average fitness:	304.4027482993198	Fitness standard deviation:	55.52735906354119	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59200	Best fitness:	95.32789115646258	Average fitness:	309.7518911564626	Fitness standard deviation:	60.633094582858604	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59216	Best fitness:	95.32789115646258	Average fitness:	305.1261768707483	Fitness standard deviation:	48.732975521546734	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59232	Best fitness:	95.32789115646258	Average fitness:	307.6067482993198	Fitness standard deviation:	60.734167785959336	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59248	Best fitness:	95.32789115646258	Average fitness:	316.3187482993196	Fitness standard deviation:	59.28821349362204	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59264	Best fitness:	95.32789115646258	Average fitness:	308.68103401360537	Fitness standard deviation:	54.18923810921449	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59280	Best fitness:	95.32789115646258	Average fitness:	305.345605442177	Fitness standard deviation:	65.55771357096785	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59296	Best fitness:	95.32789115646258	Average fitness:	309.85074829931983	Fitness standard deviation:	54.839693430126	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59312	Best fitness:	95.32789115646258	Average fitness:	313.9953197278912	Fitness standard deviation:	60.357523315115365	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59328	Best fitness:	95.32789115646258	Average fitness:	308.73931972789114	Fitness standard deviation:	49.79705392482407	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59344	Best fitness:	95.32789115646258	Average fitness:	307.3827482993198	Fitness standard deviation:	62.852333021170196	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59360	Best fitness:	95.32789115646258	Average fitness:	311.8936054421768	Fitness standard deviation:	55.27184322113045	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59376	Best fitness:	95.32789115646258	Average fitness:	323.29303401360556	Fitness standard deviation:	61.23693571026944	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59392	Best fitness:	95.32789115646258	Average fitness:	309.6901768707483	Fitness standard deviation:	57.804514318449534	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59408	Best fitness:	95.32789115646258	Average fitness:	310.7398911564626	Fitness standard deviation:	62.3961723289668	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59424	Best fitness:	95.32789115646258	Average fitness:	306.8987482993197	Fitness standard deviation:	67.4800695570816	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59440	Best fitness:	95.32789115646258	Average fitness:	311.3913197278912	Fitness standard deviation:	55.80423545918064	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	59456	Best fitness:	95.32789115646258	Average fitness:	304.2753197278912	Fitness standard deviation:	61.60600775368372	Best genome:	A13	N9	A9	N3	E4	A7	N5	A11	N12	E3	N6	A10	A15	N7	A6	A12	A14	A17	A16	E5	A8	
