Generation:	16	Best fitness:	216.32789115646258	Average fitness:	325.03017687074833	Fitness standard deviation:	40.929983457068715	Best genome:	A13	N9	A16	N3	A11	A6	A14	N7	E5	A15	E3	A12	A17	N6	A10	A7	N5	A9	E4	N12	A8	
Generation:	40960	Best fitness:	95.58503401360544	Average fitness:	318.73931972789126	Fitness standard deviation:	56.26971230110369	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	40976	Best fitness:	95.58503401360544	Average fitness:	312.1164625850341	Fitness standard deviation:	54.531494438666236	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	40992	Best fitness:	95.58503401360544	Average fitness:	300.43531972789117	Fitness standard deviation:	50.96399995835396	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41008	Best fitness:	95.58503401360544	Average fitness:	312.0616054421769	Fitness standard deviation:	57.022712106668514	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41024	Best fitness:	95.58503401360544	Average fitness:	314.7838911564625	Fitness standard deviation:	59.76480322745426	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41040	Best fitness:	95.58503401360544	Average fitness:	312.5621768707484	Fitness standard deviation:	63.290317020626695	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41056	Best fitness:	95.58503401360544	Average fitness:	304.36560544217684	Fitness standard deviation:	57.907685419932626	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41072	Best fitness:	95.58503401360544	Average fitness:	303.19189115646253	Fitness standard deviation:	46.71234650758724	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41088	Best fitness:	95.58503401360544	Average fitness:	322.28903401360554	Fitness standard deviation:	52.40425835945092	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41104	Best fitness:	95.58503401360544	Average fitness:	305.4758911564627	Fitness standard deviation:	51.840711033798485	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41120	Best fitness:	95.58503401360544	Average fitness:	305.4273197278912	Fitness standard deviation:	54.5889938043506	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41136	Best fitness:	95.58503401360544	Average fitness:	313.05360544217694	Fitness standard deviation:	61.23215401824669	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41152	Best fitness:	95.58503401360544	Average fitness:	298.7107482993198	Fitness standard deviation:	62.84230941858538	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41168	Best fitness:	95.58503401360544	Average fitness:	303.31874829931974	Fitness standard deviation:	51.088273007189656	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41184	Best fitness:	95.58503401360544	Average fitness:	316.3558911564626	Fitness standard deviation:	55.54055153650882	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41200	Best fitness:	95.58503401360544	Average fitness:	307.325605442177	Fitness standard deviation:	58.796038972511944	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41216	Best fitness:	95.58503401360544	Average fitness:	302.8147482993197	Fitness standard deviation:	61.480507469391284	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41232	Best fitness:	95.58503401360544	Average fitness:	317.61646258503407	Fitness standard deviation:	61.59336599581061	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41248	Best fitness:	95.58503401360544	Average fitness:	310.33589115646254	Fitness standard deviation:	55.654574607803006	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41264	Best fitness:	95.58503401360544	Average fitness:	308.95131972789113	Fitness standard deviation:	52.574301067486324	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41280	Best fitness:	95.58503401360544	Average fitness:	314.292462585034	Fitness standard deviation:	59.69834224888749	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41296	Best fitness:	95.58503401360544	Average fitness:	318.63989115646257	Fitness standard deviation:	56.11596006812454	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41312	Best fitness:	95.58503401360544	Average fitness:	302.9947482993198	Fitness standard deviation:	54.9422240837164	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41328	Best fitness:	95.58503401360544	Average fitness:	318.18960544217686	Fitness standard deviation:	58.41254753658914	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41344	Best fitness:	95.58503401360544	Average fitness:	309.92446258503406	Fitness standard deviation:	59.021524580064025	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41360	Best fitness:	95.58503401360544	Average fitness:	307.7787482993198	Fitness standard deviation:	51.91852464492922	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41376	Best fitness:	95.58503401360544	Average fitness:	311.3924625850339	Fitness standard deviation:	49.59254216809093	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41392	Best fitness:	95.58503401360544	Average fitness:	314.4627482993196	Fitness standard deviation:	60.43945840192785	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41408	Best fitness:	95.58503401360544	Average fitness:	316.0781768707482	Fitness standard deviation:	50.45983775686342	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41424	Best fitness:	95.58503401360544	Average fitness:	293.1998911564626	Fitness standard deviation:	60.098392315078975	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41440	Best fitness:	95.58503401360544	Average fitness:	310.28160544217695	Fitness standard deviation:	54.277866768121605	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41456	Best fitness:	95.58503401360544	Average fitness:	308.42503401360545	Fitness standard deviation:	55.86000343424148	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41472	Best fitness:	95.58503401360544	Average fitness:	312.94274829931965	Fitness standard deviation:	51.607592619691154	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41488	Best fitness:	95.58503401360544	Average fitness:	315.5501768707483	Fitness standard deviation:	58.907497818743806	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41504	Best fitness:	95.58503401360544	Average fitness:	315.8816054421769	Fitness standard deviation:	52.38045402394964	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41520	Best fitness:	95.58503401360544	Average fitness:	303.71360544217697	Fitness standard deviation:	63.642793009427365	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41536	Best fitness:	95.58503401360544	Average fitness:	314.64674829931977	Fitness standard deviation:	50.627567020027215	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41552	Best fitness:	95.58503401360544	Average fitness:	313.86103401360543	Fitness standard deviation:	58.53168340971846	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41568	Best fitness:	95.58503401360544	Average fitness:	323.01931972789123	Fitness standard deviation:	61.837104771573934	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41584	Best fitness:	95.58503401360544	Average fitness:	306.9410340136055	Fitness standard deviation:	58.032032874182555	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41600	Best fitness:	95.58503401360544	Average fitness:	314.27360544217686	Fitness standard deviation:	56.86243485781438	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41616	Best fitness:	95.58503401360544	Average fitness:	319.57131972789125	Fitness standard deviation:	48.480416324743004	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41632	Best fitness:	95.58503401360544	Average fitness:	313.3450340136054	Fitness standard deviation:	50.8401088648299	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41648	Best fitness:	95.58503401360544	Average fitness:	306.55246258503405	Fitness standard deviation:	51.92545709191285	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41664	Best fitness:	95.58503401360544	Average fitness:	313.72731972789114	Fitness standard deviation:	58.5717601356469	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41680	Best fitness:	95.58503401360544	Average fitness:	299.764462585034	Fitness standard deviation:	53.290818611135045	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41696	Best fitness:	95.58503401360544	Average fitness:	311.43703401360546	Fitness standard deviation:	60.07887759216789	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41712	Best fitness:	95.58503401360544	Average fitness:	310.37760544217684	Fitness standard deviation:	54.088154140123095	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41728	Best fitness:	95.58503401360544	Average fitness:	306.4336054421768	Fitness standard deviation:	49.60919541161452	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41744	Best fitness:	95.58503401360544	Average fitness:	314.1838911564626	Fitness standard deviation:	55.316178527236886	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41760	Best fitness:	95.58503401360544	Average fitness:	306.7696054421769	Fitness standard deviation:	61.47441829587594	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41776	Best fitness:	95.58503401360544	Average fitness:	298.96274829931986	Fitness standard deviation:	53.02798099732877	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41792	Best fitness:	95.58503401360544	Average fitness:	303.65703401360554	Fitness standard deviation:	54.262660139250045	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41808	Best fitness:	95.58503401360544	Average fitness:	309.944462585034	Fitness standard deviation:	60.03704137974034	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41824	Best fitness:	95.58503401360544	Average fitness:	304.3021768707482	Fitness standard deviation:	54.97657660777183	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41840	Best fitness:	95.58503401360544	Average fitness:	313.5021768707483	Fitness standard deviation:	58.82127624232163	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41856	Best fitness:	95.58503401360544	Average fitness:	311.3541768707483	Fitness standard deviation:	48.71704050526712	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41872	Best fitness:	95.58503401360544	Average fitness:	303.9856054421769	Fitness standard deviation:	55.33688041774082	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41888	Best fitness:	95.58503401360544	Average fitness:	302.84846258503404	Fitness standard deviation:	50.068539240867466	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41904	Best fitness:	95.58503401360544	Average fitness:	301.86160544217694	Fitness standard deviation:	66.64748749861131	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41920	Best fitness:	95.58503401360544	Average fitness:	316.74160544217693	Fitness standard deviation:	51.37132313353236	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41936	Best fitness:	95.58503401360544	Average fitness:	304.9696054421769	Fitness standard deviation:	56.19462918922311	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41952	Best fitness:	95.58503401360544	Average fitness:	309.68846258503413	Fitness standard deviation:	61.476419076997416	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41968	Best fitness:	95.58503401360544	Average fitness:	309.9130340136055	Fitness standard deviation:	56.57859932619653	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	41984	Best fitness:	95.58503401360544	Average fitness:	305.7061768707483	Fitness standard deviation:	61.236619045823105	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42000	Best fitness:	95.58503401360544	Average fitness:	305.5301768707484	Fitness standard deviation:	46.683647039385846	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42016	Best fitness:	95.58503401360544	Average fitness:	316.7941768707483	Fitness standard deviation:	57.25440524963818	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42032	Best fitness:	95.58503401360544	Average fitness:	309.5038911564626	Fitness standard deviation:	50.55055303114993	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42048	Best fitness:	95.58503401360544	Average fitness:	309.15589115646253	Fitness standard deviation:	52.61127076889863	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42064	Best fitness:	95.58503401360544	Average fitness:	303.90389115646263	Fitness standard deviation:	57.766721402127544	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42080	Best fitness:	95.58503401360544	Average fitness:	314.196462585034	Fitness standard deviation:	61.944759591238444	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42096	Best fitness:	95.58503401360544	Average fitness:	312.42103401360544	Fitness standard deviation:	56.961803115808074	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42112	Best fitness:	95.58503401360544	Average fitness:	310.58960544217683	Fitness standard deviation:	51.117879091131215	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42128	Best fitness:	95.58503401360544	Average fitness:	311.96103401360546	Fitness standard deviation:	49.797958604172294	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42144	Best fitness:	95.58503401360544	Average fitness:	313.6198911564625	Fitness standard deviation:	58.62132962514931	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42160	Best fitness:	95.58503401360544	Average fitness:	316.8598911564626	Fitness standard deviation:	56.65620398040614	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42176	Best fitness:	95.58503401360544	Average fitness:	304.8416054421768	Fitness standard deviation:	51.04346238975853	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42192	Best fitness:	95.58503401360544	Average fitness:	318.2976054421769	Fitness standard deviation:	45.19497765487323	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42208	Best fitness:	95.58503401360544	Average fitness:	311.27417687074836	Fitness standard deviation:	56.09371768527294	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42224	Best fitness:	95.58503401360544	Average fitness:	302.18960544217686	Fitness standard deviation:	59.174097576557934	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42240	Best fitness:	95.58503401360544	Average fitness:	312.0038911564626	Fitness standard deviation:	58.00365269567786	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42256	Best fitness:	95.58503401360544	Average fitness:	313.4033197278912	Fitness standard deviation:	52.48569959094591	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42272	Best fitness:	95.58503401360544	Average fitness:	301.8056054421769	Fitness standard deviation:	61.698497197323725	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42288	Best fitness:	95.58503401360544	Average fitness:	313.5067482993197	Fitness standard deviation:	64.27267037443852	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42304	Best fitness:	95.58503401360544	Average fitness:	315.1170340136055	Fitness standard deviation:	49.05805137356588	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42320	Best fitness:	95.58503401360544	Average fitness:	323.98046258503405	Fitness standard deviation:	53.128267846864375	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42336	Best fitness:	95.58503401360544	Average fitness:	306.34789115646265	Fitness standard deviation:	57.429483503773604	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42352	Best fitness:	95.58503401360544	Average fitness:	311.6998911564626	Fitness standard deviation:	55.87436212191251	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42368	Best fitness:	95.58503401360544	Average fitness:	295.11646258503407	Fitness standard deviation:	60.19759761970301	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42384	Best fitness:	95.58503401360544	Average fitness:	323.9490340136055	Fitness standard deviation:	49.19522552244356	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42400	Best fitness:	95.58503401360544	Average fitness:	322.8856054421769	Fitness standard deviation:	51.790961070953884	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42416	Best fitness:	95.58503401360544	Average fitness:	304.3673197278912	Fitness standard deviation:	55.29667248799785	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42432	Best fitness:	95.58503401360544	Average fitness:	306.1576054421769	Fitness standard deviation:	57.41355424408749	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42448	Best fitness:	95.58503401360544	Average fitness:	312.42331972789117	Fitness standard deviation:	47.62931891092258	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42464	Best fitness:	95.58503401360544	Average fitness:	307.66046258503405	Fitness standard deviation:	59.85453052874382	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42480	Best fitness:	95.58503401360544	Average fitness:	314.4513197278911	Fitness standard deviation:	52.94418730577879	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42496	Best fitness:	95.58503401360544	Average fitness:	307.1804625850339	Fitness standard deviation:	60.66752575425223	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
Generation:	42512	Best fitness:	95.58503401360544	Average fitness:	305.64846258503405	Fitness standard deviation:	59.437410411357625	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A12	A14	A17	N5	A7	
