Generation:	16	Best fitness:	241.87074829931973	Average fitness:	343.7474625850342	Fitness standard deviation:	33.3963942300876	Best genome:	N12	A6	A14	A12	A15	A17	E4	A16	A13	A11	E3	A7	A9	N6	N7	A10	E5	N5	N3	A8	N9	
Generation:	61648	Best fitness:	114.41360544217687	Average fitness:	339.4050340136053	Fitness standard deviation:	40.91080491977241	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61664	Best fitness:	114.41360544217687	Average fitness:	339.03246258503424	Fitness standard deviation:	40.43715925346137	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61680	Best fitness:	114.41360544217687	Average fitness:	343.15946258503425	Fitness standard deviation:	41.633131174680614	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61696	Best fitness:	114.41360544217687	Average fitness:	335.0850340136055	Fitness standard deviation:	44.10906260715175	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61712	Best fitness:	114.41360544217687	Average fitness:	341.7144625850342	Fitness standard deviation:	37.65580714192971	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61728	Best fitness:	114.41360544217687	Average fitness:	337.11103401360555	Fitness standard deviation:	41.271989828552776	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61744	Best fitness:	114.41360544217687	Average fitness:	341.5428911564627	Fitness standard deviation:	36.98320677230769	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61760	Best fitness:	114.41360544217687	Average fitness:	338.33746258503436	Fitness standard deviation:	38.88534956032376	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61776	Best fitness:	114.41360544217687	Average fitness:	339.6927482993199	Fitness standard deviation:	40.596605338126395	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61792	Best fitness:	114.41360544217687	Average fitness:	341.540605442177	Fitness standard deviation:	40.23453077790727	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61808	Best fitness:	114.41360544217687	Average fitness:	343.3594625850341	Fitness standard deviation:	40.91341393699127	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61824	Best fitness:	114.41360544217687	Average fitness:	343.2934625850341	Fitness standard deviation:	35.07695787632022	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61840	Best fitness:	114.41360544217687	Average fitness:	338.8238911564627	Fitness standard deviation:	42.88243454100135	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61856	Best fitness:	114.41360544217687	Average fitness:	342.54874829931975	Fitness standard deviation:	40.20557050550917	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61872	Best fitness:	114.41360544217687	Average fitness:	340.03346258503393	Fitness standard deviation:	38.901779424964246	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61888	Best fitness:	114.41360544217687	Average fitness:	340.0267482993198	Fitness standard deviation:	40.93733347646456	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61904	Best fitness:	114.41360544217687	Average fitness:	337.6968911564628	Fitness standard deviation:	38.68723237974102	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61920	Best fitness:	114.41360544217687	Average fitness:	340.52817687074827	Fitness standard deviation:	40.62093327739444	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61936	Best fitness:	114.41360544217687	Average fitness:	344.4138911564625	Fitness standard deviation:	39.343237781123726	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61952	Best fitness:	114.41360544217687	Average fitness:	339.9713197278915	Fitness standard deviation:	40.193284946312986	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61968	Best fitness:	114.41360544217687	Average fitness:	342.09974829931974	Fitness standard deviation:	39.42573027832955	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	61984	Best fitness:	114.41360544217687	Average fitness:	338.9493197278914	Fitness standard deviation:	38.07088777423462	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62000	Best fitness:	114.41360544217687	Average fitness:	342.9637482993196	Fitness standard deviation:	38.547122182479725	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62016	Best fitness:	114.41360544217687	Average fitness:	338.8740340136054	Fitness standard deviation:	37.15118249306008	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62032	Best fitness:	114.41360544217687	Average fitness:	341.6956054421771	Fitness standard deviation:	40.52448897410362	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62048	Best fitness:	114.41360544217687	Average fitness:	333.6016054421771	Fitness standard deviation:	39.25433638959847	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62064	Best fitness:	114.41360544217687	Average fitness:	338.197605442177	Fitness standard deviation:	38.175920355905085	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62080	Best fitness:	114.41360544217687	Average fitness:	340.0576054421771	Fitness standard deviation:	36.85938086671493	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62096	Best fitness:	114.41360544217687	Average fitness:	333.7678911564627	Fitness standard deviation:	39.53671164053655	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62112	Best fitness:	114.41360544217687	Average fitness:	345.09817687074843	Fitness standard deviation:	40.90152482961675	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62128	Best fitness:	114.41360544217687	Average fitness:	341.4096054421771	Fitness standard deviation:	36.78998033959458	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62144	Best fitness:	114.41360544217687	Average fitness:	341.5886054421769	Fitness standard deviation:	41.343931365005496	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62160	Best fitness:	114.41360544217687	Average fitness:	339.42560544217696	Fitness standard deviation:	40.53255827714056	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62176	Best fitness:	114.41360544217687	Average fitness:	340.0590340136057	Fitness standard deviation:	38.14027580243376	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62192	Best fitness:	114.41360544217687	Average fitness:	336.14246258503425	Fitness standard deviation:	40.01531757633186	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62208	Best fitness:	114.41360544217687	Average fitness:	341.2157482993197	Fitness standard deviation:	39.54090260833247	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62224	Best fitness:	114.41360544217687	Average fitness:	341.60931972789155	Fitness standard deviation:	40.26371372411073	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62240	Best fitness:	114.41360544217687	Average fitness:	334.2321768707485	Fitness standard deviation:	39.67001178086385	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62256	Best fitness:	114.41360544217687	Average fitness:	343.1623197278912	Fitness standard deviation:	39.578231214924706	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62272	Best fitness:	114.41360544217687	Average fitness:	340.4493197278913	Fitness standard deviation:	41.21848186115999	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62288	Best fitness:	114.41360544217687	Average fitness:	339.75131972789114	Fitness standard deviation:	35.886279995541024	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62304	Best fitness:	114.41360544217687	Average fitness:	343.2051768707487	Fitness standard deviation:	39.0190067549503	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62320	Best fitness:	114.41360544217687	Average fitness:	338.22031972789154	Fitness standard deviation:	41.34093627460831	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62336	Best fitness:	114.41360544217687	Average fitness:	341.99789115646286	Fitness standard deviation:	39.56131533997032	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62352	Best fitness:	114.41360544217687	Average fitness:	340.280891156463	Fitness standard deviation:	40.55197560777868	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62368	Best fitness:	114.41360544217687	Average fitness:	339.84389115646286	Fitness standard deviation:	38.8788693083258	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62384	Best fitness:	114.41360544217687	Average fitness:	340.8551768707486	Fitness standard deviation:	41.69070848351156	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62400	Best fitness:	114.41360544217687	Average fitness:	336.57417687074843	Fitness standard deviation:	38.15080918284857	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62416	Best fitness:	114.41360544217687	Average fitness:	340.39046258503424	Fitness standard deviation:	41.22569432491622	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62432	Best fitness:	114.41360544217687	Average fitness:	341.42117687074847	Fitness standard deviation:	39.658048000940475	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62448	Best fitness:	114.41360544217687	Average fitness:	340.5620340136057	Fitness standard deviation:	38.324706657556504	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62464	Best fitness:	114.41360544217687	Average fitness:	337.19860544217687	Fitness standard deviation:	39.81937482852655	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62480	Best fitness:	114.41360544217687	Average fitness:	342.2448911564629	Fitness standard deviation:	38.053209856564735	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62496	Best fitness:	114.41360544217687	Average fitness:	339.7917482993198	Fitness standard deviation:	42.022101471264186	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62512	Best fitness:	114.41360544217687	Average fitness:	340.6718911564627	Fitness standard deviation:	36.12634460063848	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62528	Best fitness:	114.41360544217687	Average fitness:	341.74160544217705	Fitness standard deviation:	39.02465970357195	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62544	Best fitness:	114.41360544217687	Average fitness:	337.9460340136055	Fitness standard deviation:	39.355412062279775	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62560	Best fitness:	114.41360544217687	Average fitness:	340.8078911564628	Fitness standard deviation:	39.884912087716806	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62576	Best fitness:	114.41360544217687	Average fitness:	342.907605442177	Fitness standard deviation:	35.716215329586475	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62592	Best fitness:	114.41360544217687	Average fitness:	340.158605442177	Fitness standard deviation:	41.86823713893922	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62608	Best fitness:	114.41360544217687	Average fitness:	335.62189115646265	Fitness standard deviation:	37.896262223741964	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62624	Best fitness:	114.41360544217687	Average fitness:	339.49574829932	Fitness standard deviation:	39.26622622482044	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62640	Best fitness:	114.41360544217687	Average fitness:	336.5560340136056	Fitness standard deviation:	42.58326043416687	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62656	Best fitness:	114.41360544217687	Average fitness:	343.92231972789136	Fitness standard deviation:	37.84846484876452	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62672	Best fitness:	114.41360544217687	Average fitness:	340.3010340136056	Fitness standard deviation:	37.75870280978348	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62688	Best fitness:	114.41360544217687	Average fitness:	341.66374829931993	Fitness standard deviation:	37.92464617810817	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62704	Best fitness:	114.41360544217687	Average fitness:	342.7178911564629	Fitness standard deviation:	38.70904400466514	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62720	Best fitness:	114.41360544217687	Average fitness:	339.4994625850342	Fitness standard deviation:	38.400607403518805	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62736	Best fitness:	114.41360544217687	Average fitness:	335.87760544217724	Fitness standard deviation:	42.459637134962115	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62752	Best fitness:	114.41360544217687	Average fitness:	338.81531972789134	Fitness standard deviation:	42.66806114600455	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62768	Best fitness:	114.41360544217687	Average fitness:	342.22646258503437	Fitness standard deviation:	40.405320194251644	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62784	Best fitness:	114.41360544217687	Average fitness:	337.91089115646275	Fitness standard deviation:	41.49841886316705	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62800	Best fitness:	114.41360544217687	Average fitness:	344.8843197278913	Fitness standard deviation:	44.088302945709444	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62816	Best fitness:	114.41360544217687	Average fitness:	339.48260544217686	Fitness standard deviation:	41.67788551547229	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62832	Best fitness:	114.41360544217687	Average fitness:	342.45303401360565	Fitness standard deviation:	39.99710434008738	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62848	Best fitness:	114.41360544217687	Average fitness:	339.9316054421771	Fitness standard deviation:	39.48304563134068	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62864	Best fitness:	114.41360544217687	Average fitness:	341.6210340136056	Fitness standard deviation:	37.4504342079948	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62880	Best fitness:	114.41360544217687	Average fitness:	337.0428911564626	Fitness standard deviation:	35.94311621954096	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62896	Best fitness:	114.41360544217687	Average fitness:	342.6053197278915	Fitness standard deviation:	41.105761609163594	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62912	Best fitness:	114.41360544217687	Average fitness:	339.62246258503444	Fitness standard deviation:	39.18189152646714	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62928	Best fitness:	114.41360544217687	Average fitness:	345.8324625850341	Fitness standard deviation:	41.997357879966195	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62944	Best fitness:	114.41360544217687	Average fitness:	341.17831972789133	Fitness standard deviation:	38.94791707799387	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62960	Best fitness:	114.41360544217687	Average fitness:	339.5968911564628	Fitness standard deviation:	39.916769763944515	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62976	Best fitness:	114.41360544217687	Average fitness:	337.15974829931986	Fitness standard deviation:	42.19831248947265	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	62992	Best fitness:	114.41360544217687	Average fitness:	337.85103401360556	Fitness standard deviation:	43.152739586217685	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63008	Best fitness:	114.41360544217687	Average fitness:	339.8106054421771	Fitness standard deviation:	39.85345312132786	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63024	Best fitness:	114.41360544217687	Average fitness:	339.61817687074836	Fitness standard deviation:	40.75681742797323	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63040	Best fitness:	114.41360544217687	Average fitness:	338.5724625850341	Fitness standard deviation:	38.9755854129956	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63056	Best fitness:	114.41360544217687	Average fitness:	337.81931972789147	Fitness standard deviation:	43.532662379844744	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63072	Best fitness:	114.41360544217687	Average fitness:	343.1700340136057	Fitness standard deviation:	42.89403725627674	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63088	Best fitness:	114.41360544217687	Average fitness:	344.67331972789157	Fitness standard deviation:	41.116816976581674	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63104	Best fitness:	114.41360544217687	Average fitness:	338.25303401360566	Fitness standard deviation:	42.28485853960358	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63120	Best fitness:	114.41360544217687	Average fitness:	336.17074829932005	Fitness standard deviation:	40.18396796774372	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63136	Best fitness:	114.41360544217687	Average fitness:	337.7211768707486	Fitness standard deviation:	42.213685369431886	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63152	Best fitness:	114.41360544217687	Average fitness:	338.15574829932007	Fitness standard deviation:	40.70711419922286	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63168	Best fitness:	114.41360544217687	Average fitness:	335.1218911564627	Fitness standard deviation:	40.04334076360518	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
Generation:	63184	Best fitness:	114.41360544217687	Average fitness:	339.0773197278913	Fitness standard deviation:	40.66384220580706	Best genome:	A16	E5	A6	A12	N9	A13	A9	N3	N5	A7	A14	N7	A10	A15	A17	E4	A11	N12	N6	E3	A8	
