Generation:	16	Best fitness:	214.29931972789115	Average fitness:	341.9753197278914	Fitness standard deviation:	36.91218740608637	Best genome:	N9	A13	A12	E4	E3	A16	E5	A15	N7	A6	A14	A17	A11	N6	N12	A8	A10	N5	N3	A9	A7	
Generation:	57152	Best fitness:	95.8421768707483	Average fitness:	337.99789115646274	Fitness standard deviation:	42.57045298498641	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57168	Best fitness:	95.8421768707483	Average fitness:	336.85931972789143	Fitness standard deviation:	38.8590826196504	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57184	Best fitness:	95.8421768707483	Average fitness:	342.1831768707485	Fitness standard deviation:	41.83356274645066	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57200	Best fitness:	95.8421768707483	Average fitness:	336.7678911564628	Fitness standard deviation:	40.92377443840821	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57216	Best fitness:	95.8421768707483	Average fitness:	334.7538911564627	Fitness standard deviation:	43.52066571650948	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57232	Best fitness:	95.8421768707483	Average fitness:	337.6357482993197	Fitness standard deviation:	43.289616649883584	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57248	Best fitness:	95.8421768707483	Average fitness:	336.3957482993197	Fitness standard deviation:	43.39011017172331	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57264	Best fitness:	95.8421768707483	Average fitness:	341.4891768707485	Fitness standard deviation:	38.49161434226252	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57280	Best fitness:	95.8421768707483	Average fitness:	339.12731972789123	Fitness standard deviation:	41.51189472615171	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57296	Best fitness:	95.8421768707483	Average fitness:	334.5863197278912	Fitness standard deviation:	39.67743833254175	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57312	Best fitness:	95.8421768707483	Average fitness:	342.79989115646276	Fitness standard deviation:	42.25083116776931	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57328	Best fitness:	95.8421768707483	Average fitness:	340.46746258503396	Fitness standard deviation:	40.54512690490307	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57344	Best fitness:	95.8421768707483	Average fitness:	340.2438911564627	Fitness standard deviation:	38.70199136784481	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57360	Best fitness:	95.8421768707483	Average fitness:	338.48246258503417	Fitness standard deviation:	40.67347640887946	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57376	Best fitness:	95.8421768707483	Average fitness:	344.43560544217695	Fitness standard deviation:	39.58623237378142	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57392	Best fitness:	95.8421768707483	Average fitness:	338.4868911564627	Fitness standard deviation:	48.735800157165635	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57408	Best fitness:	95.8421768707483	Average fitness:	338.8138911564627	Fitness standard deviation:	42.009807017322196	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57424	Best fitness:	95.8421768707483	Average fitness:	340.19931972789135	Fitness standard deviation:	39.95637529269406	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57440	Best fitness:	95.8421768707483	Average fitness:	339.0613197278914	Fitness standard deviation:	40.09465750049042	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57456	Best fitness:	95.8421768707483	Average fitness:	341.9167482993198	Fitness standard deviation:	41.97027439723966	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57472	Best fitness:	95.8421768707483	Average fitness:	341.2947482993199	Fitness standard deviation:	40.74207567272989	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57488	Best fitness:	95.8421768707483	Average fitness:	339.8138911564628	Fitness standard deviation:	41.91334335195388	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57504	Best fitness:	95.8421768707483	Average fitness:	342.23946258503435	Fitness standard deviation:	43.57412718551677	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57520	Best fitness:	95.8421768707483	Average fitness:	341.25960544217713	Fitness standard deviation:	39.19254018877801	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57536	Best fitness:	95.8421768707483	Average fitness:	335.976462585034	Fitness standard deviation:	43.52427256187996	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57552	Best fitness:	95.8421768707483	Average fitness:	336.4466054421768	Fitness standard deviation:	38.1842739397533	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57568	Best fitness:	95.8421768707483	Average fitness:	343.2433197278915	Fitness standard deviation:	41.43769080320525	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57584	Best fitness:	95.8421768707483	Average fitness:	340.0698911564627	Fitness standard deviation:	42.40076326902521	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57600	Best fitness:	95.8421768707483	Average fitness:	334.39146258503416	Fitness standard deviation:	43.808444385640954	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57616	Best fitness:	95.8421768707483	Average fitness:	339.8623197278914	Fitness standard deviation:	36.674882000839624	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57632	Best fitness:	95.8421768707483	Average fitness:	342.0804625850341	Fitness standard deviation:	40.904899805300005	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57648	Best fitness:	95.8421768707483	Average fitness:	337.7613197278913	Fitness standard deviation:	39.1753776388034	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57664	Best fitness:	95.8421768707483	Average fitness:	337.44989115646274	Fitness standard deviation:	41.21171110651111	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57680	Best fitness:	95.8421768707483	Average fitness:	344.5150340136057	Fitness standard deviation:	40.38465406157976	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57696	Best fitness:	95.8421768707483	Average fitness:	339.0386054421769	Fitness standard deviation:	42.70836518332976	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57712	Best fitness:	95.8421768707483	Average fitness:	333.7328911564628	Fitness standard deviation:	42.01383459586829	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57728	Best fitness:	95.8421768707483	Average fitness:	337.64374829931955	Fitness standard deviation:	41.260227446769896	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57744	Best fitness:	95.8421768707483	Average fitness:	343.50374829932	Fitness standard deviation:	41.935946793282	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57760	Best fitness:	95.8421768707483	Average fitness:	338.14646258503416	Fitness standard deviation:	43.38073490876439	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57776	Best fitness:	95.8421768707483	Average fitness:	341.59931972789144	Fitness standard deviation:	41.33512989292891	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57792	Best fitness:	95.8421768707483	Average fitness:	342.76974829931993	Fitness standard deviation:	44.247296504753734	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57808	Best fitness:	95.8421768707483	Average fitness:	334.6231768707486	Fitness standard deviation:	41.867535840640855	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57824	Best fitness:	95.8421768707483	Average fitness:	339.4126054421771	Fitness standard deviation:	40.60597878743615	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57840	Best fitness:	95.8421768707483	Average fitness:	339.77746258503396	Fitness standard deviation:	45.23439214214541	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57856	Best fitness:	95.8421768707483	Average fitness:	340.66003401360564	Fitness standard deviation:	39.31114454202626	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57872	Best fitness:	95.8421768707483	Average fitness:	333.9381768707484	Fitness standard deviation:	42.050918895053485	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57888	Best fitness:	95.8421768707483	Average fitness:	339.1793197278914	Fitness standard deviation:	38.90180615921297	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57904	Best fitness:	95.8421768707483	Average fitness:	339.30017687074854	Fitness standard deviation:	42.985738110424016	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57920	Best fitness:	95.8421768707483	Average fitness:	337.92974829931995	Fitness standard deviation:	42.19479782980314	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57936	Best fitness:	95.8421768707483	Average fitness:	335.4963197278914	Fitness standard deviation:	41.232796971610384	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57952	Best fitness:	95.8421768707483	Average fitness:	338.8621768707484	Fitness standard deviation:	39.907637446115665	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57968	Best fitness:	95.8421768707483	Average fitness:	342.5614625850341	Fitness standard deviation:	41.87108411785013	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	57984	Best fitness:	95.8421768707483	Average fitness:	339.44646258503417	Fitness standard deviation:	41.426017532118976	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58000	Best fitness:	95.8421768707483	Average fitness:	335.4268911564627	Fitness standard deviation:	41.40091795073226	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58016	Best fitness:	95.8421768707483	Average fitness:	344.1183197278912	Fitness standard deviation:	37.04417663646298	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58032	Best fitness:	95.8421768707483	Average fitness:	343.60346258503415	Fitness standard deviation:	43.940160413025914	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58048	Best fitness:	95.8421768707483	Average fitness:	341.2934625850342	Fitness standard deviation:	40.425699877575845	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58064	Best fitness:	95.8421768707483	Average fitness:	342.5238911564627	Fitness standard deviation:	38.548779809694715	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58080	Best fitness:	95.8421768707483	Average fitness:	341.94274829931993	Fitness standard deviation:	40.37622638157666	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58096	Best fitness:	95.8421768707483	Average fitness:	338.71446258503397	Fitness standard deviation:	40.05261823947012	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58112	Best fitness:	95.8421768707483	Average fitness:	339.07517687074824	Fitness standard deviation:	39.97724935637818	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58128	Best fitness:	95.8421768707483	Average fitness:	338.49917687074844	Fitness standard deviation:	40.58456512653799	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58144	Best fitness:	95.8421768707483	Average fitness:	335.9091768707484	Fitness standard deviation:	38.48398496459407	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58160	Best fitness:	95.8421768707483	Average fitness:	338.23303401360556	Fitness standard deviation:	38.375761244593456	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58176	Best fitness:	95.8421768707483	Average fitness:	338.93560544217706	Fitness standard deviation:	44.85581906235915	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58192	Best fitness:	95.8421768707483	Average fitness:	336.2084625850342	Fitness standard deviation:	35.95351860502158	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58208	Best fitness:	95.8421768707483	Average fitness:	339.5853197278913	Fitness standard deviation:	37.3166862047814	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58224	Best fitness:	95.8421768707483	Average fitness:	339.4160340136057	Fitness standard deviation:	36.581921460955414	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58240	Best fitness:	95.8421768707483	Average fitness:	336.1894625850341	Fitness standard deviation:	43.71179246834792	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58256	Best fitness:	95.8421768707483	Average fitness:	339.443605442177	Fitness standard deviation:	39.69493030396622	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58272	Best fitness:	95.8421768707483	Average fitness:	334.58631972789146	Fitness standard deviation:	40.09457445076273	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58288	Best fitness:	95.8421768707483	Average fitness:	340.03246258503395	Fitness standard deviation:	38.35803462012056	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58304	Best fitness:	95.8421768707483	Average fitness:	337.39717687074847	Fitness standard deviation:	44.55354736901728	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58320	Best fitness:	95.8421768707483	Average fitness:	332.99689115646254	Fitness standard deviation:	40.881713918053265	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58336	Best fitness:	95.8421768707483	Average fitness:	335.58946258503425	Fitness standard deviation:	44.3034463207769	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58352	Best fitness:	95.8421768707483	Average fitness:	339.61403401360553	Fitness standard deviation:	39.506828702162885	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58368	Best fitness:	95.8421768707483	Average fitness:	342.37003401360556	Fitness standard deviation:	39.54056867216716	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58384	Best fitness:	95.8421768707483	Average fitness:	342.1226054421771	Fitness standard deviation:	39.64580108270983	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58400	Best fitness:	95.8421768707483	Average fitness:	334.45831972789114	Fitness standard deviation:	38.32179787626603	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58416	Best fitness:	95.8421768707483	Average fitness:	340.91246258503406	Fitness standard deviation:	38.13227481238626	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58432	Best fitness:	95.8421768707483	Average fitness:	341.6733197278913	Fitness standard deviation:	40.59886619408106	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58448	Best fitness:	95.8421768707483	Average fitness:	337.8564625850341	Fitness standard deviation:	42.67950327733443	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58464	Best fitness:	95.8421768707483	Average fitness:	339.51703401360544	Fitness standard deviation:	41.1131416062394	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58480	Best fitness:	95.8421768707483	Average fitness:	343.4553197278913	Fitness standard deviation:	42.10268253027232	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58496	Best fitness:	95.8421768707483	Average fitness:	335.34974829931986	Fitness standard deviation:	45.39695062828493	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58512	Best fitness:	95.8421768707483	Average fitness:	335.34574829931984	Fitness standard deviation:	41.9047259949792	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58528	Best fitness:	95.8421768707483	Average fitness:	340.9387482993199	Fitness standard deviation:	37.92547068950375	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58544	Best fitness:	95.8421768707483	Average fitness:	344.66789115646293	Fitness standard deviation:	38.349303269088075	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58560	Best fitness:	95.8421768707483	Average fitness:	339.0511768707484	Fitness standard deviation:	41.65057880652281	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58576	Best fitness:	95.8421768707483	Average fitness:	338.2894625850342	Fitness standard deviation:	39.9449146820867	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58592	Best fitness:	95.8421768707483	Average fitness:	336.05317687074836	Fitness standard deviation:	42.502203993512175	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58608	Best fitness:	95.8421768707483	Average fitness:	338.4208911564627	Fitness standard deviation:	38.76722569045524	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58624	Best fitness:	95.8421768707483	Average fitness:	341.83517687074834	Fitness standard deviation:	41.435500060765705	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58640	Best fitness:	95.8421768707483	Average fitness:	340.7977482993199	Fitness standard deviation:	40.789769595488785	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58656	Best fitness:	95.8421768707483	Average fitness:	340.2704625850341	Fitness standard deviation:	38.47987345539038	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58672	Best fitness:	95.8421768707483	Average fitness:	340.77960544217683	Fitness standard deviation:	41.359513022633465	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58688	Best fitness:	95.8421768707483	Average fitness:	341.4053197278912	Fitness standard deviation:	41.57957000199762	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58704	Best fitness:	95.8421768707483	Average fitness:	341.3253197278913	Fitness standard deviation:	42.6623153681493	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	58720	Best fitness:	95.8421768707483	Average fitness:	336.1331768707485	Fitness standard deviation:	41.99150702055289	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
