Generation:	16	Best fitness:	203.81360544217688	Average fitness:	318.77360544217686	Fitness standard deviation:	32.90879815366047	Best genome:	E5	N6	A11	A15	A14	A17	A12	N7	E4	A7	A16	A9	N5	A10	N12	A6	E3	A8	N9	N3	A13	
Generation:	52336	Best fitness:	100.75646258503401	Average fitness:	315.3273197278911	Fitness standard deviation:	60.03277839069355	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52352	Best fitness:	100.75646258503401	Average fitness:	318.57246258503403	Fitness standard deviation:	60.714612748026795	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52368	Best fitness:	100.75646258503401	Average fitness:	318.7381768707484	Fitness standard deviation:	50.610535245910526	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52384	Best fitness:	100.75646258503401	Average fitness:	310.8370340136054	Fitness standard deviation:	58.74873169347435	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52400	Best fitness:	100.75646258503401	Average fitness:	316.17760544217685	Fitness standard deviation:	57.69132975144355	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52416	Best fitness:	100.75646258503401	Average fitness:	312.8393197278912	Fitness standard deviation:	55.0674561472619	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52432	Best fitness:	100.75646258503401	Average fitness:	311.13246258503403	Fitness standard deviation:	49.558662945842194	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52448	Best fitness:	100.75646258503401	Average fitness:	323.9078911564626	Fitness standard deviation:	58.55646812422752	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52464	Best fitness:	100.75646258503401	Average fitness:	312.94160544217686	Fitness standard deviation:	58.57480944667499	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52480	Best fitness:	100.75646258503401	Average fitness:	318.3930340136054	Fitness standard deviation:	60.52968158124187	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52496	Best fitness:	100.75646258503401	Average fitness:	304.4033197278912	Fitness standard deviation:	54.67029003555249	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52512	Best fitness:	100.75646258503401	Average fitness:	325.1941768707483	Fitness standard deviation:	52.664746816295334	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52528	Best fitness:	100.75646258503401	Average fitness:	313.2353197278912	Fitness standard deviation:	51.66096716564447	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52544	Best fitness:	100.75646258503401	Average fitness:	307.77874829931966	Fitness standard deviation:	58.29530433429927	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52560	Best fitness:	100.75646258503401	Average fitness:	312.6896054421769	Fitness standard deviation:	62.36128825625391	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52576	Best fitness:	100.75646258503401	Average fitness:	315.532462585034	Fitness standard deviation:	49.72378705921548	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52592	Best fitness:	100.75646258503401	Average fitness:	310.2033197278911	Fitness standard deviation:	64.98855001444171	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52608	Best fitness:	100.75646258503401	Average fitness:	315.29874829931975	Fitness standard deviation:	53.04722716483446	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52624	Best fitness:	100.75646258503401	Average fitness:	313.0793197278912	Fitness standard deviation:	58.815545980459895	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52640	Best fitness:	100.75646258503401	Average fitness:	315.9833197278911	Fitness standard deviation:	47.84525683014836	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52656	Best fitness:	100.75646258503401	Average fitness:	308.46960544217677	Fitness standard deviation:	62.54742369545509	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52672	Best fitness:	100.75646258503401	Average fitness:	326.7456054421769	Fitness standard deviation:	51.90897115339584	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52688	Best fitness:	100.75646258503401	Average fitness:	304.84789115646254	Fitness standard deviation:	55.16333091421349	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52704	Best fitness:	100.75646258503401	Average fitness:	311.0667482993198	Fitness standard deviation:	61.9213810978181	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52720	Best fitness:	100.75646258503401	Average fitness:	316.77303401360535	Fitness standard deviation:	54.60333280999598	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52736	Best fitness:	100.75646258503401	Average fitness:	317.80560544217684	Fitness standard deviation:	55.356462680429615	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52752	Best fitness:	100.75646258503401	Average fitness:	312.0433197278911	Fitness standard deviation:	63.15849475659128	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52768	Best fitness:	100.75646258503401	Average fitness:	307.33131972789107	Fitness standard deviation:	50.847257671723995	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52784	Best fitness:	100.75646258503401	Average fitness:	317.7376054421768	Fitness standard deviation:	60.385634353254076	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52800	Best fitness:	100.75646258503401	Average fitness:	311.9713197278911	Fitness standard deviation:	50.5282954845246	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52816	Best fitness:	100.75646258503401	Average fitness:	312.45874829931967	Fitness standard deviation:	57.81216144637771	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52832	Best fitness:	100.75646258503401	Average fitness:	297.76217687074825	Fitness standard deviation:	57.32581681467251	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52848	Best fitness:	100.75646258503401	Average fitness:	312.76789115646267	Fitness standard deviation:	49.96065717448202	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52864	Best fitness:	100.75646258503401	Average fitness:	308.13817687074834	Fitness standard deviation:	47.3538536276379	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52880	Best fitness:	100.75646258503401	Average fitness:	307.6901768707482	Fitness standard deviation:	54.04881495500912	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52896	Best fitness:	100.75646258503401	Average fitness:	315.768462585034	Fitness standard deviation:	63.02027508926418	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52912	Best fitness:	100.75646258503401	Average fitness:	313.11589115646257	Fitness standard deviation:	61.08626435406486	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52928	Best fitness:	100.75646258503401	Average fitness:	312.59246258503407	Fitness standard deviation:	60.07837923029195	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52944	Best fitness:	100.75646258503401	Average fitness:	303.70160544217686	Fitness standard deviation:	60.29197796573279	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52960	Best fitness:	100.75646258503401	Average fitness:	310.43874829931974	Fitness standard deviation:	49.227214852380676	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52976	Best fitness:	100.75646258503401	Average fitness:	316.1101768707483	Fitness standard deviation:	48.63151170899421	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	52992	Best fitness:	100.75646258503401	Average fitness:	310.7050340136054	Fitness standard deviation:	65.70647630615592	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53008	Best fitness:	100.75646258503401	Average fitness:	310.30331972789105	Fitness standard deviation:	58.293233691433535	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53024	Best fitness:	100.75646258503401	Average fitness:	310.4530340136055	Fitness standard deviation:	53.50422386988122	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53040	Best fitness:	100.75646258503401	Average fitness:	301.4290340136055	Fitness standard deviation:	64.02954374476884	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53056	Best fitness:	100.75646258503401	Average fitness:	314.372462585034	Fitness standard deviation:	54.61418942781393	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53072	Best fitness:	100.75646258503401	Average fitness:	311.11646258503396	Fitness standard deviation:	62.024282012641414	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53088	Best fitness:	100.75646258503401	Average fitness:	312.60274829931967	Fitness standard deviation:	53.47160005773807	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53104	Best fitness:	100.75646258503401	Average fitness:	304.28160544217684	Fitness standard deviation:	52.59537991349524	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53120	Best fitness:	100.75646258503401	Average fitness:	303.03303401360546	Fitness standard deviation:	56.99861607772166	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53136	Best fitness:	100.75646258503401	Average fitness:	314.5661768707484	Fitness standard deviation:	53.17152056797139	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53152	Best fitness:	100.75646258503401	Average fitness:	321.6250340136054	Fitness standard deviation:	55.12534940423304	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53168	Best fitness:	100.75646258503401	Average fitness:	310.7953197278913	Fitness standard deviation:	58.03828539640969	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53184	Best fitness:	100.75646258503401	Average fitness:	319.88846258503406	Fitness standard deviation:	58.819541356489296	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53200	Best fitness:	100.75646258503401	Average fitness:	309.40331972789113	Fitness standard deviation:	62.36858805389724	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53216	Best fitness:	100.75646258503401	Average fitness:	305.8416054421769	Fitness standard deviation:	60.380884795215295	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53232	Best fitness:	100.75646258503401	Average fitness:	318.8970340136053	Fitness standard deviation:	59.9676794145592	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53248	Best fitness:	100.75646258503401	Average fitness:	319.2473197278911	Fitness standard deviation:	50.090772359705504	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53264	Best fitness:	100.75646258503401	Average fitness:	317.26960544217695	Fitness standard deviation:	61.17423519550614	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53280	Best fitness:	100.75646258503401	Average fitness:	316.41874829931965	Fitness standard deviation:	57.27116585907034	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53296	Best fitness:	100.75646258503401	Average fitness:	319.43417687074833	Fitness standard deviation:	60.6399475095352	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53312	Best fitness:	100.75646258503401	Average fitness:	310.23360544217684	Fitness standard deviation:	54.003915277562264	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53328	Best fitness:	100.75646258503401	Average fitness:	321.9010340136054	Fitness standard deviation:	54.34687454280539	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53344	Best fitness:	100.75646258503401	Average fitness:	301.52846258503405	Fitness standard deviation:	57.89865896441429	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53360	Best fitness:	100.75646258503401	Average fitness:	306.8227482993197	Fitness standard deviation:	51.61015860768308	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53376	Best fitness:	100.75646258503401	Average fitness:	313.1684625850341	Fitness standard deviation:	58.40241540713667	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53392	Best fitness:	100.75646258503401	Average fitness:	306.2416054421769	Fitness standard deviation:	56.80932331932849	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53408	Best fitness:	100.75646258503401	Average fitness:	314.39703401360543	Fitness standard deviation:	55.5544576627662	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53424	Best fitness:	100.75646258503401	Average fitness:	321.4176054421768	Fitness standard deviation:	55.66187219859804	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53440	Best fitness:	100.75646258503401	Average fitness:	323.2570340136055	Fitness standard deviation:	58.46747408777022	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53456	Best fitness:	100.75646258503401	Average fitness:	316.3627482993197	Fitness standard deviation:	58.57095283151741	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53472	Best fitness:	100.75646258503401	Average fitness:	305.57646258503405	Fitness standard deviation:	54.12570350205009	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53488	Best fitness:	100.75646258503401	Average fitness:	310.40846258503393	Fitness standard deviation:	54.84428351957486	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53504	Best fitness:	100.75646258503401	Average fitness:	316.8473197278912	Fitness standard deviation:	61.86296896086593	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53520	Best fitness:	100.75646258503401	Average fitness:	321.0376054421769	Fitness standard deviation:	45.87204007600593	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53536	Best fitness:	100.75646258503401	Average fitness:	315.32960544217684	Fitness standard deviation:	60.518706006102455	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53552	Best fitness:	100.75646258503401	Average fitness:	302.61417687074834	Fitness standard deviation:	56.2084492130745	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53568	Best fitness:	100.75646258503401	Average fitness:	313.9616054421769	Fitness standard deviation:	61.48366159345729	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53584	Best fitness:	100.75646258503401	Average fitness:	294.7461768707483	Fitness standard deviation:	54.13794437115889	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53600	Best fitness:	100.75646258503401	Average fitness:	303.7547482993197	Fitness standard deviation:	58.32788066068702	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53616	Best fitness:	100.75646258503401	Average fitness:	307.744462585034	Fitness standard deviation:	52.65473867544678	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53632	Best fitness:	100.75646258503401	Average fitness:	322.1896054421768	Fitness standard deviation:	52.10124691523658	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53648	Best fitness:	100.75646258503401	Average fitness:	310.3187482993197	Fitness standard deviation:	55.194481072820665	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53664	Best fitness:	100.75646258503401	Average fitness:	313.9793197278912	Fitness standard deviation:	64.53247851797938	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53680	Best fitness:	100.75646258503401	Average fitness:	307.396462585034	Fitness standard deviation:	55.08865670861093	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53696	Best fitness:	100.75646258503401	Average fitness:	310.5153197278911	Fitness standard deviation:	53.641370924056794	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53712	Best fitness:	100.75646258503401	Average fitness:	299.55074829931976	Fitness standard deviation:	54.15664686813614	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53728	Best fitness:	100.75646258503401	Average fitness:	314.0541768707483	Fitness standard deviation:	58.71857310450052	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53744	Best fitness:	100.75646258503401	Average fitness:	316.5010340136054	Fitness standard deviation:	49.081189683367434	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53760	Best fitness:	100.75646258503401	Average fitness:	312.22046258503406	Fitness standard deviation:	48.692938954226214	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53776	Best fitness:	100.75646258503401	Average fitness:	307.31874829931974	Fitness standard deviation:	57.95620850403575	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53792	Best fitness:	100.75646258503401	Average fitness:	326.0587482993197	Fitness standard deviation:	50.83678022206893	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53808	Best fitness:	100.75646258503401	Average fitness:	316.1924625850341	Fitness standard deviation:	55.169042135263226	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53824	Best fitness:	100.75646258503401	Average fitness:	313.956462585034	Fitness standard deviation:	58.838168647536264	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53840	Best fitness:	100.75646258503401	Average fitness:	319.8633197278911	Fitness standard deviation:	56.327595385913504	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53856	Best fitness:	100.75646258503401	Average fitness:	308.7713197278912	Fitness standard deviation:	49.84885374892418	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
Generation:	53872	Best fitness:	100.75646258503401	Average fitness:	314.16389115646257	Fitness standard deviation:	55.03256381007707	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A16	E5	A8	A13	
