Generation:	16	Best fitness:	240.6421768707483	Average fitness:	338.2130340136054	Fitness standard deviation:	39.36162245287214	Best genome:	A9	N5	N3	A11	E3	A10	N7	E5	N6	N12	A8	A14	N9	A6	A12	A15	A17	A7	E4	A13	A16	
Generation:	51840	Best fitness:	117.78503401360544	Average fitness:	318.508462585034	Fitness standard deviation:	44.769856637551776	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51856	Best fitness:	117.78503401360544	Average fitness:	310.59989115646255	Fitness standard deviation:	43.208176187723865	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51872	Best fitness:	117.78503401360544	Average fitness:	302.7256054421769	Fitness standard deviation:	50.90040337918026	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51888	Best fitness:	117.78503401360544	Average fitness:	319.4501768707483	Fitness standard deviation:	48.75457170902655	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51904	Best fitness:	117.78503401360544	Average fitness:	317.56560544217683	Fitness standard deviation:	51.97684584661968	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51920	Best fitness:	117.78503401360544	Average fitness:	319.6798911564626	Fitness standard deviation:	53.37960122192977	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51936	Best fitness:	117.78503401360544	Average fitness:	323.1701768707484	Fitness standard deviation:	58.81357811850968	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51952	Best fitness:	117.78503401360544	Average fitness:	320.82560544217677	Fitness standard deviation:	48.64653221778842	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51968	Best fitness:	117.78503401360544	Average fitness:	318.02160544217685	Fitness standard deviation:	53.76367791111963	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	51984	Best fitness:	117.78503401360544	Average fitness:	320.2256054421768	Fitness standard deviation:	50.73850177254399	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52000	Best fitness:	117.78503401360544	Average fitness:	312.5096054421768	Fitness standard deviation:	55.33698287579401	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52016	Best fitness:	117.78503401360544	Average fitness:	317.1181768707482	Fitness standard deviation:	47.38131746171864	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52032	Best fitness:	117.78503401360544	Average fitness:	317.072462585034	Fitness standard deviation:	56.85605064564728	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52048	Best fitness:	117.78503401360544	Average fitness:	312.53189115646256	Fitness standard deviation:	54.565835767260005	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52064	Best fitness:	117.78503401360544	Average fitness:	311.4998911564626	Fitness standard deviation:	58.11974844110342	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52080	Best fitness:	117.78503401360544	Average fitness:	320.98674829931963	Fitness standard deviation:	48.35750416746219	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52096	Best fitness:	117.78503401360544	Average fitness:	306.87189115646265	Fitness standard deviation:	58.62304706916444	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52112	Best fitness:	117.78503401360544	Average fitness:	302.1530340136055	Fitness standard deviation:	50.25245446823103	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52128	Best fitness:	117.78503401360544	Average fitness:	302.3758911564625	Fitness standard deviation:	56.900839903416944	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52144	Best fitness:	117.78503401360544	Average fitness:	317.4598911564627	Fitness standard deviation:	51.36843019694061	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52160	Best fitness:	117.78503401360544	Average fitness:	316.1261768707483	Fitness standard deviation:	58.3095227032219	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52176	Best fitness:	117.78503401360544	Average fitness:	312.73417687074823	Fitness standard deviation:	53.82730337905871	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52192	Best fitness:	117.78503401360544	Average fitness:	317.56674829931967	Fitness standard deviation:	50.91591716481884	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52208	Best fitness:	117.78503401360544	Average fitness:	316.37531972789117	Fitness standard deviation:	51.7505320836296	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52224	Best fitness:	117.78503401360544	Average fitness:	323.34389115646246	Fitness standard deviation:	59.157802158674706	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52240	Best fitness:	117.78503401360544	Average fitness:	318.9593197278911	Fitness standard deviation:	51.684754709563585	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52256	Best fitness:	117.78503401360544	Average fitness:	305.8084625850339	Fitness standard deviation:	49.88083356585462	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52272	Best fitness:	117.78503401360544	Average fitness:	311.2021768707483	Fitness standard deviation:	47.54159407662872	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52288	Best fitness:	117.78503401360544	Average fitness:	326.29303401360545	Fitness standard deviation:	42.58942142871459	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52304	Best fitness:	117.78503401360544	Average fitness:	319.20731972789116	Fitness standard deviation:	48.742122014218666	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52320	Best fitness:	117.78503401360544	Average fitness:	317.9073197278911	Fitness standard deviation:	52.3423799229649	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52336	Best fitness:	117.78503401360544	Average fitness:	326.80389115646256	Fitness standard deviation:	44.71747304386252	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52352	Best fitness:	117.78503401360544	Average fitness:	320.92274829931966	Fitness standard deviation:	57.79754099422908	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52368	Best fitness:	117.78503401360544	Average fitness:	311.1913197278911	Fitness standard deviation:	59.20722716227216	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52384	Best fitness:	117.78503401360544	Average fitness:	319.22389115646257	Fitness standard deviation:	52.357038241173996	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52400	Best fitness:	117.78503401360544	Average fitness:	319.75531972789116	Fitness standard deviation:	50.17012330225296	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52416	Best fitness:	117.78503401360544	Average fitness:	318.040462585034	Fitness standard deviation:	47.11947035841069	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52432	Best fitness:	117.78503401360544	Average fitness:	318.98560544217685	Fitness standard deviation:	48.986518925191696	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52448	Best fitness:	117.78503401360544	Average fitness:	324.1993197278911	Fitness standard deviation:	51.706327485529435	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52464	Best fitness:	117.78503401360544	Average fitness:	307.06960544217685	Fitness standard deviation:	53.19586295407351	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52480	Best fitness:	117.78503401360544	Average fitness:	316.6598911564626	Fitness standard deviation:	50.588238655696586	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52496	Best fitness:	117.78503401360544	Average fitness:	310.2936054421768	Fitness standard deviation:	53.7044209786593	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52512	Best fitness:	117.78503401360544	Average fitness:	313.4290340136055	Fitness standard deviation:	47.63548333084556	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52528	Best fitness:	117.78503401360544	Average fitness:	319.00903401360546	Fitness standard deviation:	47.169592543657764	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52544	Best fitness:	117.78503401360544	Average fitness:	315.3324625850339	Fitness standard deviation:	50.5534354947963	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52560	Best fitness:	117.78503401360544	Average fitness:	307.11131972789116	Fitness standard deviation:	50.104180147417814	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52576	Best fitness:	117.78503401360544	Average fitness:	311.6016054421769	Fitness standard deviation:	50.79014755494476	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52592	Best fitness:	117.78503401360544	Average fitness:	308.948462585034	Fitness standard deviation:	43.68007252741232	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52608	Best fitness:	117.78503401360544	Average fitness:	309.61303401360544	Fitness standard deviation:	52.101915351999665	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52624	Best fitness:	117.78503401360544	Average fitness:	312.25360544217676	Fitness standard deviation:	46.7818098261733	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52640	Best fitness:	117.78503401360544	Average fitness:	311.25589115646255	Fitness standard deviation:	53.238336421976896	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52656	Best fitness:	117.78503401360544	Average fitness:	319.62674829931973	Fitness standard deviation:	53.529912510555775	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52672	Best fitness:	117.78503401360544	Average fitness:	307.8878911564627	Fitness standard deviation:	50.063451657239284	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52688	Best fitness:	117.78503401360544	Average fitness:	326.1284625850339	Fitness standard deviation:	60.519653745451876	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52704	Best fitness:	117.78503401360544	Average fitness:	308.820462585034	Fitness standard deviation:	49.94053788665239	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52720	Best fitness:	117.78503401360544	Average fitness:	319.73303401360556	Fitness standard deviation:	54.9064815890601	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52736	Best fitness:	117.78503401360544	Average fitness:	311.8261768707483	Fitness standard deviation:	50.6811565546238	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52752	Best fitness:	117.78503401360544	Average fitness:	318.27017687074834	Fitness standard deviation:	57.3137765224497	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52768	Best fitness:	117.78503401360544	Average fitness:	307.9176054421769	Fitness standard deviation:	48.71034144400792	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52784	Best fitness:	117.78503401360544	Average fitness:	308.02731972789115	Fitness standard deviation:	54.43173661287941	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52800	Best fitness:	117.78503401360544	Average fitness:	320.09703401360537	Fitness standard deviation:	52.09588266546482	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52816	Best fitness:	117.78503401360544	Average fitness:	322.53931972789115	Fitness standard deviation:	55.37793209632612	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52832	Best fitness:	117.78503401360544	Average fitness:	313.3153197278912	Fitness standard deviation:	48.09342783731326	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52848	Best fitness:	117.78503401360544	Average fitness:	307.47760544217687	Fitness standard deviation:	58.67549210179455	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52864	Best fitness:	117.78503401360544	Average fitness:	314.0290340136055	Fitness standard deviation:	59.102865488045154	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52880	Best fitness:	117.78503401360544	Average fitness:	317.73474829931973	Fitness standard deviation:	45.14836153060219	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52896	Best fitness:	117.78503401360544	Average fitness:	318.2113197278911	Fitness standard deviation:	50.882415499074014	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52912	Best fitness:	117.78503401360544	Average fitness:	320.5696054421769	Fitness standard deviation:	53.01147421732278	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52928	Best fitness:	117.78503401360544	Average fitness:	308.6570340136053	Fitness standard deviation:	57.053070386174625	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52944	Best fitness:	117.78503401360544	Average fitness:	310.90674829931976	Fitness standard deviation:	47.57566409630118	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52960	Best fitness:	117.78503401360544	Average fitness:	317.7718911564627	Fitness standard deviation:	59.11060437615477	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52976	Best fitness:	117.78503401360544	Average fitness:	321.48846258503386	Fitness standard deviation:	54.453829576916235	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	52992	Best fitness:	117.78503401360544	Average fitness:	317.4570340136054	Fitness standard deviation:	47.58442216026722	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53008	Best fitness:	117.78503401360544	Average fitness:	313.3736054421768	Fitness standard deviation:	48.191290601061084	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53024	Best fitness:	117.78503401360544	Average fitness:	323.6267482993198	Fitness standard deviation:	53.81296565107023	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53040	Best fitness:	117.78503401360544	Average fitness:	325.9404625850339	Fitness standard deviation:	51.46506456355235	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53056	Best fitness:	117.78503401360544	Average fitness:	306.18503401360545	Fitness standard deviation:	62.072318849443185	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53072	Best fitness:	117.78503401360544	Average fitness:	323.89989115646256	Fitness standard deviation:	54.0906152756461	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53088	Best fitness:	117.78503401360544	Average fitness:	315.59931972789127	Fitness standard deviation:	45.034697280915225	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53104	Best fitness:	117.78503401360544	Average fitness:	322.7016054421768	Fitness standard deviation:	48.970817745815495	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53120	Best fitness:	117.78503401360544	Average fitness:	304.38674829931966	Fitness standard deviation:	53.16230931548311	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53136	Best fitness:	117.78503401360544	Average fitness:	314.83017687074823	Fitness standard deviation:	47.2941051131003	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53152	Best fitness:	117.78503401360544	Average fitness:	316.86903401360536	Fitness standard deviation:	55.28500683489777	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53168	Best fitness:	117.78503401360544	Average fitness:	317.34674829931964	Fitness standard deviation:	45.558355710236164	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53184	Best fitness:	117.78503401360544	Average fitness:	313.2518911564626	Fitness standard deviation:	52.9749188586602	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53200	Best fitness:	117.78503401360544	Average fitness:	319.90674829931976	Fitness standard deviation:	49.33668248569088	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53216	Best fitness:	117.78503401360544	Average fitness:	311.08846258503405	Fitness standard deviation:	50.58405617648022	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53232	Best fitness:	117.78503401360544	Average fitness:	326.8621768707483	Fitness standard deviation:	48.86052962363426	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53248	Best fitness:	117.78503401360544	Average fitness:	322.99074829931976	Fitness standard deviation:	51.75694594024288	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53264	Best fitness:	117.78503401360544	Average fitness:	322.453605442177	Fitness standard deviation:	54.21890746345423	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53280	Best fitness:	117.78503401360544	Average fitness:	323.403319727891	Fitness standard deviation:	47.39236992235294	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53296	Best fitness:	117.78503401360544	Average fitness:	311.3307482993197	Fitness standard deviation:	44.14707709833721	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53312	Best fitness:	117.78503401360544	Average fitness:	315.05360544217683	Fitness standard deviation:	53.028902092565126	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53328	Best fitness:	117.78503401360544	Average fitness:	317.547319727891	Fitness standard deviation:	60.939990406086196	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53344	Best fitness:	117.78503401360544	Average fitness:	310.004462585034	Fitness standard deviation:	45.832958265280446	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53360	Best fitness:	117.78503401360544	Average fitness:	323.4878911564625	Fitness standard deviation:	55.19674406250826	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
Generation:	53376	Best fitness:	117.78503401360544	Average fitness:	307.51246258503403	Fitness standard deviation:	53.90163261621931	Best genome:	A9	N3	A11	E3	N6	N7	A6	A10	N12	E5	A15	A17	E4	N5	A7	A14	A12	N9	A16	A8	A13	
