Generation:	16	Best fitness:	254.556462585034	Average fitness:	325.09360544217685	Fitness standard deviation:	42.33941724990112	Best genome:	A16	N3	E4	A9	A6	A10	A7	A17	A8	N9	A11	N7	N6	E3	N5	A15	A14	A12	A13	N12	E5	
Generation:	57872	Best fitness:	95.75646258503401	Average fitness:	248.24503401360545	Fitness standard deviation:	62.32301628759374	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	57888	Best fitness:	95.75646258503401	Average fitness:	254.21789115646257	Fitness standard deviation:	78.9227332165286	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	57904	Best fitness:	95.75646258503401	Average fitness:	265.1093197278911	Fitness standard deviation:	59.01720625964836	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	57920	Best fitness:	95.75646258503401	Average fitness:	261.1821768707483	Fitness standard deviation:	51.782272516168845	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	57936	Best fitness:	95.75646258503401	Average fitness:	267.9807482993197	Fitness standard deviation:	49.04932733733357	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	57952	Best fitness:	95.75646258503401	Average fitness:	253.61503401360537	Fitness standard deviation:	69.9815080385307	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	57968	Best fitness:	95.75646258503401	Average fitness:	268.6050340136054	Fitness standard deviation:	70.18282544722108	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	57984	Best fitness:	95.75646258503401	Average fitness:	256.70789115646255	Fitness standard deviation:	68.51987234461583	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58000	Best fitness:	95.75646258503401	Average fitness:	269.6121768707483	Fitness standard deviation:	67.1769168779313	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58016	Best fitness:	95.75646258503401	Average fitness:	258.39074829931974	Fitness standard deviation:	60.64312037634271	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58032	Best fitness:	95.75646258503401	Average fitness:	257.02217687074824	Fitness standard deviation:	67.28475407261473	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58048	Best fitness:	95.75646258503401	Average fitness:	256.7750340136054	Fitness standard deviation:	52.59202723390141	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58064	Best fitness:	95.75646258503401	Average fitness:	245.09217687074835	Fitness standard deviation:	58.15668412283549	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58080	Best fitness:	95.75646258503401	Average fitness:	254.24931972789108	Fitness standard deviation:	53.172431766847005	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58096	Best fitness:	95.75646258503401	Average fitness:	259.7007482993197	Fitness standard deviation:	64.51550262992482	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58112	Best fitness:	95.75646258503401	Average fitness:	273.8021768707482	Fitness standard deviation:	58.80647083650657	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58128	Best fitness:	95.75646258503401	Average fitness:	244.98074829931974	Fitness standard deviation:	59.34222661127296	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58144	Best fitness:	95.75646258503401	Average fitness:	252.70360544217678	Fitness standard deviation:	49.528473999656946	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58160	Best fitness:	95.75646258503401	Average fitness:	256.4821768707483	Fitness standard deviation:	63.81522203412997	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58176	Best fitness:	95.75646258503401	Average fitness:	261.25503401360544	Fitness standard deviation:	62.821769575944465	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58192	Best fitness:	95.75646258503401	Average fitness:	244.86503401360542	Fitness standard deviation:	67.3955661352724	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58208	Best fitness:	95.75646258503401	Average fitness:	245.6650340136054	Fitness standard deviation:	70.09752716241647	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58224	Best fitness:	95.75646258503401	Average fitness:	271.6936054421768	Fitness standard deviation:	61.15341737910366	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58240	Best fitness:	95.75646258503401	Average fitness:	250.716462585034	Fitness standard deviation:	62.01311013464353	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58256	Best fitness:	95.75646258503401	Average fitness:	248.33789115646255	Fitness standard deviation:	70.11355295635263	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58272	Best fitness:	95.75646258503401	Average fitness:	251.1878911564626	Fitness standard deviation:	59.25965685533662	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58288	Best fitness:	95.75646258503401	Average fitness:	251.726462585034	Fitness standard deviation:	59.88010638614736	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58304	Best fitness:	95.75646258503401	Average fitness:	246.87503401360541	Fitness standard deviation:	71.1841505375677	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58320	Best fitness:	95.75646258503401	Average fitness:	261.35503401360546	Fitness standard deviation:	82.0820592269637	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58336	Best fitness:	95.75646258503401	Average fitness:	260.88646258503394	Fitness standard deviation:	61.945505659640645	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58352	Best fitness:	95.75646258503401	Average fitness:	253.61217687074833	Fitness standard deviation:	57.43865119429954	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58368	Best fitness:	95.75646258503401	Average fitness:	251.9293197278911	Fitness standard deviation:	55.06900493091946	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58384	Best fitness:	95.75646258503401	Average fitness:	238.81789115646262	Fitness standard deviation:	60.272501785047645	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58400	Best fitness:	95.75646258503401	Average fitness:	274.5093197278912	Fitness standard deviation:	65.58657109624856	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58416	Best fitness:	95.75646258503401	Average fitness:	246.94074829931975	Fitness standard deviation:	49.21855670872314	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58432	Best fitness:	95.75646258503401	Average fitness:	252.1793197278912	Fitness standard deviation:	54.88398866923666	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58448	Best fitness:	95.75646258503401	Average fitness:	267.6450340136054	Fitness standard deviation:	50.317003171525094	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58464	Best fitness:	95.75646258503401	Average fitness:	263.61646258503396	Fitness standard deviation:	66.93118055594303	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58480	Best fitness:	95.75646258503401	Average fitness:	253.85074829931978	Fitness standard deviation:	55.56788464645414	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58496	Best fitness:	95.75646258503401	Average fitness:	261.806462585034	Fitness standard deviation:	69.6058459162324	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58512	Best fitness:	95.75646258503401	Average fitness:	255.31217687074832	Fitness standard deviation:	43.72525396946114	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58528	Best fitness:	95.75646258503401	Average fitness:	245.4021768707483	Fitness standard deviation:	51.110330758116625	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58544	Best fitness:	95.75646258503401	Average fitness:	265.2307482993197	Fitness standard deviation:	62.68510508884866	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58560	Best fitness:	95.75646258503401	Average fitness:	270.9550340136054	Fitness standard deviation:	66.59272465931261	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58576	Best fitness:	95.75646258503401	Average fitness:	286.6550340136054	Fitness standard deviation:	60.9001775909746	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58592	Best fitness:	95.75646258503401	Average fitness:	253.70789115646258	Fitness standard deviation:	62.049456969453665	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58608	Best fitness:	95.75646258503401	Average fitness:	250.5378911564625	Fitness standard deviation:	56.10844912546867	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58624	Best fitness:	95.75646258503401	Average fitness:	262.7207482993198	Fitness standard deviation:	61.10358944331457	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58640	Best fitness:	95.75646258503401	Average fitness:	255.24217687074824	Fitness standard deviation:	58.5950983531934	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58656	Best fitness:	95.75646258503401	Average fitness:	255.55360544217683	Fitness standard deviation:	67.42034326310039	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58672	Best fitness:	95.75646258503401	Average fitness:	254.2093197278911	Fitness standard deviation:	57.266696718609715	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58688	Best fitness:	95.75646258503401	Average fitness:	236.45646258503402	Fitness standard deviation:	46.635196045519976	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58704	Best fitness:	95.75646258503401	Average fitness:	262.0707482993197	Fitness standard deviation:	70.40730365639111	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58720	Best fitness:	95.75646258503401	Average fitness:	255.02360544217686	Fitness standard deviation:	60.13398324422162	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58736	Best fitness:	95.75646258503401	Average fitness:	257.85646258503397	Fitness standard deviation:	59.257526173164415	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58752	Best fitness:	95.75646258503401	Average fitness:	256.73931972789114	Fitness standard deviation:	58.767379122941946	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58768	Best fitness:	95.75646258503401	Average fitness:	270.45074829931974	Fitness standard deviation:	72.51151750879698	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58784	Best fitness:	95.75646258503401	Average fitness:	253.43789115646254	Fitness standard deviation:	62.73450326574683	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58800	Best fitness:	95.75646258503401	Average fitness:	243.63931972789115	Fitness standard deviation:	58.610433632692434	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58816	Best fitness:	95.75646258503401	Average fitness:	253.58503401360548	Fitness standard deviation:	63.85185532599213	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58832	Best fitness:	95.75646258503401	Average fitness:	256.486462585034	Fitness standard deviation:	59.694947295839555	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58848	Best fitness:	95.75646258503401	Average fitness:	269.28931972789115	Fitness standard deviation:	63.09690459434405	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58864	Best fitness:	95.75646258503401	Average fitness:	247.236462585034	Fitness standard deviation:	63.58312996641901	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58880	Best fitness:	95.75646258503401	Average fitness:	237.9893197278911	Fitness standard deviation:	69.24352546171626	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58896	Best fitness:	95.75646258503401	Average fitness:	225.06503401360538	Fitness standard deviation:	52.93696104706011	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58912	Best fitness:	95.75646258503401	Average fitness:	265.31503401360544	Fitness standard deviation:	64.4625659287811	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58928	Best fitness:	95.75646258503401	Average fitness:	256.63646258503394	Fitness standard deviation:	58.20415834783278	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58944	Best fitness:	95.75646258503401	Average fitness:	275.9350340136054	Fitness standard deviation:	62.91253330568382	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58960	Best fitness:	95.75646258503401	Average fitness:	274.6793197278911	Fitness standard deviation:	56.86424657704972	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58976	Best fitness:	95.75646258503401	Average fitness:	244.8407482993197	Fitness standard deviation:	71.24879804213528	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	58992	Best fitness:	95.75646258503401	Average fitness:	243.42217687074822	Fitness standard deviation:	64.77652012252337	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59008	Best fitness:	95.75646258503401	Average fitness:	254.80646258503398	Fitness standard deviation:	54.04987030134149	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59024	Best fitness:	95.75646258503401	Average fitness:	256.64217687074824	Fitness standard deviation:	58.704035253992906	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59040	Best fitness:	95.75646258503401	Average fitness:	253.91931972789115	Fitness standard deviation:	57.50558169891522	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59056	Best fitness:	95.75646258503401	Average fitness:	276.7121768707482	Fitness standard deviation:	70.44337281440596	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59072	Best fitness:	95.75646258503401	Average fitness:	261.3750340136054	Fitness standard deviation:	75.15266327921576	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59088	Best fitness:	95.75646258503401	Average fitness:	258.20360544217687	Fitness standard deviation:	63.6290578434163	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59104	Best fitness:	95.75646258503401	Average fitness:	251.29217687074828	Fitness standard deviation:	62.62935340687516	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59120	Best fitness:	95.75646258503401	Average fitness:	256.8050340136054	Fitness standard deviation:	57.90023093958385	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59136	Best fitness:	95.75646258503401	Average fitness:	240.95503401360548	Fitness standard deviation:	56.926444824950764	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59152	Best fitness:	95.75646258503401	Average fitness:	251.0107482993197	Fitness standard deviation:	61.76178522586369	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59168	Best fitness:	95.75646258503401	Average fitness:	261.9278911564626	Fitness standard deviation:	75.91148658746164	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59184	Best fitness:	95.75646258503401	Average fitness:	258.0436054421769	Fitness standard deviation:	64.21188743336472	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59200	Best fitness:	95.75646258503401	Average fitness:	269.1278911564626	Fitness standard deviation:	67.16085108429871	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59216	Best fitness:	95.75646258503401	Average fitness:	246.34646258503403	Fitness standard deviation:	55.090792056275205	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59232	Best fitness:	95.75646258503401	Average fitness:	249.15789115646257	Fitness standard deviation:	63.71393431997911	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59248	Best fitness:	95.75646258503401	Average fitness:	263.9107482993198	Fitness standard deviation:	60.29439639580691	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59264	Best fitness:	95.75646258503401	Average fitness:	244.05931972789114	Fitness standard deviation:	53.630752219910825	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59280	Best fitness:	95.75646258503401	Average fitness:	258.176462585034	Fitness standard deviation:	62.18513379664084	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59296	Best fitness:	95.75646258503401	Average fitness:	259.7978911564626	Fitness standard deviation:	66.96491952461957	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59312	Best fitness:	95.75646258503401	Average fitness:	262.24931972789113	Fitness standard deviation:	62.26857750822609	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59328	Best fitness:	95.75646258503401	Average fitness:	264.1921768707483	Fitness standard deviation:	60.20369971342023	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59344	Best fitness:	95.75646258503401	Average fitness:	252.146462585034	Fitness standard deviation:	63.21786448303928	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59360	Best fitness:	95.75646258503401	Average fitness:	260.6107482993197	Fitness standard deviation:	68.07614398298304	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59376	Best fitness:	95.75646258503401	Average fitness:	259.5421768707482	Fitness standard deviation:	51.942761668936306	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59392	Best fitness:	95.75646258503401	Average fitness:	262.15503401360536	Fitness standard deviation:	70.29544501456633	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59408	Best fitness:	95.75646258503401	Average fitness:	253.7378911564625	Fitness standard deviation:	71.26184786563206	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
Generation:	59424	Best fitness:	95.75646258503401	Average fitness:	244.20217687074833	Fitness standard deviation:	56.205972084460775	Best genome:	A9	N3	E4	A11	N12	E3	N6	A10	A15	N7	A6	A14	A17	A12	N5	A7	N9	A13	A16	E5	A8	
