Generation:	16	Best fitness:	215.29931972789115	Average fitness:	274.196462585034	Fitness standard deviation:	28.635058289888402	Best genome:	N9	A16	A7	A12	A9	N12	A6	A14	A17	E4	A10	A15	N7	N3	N5	A11	E5	A8	A13	E3	N6	
Generation:	37760	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37776	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37792	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37808	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37824	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37840	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37856	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37872	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37888	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37904	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37920	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37936	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37952	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37968	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	37984	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38000	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38016	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38032	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38048	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38064	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38080	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38096	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38112	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38128	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38144	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38160	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38176	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38192	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38208	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38224	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38240	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38256	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38272	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38288	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38304	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38320	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38336	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38352	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38368	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38384	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38400	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38416	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38432	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38448	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38464	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38480	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38496	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38512	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38528	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38544	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38560	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38576	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38592	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38608	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38624	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38640	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38656	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38672	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38688	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38704	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38720	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38736	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38752	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38768	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38784	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38800	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38816	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38832	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38848	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38864	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38880	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38896	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38912	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38928	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38944	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38960	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38976	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	38992	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39008	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39024	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39040	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39056	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39072	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39088	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39104	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39120	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39136	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39152	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39168	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39184	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39200	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39216	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39232	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39248	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39264	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39280	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39296	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	39312	Best fitness:	95.32789115646258	Average fitness:	95.32789115646257	Fitness standard deviation:	1.4210854715202004E-14	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
