Generation:	16	Best fitness:	232.8421768707483	Average fitness:	338.63874829931973	Fitness standard deviation:	38.55134509525006	Best genome:	A9	N3	A11	A14	N7	E4	A7	A10	A16	A6	N6	N12	E3	A17	A12	N5	E5	A15	A8	N9	A13	
Generation:	45408	Best fitness:	95.75646258503401	Average fitness:	334.4253197278912	Fitness standard deviation:	47.076160628392415	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45424	Best fitness:	95.75646258503401	Average fitness:	341.222462585034	Fitness standard deviation:	43.91563836470549	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45440	Best fitness:	95.75646258503401	Average fitness:	328.0450340136054	Fitness standard deviation:	51.56056608989281	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45456	Best fitness:	95.75646258503401	Average fitness:	327.0653197278911	Fitness standard deviation:	47.72877807198607	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45472	Best fitness:	95.75646258503401	Average fitness:	330.60503401360563	Fitness standard deviation:	50.14732295945616	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45488	Best fitness:	95.75646258503401	Average fitness:	325.5213197278912	Fitness standard deviation:	53.44735527028213	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45504	Best fitness:	95.75646258503401	Average fitness:	320.55760544217685	Fitness standard deviation:	47.4630982622612	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45520	Best fitness:	95.75646258503401	Average fitness:	326.89017687074835	Fitness standard deviation:	50.24953290553546	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45536	Best fitness:	95.75646258503401	Average fitness:	322.48931972789126	Fitness standard deviation:	47.38259550871879	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45552	Best fitness:	95.75646258503401	Average fitness:	329.200462585034	Fitness standard deviation:	47.708295504224076	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45568	Best fitness:	95.75646258503401	Average fitness:	325.4418911564626	Fitness standard deviation:	45.45656576719076	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45584	Best fitness:	95.75646258503401	Average fitness:	331.12560544217683	Fitness standard deviation:	43.36660516751458	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45600	Best fitness:	95.75646258503401	Average fitness:	326.49817687074824	Fitness standard deviation:	45.98058098007578	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45616	Best fitness:	95.75646258503401	Average fitness:	328.3421768707483	Fitness standard deviation:	46.198030791145115	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45632	Best fitness:	95.75646258503401	Average fitness:	335.81989115646263	Fitness standard deviation:	44.919555048952994	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45648	Best fitness:	95.75646258503401	Average fitness:	328.85160544217695	Fitness standard deviation:	45.164781304526585	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45664	Best fitness:	95.75646258503401	Average fitness:	327.13246258503403	Fitness standard deviation:	50.63944719045718	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45680	Best fitness:	95.75646258503401	Average fitness:	324.9141768707484	Fitness standard deviation:	50.00117361561403	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45696	Best fitness:	95.75646258503401	Average fitness:	329.8953197278912	Fitness standard deviation:	46.5966431338883	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45712	Best fitness:	95.75646258503401	Average fitness:	330.500462585034	Fitness standard deviation:	49.98754717090312	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45728	Best fitness:	95.75646258503401	Average fitness:	323.61674829931957	Fitness standard deviation:	51.2096470336022	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45744	Best fitness:	95.75646258503401	Average fitness:	327.03331972789124	Fitness standard deviation:	54.11002407340521	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45760	Best fitness:	95.75646258503401	Average fitness:	331.853605442177	Fitness standard deviation:	44.977154654516845	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45776	Best fitness:	95.75646258503401	Average fitness:	331.24703401360546	Fitness standard deviation:	50.08758240424508	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45792	Best fitness:	95.75646258503401	Average fitness:	321.5301768707483	Fitness standard deviation:	38.92947420814272	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45808	Best fitness:	95.75646258503401	Average fitness:	328.06531972789105	Fitness standard deviation:	44.069078000756214	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45824	Best fitness:	95.75646258503401	Average fitness:	331.5024625850341	Fitness standard deviation:	50.77559559955745	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45840	Best fitness:	95.75646258503401	Average fitness:	332.4596054421769	Fitness standard deviation:	53.52750700760293	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45856	Best fitness:	95.75646258503401	Average fitness:	332.7050340136055	Fitness standard deviation:	40.96290287864006	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45872	Best fitness:	95.75646258503401	Average fitness:	329.0844625850339	Fitness standard deviation:	49.24738989955068	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45888	Best fitness:	95.75646258503401	Average fitness:	328.4741768707483	Fitness standard deviation:	51.649793137069196	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45904	Best fitness:	95.75646258503401	Average fitness:	334.8821768707483	Fitness standard deviation:	47.93933002520275	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45920	Best fitness:	95.75646258503401	Average fitness:	328.70217687074825	Fitness standard deviation:	44.01180797032004	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45936	Best fitness:	95.75646258503401	Average fitness:	326.5210340136055	Fitness standard deviation:	53.21846896232432	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45952	Best fitness:	95.75646258503401	Average fitness:	327.93789115646257	Fitness standard deviation:	51.484332052953505	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45968	Best fitness:	95.75646258503401	Average fitness:	336.3187482993196	Fitness standard deviation:	46.31576130195413	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	45984	Best fitness:	95.75646258503401	Average fitness:	329.3987482993196	Fitness standard deviation:	47.49527503545882	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46000	Best fitness:	95.75646258503401	Average fitness:	330.25703401360545	Fitness standard deviation:	39.53667261298201	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46016	Best fitness:	95.75646258503401	Average fitness:	324.7753197278911	Fitness standard deviation:	51.28881474432365	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46032	Best fitness:	95.75646258503401	Average fitness:	334.73331972789106	Fitness standard deviation:	42.53316702364432	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46048	Best fitness:	95.75646258503401	Average fitness:	326.59989115646255	Fitness standard deviation:	51.330319874797	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46064	Best fitness:	95.75646258503401	Average fitness:	328.72589115646247	Fitness standard deviation:	43.36173997845548	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46080	Best fitness:	95.75646258503401	Average fitness:	325.92046258503404	Fitness standard deviation:	47.84998865416879	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46096	Best fitness:	95.75646258503401	Average fitness:	333.86103401360555	Fitness standard deviation:	49.52793649434383	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46112	Best fitness:	95.75646258503401	Average fitness:	325.78103401360534	Fitness standard deviation:	49.32922899234887	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46128	Best fitness:	95.75646258503401	Average fitness:	330.6238911564625	Fitness standard deviation:	41.70149383513297	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46144	Best fitness:	95.75646258503401	Average fitness:	329.7221768707483	Fitness standard deviation:	48.52060517481838	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46160	Best fitness:	95.75646258503401	Average fitness:	331.75989115646246	Fitness standard deviation:	45.654276198223464	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46176	Best fitness:	95.75646258503401	Average fitness:	320.46217687074835	Fitness standard deviation:	51.722280597476384	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46192	Best fitness:	95.75646258503401	Average fitness:	326.29103401360555	Fitness standard deviation:	46.63974696171776	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46208	Best fitness:	95.75646258503401	Average fitness:	330.29589115646263	Fitness standard deviation:	49.533680857223864	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46224	Best fitness:	95.75646258503401	Average fitness:	332.26674829931983	Fitness standard deviation:	47.33078249675471	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46240	Best fitness:	95.75646258503401	Average fitness:	331.25046258503403	Fitness standard deviation:	52.82637008393533	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46256	Best fitness:	95.75646258503401	Average fitness:	323.15960544217694	Fitness standard deviation:	50.17724110407354	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46272	Best fitness:	95.75646258503401	Average fitness:	330.7501768707483	Fitness standard deviation:	50.609267454948714	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46288	Best fitness:	95.75646258503401	Average fitness:	327.30074829931965	Fitness standard deviation:	43.79758140279773	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46304	Best fitness:	95.75646258503401	Average fitness:	344.61789115646263	Fitness standard deviation:	45.6834589588943	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46320	Best fitness:	95.75646258503401	Average fitness:	331.55874829931986	Fitness standard deviation:	44.44476281536763	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46336	Best fitness:	95.75646258503401	Average fitness:	326.4798911564626	Fitness standard deviation:	46.703170696890126	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46352	Best fitness:	95.75646258503401	Average fitness:	330.24360544217694	Fitness standard deviation:	49.32914084731959	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46368	Best fitness:	95.75646258503401	Average fitness:	327.7301768707483	Fitness standard deviation:	43.3214870907625	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46384	Best fitness:	95.75646258503401	Average fitness:	327.04931972789115	Fitness standard deviation:	43.638204451547985	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46400	Best fitness:	95.75646258503401	Average fitness:	330.23074829931977	Fitness standard deviation:	47.12554695184135	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46416	Best fitness:	95.75646258503401	Average fitness:	326.1273197278912	Fitness standard deviation:	46.11053569103579	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46432	Best fitness:	95.75646258503401	Average fitness:	329.6058911564627	Fitness standard deviation:	43.47484505705217	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46448	Best fitness:	95.75646258503401	Average fitness:	327.9164625850341	Fitness standard deviation:	48.89350493153253	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46464	Best fitness:	95.75646258503401	Average fitness:	328.8318911564625	Fitness standard deviation:	47.91325998050209	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46480	Best fitness:	95.75646258503401	Average fitness:	321.14646258503404	Fitness standard deviation:	44.796814459448846	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46496	Best fitness:	95.75646258503401	Average fitness:	330.93446258503405	Fitness standard deviation:	44.28408713231941	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46512	Best fitness:	95.75646258503401	Average fitness:	332.2953197278911	Fitness standard deviation:	51.54211228793444	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46528	Best fitness:	95.75646258503401	Average fitness:	329.51531972789127	Fitness standard deviation:	53.20235537520297	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46544	Best fitness:	95.75646258503401	Average fitness:	325.7470340136053	Fitness standard deviation:	47.24687953069235	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46560	Best fitness:	95.75646258503401	Average fitness:	327.22731972789114	Fitness standard deviation:	55.14108427646009	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46576	Best fitness:	95.75646258503401	Average fitness:	325.88903401360545	Fitness standard deviation:	49.66760460567134	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46592	Best fitness:	95.75646258503401	Average fitness:	330.38103401360553	Fitness standard deviation:	49.99536289027826	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46608	Best fitness:	95.75646258503401	Average fitness:	328.3067482993198	Fitness standard deviation:	43.721084180966784	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46624	Best fitness:	95.75646258503401	Average fitness:	338.09703401360554	Fitness standard deviation:	44.291057867479395	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46640	Best fitness:	95.75646258503401	Average fitness:	329.9950340136054	Fitness standard deviation:	45.46493717410042	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46656	Best fitness:	95.75646258503401	Average fitness:	332.38789115646256	Fitness standard deviation:	55.69013520529172	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46672	Best fitness:	95.75646258503401	Average fitness:	324.0216054421768	Fitness standard deviation:	47.235628732073486	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46688	Best fitness:	95.75646258503401	Average fitness:	327.55960544217686	Fitness standard deviation:	42.897488417988164	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46704	Best fitness:	95.75646258503401	Average fitness:	332.45189115646264	Fitness standard deviation:	51.52311171044049	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46720	Best fitness:	95.75646258503401	Average fitness:	331.6321768707484	Fitness standard deviation:	49.388730330647995	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46736	Best fitness:	95.75646258503401	Average fitness:	326.6150340136053	Fitness standard deviation:	43.83706108408496	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46752	Best fitness:	95.75646258503401	Average fitness:	329.6450340136053	Fitness standard deviation:	51.23906409953171	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46768	Best fitness:	95.75646258503401	Average fitness:	331.4781768707484	Fitness standard deviation:	50.03397011255943	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46784	Best fitness:	95.75646258503401	Average fitness:	327.4410340136054	Fitness standard deviation:	46.88240119224932	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46800	Best fitness:	95.75646258503401	Average fitness:	323.2853197278913	Fitness standard deviation:	50.67334371426137	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46816	Best fitness:	95.75646258503401	Average fitness:	320.1761768707483	Fitness standard deviation:	48.746636044271334	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46832	Best fitness:	95.75646258503401	Average fitness:	320.62817687074835	Fitness standard deviation:	51.472157006066325	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46848	Best fitness:	95.75646258503401	Average fitness:	330.058462585034	Fitness standard deviation:	52.089252799636995	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46864	Best fitness:	95.75646258503401	Average fitness:	333.99560544217684	Fitness standard deviation:	44.31492523348064	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46880	Best fitness:	95.75646258503401	Average fitness:	325.1836054421769	Fitness standard deviation:	46.62890815267075	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46896	Best fitness:	95.75646258503401	Average fitness:	326.21131972789107	Fitness standard deviation:	43.63235079149228	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46912	Best fitness:	95.75646258503401	Average fitness:	328.4876054421769	Fitness standard deviation:	52.456053847239495	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46928	Best fitness:	95.75646258503401	Average fitness:	330.5233197278912	Fitness standard deviation:	48.57547608682003	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46944	Best fitness:	95.75646258503401	Average fitness:	337.7561768707482	Fitness standard deviation:	50.4709054996954	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	46960	Best fitness:	95.75646258503401	Average fitness:	331.09389115646246	Fitness standard deviation:	50.16272031405517	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
