Generation:	16	Best fitness:	246.35646258503402	Average fitness:	295.85931972789115	Fitness standard deviation:	28.954382700223817	Best genome:	A7	A16	N9	A9	N5	A11	N7	A6	N12	A14	A12	E4	E5	A10	N6	A15	A17	N3	A13	E3	A8	
Generation:	58256	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58272	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58288	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58304	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58320	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58336	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58352	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58368	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58384	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58400	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58416	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58432	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58448	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58464	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58480	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58496	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58512	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58528	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58544	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58560	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58576	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58592	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58608	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58624	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58640	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58656	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58672	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58688	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58704	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58720	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58736	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58752	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58768	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58784	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58800	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58816	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58832	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58848	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58864	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58880	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58896	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58912	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58928	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58944	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58960	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58976	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	58992	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59008	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59024	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59040	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59056	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59072	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59088	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59104	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59120	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59136	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59152	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59168	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59184	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59200	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59216	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59232	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59248	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59264	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59280	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59296	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59312	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59328	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59344	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59360	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59376	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59392	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59408	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59424	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59440	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59456	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59472	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59488	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59504	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59520	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59536	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59552	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59568	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59584	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59600	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59616	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59632	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59648	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59664	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59680	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59696	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59712	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59728	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59744	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59760	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59776	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59792	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59808	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59824	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59840	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59856	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59872	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59888	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59904	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59920	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59936	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59952	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59968	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	59984	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	60000	Best fitness:	95.75646258503401	Average fitness:	95.75646258503401	Fitness standard deviation:	0.0	Best genome:	A9	N3	E4	N5	A7	A14	A12	A11	N12	E3	N6	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
