Generation:	16	Best fitness:	231.29931972789115	Average fitness:	336.3650340136054	Fitness standard deviation:	34.31754629447551	Best genome:	N9	A16	A9	N5	E3	A15	A14	E4	A7	A11	N12	N6	A8	E5	A13	N7	A6	A12	N3	A10	A17	
Generation:	37936	Best fitness:	105.87074829931973	Average fitness:	307.58560544217687	Fitness standard deviation:	49.296689292321375	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	37952	Best fitness:	105.87074829931973	Average fitness:	311.35760544217686	Fitness standard deviation:	52.21150954824159	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	37968	Best fitness:	105.87074829931973	Average fitness:	318.9747482993198	Fitness standard deviation:	43.37642085327945	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	37984	Best fitness:	105.87074829931973	Average fitness:	321.88846258503406	Fitness standard deviation:	51.306939941922884	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38000	Best fitness:	105.87074829931973	Average fitness:	312.5318911564627	Fitness standard deviation:	52.590845796117605	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38016	Best fitness:	105.87074829931973	Average fitness:	315.3147482993198	Fitness standard deviation:	52.6300385122025	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38032	Best fitness:	105.87074829931973	Average fitness:	322.6387482993197	Fitness standard deviation:	52.421877856872094	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38048	Best fitness:	105.87074829931973	Average fitness:	316.9821768707482	Fitness standard deviation:	55.422469840898515	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38064	Best fitness:	105.87074829931973	Average fitness:	311.47874829931965	Fitness standard deviation:	51.659718974956	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38080	Best fitness:	105.87074829931973	Average fitness:	325.6273197278911	Fitness standard deviation:	55.40145205199398	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38096	Best fitness:	105.87074829931973	Average fitness:	312.5301768707482	Fitness standard deviation:	59.084945515860845	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38112	Best fitness:	105.87074829931973	Average fitness:	319.21817687074815	Fitness standard deviation:	47.221336014776284	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38128	Best fitness:	105.87074829931973	Average fitness:	320.2067482993197	Fitness standard deviation:	47.293193559551725	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38144	Best fitness:	105.87074829931973	Average fitness:	309.98103401360544	Fitness standard deviation:	55.98965502406927	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38160	Best fitness:	105.87074829931973	Average fitness:	316.2313197278911	Fitness standard deviation:	48.634345767624936	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38176	Best fitness:	105.87074829931973	Average fitness:	318.8147482993197	Fitness standard deviation:	52.663934748399434	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38192	Best fitness:	105.87074829931973	Average fitness:	312.34446258503397	Fitness standard deviation:	53.86454760464494	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38208	Best fitness:	105.87074829931973	Average fitness:	322.6838911564625	Fitness standard deviation:	51.89932804724067	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38224	Best fitness:	105.87074829931973	Average fitness:	314.8118911564626	Fitness standard deviation:	55.38493522721182	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38240	Best fitness:	105.87074829931973	Average fitness:	315.520462585034	Fitness standard deviation:	46.04128078858212	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38256	Best fitness:	105.87074829931973	Average fitness:	319.56331972789116	Fitness standard deviation:	52.738030597918026	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38272	Best fitness:	105.87074829931973	Average fitness:	307.9713197278912	Fitness standard deviation:	60.45244681734629	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38288	Best fitness:	105.87074829931973	Average fitness:	312.40446258503397	Fitness standard deviation:	48.34664437715003	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38304	Best fitness:	105.87074829931973	Average fitness:	307.4696054421769	Fitness standard deviation:	52.254466528357796	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38320	Best fitness:	105.87074829931973	Average fitness:	313.65017687074834	Fitness standard deviation:	51.95938289369763	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38336	Best fitness:	105.87074829931973	Average fitness:	324.49989115646264	Fitness standard deviation:	47.27503115918636	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38352	Best fitness:	105.87074829931973	Average fitness:	328.2027482993197	Fitness standard deviation:	55.20486162856104	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38368	Best fitness:	105.87074829931973	Average fitness:	305.3118911564626	Fitness standard deviation:	53.345477373858955	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38384	Best fitness:	105.87074829931973	Average fitness:	318.8421768707483	Fitness standard deviation:	54.92425270036797	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38400	Best fitness:	105.87074829931973	Average fitness:	320.58274829931975	Fitness standard deviation:	47.51635313430181	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38416	Best fitness:	105.87074829931973	Average fitness:	321.51474829931965	Fitness standard deviation:	59.96376789293988	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38432	Best fitness:	105.87074829931973	Average fitness:	320.224462585034	Fitness standard deviation:	48.48413361848074	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38448	Best fitness:	105.87074829931973	Average fitness:	316.109605442177	Fitness standard deviation:	65.27968181194963	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38464	Best fitness:	105.87074829931973	Average fitness:	323.7587482993196	Fitness standard deviation:	61.78983757405882	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38480	Best fitness:	105.87074829931973	Average fitness:	316.3461768707484	Fitness standard deviation:	55.796305856797595	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38496	Best fitness:	105.87074829931973	Average fitness:	309.88731972789105	Fitness standard deviation:	56.151142998888574	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38512	Best fitness:	105.87074829931973	Average fitness:	318.2347482993197	Fitness standard deviation:	56.068415004732	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38528	Best fitness:	105.87074829931973	Average fitness:	325.01189115646264	Fitness standard deviation:	47.09106502537917	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38544	Best fitness:	105.87074829931973	Average fitness:	315.59874829931965	Fitness standard deviation:	52.19285438307683	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38560	Best fitness:	105.87074829931973	Average fitness:	310.4118911564626	Fitness standard deviation:	48.44718846879158	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38576	Best fitness:	105.87074829931973	Average fitness:	311.79760544217686	Fitness standard deviation:	53.10666237769005	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38592	Best fitness:	105.87074829931973	Average fitness:	329.03074829931984	Fitness standard deviation:	51.82418882084674	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38608	Best fitness:	105.87074829931973	Average fitness:	312.89646258503404	Fitness standard deviation:	52.5343090226739	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38624	Best fitness:	105.87074829931973	Average fitness:	317.97189115646256	Fitness standard deviation:	55.54426635778431	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38640	Best fitness:	105.87074829931973	Average fitness:	310.5513197278912	Fitness standard deviation:	52.49644207652435	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38656	Best fitness:	105.87074829931973	Average fitness:	315.532462585034	Fitness standard deviation:	48.423515070212545	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38672	Best fitness:	105.87074829931973	Average fitness:	315.0358911564626	Fitness standard deviation:	50.451427694448476	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38688	Best fitness:	105.87074829931973	Average fitness:	316.8456054421769	Fitness standard deviation:	52.791208185779254	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38704	Best fitness:	105.87074829931973	Average fitness:	305.94217687074826	Fitness standard deviation:	53.340310368464124	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38720	Best fitness:	105.87074829931973	Average fitness:	316.7096054421769	Fitness standard deviation:	51.22391908123408	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38736	Best fitness:	105.87074829931973	Average fitness:	311.3501768707482	Fitness standard deviation:	53.47138827982147	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38752	Best fitness:	105.87074829931973	Average fitness:	310.6907482993198	Fitness standard deviation:	44.2856085713024	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38768	Best fitness:	105.87074829931973	Average fitness:	305.6233197278911	Fitness standard deviation:	57.41117479504264	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38784	Best fitness:	105.87074829931973	Average fitness:	322.2570340136054	Fitness standard deviation:	48.30541753197849	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38800	Best fitness:	105.87074829931973	Average fitness:	318.47303401360546	Fitness standard deviation:	60.28773343673467	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38816	Best fitness:	105.87074829931973	Average fitness:	325.2907482993198	Fitness standard deviation:	53.95869538974479	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38832	Best fitness:	105.87074829931973	Average fitness:	315.4627482993196	Fitness standard deviation:	47.37490734770974	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38848	Best fitness:	105.87074829931973	Average fitness:	322.7221768707482	Fitness standard deviation:	51.329518578991376	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38864	Best fitness:	105.87074829931973	Average fitness:	316.84046258503406	Fitness standard deviation:	53.066247517915315	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38880	Best fitness:	105.87074829931973	Average fitness:	311.17360544217684	Fitness standard deviation:	52.988657700473595	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38896	Best fitness:	105.87074829931973	Average fitness:	318.0456054421769	Fitness standard deviation:	59.600486134163134	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38912	Best fitness:	105.87074829931973	Average fitness:	310.69417687074827	Fitness standard deviation:	50.16473358844837	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38928	Best fitness:	105.87074829931973	Average fitness:	313.8850340136055	Fitness standard deviation:	57.29631658211156	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38944	Best fitness:	105.87074829931973	Average fitness:	325.14160544217685	Fitness standard deviation:	50.98493646766901	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38960	Best fitness:	105.87074829931973	Average fitness:	312.75589115646255	Fitness standard deviation:	57.41873049727213	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38976	Best fitness:	105.87074829931973	Average fitness:	316.5810340136055	Fitness standard deviation:	52.369412792630186	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	38992	Best fitness:	105.87074829931973	Average fitness:	327.3827482993198	Fitness standard deviation:	54.825020309329275	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39008	Best fitness:	105.87074829931973	Average fitness:	309.5318911564626	Fitness standard deviation:	54.436650621973214	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39024	Best fitness:	105.87074829931973	Average fitness:	317.9227482993198	Fitness standard deviation:	57.06118640511415	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39040	Best fitness:	105.87074829931973	Average fitness:	309.30731972789107	Fitness standard deviation:	52.642910731509836	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39056	Best fitness:	105.87074829931973	Average fitness:	313.59474829931975	Fitness standard deviation:	47.74576125560834	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39072	Best fitness:	105.87074829931973	Average fitness:	316.53246258503407	Fitness standard deviation:	48.91968406793038	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39088	Best fitness:	105.87074829931973	Average fitness:	318.4404625850341	Fitness standard deviation:	57.452068657095296	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39104	Best fitness:	105.87074829931973	Average fitness:	326.0587482993198	Fitness standard deviation:	64.78422334778361	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39120	Best fitness:	105.87074829931973	Average fitness:	314.1861768707484	Fitness standard deviation:	47.86378118906075	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39136	Best fitness:	105.87074829931973	Average fitness:	323.8198911564626	Fitness standard deviation:	60.62690997858146	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39152	Best fitness:	105.87074829931973	Average fitness:	306.72674829931964	Fitness standard deviation:	52.11250152334282	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39168	Best fitness:	105.87074829931973	Average fitness:	313.44960544217696	Fitness standard deviation:	54.020756346472034	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39184	Best fitness:	105.87074829931973	Average fitness:	312.9896054421768	Fitness standard deviation:	63.51843424791045	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39200	Best fitness:	105.87074829931973	Average fitness:	312.49246258503416	Fitness standard deviation:	64.51750733699801	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39216	Best fitness:	105.87074829931973	Average fitness:	311.824462585034	Fitness standard deviation:	51.93116162217607	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39232	Best fitness:	105.87074829931973	Average fitness:	309.1633197278912	Fitness standard deviation:	59.42316281981468	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39248	Best fitness:	105.87074829931973	Average fitness:	308.9758911564626	Fitness standard deviation:	60.24598323539919	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39264	Best fitness:	105.87074829931973	Average fitness:	317.09931972789116	Fitness standard deviation:	57.53270956062955	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39280	Best fitness:	105.87074829931973	Average fitness:	315.4336054421769	Fitness standard deviation:	48.71034194341996	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39296	Best fitness:	105.87074829931973	Average fitness:	310.3221768707483	Fitness standard deviation:	51.743979478243624	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39312	Best fitness:	105.87074829931973	Average fitness:	310.9198911564625	Fitness standard deviation:	62.84273861970442	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39328	Best fitness:	105.87074829931973	Average fitness:	311.6884625850339	Fitness standard deviation:	52.38790790218051	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39344	Best fitness:	105.87074829931973	Average fitness:	316.680462585034	Fitness standard deviation:	50.82343461074481	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39360	Best fitness:	105.87074829931973	Average fitness:	309.79531972789107	Fitness standard deviation:	57.71125756129494	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39376	Best fitness:	105.87074829931973	Average fitness:	318.95246258503397	Fitness standard deviation:	53.7263840508895	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39392	Best fitness:	105.87074829931973	Average fitness:	313.1456054421768	Fitness standard deviation:	60.30346790447564	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39408	Best fitness:	105.87074829931973	Average fitness:	314.4993197278912	Fitness standard deviation:	59.36367198060113	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39424	Best fitness:	105.87074829931973	Average fitness:	317.4981768707484	Fitness standard deviation:	51.89947865256609	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39440	Best fitness:	105.87074829931973	Average fitness:	299.48103401360544	Fitness standard deviation:	56.64597044515585	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39456	Best fitness:	105.87074829931973	Average fitness:	320.08274829931975	Fitness standard deviation:	54.65912328276786	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
Generation:	39472	Best fitness:	105.87074829931973	Average fitness:	323.2393197278911	Fitness standard deviation:	55.071762089040114	Best genome:	A9	N5	A11	E3	N6	N7	A6	A12	A14	A17	E4	N3	A7	A16	E5	A15	A10	N12	A8	A13	N9	
