Generation:	16	Best fitness:	229.52789115646257	Average fitness:	339.0758911564626	Fitness standard deviation:	37.00448012148292	Best genome:	A13	A15	A16	E4	N5	A11	E3	N3	N9	A9	A7	A14	A17	A12	A10	A8	N6	N7	E5	N12	A6	
Generation:	61808	Best fitness:	95.75646258503401	Average fitness:	322.28503401360547	Fitness standard deviation:	51.26231754417664	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61824	Best fitness:	95.75646258503401	Average fitness:	333.465605442177	Fitness standard deviation:	56.265169184380305	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61840	Best fitness:	95.75646258503401	Average fitness:	329.0390340136055	Fitness standard deviation:	47.41327944440744	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61856	Best fitness:	95.75646258503401	Average fitness:	326.5641768707483	Fitness standard deviation:	48.89904633350768	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61872	Best fitness:	95.75646258503401	Average fitness:	329.7913197278911	Fitness standard deviation:	47.524463402696995	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61888	Best fitness:	95.75646258503401	Average fitness:	326.25789115646256	Fitness standard deviation:	47.19225937479535	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61904	Best fitness:	95.75646258503401	Average fitness:	326.2950340136055	Fitness standard deviation:	44.846993278506964	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61920	Best fitness:	95.75646258503401	Average fitness:	323.917319727891	Fitness standard deviation:	50.16942473300663	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61936	Best fitness:	95.75646258503401	Average fitness:	334.19160544217686	Fitness standard deviation:	52.24185402451148	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61952	Best fitness:	95.75646258503401	Average fitness:	326.5773197278911	Fitness standard deviation:	39.76985995572475	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61968	Best fitness:	95.75646258503401	Average fitness:	322.0607482993197	Fitness standard deviation:	56.25396949259198	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	61984	Best fitness:	95.75646258503401	Average fitness:	325.1653197278913	Fitness standard deviation:	45.928650556697	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62000	Best fitness:	95.75646258503401	Average fitness:	324.0621768707483	Fitness standard deviation:	47.76231432193959	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62016	Best fitness:	95.75646258503401	Average fitness:	326.83789115646266	Fitness standard deviation:	49.55766188008076	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62032	Best fitness:	95.75646258503401	Average fitness:	332.5513197278911	Fitness standard deviation:	53.122155473234045	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62048	Best fitness:	95.75646258503401	Average fitness:	329.7070340136055	Fitness standard deviation:	51.167712851455256	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62064	Best fitness:	95.75646258503401	Average fitness:	332.80074829931965	Fitness standard deviation:	42.37128434134012	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62080	Best fitness:	95.75646258503401	Average fitness:	328.60303401360545	Fitness standard deviation:	44.619058736493	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62096	Best fitness:	95.75646258503401	Average fitness:	330.91046258503405	Fitness standard deviation:	48.22464521848741	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62112	Best fitness:	95.75646258503401	Average fitness:	327.93331972789116	Fitness standard deviation:	51.28865311038643	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62128	Best fitness:	95.75646258503401	Average fitness:	333.4864625850339	Fitness standard deviation:	47.96260999093833	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62144	Best fitness:	95.75646258503401	Average fitness:	327.7633197278911	Fitness standard deviation:	47.77484832599084	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62160	Best fitness:	95.75646258503401	Average fitness:	333.28046258503406	Fitness standard deviation:	48.972617125099944	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62176	Best fitness:	95.75646258503401	Average fitness:	329.6207482993197	Fitness standard deviation:	49.138747564878955	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62192	Best fitness:	95.75646258503401	Average fitness:	332.2116054421769	Fitness standard deviation:	48.10327075391537	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62208	Best fitness:	95.75646258503401	Average fitness:	327.74703401360546	Fitness standard deviation:	47.53132862542303	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62224	Best fitness:	95.75646258503401	Average fitness:	331.4061768707483	Fitness standard deviation:	40.2332147523178	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62240	Best fitness:	95.75646258503401	Average fitness:	326.3290340136054	Fitness standard deviation:	48.62017032013755	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62256	Best fitness:	95.75646258503401	Average fitness:	320.045319727891	Fitness standard deviation:	50.25227360396092	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62272	Best fitness:	95.75646258503401	Average fitness:	330.69731972789106	Fitness standard deviation:	48.79264803351473	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62288	Best fitness:	95.75646258503401	Average fitness:	327.2847482993198	Fitness standard deviation:	46.73453357518181	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62304	Best fitness:	95.75646258503401	Average fitness:	329.9116054421769	Fitness standard deviation:	49.589032404106355	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62320	Best fitness:	95.75646258503401	Average fitness:	329.25817687074823	Fitness standard deviation:	50.07917719869168	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62336	Best fitness:	95.75646258503401	Average fitness:	337.00331972789115	Fitness standard deviation:	43.89147032936434	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62352	Best fitness:	95.75646258503401	Average fitness:	327.01589115646243	Fitness standard deviation:	50.60318271510161	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62368	Best fitness:	95.75646258503401	Average fitness:	335.59246258503396	Fitness standard deviation:	49.232414346316055	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62384	Best fitness:	95.75646258503401	Average fitness:	332.3347482993198	Fitness standard deviation:	45.07756220342979	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62400	Best fitness:	95.75646258503401	Average fitness:	325.76731972789116	Fitness standard deviation:	51.81983542377319	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62416	Best fitness:	95.75646258503401	Average fitness:	328.85989115646254	Fitness standard deviation:	47.58813242215512	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62432	Best fitness:	95.75646258503401	Average fitness:	330.85474829931974	Fitness standard deviation:	45.83873245389309	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62448	Best fitness:	95.75646258503401	Average fitness:	327.1607482993199	Fitness standard deviation:	44.29390622389753	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62464	Best fitness:	95.75646258503401	Average fitness:	329.1084625850342	Fitness standard deviation:	54.1619174712571	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62480	Best fitness:	95.75646258503401	Average fitness:	318.4773197278911	Fitness standard deviation:	45.491139994957436	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62496	Best fitness:	95.75646258503401	Average fitness:	328.7130340136056	Fitness standard deviation:	48.02783282851811	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62512	Best fitness:	95.75646258503401	Average fitness:	319.6510340136056	Fitness standard deviation:	50.211883249985796	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62528	Best fitness:	95.75646258503401	Average fitness:	332.22674829931964	Fitness standard deviation:	48.531229990678824	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62544	Best fitness:	95.75646258503401	Average fitness:	324.3367482993198	Fitness standard deviation:	46.09581090267867	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62560	Best fitness:	95.75646258503401	Average fitness:	329.3038911564626	Fitness standard deviation:	49.017733853813205	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62576	Best fitness:	95.75646258503401	Average fitness:	325.714462585034	Fitness standard deviation:	47.69463640832635	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62592	Best fitness:	95.75646258503401	Average fitness:	334.36474829931984	Fitness standard deviation:	47.939123521399516	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62608	Best fitness:	95.75646258503401	Average fitness:	329.55703401360546	Fitness standard deviation:	43.26309564249221	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62624	Best fitness:	95.75646258503401	Average fitness:	315.0024625850341	Fitness standard deviation:	44.81036958981158	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62640	Best fitness:	95.75646258503401	Average fitness:	324.37474829931966	Fitness standard deviation:	50.08603724449702	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62656	Best fitness:	95.75646258503401	Average fitness:	324.9876054421768	Fitness standard deviation:	51.46499251542008	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62672	Best fitness:	95.75646258503401	Average fitness:	328.8804625850338	Fitness standard deviation:	50.84084124289954	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62688	Best fitness:	95.75646258503401	Average fitness:	327.33103401360546	Fitness standard deviation:	50.63484915852048	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62704	Best fitness:	95.75646258503401	Average fitness:	328.1578911564626	Fitness standard deviation:	49.71027362710481	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62720	Best fitness:	95.75646258503401	Average fitness:	326.3141768707482	Fitness standard deviation:	46.542391908575446	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62736	Best fitness:	95.75646258503401	Average fitness:	327.05503401360534	Fitness standard deviation:	47.052818497635485	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62752	Best fitness:	95.75646258503401	Average fitness:	329.64274829931963	Fitness standard deviation:	48.66793722728737	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62768	Best fitness:	95.75646258503401	Average fitness:	332.29160544217666	Fitness standard deviation:	43.600465239045604	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62784	Best fitness:	95.75646258503401	Average fitness:	330.9970340136055	Fitness standard deviation:	48.39623381872534	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62800	Best fitness:	95.75646258503401	Average fitness:	325.91846258503404	Fitness standard deviation:	50.39601086496869	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62816	Best fitness:	95.75646258503401	Average fitness:	327.94331972789115	Fitness standard deviation:	41.12462064486034	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62832	Best fitness:	95.75646258503401	Average fitness:	327.62589115646244	Fitness standard deviation:	48.32893944456815	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62848	Best fitness:	95.75646258503401	Average fitness:	323.6036054421769	Fitness standard deviation:	46.624931471197655	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62864	Best fitness:	95.75646258503401	Average fitness:	325.5656054421768	Fitness standard deviation:	49.43014050028132	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62880	Best fitness:	95.75646258503401	Average fitness:	334.2278911564625	Fitness standard deviation:	48.45319382493516	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62896	Best fitness:	95.75646258503401	Average fitness:	329.808462585034	Fitness standard deviation:	49.32467451902915	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62912	Best fitness:	95.75646258503401	Average fitness:	326.72789115646265	Fitness standard deviation:	50.19218005601581	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62928	Best fitness:	95.75646258503401	Average fitness:	332.63160544217686	Fitness standard deviation:	49.62852597333225	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62944	Best fitness:	95.75646258503401	Average fitness:	333.5527482993198	Fitness standard deviation:	46.31285212463564	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62960	Best fitness:	95.75646258503401	Average fitness:	321.2513197278913	Fitness standard deviation:	52.970878542374784	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62976	Best fitness:	95.75646258503401	Average fitness:	324.4178911564626	Fitness standard deviation:	49.554917526118516	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	62992	Best fitness:	95.75646258503401	Average fitness:	330.51074829931974	Fitness standard deviation:	46.516430276992295	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63008	Best fitness:	95.75646258503401	Average fitness:	330.13389115646254	Fitness standard deviation:	44.04063101644356	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63024	Best fitness:	95.75646258503401	Average fitness:	329.72474829931974	Fitness standard deviation:	46.89547976911538	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63040	Best fitness:	95.75646258503401	Average fitness:	325.7961768707483	Fitness standard deviation:	45.69179462709796	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63056	Best fitness:	95.75646258503401	Average fitness:	333.98789115646264	Fitness standard deviation:	49.946554864746616	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63072	Best fitness:	95.75646258503401	Average fitness:	333.9981768707483	Fitness standard deviation:	53.49956466273385	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63088	Best fitness:	95.75646258503401	Average fitness:	326.8790340136053	Fitness standard deviation:	49.59339147795515	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63104	Best fitness:	95.75646258503401	Average fitness:	325.8736054421768	Fitness standard deviation:	49.536182035076585	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63120	Best fitness:	95.75646258503401	Average fitness:	333.1413197278911	Fitness standard deviation:	45.71980599794575	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63136	Best fitness:	95.75646258503401	Average fitness:	325.5996054421768	Fitness standard deviation:	50.100479038811265	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63152	Best fitness:	95.75646258503401	Average fitness:	324.7927482993198	Fitness standard deviation:	55.972034249621636	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63168	Best fitness:	95.75646258503401	Average fitness:	320.61389115646267	Fitness standard deviation:	48.03128121785397	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63184	Best fitness:	95.75646258503401	Average fitness:	322.03903401360526	Fitness standard deviation:	49.526952117415995	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63200	Best fitness:	95.75646258503401	Average fitness:	333.18417687074833	Fitness standard deviation:	51.1474346642595	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63216	Best fitness:	95.75646258503401	Average fitness:	330.7307482993199	Fitness standard deviation:	49.15604731622654	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63232	Best fitness:	95.75646258503401	Average fitness:	326.6656054421768	Fitness standard deviation:	50.308289961567404	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63248	Best fitness:	95.75646258503401	Average fitness:	321.51874829931984	Fitness standard deviation:	53.505353213773034	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63264	Best fitness:	95.75646258503401	Average fitness:	321.59703401360537	Fitness standard deviation:	53.32823491991339	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63280	Best fitness:	95.75646258503401	Average fitness:	326.006462585034	Fitness standard deviation:	50.26948331802531	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63296	Best fitness:	95.75646258503401	Average fitness:	327.5730340136055	Fitness standard deviation:	44.13966427287876	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63312	Best fitness:	95.75646258503401	Average fitness:	332.3093197278912	Fitness standard deviation:	44.17235193546076	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63328	Best fitness:	95.75646258503401	Average fitness:	325.33131972789107	Fitness standard deviation:	49.61625232086103	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63344	Best fitness:	95.75646258503401	Average fitness:	328.5116054421768	Fitness standard deviation:	44.88762026598044	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
Generation:	63360	Best fitness:	95.75646258503401	Average fitness:	326.3141768707483	Fitness standard deviation:	50.80373961488606	Best genome:	A9	N3	E4	N5	A7	A11	N12	E3	N6	A10	A15	A17	N7	A6	A14	A12	N9	A13	A16	E5	A8	
