Generation:	16	Best fitness:	243.8421768707483	Average fitness:	329.5056054421769	Fitness standard deviation:	36.35615223573247	Best genome:	A9	E4	A11	N5	A16	A15	A10	N12	A6	A7	N3	A13	A14	A17	N7	E3	N6	E5	A8	N9	A12	
Generation:	43520	Best fitness:	117.47074829931972	Average fitness:	318.31703401360545	Fitness standard deviation:	57.1039347127102	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43536	Best fitness:	117.47074829931972	Average fitness:	314.3758911564626	Fitness standard deviation:	53.057328852662685	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43552	Best fitness:	117.47074829931972	Average fitness:	321.56503401360544	Fitness standard deviation:	43.83857596748717	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43568	Best fitness:	117.47074829931972	Average fitness:	315.33931972789117	Fitness standard deviation:	44.98836203250066	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43584	Best fitness:	117.47074829931972	Average fitness:	321.4301768707483	Fitness standard deviation:	49.127944943457045	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43600	Best fitness:	117.47074829931972	Average fitness:	317.9798911564626	Fitness standard deviation:	46.862690852736826	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43616	Best fitness:	117.47074829931972	Average fitness:	309.2598911564625	Fitness standard deviation:	53.35270729775575	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43632	Best fitness:	117.47074829931972	Average fitness:	318.9358911564626	Fitness standard deviation:	54.60820990529926	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43648	Best fitness:	117.47074829931972	Average fitness:	325.3878911564626	Fitness standard deviation:	45.26015006242765	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43664	Best fitness:	117.47074829931972	Average fitness:	317.95531972789126	Fitness standard deviation:	41.283642838790485	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43680	Best fitness:	117.47074829931972	Average fitness:	312.00331972789115	Fitness standard deviation:	57.68457531175869	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43696	Best fitness:	117.47074829931972	Average fitness:	316.304462585034	Fitness standard deviation:	58.37357990301672	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43712	Best fitness:	117.47074829931972	Average fitness:	311.7633197278911	Fitness standard deviation:	47.23282171178367	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43728	Best fitness:	117.47074829931972	Average fitness:	326.2627482993197	Fitness standard deviation:	47.678309461880644	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43744	Best fitness:	117.47074829931972	Average fitness:	311.60789115646253	Fitness standard deviation:	53.98014268304256	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43760	Best fitness:	117.47074829931972	Average fitness:	318.6827482993197	Fitness standard deviation:	51.996552190250746	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43776	Best fitness:	117.47074829931972	Average fitness:	325.6450340136055	Fitness standard deviation:	47.547458311004746	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43792	Best fitness:	117.47074829931972	Average fitness:	319.0427482993198	Fitness standard deviation:	52.23310061324589	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43808	Best fitness:	117.47074829931972	Average fitness:	327.39589115646254	Fitness standard deviation:	50.58508512619594	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43824	Best fitness:	117.47074829931972	Average fitness:	318.00160544217704	Fitness standard deviation:	48.72241108272749	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43840	Best fitness:	117.47074829931972	Average fitness:	320.81646258503406	Fitness standard deviation:	60.511638212691565	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43856	Best fitness:	117.47074829931972	Average fitness:	320.97874829931965	Fitness standard deviation:	48.72189778482671	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43872	Best fitness:	117.47074829931972	Average fitness:	325.240462585034	Fitness standard deviation:	55.13744737638543	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43888	Best fitness:	117.47074829931972	Average fitness:	327.59646258503403	Fitness standard deviation:	59.22378038647403	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43904	Best fitness:	117.47074829931972	Average fitness:	318.1118911564626	Fitness standard deviation:	61.70016721043728	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43920	Best fitness:	117.47074829931972	Average fitness:	327.96274829931974	Fitness standard deviation:	50.28812730898713	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43936	Best fitness:	117.47074829931972	Average fitness:	311.92503401360534	Fitness standard deviation:	57.50235154020278	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43952	Best fitness:	117.47074829931972	Average fitness:	312.2484625850341	Fitness standard deviation:	52.67712520319868	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43968	Best fitness:	117.47074829931972	Average fitness:	320.4758911564626	Fitness standard deviation:	49.29658370909444	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	43984	Best fitness:	117.47074829931972	Average fitness:	322.337605442177	Fitness standard deviation:	50.669507993728644	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44000	Best fitness:	117.47074829931972	Average fitness:	320.1387482993197	Fitness standard deviation:	48.65108623994463	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44016	Best fitness:	117.47074829931972	Average fitness:	316.2130340136055	Fitness standard deviation:	57.79718444946704	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44032	Best fitness:	117.47074829931972	Average fitness:	311.9827482993197	Fitness standard deviation:	53.37592389756235	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44048	Best fitness:	117.47074829931972	Average fitness:	315.01246258503414	Fitness standard deviation:	46.54021880095555	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44064	Best fitness:	117.47074829931972	Average fitness:	314.71017687074834	Fitness standard deviation:	54.802064281096094	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44080	Best fitness:	117.47074829931972	Average fitness:	308.336462585034	Fitness standard deviation:	51.14521311413019	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44096	Best fitness:	117.47074829931972	Average fitness:	316.28789115646265	Fitness standard deviation:	55.37757565760969	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44112	Best fitness:	117.47074829931972	Average fitness:	317.32731972789117	Fitness standard deviation:	49.85599850999448	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44128	Best fitness:	117.47074829931972	Average fitness:	323.1256054421768	Fitness standard deviation:	59.23858280491434	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44144	Best fitness:	117.47074829931972	Average fitness:	313.284462585034	Fitness standard deviation:	43.20175742457045	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44160	Best fitness:	117.47074829931972	Average fitness:	314.93989115646264	Fitness standard deviation:	46.8589940714454	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44176	Best fitness:	117.47074829931972	Average fitness:	319.38903401360557	Fitness standard deviation:	49.098750642070776	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44192	Best fitness:	117.47074829931972	Average fitness:	315.27474829931975	Fitness standard deviation:	47.81549471688449	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44208	Best fitness:	117.47074829931972	Average fitness:	318.2376054421769	Fitness standard deviation:	51.53360048649853	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44224	Best fitness:	117.47074829931972	Average fitness:	320.2301768707483	Fitness standard deviation:	46.3429618071744	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44240	Best fitness:	117.47074829931972	Average fitness:	325.6501768707484	Fitness standard deviation:	51.00718093983014	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44256	Best fitness:	117.47074829931972	Average fitness:	327.8416054421769	Fitness standard deviation:	53.88205940945541	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44272	Best fitness:	117.47074829931972	Average fitness:	317.2250340136054	Fitness standard deviation:	60.83417165390129	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44288	Best fitness:	117.47074829931972	Average fitness:	307.93417687074833	Fitness standard deviation:	55.69865664741414	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44304	Best fitness:	117.47074829931972	Average fitness:	314.8890340136055	Fitness standard deviation:	54.61867984565017	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44320	Best fitness:	117.47074829931972	Average fitness:	323.16103401360556	Fitness standard deviation:	49.17384848697942	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44336	Best fitness:	117.47074829931972	Average fitness:	325.21474829931975	Fitness standard deviation:	50.11121116484976	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44352	Best fitness:	117.47074829931972	Average fitness:	311.83360544217686	Fitness standard deviation:	45.903646825026165	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44368	Best fitness:	117.47074829931972	Average fitness:	328.1896054421769	Fitness standard deviation:	45.61751269870297	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44384	Best fitness:	117.47074829931972	Average fitness:	320.9141768707483	Fitness standard deviation:	53.33827334808563	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44400	Best fitness:	117.47074829931972	Average fitness:	314.77531972789114	Fitness standard deviation:	56.06029890926303	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44416	Best fitness:	117.47074829931972	Average fitness:	321.4096054421768	Fitness standard deviation:	59.0800154781459	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44432	Best fitness:	117.47074829931972	Average fitness:	309.2507482993197	Fitness standard deviation:	53.22524220859184	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44448	Best fitness:	117.47074829931972	Average fitness:	321.33531972789103	Fitness standard deviation:	56.87153179306669	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44464	Best fitness:	117.47074829931972	Average fitness:	309.46846258503405	Fitness standard deviation:	60.91546309234711	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44480	Best fitness:	117.47074829931972	Average fitness:	328.832462585034	Fitness standard deviation:	58.06642490760922	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44496	Best fitness:	117.47074829931972	Average fitness:	319.45531972789115	Fitness standard deviation:	48.326830916675874	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44512	Best fitness:	117.47074829931972	Average fitness:	318.7930340136054	Fitness standard deviation:	57.780051932359164	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44528	Best fitness:	117.47074829931972	Average fitness:	320.47074829931967	Fitness standard deviation:	51.940901739086016	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44544	Best fitness:	117.47074829931972	Average fitness:	322.42103401360544	Fitness standard deviation:	51.56654470265997	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44560	Best fitness:	117.47074829931972	Average fitness:	316.2576054421769	Fitness standard deviation:	52.7631591355103	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44576	Best fitness:	117.47074829931972	Average fitness:	316.05074829931965	Fitness standard deviation:	54.2848517976597	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44592	Best fitness:	117.47074829931972	Average fitness:	324.52274829931963	Fitness standard deviation:	52.52958573635102	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44608	Best fitness:	117.47074829931972	Average fitness:	316.74503401360545	Fitness standard deviation:	56.783221436747446	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44624	Best fitness:	117.47074829931972	Average fitness:	320.2873197278912	Fitness standard deviation:	45.767234011476205	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44640	Best fitness:	117.47074829931972	Average fitness:	313.8410340136054	Fitness standard deviation:	48.17517726813599	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44656	Best fitness:	117.47074829931972	Average fitness:	322.40674829931976	Fitness standard deviation:	56.111900315897564	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44672	Best fitness:	117.47074829931972	Average fitness:	319.46846258503405	Fitness standard deviation:	62.414471592438126	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44688	Best fitness:	117.47074829931972	Average fitness:	311.6033197278912	Fitness standard deviation:	50.9188805879168	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44704	Best fitness:	117.47074829931972	Average fitness:	319.4044625850341	Fitness standard deviation:	50.28692123226881	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44720	Best fitness:	117.47074829931972	Average fitness:	310.404462585034	Fitness standard deviation:	48.99458210447188	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44736	Best fitness:	117.47074829931972	Average fitness:	308.9770340136054	Fitness standard deviation:	51.86102182737621	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44752	Best fitness:	117.47074829931972	Average fitness:	315.58903401360544	Fitness standard deviation:	44.97343070874498	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44768	Best fitness:	117.47074829931972	Average fitness:	314.0913197278911	Fitness standard deviation:	59.52828915288418	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44784	Best fitness:	117.47074829931972	Average fitness:	330.92160544217694	Fitness standard deviation:	46.74679874753839	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44800	Best fitness:	117.47074829931972	Average fitness:	319.28446258503413	Fitness standard deviation:	55.10839877913347	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44816	Best fitness:	117.47074829931972	Average fitness:	320.4238911564626	Fitness standard deviation:	47.08060435517985	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44832	Best fitness:	117.47074829931972	Average fitness:	321.42903401360553	Fitness standard deviation:	50.52885704834659	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44848	Best fitness:	117.47074829931972	Average fitness:	328.1313197278911	Fitness standard deviation:	61.0350899782499	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44864	Best fitness:	117.47074829931972	Average fitness:	332.64046258503396	Fitness standard deviation:	47.415217882628596	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44880	Best fitness:	117.47074829931972	Average fitness:	314.33189115646275	Fitness standard deviation:	54.82227642266659	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44896	Best fitness:	117.47074829931972	Average fitness:	318.6747482993198	Fitness standard deviation:	53.92706639640662	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44912	Best fitness:	117.47074829931972	Average fitness:	313.296462585034	Fitness standard deviation:	51.505114546904906	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44928	Best fitness:	117.47074829931972	Average fitness:	316.7587482993198	Fitness standard deviation:	51.11105342810508	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44944	Best fitness:	117.47074829931972	Average fitness:	324.2158911564626	Fitness standard deviation:	49.112043110106704	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44960	Best fitness:	117.47074829931972	Average fitness:	317.97131972789117	Fitness standard deviation:	44.74941942024477	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44976	Best fitness:	117.47074829931972	Average fitness:	328.93531972789117	Fitness standard deviation:	53.046803765300375	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	44992	Best fitness:	117.47074829931972	Average fitness:	324.57189115646247	Fitness standard deviation:	51.18507984455898	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	45008	Best fitness:	117.47074829931972	Average fitness:	317.6301768707483	Fitness standard deviation:	51.38933903256668	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	45024	Best fitness:	117.47074829931972	Average fitness:	325.1187482993197	Fitness standard deviation:	45.97418599206138	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	45040	Best fitness:	117.47074829931972	Average fitness:	314.66960544217693	Fitness standard deviation:	60.73075862848937	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
Generation:	45056	Best fitness:	117.47074829931972	Average fitness:	324.9678911564626	Fitness standard deviation:	51.20770095146524	Best genome:	N7	A10	E3	N6	A6	A12	N9	A16	E5	A15	A14	A17	A11	N12	A8	A9	N3	E4	N5	A7	A13	
