Generation:	16	Best fitness:	436.0	Average fitness:	534.02	Fitness standard deviation:	50.957821774483264	Best genome:	A4	E11	E10	A2	N4	E2	E3	A11	E7	A8	A1	N2	N12	N3	A6	N11	E9	A10	N10	E4	A5	A9	N7	E6	E1	E5	A7	A3	E8	
Generation:	14528	Best fitness:	338.0	Average fitness:	450.19	Fitness standard deviation:	43.941937827091785	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14544	Best fitness:	338.0	Average fitness:	443.45	Fitness standard deviation:	44.3989583211138	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14560	Best fitness:	338.0	Average fitness:	512.48	Fitness standard deviation:	80.22387175897208	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14576	Best fitness:	338.0	Average fitness:	445.02	Fitness standard deviation:	37.62286007203599	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14592	Best fitness:	338.0	Average fitness:	452.86	Fitness standard deviation:	41.589666985923316	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14608	Best fitness:	338.0	Average fitness:	490.42	Fitness standard deviation:	64.41555402230117	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14624	Best fitness:	338.0	Average fitness:	442.82	Fitness standard deviation:	33.52234478672397	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14640	Best fitness:	338.0	Average fitness:	428.6	Fitness standard deviation:	34.35316579298042	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14656	Best fitness:	338.0	Average fitness:	442.69	Fitness standard deviation:	43.191132191689526	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14672	Best fitness:	338.0	Average fitness:	439.21	Fitness standard deviation:	40.597116892705564	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14688	Best fitness:	338.0	Average fitness:	480.59	Fitness standard deviation:	64.85061217906892	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14704	Best fitness:	338.0	Average fitness:	453.56	Fitness standard deviation:	46.26971363645986	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14720	Best fitness:	338.0	Average fitness:	436.04	Fitness standard deviation:	42.35042384675743	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14736	Best fitness:	338.0	Average fitness:	418.36	Fitness standard deviation:	29.483731107171625	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14752	Best fitness:	338.0	Average fitness:	438.31	Fitness standard deviation:	35.53440445540069	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14768	Best fitness:	338.0	Average fitness:	435.51	Fitness standard deviation:	45.15938329959788	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14784	Best fitness:	338.0	Average fitness:	467.28	Fitness standard deviation:	52.65530932394188	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14800	Best fitness:	338.0	Average fitness:	437.69	Fitness standard deviation:	36.409530345776226	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14816	Best fitness:	338.0	Average fitness:	485.81	Fitness standard deviation:	56.82054118010493	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14832	Best fitness:	338.0	Average fitness:	432.46	Fitness standard deviation:	37.253837386234466	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14848	Best fitness:	338.0	Average fitness:	424.01	Fitness standard deviation:	31.368613294183092	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14864	Best fitness:	338.0	Average fitness:	466.62	Fitness standard deviation:	52.59520510464809	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14880	Best fitness:	338.0	Average fitness:	463.48	Fitness standard deviation:	51.78039783547439	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14896	Best fitness:	338.0	Average fitness:	439.13	Fitness standard deviation:	39.89953759130549	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14912	Best fitness:	338.0	Average fitness:	426.26	Fitness standard deviation:	35.270843482967635	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14928	Best fitness:	338.0	Average fitness:	464.32	Fitness standard deviation:	57.58001042028389	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14944	Best fitness:	338.0	Average fitness:	472.7	Fitness standard deviation:	54.47540729540258	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14960	Best fitness:	338.0	Average fitness:	477.15	Fitness standard deviation:	57.31358913905149	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14976	Best fitness:	338.0	Average fitness:	438.8	Fitness standard deviation:	41.578600265040194	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	14992	Best fitness:	338.0	Average fitness:	485.75	Fitness standard deviation:	63.65286717815624	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15008	Best fitness:	338.0	Average fitness:	443.85	Fitness standard deviation:	38.64980595035375	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15024	Best fitness:	338.0	Average fitness:	445.29	Fitness standard deviation:	39.6404578681932	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15040	Best fitness:	338.0	Average fitness:	484.32	Fitness standard deviation:	60.05212402571619	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15056	Best fitness:	338.0	Average fitness:	447.45	Fitness standard deviation:	49.938637346247255	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15072	Best fitness:	338.0	Average fitness:	441.2	Fitness standard deviation:	40.57166498925081	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15088	Best fitness:	338.0	Average fitness:	480.82	Fitness standard deviation:	65.96504832106166	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15104	Best fitness:	338.0	Average fitness:	460.5	Fitness standard deviation:	50.11177506335213	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15120	Best fitness:	338.0	Average fitness:	457.47	Fitness standard deviation:	54.8436787606375	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15136	Best fitness:	338.0	Average fitness:	456.58	Fitness standard deviation:	47.28090100664326	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15152	Best fitness:	338.0	Average fitness:	453.25	Fitness standard deviation:	42.53760101369141	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15168	Best fitness:	338.0	Average fitness:	472.7	Fitness standard deviation:	57.46137833362512	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15184	Best fitness:	338.0	Average fitness:	445.66	Fitness standard deviation:	46.28481824529508	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15200	Best fitness:	338.0	Average fitness:	466.68	Fitness standard deviation:	49.8653948144402	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15216	Best fitness:	338.0	Average fitness:	453.64	Fitness standard deviation:	42.344662001248764	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15232	Best fitness:	338.0	Average fitness:	463.05	Fitness standard deviation:	51.423802854320286	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15248	Best fitness:	338.0	Average fitness:	429.93	Fitness standard deviation:	36.59159876255751	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15264	Best fitness:	338.0	Average fitness:	441.28	Fitness standard deviation:	36.17017555943018	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15280	Best fitness:	338.0	Average fitness:	407.89	Fitness standard deviation:	29.701479761116286	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15296	Best fitness:	338.0	Average fitness:	461.99	Fitness standard deviation:	50.75125515689242	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15312	Best fitness:	338.0	Average fitness:	441.63	Fitness standard deviation:	41.00040365654954	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15328	Best fitness:	338.0	Average fitness:	437.3	Fitness standard deviation:	39.18634966413687	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15344	Best fitness:	338.0	Average fitness:	439.76	Fitness standard deviation:	35.13548633504308	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15360	Best fitness:	338.0	Average fitness:	455.48	Fitness standard deviation:	50.88466959704071	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15376	Best fitness:	338.0	Average fitness:	496.4	Fitness standard deviation:	57.09378249862238	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15392	Best fitness:	338.0	Average fitness:	434.6	Fitness standard deviation:	43.51275675017616	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15408	Best fitness:	338.0	Average fitness:	434.55	Fitness standard deviation:	38.12227039408854	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15424	Best fitness:	338.0	Average fitness:	447.83	Fitness standard deviation:	41.92780819456223	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15440	Best fitness:	338.0	Average fitness:	441.28	Fitness standard deviation:	40.396306761881085	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15456	Best fitness:	338.0	Average fitness:	466.31	Fitness standard deviation:	53.136935365148794	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15472	Best fitness:	338.0	Average fitness:	431.71	Fitness standard deviation:	39.26456290346297	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15488	Best fitness:	338.0	Average fitness:	425.67	Fitness standard deviation:	34.7836326452543	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15504	Best fitness:	338.0	Average fitness:	446.41	Fitness standard deviation:	46.94956762314217	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15520	Best fitness:	338.0	Average fitness:	482.19	Fitness standard deviation:	61.54554329925118	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15536	Best fitness:	338.0	Average fitness:	435.51	Fitness standard deviation:	37.78107859762608	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15552	Best fitness:	338.0	Average fitness:	462.35	Fitness standard deviation:	49.36909458355502	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15568	Best fitness:	338.0	Average fitness:	411.6	Fitness standard deviation:	27.51508677071544	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15584	Best fitness:	338.0	Average fitness:	453.79	Fitness standard deviation:	48.65599551956574	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15600	Best fitness:	338.0	Average fitness:	459.68	Fitness standard deviation:	58.92298023691606	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15616	Best fitness:	338.0	Average fitness:	456.76	Fitness standard deviation:	51.848841838559906	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15632	Best fitness:	338.0	Average fitness:	438.01	Fitness standard deviation:	38.638451055910615	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15648	Best fitness:	338.0	Average fitness:	483.13	Fitness standard deviation:	59.73786989841536	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15664	Best fitness:	338.0	Average fitness:	500.85	Fitness standard deviation:	78.56619820253492	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15680	Best fitness:	338.0	Average fitness:	446.19	Fitness standard deviation:	37.98439021492907	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15696	Best fitness:	338.0	Average fitness:	456.85	Fitness standard deviation:	55.92394388810574	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15712	Best fitness:	338.0	Average fitness:	402.21	Fitness standard deviation:	28.91030785031526	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	15728	Best fitness:	334.0	Average fitness:	459.64	Fitness standard deviation:	48.582820008723246	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15744	Best fitness:	334.0	Average fitness:	488.74	Fitness standard deviation:	69.47612827439363	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15760	Best fitness:	334.0	Average fitness:	426.86	Fitness standard deviation:	30.018334397497807	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15776	Best fitness:	334.0	Average fitness:	454.03	Fitness standard deviation:	44.15098073655896	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15792	Best fitness:	334.0	Average fitness:	464.57	Fitness standard deviation:	55.24151609070845	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15808	Best fitness:	334.0	Average fitness:	457.52	Fitness standard deviation:	51.311300899509455	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15824	Best fitness:	334.0	Average fitness:	495.55	Fitness standard deviation:	69.34527741670662	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15840	Best fitness:	334.0	Average fitness:	452.62	Fitness standard deviation:	42.69280501442836	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15856	Best fitness:	334.0	Average fitness:	459.35	Fitness standard deviation:	54.64162790400738	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15872	Best fitness:	334.0	Average fitness:	496.93	Fitness standard deviation:	75.86214536908376	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15888	Best fitness:	334.0	Average fitness:	483.15	Fitness standard deviation:	62.089995168303865	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15904	Best fitness:	334.0	Average fitness:	437.35	Fitness standard deviation:	40.28358846974781	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15920	Best fitness:	334.0	Average fitness:	401.55	Fitness standard deviation:	30.383342475771155	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15936	Best fitness:	334.0	Average fitness:	440.19	Fitness standard deviation:	49.717340033433	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15952	Best fitness:	334.0	Average fitness:	477.49	Fitness standard deviation:	64.05052614928312	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15968	Best fitness:	334.0	Average fitness:	483.12	Fitness standard deviation:	53.86673927387846	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	15984	Best fitness:	334.0	Average fitness:	437.93	Fitness standard deviation:	40.40897301342859	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	16000	Best fitness:	334.0	Average fitness:	476.45	Fitness standard deviation:	56.90226269666261	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	16016	Best fitness:	334.0	Average fitness:	449.62	Fitness standard deviation:	45.85472276658098	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	16032	Best fitness:	334.0	Average fitness:	508.12	Fitness standard deviation:	71.30459732724111	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
Generation:	16048	Best fitness:	334.0	Average fitness:	480.21	Fitness standard deviation:	63.92484571745168	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	A9	E4	A7	N3	A6	E2	E1	E6	N12	
