Generation:	16	Best fitness:	253.29931972789115	Average fitness:	323.53217687074834	Fitness standard deviation:	36.717844491222976	Best genome:	N9	A15	A11	A8	A17	E4	N6	N7	A6	A14	A12	A16	E3	A9	N5	A7	A13	E5	N12	A10	N3	
Generation:	59728	Best fitness:	95.58503401360544	Average fitness:	251.62503401360541	Fitness standard deviation:	59.2326946397487	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59744	Best fitness:	95.58503401360544	Average fitness:	274.5650340136055	Fitness standard deviation:	72.66089822326893	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59760	Best fitness:	95.58503401360544	Average fitness:	272.6236054421769	Fitness standard deviation:	65.22808727371788	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59776	Best fitness:	95.58503401360544	Average fitness:	255.0893197278912	Fitness standard deviation:	64.7284994009121	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59792	Best fitness:	95.58503401360544	Average fitness:	256.7193197278912	Fitness standard deviation:	55.67663716973765	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59808	Best fitness:	95.58503401360544	Average fitness:	276.1278911564626	Fitness standard deviation:	73.72296460536623	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59824	Best fitness:	95.58503401360544	Average fitness:	259.30789115646263	Fitness standard deviation:	63.89642709822175	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59840	Best fitness:	95.58503401360544	Average fitness:	252.20503401360548	Fitness standard deviation:	59.926442053094206	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59856	Best fitness:	95.58503401360544	Average fitness:	252.15360544217688	Fitness standard deviation:	58.833316883464974	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59872	Best fitness:	95.58503401360544	Average fitness:	259.0821768707483	Fitness standard deviation:	77.4610171344929	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59888	Best fitness:	95.58503401360544	Average fitness:	247.74646258503412	Fitness standard deviation:	64.09852064579644	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59904	Best fitness:	95.58503401360544	Average fitness:	244.54503401360543	Fitness standard deviation:	55.561824656716176	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59920	Best fitness:	95.58503401360544	Average fitness:	236.40646258503398	Fitness standard deviation:	67.38142290766221	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59936	Best fitness:	95.58503401360544	Average fitness:	261.39360544217686	Fitness standard deviation:	64.80553459609537	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59952	Best fitness:	95.58503401360544	Average fitness:	255.69646258503403	Fitness standard deviation:	50.42606298900826	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59968	Best fitness:	95.58503401360544	Average fitness:	266.88360544217693	Fitness standard deviation:	68.26718725055282	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	59984	Best fitness:	95.58503401360544	Average fitness:	250.2936054421769	Fitness standard deviation:	60.486413789058645	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60000	Best fitness:	95.58503401360544	Average fitness:	261.1821768707483	Fitness standard deviation:	54.58409344436213	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60016	Best fitness:	95.58503401360544	Average fitness:	266.02931972789116	Fitness standard deviation:	59.260293672259586	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60032	Best fitness:	95.58503401360544	Average fitness:	263.39646258503404	Fitness standard deviation:	72.66051640951886	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60048	Best fitness:	95.58503401360544	Average fitness:	276.8621768707483	Fitness standard deviation:	57.678631915050104	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60064	Best fitness:	95.58503401360544	Average fitness:	255.39074829931974	Fitness standard deviation:	66.66377016836974	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60080	Best fitness:	95.58503401360544	Average fitness:	258.0364625850341	Fitness standard deviation:	79.24656928130796	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60096	Best fitness:	95.58503401360544	Average fitness:	258.986462585034	Fitness standard deviation:	58.33842817595291	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60112	Best fitness:	95.58503401360544	Average fitness:	251.8921768707484	Fitness standard deviation:	68.36455393472465	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60128	Best fitness:	95.58503401360544	Average fitness:	269.1036054421769	Fitness standard deviation:	59.27157509536688	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60144	Best fitness:	95.58503401360544	Average fitness:	255.5836054421769	Fitness standard deviation:	80.54664840567703	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60160	Best fitness:	95.58503401360544	Average fitness:	253.86931972789117	Fitness standard deviation:	54.62567496430705	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60176	Best fitness:	95.58503401360544	Average fitness:	251.90503401360547	Fitness standard deviation:	63.75395472327299	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60192	Best fitness:	95.58503401360544	Average fitness:	267.7207482993198	Fitness standard deviation:	57.58535164857289	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60208	Best fitness:	95.58503401360544	Average fitness:	269.7521768707484	Fitness standard deviation:	61.11127974641751	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60224	Best fitness:	95.58503401360544	Average fitness:	266.2750340136055	Fitness standard deviation:	62.481640911714294	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60240	Best fitness:	95.58503401360544	Average fitness:	268.9750340136054	Fitness standard deviation:	62.997460444441565	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60256	Best fitness:	95.58503401360544	Average fitness:	241.0807482993198	Fitness standard deviation:	64.10370123670627	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60272	Best fitness:	95.58503401360544	Average fitness:	240.2221768707483	Fitness standard deviation:	60.77099475968476	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60288	Best fitness:	95.58503401360544	Average fitness:	236.6978911564626	Fitness standard deviation:	69.74724599932097	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60304	Best fitness:	95.58503401360544	Average fitness:	266.7364625850341	Fitness standard deviation:	60.500270938843485	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60320	Best fitness:	95.58503401360544	Average fitness:	262.9150340136054	Fitness standard deviation:	65.10885107076535	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60336	Best fitness:	95.58503401360544	Average fitness:	255.50789115646256	Fitness standard deviation:	61.98174260479074	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60352	Best fitness:	95.58503401360544	Average fitness:	262.48217687074833	Fitness standard deviation:	64.63749805725807	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60368	Best fitness:	95.58503401360544	Average fitness:	248.83360544217695	Fitness standard deviation:	55.45870175184414	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60384	Best fitness:	95.58503401360544	Average fitness:	252.61646258503407	Fitness standard deviation:	64.39905304158641	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60400	Best fitness:	95.58503401360544	Average fitness:	247.68503401360545	Fitness standard deviation:	64.42639115728136	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60416	Best fitness:	95.58503401360544	Average fitness:	261.9707482993198	Fitness standard deviation:	55.60066913413242	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60432	Best fitness:	95.58503401360544	Average fitness:	247.56217687074832	Fitness standard deviation:	68.21310880061763	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60448	Best fitness:	95.58503401360544	Average fitness:	243.4693197278911	Fitness standard deviation:	76.27422143229023	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60464	Best fitness:	95.58503401360544	Average fitness:	260.13074829931975	Fitness standard deviation:	62.08124689732425	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60480	Best fitness:	95.58503401360544	Average fitness:	259.6221768707484	Fitness standard deviation:	65.54151829495686	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60496	Best fitness:	95.58503401360544	Average fitness:	265.6236054421769	Fitness standard deviation:	85.46336905961765	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60512	Best fitness:	95.58503401360544	Average fitness:	270.02074829931973	Fitness standard deviation:	57.24903697612631	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60528	Best fitness:	95.58503401360544	Average fitness:	258.97503401360547	Fitness standard deviation:	58.166044709459634	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60544	Best fitness:	95.58503401360544	Average fitness:	252.7193197278911	Fitness standard deviation:	59.4355443024678	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60560	Best fitness:	95.58503401360544	Average fitness:	243.14789115646263	Fitness standard deviation:	74.96063788851495	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60576	Best fitness:	95.58503401360544	Average fitness:	255.6078911564626	Fitness standard deviation:	57.87305432000743	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60592	Best fitness:	95.58503401360544	Average fitness:	265.7550340136055	Fitness standard deviation:	66.29319999295646	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60608	Best fitness:	95.58503401360544	Average fitness:	268.00646258503406	Fitness standard deviation:	69.08562736317349	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60624	Best fitness:	95.58503401360544	Average fitness:	271.8136054421769	Fitness standard deviation:	68.15965052128476	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60640	Best fitness:	95.58503401360544	Average fitness:	272.2507482993198	Fitness standard deviation:	65.3456318356476	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60656	Best fitness:	95.58503401360544	Average fitness:	257.92217687074833	Fitness standard deviation:	59.133399243764515	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60672	Best fitness:	95.58503401360544	Average fitness:	274.26074829931974	Fitness standard deviation:	64.91010630094516	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60688	Best fitness:	95.58503401360544	Average fitness:	266.7493197278912	Fitness standard deviation:	70.63511173774756	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60704	Best fitness:	95.58503401360544	Average fitness:	248.60217687074837	Fitness standard deviation:	61.210322192071025	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60720	Best fitness:	95.58503401360544	Average fitness:	264.0150340136055	Fitness standard deviation:	58.8512073810222	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60736	Best fitness:	95.58503401360544	Average fitness:	265.7278911564626	Fitness standard deviation:	64.86504294239208	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60752	Best fitness:	95.58503401360544	Average fitness:	256.3078911564627	Fitness standard deviation:	60.907178022741114	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60768	Best fitness:	95.58503401360544	Average fitness:	282.1593197278912	Fitness standard deviation:	66.96149969061571	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60784	Best fitness:	95.58503401360544	Average fitness:	255.5336054421769	Fitness standard deviation:	59.09974246292173	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60800	Best fitness:	95.58503401360544	Average fitness:	271.3593197278912	Fitness standard deviation:	72.59221237818272	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60816	Best fitness:	95.58503401360544	Average fitness:	240.81074829931976	Fitness standard deviation:	56.4890568416321	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60832	Best fitness:	95.58503401360544	Average fitness:	255.85217687074834	Fitness standard deviation:	74.67087363482334	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60848	Best fitness:	95.58503401360544	Average fitness:	260.56503401360544	Fitness standard deviation:	67.23154149228301	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60864	Best fitness:	95.58503401360544	Average fitness:	257.55789115646263	Fitness standard deviation:	59.748525709759534	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60880	Best fitness:	95.58503401360544	Average fitness:	265.4850340136054	Fitness standard deviation:	48.792848673065336	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60896	Best fitness:	95.58503401360544	Average fitness:	252.34217687074835	Fitness standard deviation:	63.075960361378606	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60912	Best fitness:	95.58503401360544	Average fitness:	271.9707482993197	Fitness standard deviation:	78.93194304369469	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60928	Best fitness:	95.58503401360544	Average fitness:	261.80217687074827	Fitness standard deviation:	77.68120482892544	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60944	Best fitness:	95.58503401360544	Average fitness:	265.9578911564626	Fitness standard deviation:	60.79851399566961	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60960	Best fitness:	95.58503401360544	Average fitness:	251.0978911564626	Fitness standard deviation:	60.22646341865317	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60976	Best fitness:	95.58503401360544	Average fitness:	258.9936054421769	Fitness standard deviation:	79.37420549497918	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	60992	Best fitness:	95.58503401360544	Average fitness:	243.01074829931972	Fitness standard deviation:	79.41976205001896	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61008	Best fitness:	95.58503401360544	Average fitness:	244.74503401360548	Fitness standard deviation:	59.5582543843095	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61024	Best fitness:	95.58503401360544	Average fitness:	260.51360544217687	Fitness standard deviation:	60.741158086706626	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61040	Best fitness:	95.58503401360544	Average fitness:	270.8221768707483	Fitness standard deviation:	66.57023732839762	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61056	Best fitness:	95.58503401360544	Average fitness:	253.27360544217692	Fitness standard deviation:	61.447031711242566	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61072	Best fitness:	95.58503401360544	Average fitness:	241.36646258503401	Fitness standard deviation:	56.19445413481836	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61088	Best fitness:	95.58503401360544	Average fitness:	255.23503401360549	Fitness standard deviation:	63.74268673538085	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61104	Best fitness:	95.58503401360544	Average fitness:	241.44074829931978	Fitness standard deviation:	60.01502497249319	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61120	Best fitness:	95.58503401360544	Average fitness:	280.75074829931975	Fitness standard deviation:	63.23984509914035	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61136	Best fitness:	95.58503401360544	Average fitness:	268.69931972789124	Fitness standard deviation:	71.39650137200888	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61152	Best fitness:	95.58503401360544	Average fitness:	234.61789115646258	Fitness standard deviation:	59.6720077778928	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61168	Best fitness:	95.58503401360544	Average fitness:	271.7993197278912	Fitness standard deviation:	67.29058004851278	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61184	Best fitness:	95.58503401360544	Average fitness:	262.3436054421769	Fitness standard deviation:	66.89858695618835	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61200	Best fitness:	95.58503401360544	Average fitness:	260.2693197278912	Fitness standard deviation:	68.04935692239141	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61216	Best fitness:	95.58503401360544	Average fitness:	284.54646258503396	Fitness standard deviation:	59.406197213312176	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61232	Best fitness:	95.58503401360544	Average fitness:	254.2793197278912	Fitness standard deviation:	66.09108686703001	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61248	Best fitness:	95.58503401360544	Average fitness:	256.45789115646255	Fitness standard deviation:	72.58710656015647	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61264	Best fitness:	95.58503401360544	Average fitness:	255.40931972789116	Fitness standard deviation:	74.59375871194258	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
Generation:	61280	Best fitness:	95.58503401360544	Average fitness:	261.0136054421769	Fitness standard deviation:	60.24461632310698	Best genome:	A16	E5	A15	N7	A10	E3	N6	A6	A14	A17	N9	A13	A9	N3	E4	N5	A7	A12	A11	N12	A8	
