Generation:	16	Best fitness:	231.87074829931973	Average fitness:	340.3450340136057	Fitness standard deviation:	32.6915344468533	Best genome:	A9	N6	A15	A13	N3	N7	N12	E3	A11	A7	A10	A12	E4	N5	A14	A6	A17	A16	E5	A8	N9	
Generation:	63824	Best fitness:	105.75646258503401	Average fitness:	327.23331972789117	Fitness standard deviation:	45.85534463674984	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63840	Best fitness:	105.75646258503401	Average fitness:	329.5604625850341	Fitness standard deviation:	47.69573360803002	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63856	Best fitness:	105.75646258503401	Average fitness:	330.06417687074827	Fitness standard deviation:	50.05224223483592	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63872	Best fitness:	105.75646258503401	Average fitness:	329.7210340136055	Fitness standard deviation:	50.02582747145801	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63888	Best fitness:	105.75646258503401	Average fitness:	327.1887482993198	Fitness standard deviation:	45.83788089538599	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63904	Best fitness:	105.75646258503401	Average fitness:	334.16731972789114	Fitness standard deviation:	46.27527691490372	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63920	Best fitness:	105.75646258503401	Average fitness:	333.32274829931964	Fitness standard deviation:	39.84560168388753	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63936	Best fitness:	105.75646258503401	Average fitness:	324.97646258503397	Fitness standard deviation:	43.46971199840746	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63952	Best fitness:	105.75646258503401	Average fitness:	327.93903401360546	Fitness standard deviation:	51.17824615907004	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63968	Best fitness:	105.75646258503401	Average fitness:	332.6558911564626	Fitness standard deviation:	47.267147236074386	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	63984	Best fitness:	105.75646258503401	Average fitness:	324.6544625850339	Fitness standard deviation:	44.937033544228335	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64000	Best fitness:	105.75646258503401	Average fitness:	335.26217687074836	Fitness standard deviation:	53.553473943606804	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64016	Best fitness:	105.75646258503401	Average fitness:	339.6467482993199	Fitness standard deviation:	44.57772972309499	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64032	Best fitness:	105.75646258503401	Average fitness:	321.6636054421769	Fitness standard deviation:	44.20323718406855	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64048	Best fitness:	105.75646258503401	Average fitness:	333.33274829931963	Fitness standard deviation:	48.67092667022866	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64064	Best fitness:	105.75646258503401	Average fitness:	327.99017687074826	Fitness standard deviation:	51.00955466800875	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64080	Best fitness:	105.75646258503401	Average fitness:	334.85703401360547	Fitness standard deviation:	44.93011779850744	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64096	Best fitness:	105.75646258503401	Average fitness:	328.4416054421768	Fitness standard deviation:	46.779547768970446	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64112	Best fitness:	105.75646258503401	Average fitness:	331.7438911564626	Fitness standard deviation:	47.29180233919825	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64128	Best fitness:	105.75646258503401	Average fitness:	324.98160544217683	Fitness standard deviation:	46.634671218670235	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64144	Best fitness:	105.75646258503401	Average fitness:	328.774462585034	Fitness standard deviation:	48.892639345022566	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64160	Best fitness:	105.75646258503401	Average fitness:	336.9773197278912	Fitness standard deviation:	45.83185254641945	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64176	Best fitness:	105.75646258503401	Average fitness:	328.76760544217694	Fitness standard deviation:	48.432091215538115	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64192	Best fitness:	105.75646258503401	Average fitness:	333.06160544217687	Fitness standard deviation:	52.549344721831474	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64208	Best fitness:	105.75646258503401	Average fitness:	332.06817687074835	Fitness standard deviation:	49.57640882269613	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64224	Best fitness:	105.75646258503401	Average fitness:	339.6987482993198	Fitness standard deviation:	43.22757962793888	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64240	Best fitness:	105.75646258503401	Average fitness:	329.33274829931975	Fitness standard deviation:	41.13919786405611	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64256	Best fitness:	105.75646258503401	Average fitness:	324.00931972789107	Fitness standard deviation:	48.29547346432019	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64272	Best fitness:	105.75646258503401	Average fitness:	319.1218911564627	Fitness standard deviation:	46.6843439727203	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64288	Best fitness:	105.75646258503401	Average fitness:	339.62989115646263	Fitness standard deviation:	43.41497799570267	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64304	Best fitness:	105.75646258503401	Average fitness:	334.41989115646277	Fitness standard deviation:	40.51369928650741	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64320	Best fitness:	105.75646258503401	Average fitness:	327.6438911564626	Fitness standard deviation:	48.33080782292312	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64336	Best fitness:	105.75646258503401	Average fitness:	329.5758911564626	Fitness standard deviation:	49.508754431794735	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64352	Best fitness:	105.75646258503401	Average fitness:	329.3870340136054	Fitness standard deviation:	45.05286966873205	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64368	Best fitness:	105.75646258503401	Average fitness:	326.50474829931966	Fitness standard deviation:	35.071994221798654	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64384	Best fitness:	105.75646258503401	Average fitness:	330.67389115646273	Fitness standard deviation:	40.41212626559166	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64400	Best fitness:	105.75646258503401	Average fitness:	328.2858911564625	Fitness standard deviation:	42.08272697282565	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64416	Best fitness:	105.75646258503401	Average fitness:	327.2121768707481	Fitness standard deviation:	49.904203147998814	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64432	Best fitness:	105.75646258503401	Average fitness:	328.62160544217664	Fitness standard deviation:	44.85909332975141	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64448	Best fitness:	105.75646258503401	Average fitness:	333.496462585034	Fitness standard deviation:	44.941997539686	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64464	Best fitness:	105.75646258503401	Average fitness:	326.18131972789115	Fitness standard deviation:	51.62274734404339	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64480	Best fitness:	105.75646258503401	Average fitness:	325.74560544217695	Fitness standard deviation:	44.98747939739025	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64496	Best fitness:	105.75646258503401	Average fitness:	332.9804625850341	Fitness standard deviation:	43.683989449271714	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64512	Best fitness:	105.75646258503401	Average fitness:	325.9518911564625	Fitness standard deviation:	42.114286823027705	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64528	Best fitness:	105.75646258503401	Average fitness:	332.70389115646265	Fitness standard deviation:	50.761336358472285	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64544	Best fitness:	105.75646258503401	Average fitness:	329.98960544217675	Fitness standard deviation:	46.59097972083157	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64560	Best fitness:	105.75646258503401	Average fitness:	331.50074829932	Fitness standard deviation:	43.44041556064621	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64576	Best fitness:	105.75646258503401	Average fitness:	335.3864625850341	Fitness standard deviation:	45.93236596189166	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64592	Best fitness:	105.75646258503401	Average fitness:	328.1201768707482	Fitness standard deviation:	44.509379860787064	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64608	Best fitness:	105.75646258503401	Average fitness:	332.5236054421769	Fitness standard deviation:	42.506840433905104	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64624	Best fitness:	105.75646258503401	Average fitness:	331.4578911564625	Fitness standard deviation:	46.531273902832375	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64640	Best fitness:	105.75646258503401	Average fitness:	327.60931972789115	Fitness standard deviation:	46.3501636612922	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64656	Best fitness:	105.75646258503401	Average fitness:	324.5558911564625	Fitness standard deviation:	43.28365765599798	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64672	Best fitness:	105.75646258503401	Average fitness:	333.299605442177	Fitness standard deviation:	47.32204724037633	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64688	Best fitness:	105.75646258503401	Average fitness:	332.0456054421769	Fitness standard deviation:	41.30000173543506	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64704	Best fitness:	105.75646258503401	Average fitness:	327.8387482993198	Fitness standard deviation:	47.8921936086985	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64720	Best fitness:	105.75646258503401	Average fitness:	336.6790340136056	Fitness standard deviation:	42.84282147285706	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64736	Best fitness:	105.75646258503401	Average fitness:	324.20674829931977	Fitness standard deviation:	44.317346144665784	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64752	Best fitness:	105.75646258503401	Average fitness:	326.8107482993197	Fitness standard deviation:	47.95364947487506	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64768	Best fitness:	105.75646258503401	Average fitness:	332.8864625850341	Fitness standard deviation:	50.27623504404523	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64784	Best fitness:	105.75646258503401	Average fitness:	327.04303401360534	Fitness standard deviation:	46.72103987083597	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64800	Best fitness:	105.75646258503401	Average fitness:	331.2587482993196	Fitness standard deviation:	44.8564622659925	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64816	Best fitness:	105.75646258503401	Average fitness:	332.27017687074823	Fitness standard deviation:	47.396376332683786	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64832	Best fitness:	105.75646258503401	Average fitness:	331.08274829931986	Fitness standard deviation:	44.293657201058686	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64848	Best fitness:	105.75646258503401	Average fitness:	332.1098911564626	Fitness standard deviation:	46.62334926201853	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64864	Best fitness:	105.75646258503401	Average fitness:	329.3538911564625	Fitness standard deviation:	44.2612955895476	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64880	Best fitness:	105.75646258503401	Average fitness:	333.86989115646264	Fitness standard deviation:	45.42145504997768	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64896	Best fitness:	105.75646258503401	Average fitness:	330.1916054421768	Fitness standard deviation:	46.85838567254248	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64912	Best fitness:	105.75646258503401	Average fitness:	339.1027482993197	Fitness standard deviation:	46.84102915964479	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64928	Best fitness:	105.75646258503401	Average fitness:	327.9253197278912	Fitness standard deviation:	46.6152087111457	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64944	Best fitness:	105.75646258503401	Average fitness:	330.99303401360544	Fitness standard deviation:	45.780837106851614	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64960	Best fitness:	105.75646258503401	Average fitness:	322.9924625850341	Fitness standard deviation:	42.3984975898622	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64976	Best fitness:	105.75646258503401	Average fitness:	328.2558911564626	Fitness standard deviation:	42.072690154259526	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	64992	Best fitness:	105.75646258503401	Average fitness:	333.8710340136055	Fitness standard deviation:	47.438622083956965	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65008	Best fitness:	105.75646258503401	Average fitness:	323.39903401360544	Fitness standard deviation:	46.1164864928908	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65024	Best fitness:	105.75646258503401	Average fitness:	332.7481768707483	Fitness standard deviation:	47.995546782371115	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65040	Best fitness:	105.75646258503401	Average fitness:	329.7138911564626	Fitness standard deviation:	49.26272681226235	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65056	Best fitness:	105.75646258503401	Average fitness:	332.87046258503403	Fitness standard deviation:	43.742804795153894	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65072	Best fitness:	105.75646258503401	Average fitness:	332.00989115646246	Fitness standard deviation:	43.992120566282864	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65088	Best fitness:	105.75646258503401	Average fitness:	322.4130340136055	Fitness standard deviation:	43.99069307506409	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65104	Best fitness:	105.75646258503401	Average fitness:	333.59731972789115	Fitness standard deviation:	46.139442466311195	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65120	Best fitness:	105.75646258503401	Average fitness:	338.0067482993199	Fitness standard deviation:	42.59505942798378	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65136	Best fitness:	105.75646258503401	Average fitness:	332.58474829931976	Fitness standard deviation:	48.09290659987697	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65152	Best fitness:	105.75646258503401	Average fitness:	329.7398911564627	Fitness standard deviation:	47.81545530687836	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65168	Best fitness:	105.75646258503401	Average fitness:	333.21389115646264	Fitness standard deviation:	48.98338052100228	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65184	Best fitness:	105.75646258503401	Average fitness:	330.465605442177	Fitness standard deviation:	43.31153485045342	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65200	Best fitness:	105.75646258503401	Average fitness:	336.4770340136053	Fitness standard deviation:	44.94379484627075	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65216	Best fitness:	105.75646258503401	Average fitness:	322.7081768707483	Fitness standard deviation:	46.37328852796574	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65232	Best fitness:	105.75646258503401	Average fitness:	331.76646258503405	Fitness standard deviation:	42.53761713388012	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65248	Best fitness:	105.75646258503401	Average fitness:	331.4678911564626	Fitness standard deviation:	45.00252609689862	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65264	Best fitness:	105.75646258503401	Average fitness:	327.8967482993197	Fitness standard deviation:	38.58199349384612	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65280	Best fitness:	105.75646258503401	Average fitness:	321.5738911564627	Fitness standard deviation:	48.012205743191295	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65296	Best fitness:	105.75646258503401	Average fitness:	331.1813197278913	Fitness standard deviation:	49.22788883615979	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65312	Best fitness:	105.75646258503401	Average fitness:	329.3858911564626	Fitness standard deviation:	43.071803827789616	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65328	Best fitness:	105.75646258503401	Average fitness:	326.33874829931983	Fitness standard deviation:	46.810675876342565	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65344	Best fitness:	105.75646258503401	Average fitness:	331.9521768707483	Fitness standard deviation:	45.578392907166005	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
Generation:	65360	Best fitness:	105.75646258503401	Average fitness:	330.08703401360543	Fitness standard deviation:	47.9733215409718	Best genome:	A9	N5	A11	N12	E3	N6	N7	A10	A15	A12	A6	A14	A17	N3	E4	A7	N9	A13	A16	E5	A8	
