Generation:	16	Best fitness:	238.29931972789115	Average fitness:	339.3850340136055	Fitness standard deviation:	30.412244580237143	Best genome:	N9	N3	N5	E3	A15	A12	A14	N7	N6	A9	A16	E5	N12	A13	A11	A6	E4	A7	A17	A10	A8	
Generation:	62400	Best fitness:	103.61360544217688	Average fitness:	309.992462585034	Fitness standard deviation:	50.418759971475154	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62416	Best fitness:	103.61360544217688	Average fitness:	318.08789115646266	Fitness standard deviation:	51.85672947493637	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62432	Best fitness:	103.61360544217688	Average fitness:	322.7381768707483	Fitness standard deviation:	55.65430053170616	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62448	Best fitness:	103.61360544217688	Average fitness:	318.76160544217686	Fitness standard deviation:	52.48702065097929	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62464	Best fitness:	103.61360544217688	Average fitness:	314.0856054421769	Fitness standard deviation:	52.91457551293674	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62480	Best fitness:	103.61360544217688	Average fitness:	303.99360544217694	Fitness standard deviation:	52.41121993915239	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62496	Best fitness:	103.61360544217688	Average fitness:	315.2376054421769	Fitness standard deviation:	55.23511109312073	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62512	Best fitness:	103.61360544217688	Average fitness:	314.289605442177	Fitness standard deviation:	57.56936844523895	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62528	Best fitness:	103.61360544217688	Average fitness:	308.080462585034	Fitness standard deviation:	55.57786686464756	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62544	Best fitness:	103.61360544217688	Average fitness:	322.6347482993197	Fitness standard deviation:	58.75010177950368	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62560	Best fitness:	103.61360544217688	Average fitness:	319.35531972789124	Fitness standard deviation:	50.90023213450935	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62576	Best fitness:	103.61360544217688	Average fitness:	314.6833197278912	Fitness standard deviation:	57.28521244097959	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62592	Best fitness:	103.61360544217688	Average fitness:	313.9353197278911	Fitness standard deviation:	60.20550976481153	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62608	Best fitness:	103.61360544217688	Average fitness:	309.1501768707482	Fitness standard deviation:	59.03305232335733	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62624	Best fitness:	103.61360544217688	Average fitness:	307.692462585034	Fitness standard deviation:	53.66620509507004	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62640	Best fitness:	103.61360544217688	Average fitness:	319.632462585034	Fitness standard deviation:	53.192426224731186	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62656	Best fitness:	103.61360544217688	Average fitness:	310.39417687074837	Fitness standard deviation:	59.573211741725736	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62672	Best fitness:	103.61360544217688	Average fitness:	309.3684625850339	Fitness standard deviation:	65.33356847965457	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62688	Best fitness:	103.61360544217688	Average fitness:	304.15531972789114	Fitness standard deviation:	54.84989325906306	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62704	Best fitness:	103.61360544217688	Average fitness:	319.1524625850341	Fitness standard deviation:	56.10779567065888	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62720	Best fitness:	103.61360544217688	Average fitness:	315.81931972789107	Fitness standard deviation:	51.132631060641444	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62736	Best fitness:	103.61360544217688	Average fitness:	320.74903401360547	Fitness standard deviation:	54.19419859304921	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62752	Best fitness:	103.61360544217688	Average fitness:	310.40560544217686	Fitness standard deviation:	55.571146246803956	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62768	Best fitness:	103.61360544217688	Average fitness:	312.9370340136055	Fitness standard deviation:	59.7134141945971	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62784	Best fitness:	103.61360544217688	Average fitness:	319.4593197278911	Fitness standard deviation:	58.71459881737859	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62800	Best fitness:	103.61360544217688	Average fitness:	318.59531972789114	Fitness standard deviation:	54.53656590522265	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62816	Best fitness:	103.61360544217688	Average fitness:	313.4427482993198	Fitness standard deviation:	52.39122234940989	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62832	Best fitness:	103.61360544217688	Average fitness:	319.1490340136055	Fitness standard deviation:	58.60324844656477	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62848	Best fitness:	103.61360544217688	Average fitness:	311.85189115646256	Fitness standard deviation:	57.54310018674734	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62864	Best fitness:	103.61360544217688	Average fitness:	314.68560544217695	Fitness standard deviation:	55.18504033906734	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62880	Best fitness:	103.61360544217688	Average fitness:	313.99131972789127	Fitness standard deviation:	55.10120893225409	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62896	Best fitness:	103.61360544217688	Average fitness:	315.6570340136053	Fitness standard deviation:	49.936120905633445	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62912	Best fitness:	103.61360544217688	Average fitness:	320.1696054421769	Fitness standard deviation:	52.093271204795016	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62928	Best fitness:	103.61360544217688	Average fitness:	326.2918911564626	Fitness standard deviation:	50.1904815140505	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62944	Best fitness:	103.61360544217688	Average fitness:	326.1896054421768	Fitness standard deviation:	58.97283009408758	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62960	Best fitness:	103.61360544217688	Average fitness:	317.1290340136054	Fitness standard deviation:	53.54683319891711	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62976	Best fitness:	103.61360544217688	Average fitness:	312.03246258503395	Fitness standard deviation:	47.41369013012067	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	62992	Best fitness:	103.61360544217688	Average fitness:	313.56903401360535	Fitness standard deviation:	56.37644468595524	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63008	Best fitness:	103.61360544217688	Average fitness:	321.01760544217694	Fitness standard deviation:	46.66422131941064	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63024	Best fitness:	103.61360544217688	Average fitness:	314.23931972789114	Fitness standard deviation:	49.27532287969262	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63040	Best fitness:	103.61360544217688	Average fitness:	320.27703401360543	Fitness standard deviation:	56.20563129314734	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63056	Best fitness:	103.61360544217688	Average fitness:	311.4353197278911	Fitness standard deviation:	63.88209383045663	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63072	Best fitness:	103.61360544217688	Average fitness:	319.5787482993198	Fitness standard deviation:	53.38154333337564	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63088	Best fitness:	103.61360544217688	Average fitness:	312.37989115646263	Fitness standard deviation:	54.380558858054094	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63104	Best fitness:	103.61360544217688	Average fitness:	316.57646258503405	Fitness standard deviation:	51.93744408381282	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63120	Best fitness:	103.61360544217688	Average fitness:	319.0113197278912	Fitness standard deviation:	58.189452677772934	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63136	Best fitness:	103.61360544217688	Average fitness:	319.9421768707482	Fitness standard deviation:	57.78793864692895	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63152	Best fitness:	103.61360544217688	Average fitness:	316.62503401360533	Fitness standard deviation:	50.25074465891536	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63168	Best fitness:	103.61360544217688	Average fitness:	315.39303401360553	Fitness standard deviation:	54.85994220238461	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63184	Best fitness:	103.61360544217688	Average fitness:	311.8233197278912	Fitness standard deviation:	52.87831625650016	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63200	Best fitness:	103.61360544217688	Average fitness:	317.02217687074835	Fitness standard deviation:	60.761908381847924	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63216	Best fitness:	103.61360544217688	Average fitness:	317.1101768707483	Fitness standard deviation:	60.092474829233325	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63232	Best fitness:	103.61360544217688	Average fitness:	314.2484625850341	Fitness standard deviation:	59.196878376054485	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63248	Best fitness:	103.61360544217688	Average fitness:	301.2238911564627	Fitness standard deviation:	66.24449057045253	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63264	Best fitness:	103.61360544217688	Average fitness:	305.45989115646256	Fitness standard deviation:	46.32288168752819	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63280	Best fitness:	103.61360544217688	Average fitness:	311.2821768707483	Fitness standard deviation:	56.271104412804405	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63296	Best fitness:	103.61360544217688	Average fitness:	317.1147482993198	Fitness standard deviation:	59.21475277017252	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63312	Best fitness:	103.61360544217688	Average fitness:	303.16331972789106	Fitness standard deviation:	57.31771405784015	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63328	Best fitness:	103.61360544217688	Average fitness:	310.6867482993197	Fitness standard deviation:	55.439598361180245	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63344	Best fitness:	103.61360544217688	Average fitness:	313.6050340136055	Fitness standard deviation:	56.59844181889225	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63360	Best fitness:	103.61360544217688	Average fitness:	318.8987482993197	Fitness standard deviation:	53.71868720264402	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63376	Best fitness:	103.61360544217688	Average fitness:	299.4998911564627	Fitness standard deviation:	56.723763580844235	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63392	Best fitness:	103.61360544217688	Average fitness:	312.5250340136054	Fitness standard deviation:	60.318855954613966	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63408	Best fitness:	103.61360544217688	Average fitness:	314.33074829931974	Fitness standard deviation:	47.41064041425506	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63424	Best fitness:	103.61360544217688	Average fitness:	316.0576054421768	Fitness standard deviation:	57.751175539939425	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63440	Best fitness:	103.61360544217688	Average fitness:	309.3501768707483	Fitness standard deviation:	51.660616915418586	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63456	Best fitness:	103.61360544217688	Average fitness:	315.2987482993197	Fitness standard deviation:	62.45904362288711	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63472	Best fitness:	103.61360544217688	Average fitness:	310.55931972789114	Fitness standard deviation:	51.83926815117069	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63488	Best fitness:	103.61360544217688	Average fitness:	317.9770340136054	Fitness standard deviation:	48.83913855062707	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63504	Best fitness:	103.61360544217688	Average fitness:	318.26617687074827	Fitness standard deviation:	51.23616368248075	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63520	Best fitness:	103.61360544217688	Average fitness:	317.6713197278912	Fitness standard deviation:	48.223663423252944	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63536	Best fitness:	103.61360544217688	Average fitness:	312.78617687074825	Fitness standard deviation:	45.219777851046096	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63552	Best fitness:	103.61360544217688	Average fitness:	311.93246258503393	Fitness standard deviation:	55.65640285809029	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63568	Best fitness:	103.61360544217688	Average fitness:	311.26617687074827	Fitness standard deviation:	50.66609134080802	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63584	Best fitness:	103.61360544217688	Average fitness:	320.74503401360545	Fitness standard deviation:	58.057558772413486	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63600	Best fitness:	103.61360544217688	Average fitness:	323.3741768707484	Fitness standard deviation:	52.958117264148136	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63616	Best fitness:	103.61360544217688	Average fitness:	312.47303401360534	Fitness standard deviation:	55.380961538221406	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63632	Best fitness:	103.61360544217688	Average fitness:	317.73303401360545	Fitness standard deviation:	54.30231616513203	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63648	Best fitness:	103.61360544217688	Average fitness:	313.85531972789113	Fitness standard deviation:	62.403135245673326	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63664	Best fitness:	103.61360544217688	Average fitness:	322.3296054421768	Fitness standard deviation:	56.760519596074225	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63680	Best fitness:	103.61360544217688	Average fitness:	314.9490340136055	Fitness standard deviation:	52.526808956018264	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63696	Best fitness:	103.61360544217688	Average fitness:	313.72560544217697	Fitness standard deviation:	55.97225780469376	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63712	Best fitness:	103.61360544217688	Average fitness:	318.69874829931973	Fitness standard deviation:	54.9102821463135	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63728	Best fitness:	103.61360544217688	Average fitness:	292.81589115646256	Fitness standard deviation:	48.595320792631625	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63744	Best fitness:	103.61360544217688	Average fitness:	308.976462585034	Fitness standard deviation:	50.12926482441902	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63760	Best fitness:	103.61360544217688	Average fitness:	318.0073197278913	Fitness standard deviation:	62.48939783773284	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63776	Best fitness:	103.61360544217688	Average fitness:	313.3364625850339	Fitness standard deviation:	46.95864972157386	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63792	Best fitness:	103.61360544217688	Average fitness:	314.72503401360547	Fitness standard deviation:	53.895974860117796	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63808	Best fitness:	103.61360544217688	Average fitness:	308.40274829931985	Fitness standard deviation:	49.603695349505266	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63824	Best fitness:	103.61360544217688	Average fitness:	314.0010340136055	Fitness standard deviation:	55.43241022347551	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63840	Best fitness:	103.61360544217688	Average fitness:	315.46617687074826	Fitness standard deviation:	48.22900011996338	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63856	Best fitness:	103.61360544217688	Average fitness:	318.9821768707483	Fitness standard deviation:	49.744408033589515	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63872	Best fitness:	103.61360544217688	Average fitness:	320.83589115646265	Fitness standard deviation:	53.04296273007074	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63888	Best fitness:	103.61360544217688	Average fitness:	316.77189115646263	Fitness standard deviation:	54.02450485867029	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63904	Best fitness:	103.61360544217688	Average fitness:	314.917605442177	Fitness standard deviation:	57.78478205428505	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63920	Best fitness:	103.61360544217688	Average fitness:	317.7090340136054	Fitness standard deviation:	47.75577515583527	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
Generation:	63936	Best fitness:	103.61360544217688	Average fitness:	309.5873197278912	Fitness standard deviation:	53.843395544440746	Best genome:	A9	N3	E4	A11	E3	N6	A6	N7	A10	A8	A13	N9	A16	E5	N12	A15	A14	A17	N5	A7	A12	
