Generation:	16	Best fitness:	225.67074829931974	Average fitness:	347.0703197278914	Fitness standard deviation:	32.98151597083878	Best genome:	A9	N6	A12	A17	A7	A10	A11	N12	A15	A14	N7	E4	E3	N9	A13	A16	E5	N5	N3	A6	A8	
Generation:	50144	Best fitness:	111.87074829931973	Average fitness:	339.89560544217704	Fitness standard deviation:	41.17065760257628	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50160	Best fitness:	111.87074829931973	Average fitness:	339.0731768707481	Fitness standard deviation:	37.62544349484365	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50176	Best fitness:	111.87074829931973	Average fitness:	341.14317687074856	Fitness standard deviation:	38.5101682705294	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50192	Best fitness:	111.87074829931973	Average fitness:	340.11317687074836	Fitness standard deviation:	39.639589258101815	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50208	Best fitness:	111.87074829931973	Average fitness:	338.7478911564626	Fitness standard deviation:	38.055985932650884	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50224	Best fitness:	111.87074829931973	Average fitness:	339.7338911564629	Fitness standard deviation:	40.95814943105128	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50240	Best fitness:	111.87074829931973	Average fitness:	342.6303197278913	Fitness standard deviation:	38.103418913236	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50256	Best fitness:	111.87074829931973	Average fitness:	342.25531972789133	Fitness standard deviation:	43.749081374845545	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50272	Best fitness:	111.87074829931973	Average fitness:	339.9901768707484	Fitness standard deviation:	40.57667498875256	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50288	Best fitness:	111.87074829931973	Average fitness:	342.7970340136055	Fitness standard deviation:	37.648312682466056	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50304	Best fitness:	111.87074829931973	Average fitness:	334.5978911564626	Fitness standard deviation:	41.74084308722876	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50320	Best fitness:	111.87074829931973	Average fitness:	340.73531972789146	Fitness standard deviation:	39.08572767752486	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50336	Best fitness:	111.87074829931973	Average fitness:	336.76746258503437	Fitness standard deviation:	37.3610660248099	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50352	Best fitness:	111.87074829931973	Average fitness:	340.08831972789113	Fitness standard deviation:	39.64229937085087	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50368	Best fitness:	111.87074829931973	Average fitness:	341.98389115646285	Fitness standard deviation:	41.31084107750183	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50384	Best fitness:	111.87074829931973	Average fitness:	338.2153197278913	Fitness standard deviation:	40.94593903663509	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50400	Best fitness:	111.87074829931973	Average fitness:	334.79503401360563	Fitness standard deviation:	38.1585433502413	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50416	Best fitness:	111.87074829931973	Average fitness:	338.43203401360546	Fitness standard deviation:	38.4854992991662	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50432	Best fitness:	111.87074829931973	Average fitness:	341.118605442177	Fitness standard deviation:	40.264979358682176	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50448	Best fitness:	111.87074829931973	Average fitness:	343.8078911564628	Fitness standard deviation:	39.21475201388127	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50464	Best fitness:	111.87074829931973	Average fitness:	342.4736054421771	Fitness standard deviation:	42.247645508600925	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50480	Best fitness:	111.87074829931973	Average fitness:	340.38146258503434	Fitness standard deviation:	39.352346603007874	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50496	Best fitness:	111.87074829931973	Average fitness:	334.6077482993197	Fitness standard deviation:	40.01474669979781	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50512	Best fitness:	111.87074829931973	Average fitness:	338.5860340136056	Fitness standard deviation:	43.13076901394983	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50528	Best fitness:	111.87074829931973	Average fitness:	341.68789115646257	Fitness standard deviation:	40.825147512137114	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50544	Best fitness:	111.87074829931973	Average fitness:	337.1068911564627	Fitness standard deviation:	38.26665148850702	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50560	Best fitness:	111.87074829931973	Average fitness:	341.2643197278912	Fitness standard deviation:	41.5886691238106	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50576	Best fitness:	111.87074829931973	Average fitness:	332.2927482993195	Fitness standard deviation:	42.297202562006746	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50592	Best fitness:	111.87074829931973	Average fitness:	342.48489115646294	Fitness standard deviation:	43.63115615858345	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50608	Best fitness:	111.87074829931973	Average fitness:	342.2167482993198	Fitness standard deviation:	42.069627590848164	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50624	Best fitness:	111.87074829931973	Average fitness:	340.796605442177	Fitness standard deviation:	40.08903072499244	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50640	Best fitness:	111.87074829931973	Average fitness:	342.448605442177	Fitness standard deviation:	40.830656193650405	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50656	Best fitness:	111.87074829931973	Average fitness:	342.86831972789105	Fitness standard deviation:	39.41793197833925	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50672	Best fitness:	111.87074829931973	Average fitness:	339.2250340136054	Fitness standard deviation:	39.00977501779234	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50688	Best fitness:	111.87074829931973	Average fitness:	342.8154625850341	Fitness standard deviation:	37.786949056519504	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50704	Best fitness:	111.87074829931973	Average fitness:	336.8488911564628	Fitness standard deviation:	36.131676754925856	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50720	Best fitness:	111.87074829931973	Average fitness:	336.6698911564628	Fitness standard deviation:	38.40811180371316	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50736	Best fitness:	111.87074829931973	Average fitness:	337.58317687074833	Fitness standard deviation:	39.569200873602554	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50752	Best fitness:	111.87074829931973	Average fitness:	337.73760544217714	Fitness standard deviation:	39.291948745829586	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50768	Best fitness:	111.87074829931973	Average fitness:	341.0491768707485	Fitness standard deviation:	35.26046818047262	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50784	Best fitness:	111.87074829931973	Average fitness:	339.7761768707484	Fitness standard deviation:	35.94456586785507	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50800	Best fitness:	111.87074829931973	Average fitness:	340.00431972789124	Fitness standard deviation:	43.43943247059459	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50816	Best fitness:	111.87074829931973	Average fitness:	341.64860544217686	Fitness standard deviation:	40.89189315769578	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50832	Best fitness:	111.87074829931973	Average fitness:	341.18760544217696	Fitness standard deviation:	40.7335250973586	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50848	Best fitness:	111.87074829931973	Average fitness:	338.76189115646275	Fitness standard deviation:	39.65903509174375	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50864	Best fitness:	111.87074829931973	Average fitness:	338.4796054421772	Fitness standard deviation:	38.19051280736874	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50880	Best fitness:	111.87074829931973	Average fitness:	337.42017687074855	Fitness standard deviation:	39.0049276541583	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50896	Best fitness:	111.87074829931973	Average fitness:	342.48774829931966	Fitness standard deviation:	37.432268421286814	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50912	Best fitness:	111.87074829931973	Average fitness:	345.0843197278914	Fitness standard deviation:	39.15190885303978	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50928	Best fitness:	111.87074829931973	Average fitness:	337.15246258503424	Fitness standard deviation:	38.47889896596124	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50944	Best fitness:	111.87074829931973	Average fitness:	341.38574829931974	Fitness standard deviation:	39.74605650442647	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50960	Best fitness:	111.87074829931973	Average fitness:	340.5386054421773	Fitness standard deviation:	39.21365177083207	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50976	Best fitness:	111.87074829931973	Average fitness:	343.2227482993198	Fitness standard deviation:	36.931777120876845	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	50992	Best fitness:	111.87074829931973	Average fitness:	337.4834625850342	Fitness standard deviation:	40.63205246263757	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51008	Best fitness:	111.87074829931973	Average fitness:	340.70374829931984	Fitness standard deviation:	36.82477217436488	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51024	Best fitness:	111.87074829931973	Average fitness:	343.79817687074836	Fitness standard deviation:	35.73169391050871	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51040	Best fitness:	111.87074829931973	Average fitness:	340.3943197278913	Fitness standard deviation:	40.267036900103356	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51056	Best fitness:	111.87074829931973	Average fitness:	336.9841768707484	Fitness standard deviation:	43.97570172404813	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51072	Best fitness:	111.87074829931973	Average fitness:	337.6764625850342	Fitness standard deviation:	43.37325988981445	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51088	Best fitness:	111.87074829931973	Average fitness:	339.1667482993198	Fitness standard deviation:	39.88729244114865	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51104	Best fitness:	111.87074829931973	Average fitness:	336.2221768707483	Fitness standard deviation:	42.91848400616866	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51120	Best fitness:	111.87074829931973	Average fitness:	342.7447482993198	Fitness standard deviation:	39.32087394859927	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51136	Best fitness:	111.87074829931973	Average fitness:	339.11646258503407	Fitness standard deviation:	38.9557408726721	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51152	Best fitness:	111.87074829931973	Average fitness:	339.6420340136056	Fitness standard deviation:	41.79103043081598	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51168	Best fitness:	111.87074829931973	Average fitness:	340.1104625850341	Fitness standard deviation:	37.51330232526776	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51184	Best fitness:	111.87074829931973	Average fitness:	337.6961768707482	Fitness standard deviation:	37.356816146072035	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51200	Best fitness:	111.87074829931973	Average fitness:	339.05274829932	Fitness standard deviation:	39.12875640805386	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51216	Best fitness:	111.87074829931973	Average fitness:	341.6188911564628	Fitness standard deviation:	40.37258961807364	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51232	Best fitness:	111.87074829931973	Average fitness:	342.0031768707483	Fitness standard deviation:	36.48263765722774	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51248	Best fitness:	111.87074829931973	Average fitness:	339.9807482993199	Fitness standard deviation:	37.647049454812006	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51264	Best fitness:	111.87074829931973	Average fitness:	337.7630340136055	Fitness standard deviation:	36.46816310265204	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51280	Best fitness:	111.87074829931973	Average fitness:	338.03531972789125	Fitness standard deviation:	41.04794620530324	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51296	Best fitness:	111.87074829931973	Average fitness:	342.32831972789137	Fitness standard deviation:	39.9506347912582	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51312	Best fitness:	111.87074829931973	Average fitness:	341.5558911564627	Fitness standard deviation:	38.403803697667506	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51328	Best fitness:	111.87074829931973	Average fitness:	342.42846258503414	Fitness standard deviation:	40.15645026185273	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51344	Best fitness:	111.87074829931973	Average fitness:	338.20746258503414	Fitness standard deviation:	41.19747791740535	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51360	Best fitness:	111.87074829931973	Average fitness:	340.5526054421768	Fitness standard deviation:	36.314612303521876	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51376	Best fitness:	111.87074829931973	Average fitness:	340.2061768707484	Fitness standard deviation:	39.34996162018717	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51392	Best fitness:	111.87074829931973	Average fitness:	341.41831972789123	Fitness standard deviation:	38.11341450894438	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51408	Best fitness:	111.87074829931973	Average fitness:	338.97189115646273	Fitness standard deviation:	40.176378361989194	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51424	Best fitness:	111.87074829931973	Average fitness:	339.8964625850341	Fitness standard deviation:	40.23059146714	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51440	Best fitness:	111.87074829931973	Average fitness:	344.5853197278912	Fitness standard deviation:	39.40951164480007	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51456	Best fitness:	111.87074829931973	Average fitness:	336.9844625850341	Fitness standard deviation:	41.21358919540188	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51472	Best fitness:	111.87074829931973	Average fitness:	341.6780340136055	Fitness standard deviation:	37.87074181599665	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51488	Best fitness:	111.87074829931973	Average fitness:	337.88174829931967	Fitness standard deviation:	38.84162848658378	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51504	Best fitness:	111.87074829931973	Average fitness:	340.4641768707484	Fitness standard deviation:	37.388109286242326	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51520	Best fitness:	111.87074829931973	Average fitness:	339.17074829931977	Fitness standard deviation:	38.334404007526246	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51536	Best fitness:	111.87074829931973	Average fitness:	343.41203401360553	Fitness standard deviation:	37.11116727221232	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51552	Best fitness:	111.87074829931973	Average fitness:	327.3733197278912	Fitness standard deviation:	38.66281947445485	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51568	Best fitness:	111.87074829931973	Average fitness:	338.91203401360553	Fitness standard deviation:	38.47971399799311	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51584	Best fitness:	111.87074829931973	Average fitness:	337.3151768707484	Fitness standard deviation:	42.40537169452736	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51600	Best fitness:	111.87074829931973	Average fitness:	339.66917687074834	Fitness standard deviation:	39.93736833302047	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51616	Best fitness:	111.87074829931973	Average fitness:	336.36203401360564	Fitness standard deviation:	40.89690180346733	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51632	Best fitness:	111.87074829931973	Average fitness:	338.7210340136055	Fitness standard deviation:	38.341392056318526	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51648	Best fitness:	111.87074829931973	Average fitness:	339.20717687074836	Fitness standard deviation:	38.153290219741685	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51664	Best fitness:	111.87074829931973	Average fitness:	343.3280340136054	Fitness standard deviation:	38.68075442962427	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
Generation:	51680	Best fitness:	111.87074829931973	Average fitness:	342.09517687074833	Fitness standard deviation:	42.51951421358414	Best genome:	A16	E5	A15	E3	N6	A6	A12	E4	N5	A7	A14	A17	A9	N3	A11	N12	N7	A10	A8	A13	N9	
