Generation:	16	Best fitness:	224.87074829931973	Average fitness:	338.520462585034	Fitness standard deviation:	33.70646946198662	Best genome:	E5	A13	A16	N7	A10	N12	E4	E3	A15	A7	A12	N6	A14	A11	A8	A9	N3	N5	A6	A17	N9	
Generation:	50880	Best fitness:	107.75646258503401	Average fitness:	329.2556054421769	Fitness standard deviation:	44.07610699039301	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	50896	Best fitness:	107.75646258503401	Average fitness:	333.6687482993199	Fitness standard deviation:	47.65715369218788	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	50912	Best fitness:	107.75646258503401	Average fitness:	324.538462585034	Fitness standard deviation:	42.238732907518106	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	50928	Best fitness:	107.75646258503401	Average fitness:	327.84417687074824	Fitness standard deviation:	43.51655003113465	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	50944	Best fitness:	107.75646258503401	Average fitness:	332.32560544217677	Fitness standard deviation:	44.610789521306216	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	50960	Best fitness:	107.75646258503401	Average fitness:	333.9550340136054	Fitness standard deviation:	44.49032444686997	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	50976	Best fitness:	107.75646258503401	Average fitness:	329.5938911564626	Fitness standard deviation:	48.78913473807254	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	50992	Best fitness:	107.75646258503401	Average fitness:	331.1296054421769	Fitness standard deviation:	44.94635493063949	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51008	Best fitness:	107.75646258503401	Average fitness:	331.4190340136055	Fitness standard deviation:	45.3886407968751	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51024	Best fitness:	107.75646258503401	Average fitness:	331.85131972789117	Fitness standard deviation:	44.92766592410243	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51040	Best fitness:	107.75646258503401	Average fitness:	325.61531972789106	Fitness standard deviation:	47.9978630170561	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51056	Best fitness:	107.75646258503401	Average fitness:	329.46760544217693	Fitness standard deviation:	45.431116172212434	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51072	Best fitness:	107.75646258503401	Average fitness:	336.86217687074844	Fitness standard deviation:	44.23632702396786	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51088	Best fitness:	107.75646258503401	Average fitness:	329.49531972789123	Fitness standard deviation:	43.02059820265504	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51104	Best fitness:	107.75646258503401	Average fitness:	332.01074829931974	Fitness standard deviation:	42.26164305217424	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51120	Best fitness:	107.75646258503401	Average fitness:	328.0636054421768	Fitness standard deviation:	48.73796380981186	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51136	Best fitness:	107.75646258503401	Average fitness:	333.3778911564625	Fitness standard deviation:	47.0192522228059	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51152	Best fitness:	107.75646258503401	Average fitness:	327.34131972789106	Fitness standard deviation:	42.80860383767043	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51168	Best fitness:	107.75646258503401	Average fitness:	329.48674829931974	Fitness standard deviation:	46.76630940132446	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51184	Best fitness:	107.75646258503401	Average fitness:	333.8150340136055	Fitness standard deviation:	45.68775147338593	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51200	Best fitness:	107.75646258503401	Average fitness:	332.66274829931973	Fitness standard deviation:	43.58034308431886	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51216	Best fitness:	107.75646258503401	Average fitness:	338.5236054421769	Fitness standard deviation:	45.83751255405181	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51232	Best fitness:	107.75646258503401	Average fitness:	329.436462585034	Fitness standard deviation:	47.387570746182895	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51248	Best fitness:	107.75646258503401	Average fitness:	334.40674829931964	Fitness standard deviation:	41.841344677342335	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51264	Best fitness:	107.75646258503401	Average fitness:	325.43360544217694	Fitness standard deviation:	45.62578692639789	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51280	Best fitness:	107.75646258503401	Average fitness:	327.81960544217685	Fitness standard deviation:	49.44177054074907	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51296	Best fitness:	107.75646258503401	Average fitness:	329.986462585034	Fitness standard deviation:	44.576685106701696	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51312	Best fitness:	107.75646258503401	Average fitness:	330.5184625850341	Fitness standard deviation:	52.37726412114638	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51328	Best fitness:	107.75646258503401	Average fitness:	329.0950340136054	Fitness standard deviation:	48.18853185189207	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51344	Best fitness:	107.75646258503401	Average fitness:	332.04160544217683	Fitness standard deviation:	46.01083013236545	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51360	Best fitness:	107.75646258503401	Average fitness:	324.0467482993199	Fitness standard deviation:	46.99732336624967	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51376	Best fitness:	107.75646258503401	Average fitness:	328.9401768707484	Fitness standard deviation:	42.03608639330387	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51392	Best fitness:	107.75646258503401	Average fitness:	331.3430340136054	Fitness standard deviation:	45.628709268062664	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51408	Best fitness:	107.75646258503401	Average fitness:	330.45760544217694	Fitness standard deviation:	40.77378357799661	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51424	Best fitness:	107.75646258503401	Average fitness:	322.83389115646264	Fitness standard deviation:	51.616464276509326	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51440	Best fitness:	107.75646258503401	Average fitness:	334.48789115646264	Fitness standard deviation:	48.6869870725647	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51456	Best fitness:	107.75646258503401	Average fitness:	325.83417687074825	Fitness standard deviation:	47.034731601406286	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51472	Best fitness:	107.75646258503401	Average fitness:	333.79731972789125	Fitness standard deviation:	48.86147119590825	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51488	Best fitness:	107.75646258503401	Average fitness:	331.1567482993198	Fitness standard deviation:	50.08202537063063	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51504	Best fitness:	107.75646258503401	Average fitness:	328.86274829931966	Fitness standard deviation:	53.28047635381835	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51520	Best fitness:	107.75646258503401	Average fitness:	329.70589115646266	Fitness standard deviation:	43.75928418901175	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51536	Best fitness:	107.75646258503401	Average fitness:	329.7098911564627	Fitness standard deviation:	41.21105650236131	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51552	Best fitness:	107.75646258503401	Average fitness:	334.22703401360553	Fitness standard deviation:	49.5456081712721	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51568	Best fitness:	107.75646258503401	Average fitness:	330.64903401360556	Fitness standard deviation:	47.289483167885386	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51584	Best fitness:	107.75646258503401	Average fitness:	322.97503401360547	Fitness standard deviation:	50.176276754852914	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51600	Best fitness:	107.75646258503401	Average fitness:	332.5684625850339	Fitness standard deviation:	43.82932876604012	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51616	Best fitness:	107.75646258503401	Average fitness:	325.00417687074827	Fitness standard deviation:	46.12626894311142	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51632	Best fitness:	107.75646258503401	Average fitness:	339.4027482993196	Fitness standard deviation:	46.241215607918	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51648	Best fitness:	107.75646258503401	Average fitness:	330.08389115646264	Fitness standard deviation:	50.8321541209049	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51664	Best fitness:	107.75646258503401	Average fitness:	330.8916054421768	Fitness standard deviation:	45.11867830872853	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51680	Best fitness:	107.75646258503401	Average fitness:	330.92360544217695	Fitness standard deviation:	48.143574115051216	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51696	Best fitness:	107.75646258503401	Average fitness:	329.59503401360547	Fitness standard deviation:	47.97277159270365	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51712	Best fitness:	107.75646258503401	Average fitness:	327.66960544217693	Fitness standard deviation:	50.03032466863453	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51728	Best fitness:	107.75646258503401	Average fitness:	333.7133197278913	Fitness standard deviation:	46.44353385190516	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51744	Best fitness:	107.75646258503401	Average fitness:	332.41703401360536	Fitness standard deviation:	45.09681436416455	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51760	Best fitness:	107.75646258503401	Average fitness:	323.4387482993198	Fitness standard deviation:	46.4275291803895	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51776	Best fitness:	107.75646258503401	Average fitness:	326.3930340136055	Fitness standard deviation:	42.96877918884353	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51792	Best fitness:	107.75646258503401	Average fitness:	333.9576054421769	Fitness standard deviation:	45.229706856968974	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51808	Best fitness:	107.75646258503401	Average fitness:	335.631605442177	Fitness standard deviation:	47.09879510656082	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51824	Best fitness:	107.75646258503401	Average fitness:	332.69217687074837	Fitness standard deviation:	46.35284855742692	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51840	Best fitness:	107.75646258503401	Average fitness:	326.5396054421768	Fitness standard deviation:	51.491922266447546	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51856	Best fitness:	107.75646258503401	Average fitness:	332.54103401360555	Fitness standard deviation:	40.12003203042651	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51872	Best fitness:	107.75646258503401	Average fitness:	323.0561768707483	Fitness standard deviation:	43.73664927397029	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51888	Best fitness:	107.75646258503401	Average fitness:	329.989605442177	Fitness standard deviation:	48.429236863527734	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51904	Best fitness:	107.75646258503401	Average fitness:	332.1841768707485	Fitness standard deviation:	50.5857267043193	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51920	Best fitness:	107.75646258503401	Average fitness:	329.31246258503415	Fitness standard deviation:	43.22889045675876	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51936	Best fitness:	107.75646258503401	Average fitness:	330.9196054421768	Fitness standard deviation:	45.98490565037041	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51952	Best fitness:	107.75646258503401	Average fitness:	325.6847482993198	Fitness standard deviation:	50.82825656290495	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51968	Best fitness:	107.75646258503401	Average fitness:	336.22589115646275	Fitness standard deviation:	47.901362641774355	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	51984	Best fitness:	107.75646258503401	Average fitness:	332.3224625850339	Fitness standard deviation:	51.75439891705155	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52000	Best fitness:	107.75646258503401	Average fitness:	322.36046258503416	Fitness standard deviation:	44.61239839016111	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52016	Best fitness:	107.75646258503401	Average fitness:	333.24560544217684	Fitness standard deviation:	43.615730597937215	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52032	Best fitness:	107.75646258503401	Average fitness:	336.99331972789133	Fitness standard deviation:	48.01253701835362	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52048	Best fitness:	107.75646258503401	Average fitness:	330.4827482993198	Fitness standard deviation:	50.746435874445254	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52064	Best fitness:	107.75646258503401	Average fitness:	325.4853197278912	Fitness standard deviation:	45.15117635731078	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52080	Best fitness:	107.75646258503401	Average fitness:	337.6953197278911	Fitness standard deviation:	47.29838518536185	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52096	Best fitness:	107.75646258503401	Average fitness:	339.3910340136055	Fitness standard deviation:	46.907920099719114	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52112	Best fitness:	107.75646258503401	Average fitness:	325.62360544217705	Fitness standard deviation:	49.380315399758146	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52128	Best fitness:	107.75646258503401	Average fitness:	331.2807482993197	Fitness standard deviation:	52.47822364698387	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52144	Best fitness:	107.75646258503401	Average fitness:	328.3433197278911	Fitness standard deviation:	45.12205043466633	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52160	Best fitness:	107.75646258503401	Average fitness:	331.4213197278912	Fitness standard deviation:	43.301293161629566	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52176	Best fitness:	107.75646258503401	Average fitness:	333.34217687074823	Fitness standard deviation:	46.717921833148395	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52192	Best fitness:	107.75646258503401	Average fitness:	332.38589115646266	Fitness standard deviation:	45.36952343157423	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52208	Best fitness:	107.75646258503401	Average fitness:	335.4010340136054	Fitness standard deviation:	43.3449021685365	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52224	Best fitness:	107.75646258503401	Average fitness:	326.8833197278913	Fitness standard deviation:	45.224048022155245	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52240	Best fitness:	107.75646258503401	Average fitness:	333.6138911564625	Fitness standard deviation:	44.83090324355124	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52256	Best fitness:	107.75646258503401	Average fitness:	331.9587482993197	Fitness standard deviation:	43.961665987632486	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52272	Best fitness:	107.75646258503401	Average fitness:	326.8041768707482	Fitness standard deviation:	45.88516652492839	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52288	Best fitness:	107.75646258503401	Average fitness:	329.7276054421768	Fitness standard deviation:	42.833594767830235	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52304	Best fitness:	107.75646258503401	Average fitness:	337.14446258503415	Fitness standard deviation:	46.332700521690434	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52320	Best fitness:	107.75646258503401	Average fitness:	333.084462585034	Fitness standard deviation:	44.583907864719485	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52336	Best fitness:	107.75646258503401	Average fitness:	333.62446258503405	Fitness standard deviation:	41.20889021974333	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52352	Best fitness:	107.75646258503401	Average fitness:	331.4630340136055	Fitness standard deviation:	47.311417417372056	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52368	Best fitness:	107.75646258503401	Average fitness:	332.0521768707484	Fitness standard deviation:	43.87123689310129	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52384	Best fitness:	107.75646258503401	Average fitness:	324.8710340136055	Fitness standard deviation:	47.96807484150266	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52400	Best fitness:	107.75646258503401	Average fitness:	329.6838911564625	Fitness standard deviation:	40.235146869271354	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
Generation:	52416	Best fitness:	107.75646258503401	Average fitness:	333.30474829931967	Fitness standard deviation:	47.84550778734166	Best genome:	A9	N3	E4	N5	A11	N6	A6	A14	A10	N12	A15	A17	A12	N7	E3	A7	N9	A13	A16	E5	A8	
