Generation:	16	Best fitness:	231.29931972789115	Average fitness:	326.8261768707483	Fitness standard deviation:	39.12539304255861	Best genome:	N9	A13	A16	A9	A10	A15	A11	A7	A14	E5	N12	N3	E4	N5	E3	A8	N7	A6	A12	N6	A17	
Generation:	55728	Best fitness:	109.87074829931973	Average fitness:	313.2661768707483	Fitness standard deviation:	59.43059814126534	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55744	Best fitness:	109.87074829931973	Average fitness:	308.6638911564625	Fitness standard deviation:	49.89104620826369	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55760	Best fitness:	109.87074829931973	Average fitness:	300.0873197278911	Fitness standard deviation:	50.76484050511933	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55776	Best fitness:	109.87074829931973	Average fitness:	310.9513197278912	Fitness standard deviation:	52.44028602172966	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55792	Best fitness:	109.87074829931973	Average fitness:	312.23703401360535	Fitness standard deviation:	62.971253225060515	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55808	Best fitness:	109.87074829931973	Average fitness:	311.31246258503404	Fitness standard deviation:	53.992424626619844	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55824	Best fitness:	109.87074829931973	Average fitness:	314.19531972789116	Fitness standard deviation:	56.83362866530085	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55840	Best fitness:	109.87074829931973	Average fitness:	304.07531972789116	Fitness standard deviation:	58.39677496267082	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55856	Best fitness:	109.87074829931973	Average fitness:	311.13989115646257	Fitness standard deviation:	59.597875072378685	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55872	Best fitness:	109.87074829931973	Average fitness:	311.96789115646266	Fitness standard deviation:	45.39504243362947	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55888	Best fitness:	109.87074829931973	Average fitness:	300.6307482993198	Fitness standard deviation:	53.517552489718696	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55904	Best fitness:	109.87074829931973	Average fitness:	315.76960544217684	Fitness standard deviation:	51.44701675887296	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55920	Best fitness:	109.87074829931973	Average fitness:	308.920462585034	Fitness standard deviation:	55.807354883581795	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55936	Best fitness:	109.87074829931973	Average fitness:	308.3238911564626	Fitness standard deviation:	53.793212836428594	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55952	Best fitness:	109.87074829931973	Average fitness:	313.36674829931974	Fitness standard deviation:	67.93812016648019	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55968	Best fitness:	109.87074829931973	Average fitness:	311.80960544217686	Fitness standard deviation:	47.72144856757551	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	55984	Best fitness:	109.87074829931973	Average fitness:	307.6496054421769	Fitness standard deviation:	50.309137989280735	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56000	Best fitness:	109.87074829931973	Average fitness:	314.8810340136054	Fitness standard deviation:	46.924810289810374	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56016	Best fitness:	109.87074829931973	Average fitness:	305.95417687074826	Fitness standard deviation:	45.91567278196421	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56032	Best fitness:	109.87074829931973	Average fitness:	304.81760544217684	Fitness standard deviation:	54.27506933525686	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56048	Best fitness:	109.87074829931973	Average fitness:	316.0981768707482	Fitness standard deviation:	51.68724879977455	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56064	Best fitness:	109.87074829931973	Average fitness:	307.1141768707483	Fitness standard deviation:	52.91825879561027	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56080	Best fitness:	109.87074829931973	Average fitness:	312.9793197278912	Fitness standard deviation:	53.8431760593974	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56096	Best fitness:	109.87074829931973	Average fitness:	316.6913197278912	Fitness standard deviation:	57.182798623790525	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56112	Best fitness:	109.87074829931973	Average fitness:	303.4073197278912	Fitness standard deviation:	57.754568767769534	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56128	Best fitness:	109.87074829931973	Average fitness:	322.26217687074836	Fitness standard deviation:	51.68456833602882	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56144	Best fitness:	109.87074829931973	Average fitness:	320.6878911564626	Fitness standard deviation:	46.65187757885692	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56160	Best fitness:	109.87074829931973	Average fitness:	311.99360544217694	Fitness standard deviation:	62.90485027209828	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56176	Best fitness:	109.87074829931973	Average fitness:	316.3810340136055	Fitness standard deviation:	49.89942734447082	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56192	Best fitness:	109.87074829931973	Average fitness:	320.38617687074833	Fitness standard deviation:	49.062587919796435	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56208	Best fitness:	109.87074829931973	Average fitness:	308.17360544217695	Fitness standard deviation:	50.72724663354406	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56224	Best fitness:	109.87074829931973	Average fitness:	308.2610340136054	Fitness standard deviation:	57.68963932305774	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56240	Best fitness:	109.87074829931973	Average fitness:	313.03417687074824	Fitness standard deviation:	51.23613139660132	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56256	Best fitness:	109.87074829931973	Average fitness:	321.36217687074827	Fitness standard deviation:	48.2142036824699	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56272	Best fitness:	109.87074829931973	Average fitness:	314.40217687074835	Fitness standard deviation:	47.27418417906245	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56288	Best fitness:	109.87074829931973	Average fitness:	318.6450340136054	Fitness standard deviation:	58.37255051016037	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56304	Best fitness:	109.87074829931973	Average fitness:	306.00046258503403	Fitness standard deviation:	59.43053766252787	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56320	Best fitness:	109.87074829931973	Average fitness:	311.580462585034	Fitness standard deviation:	55.373406233295334	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56336	Best fitness:	109.87074829931973	Average fitness:	316.8193197278911	Fitness standard deviation:	49.45254942768835	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56352	Best fitness:	109.87074829931973	Average fitness:	303.7078911564626	Fitness standard deviation:	46.10255975893888	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56368	Best fitness:	109.87074829931973	Average fitness:	309.51246258503403	Fitness standard deviation:	52.2732560364577	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56384	Best fitness:	109.87074829931973	Average fitness:	311.55189115646255	Fitness standard deviation:	48.75423493400341	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56400	Best fitness:	109.87074829931973	Average fitness:	326.124462585034	Fitness standard deviation:	51.17752077956549	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56416	Best fitness:	109.87074829931973	Average fitness:	310.63989115646257	Fitness standard deviation:	50.25705281889116	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56432	Best fitness:	109.87074829931973	Average fitness:	319.23989115646253	Fitness standard deviation:	54.37540495631517	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56448	Best fitness:	109.87074829931973	Average fitness:	315.95246258503397	Fitness standard deviation:	56.69567481901661	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56464	Best fitness:	109.87074829931973	Average fitness:	308.9358911564625	Fitness standard deviation:	51.58698555699046	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56480	Best fitness:	109.87074829931973	Average fitness:	321.6856054421768	Fitness standard deviation:	55.16523224507499	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56496	Best fitness:	109.87074829931973	Average fitness:	320.9353197278911	Fitness standard deviation:	56.97719065573879	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56512	Best fitness:	109.87074829931973	Average fitness:	316.98617687074835	Fitness standard deviation:	50.45788737842556	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56528	Best fitness:	109.87074829931973	Average fitness:	329.7861768707483	Fitness standard deviation:	56.247761812342006	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56544	Best fitness:	109.87074829931973	Average fitness:	312.1867482993197	Fitness standard deviation:	52.85525167582012	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56560	Best fitness:	109.87074829931973	Average fitness:	319.11874829931986	Fitness standard deviation:	57.96393824453551	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56576	Best fitness:	109.87074829931973	Average fitness:	307.4844625850339	Fitness standard deviation:	58.7701238107824	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56592	Best fitness:	109.87074829931973	Average fitness:	315.13703401360556	Fitness standard deviation:	47.938638479469844	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56608	Best fitness:	109.87074829931973	Average fitness:	314.39874829931983	Fitness standard deviation:	49.04075347824793	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56624	Best fitness:	109.87074829931973	Average fitness:	317.436462585034	Fitness standard deviation:	51.211690629609734	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56640	Best fitness:	109.87074829931973	Average fitness:	305.55874829931963	Fitness standard deviation:	49.994591328687235	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56656	Best fitness:	109.87074829931973	Average fitness:	308.364462585034	Fitness standard deviation:	62.89538863470202	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56672	Best fitness:	109.87074829931973	Average fitness:	318.77817687074827	Fitness standard deviation:	51.466695253596086	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56688	Best fitness:	109.87074829931973	Average fitness:	310.8130340136054	Fitness standard deviation:	52.37466048479894	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56704	Best fitness:	109.87074829931973	Average fitness:	310.76446258503404	Fitness standard deviation:	50.55394372149337	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56720	Best fitness:	109.87074829931973	Average fitness:	314.96903401360544	Fitness standard deviation:	50.45984951808472	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56736	Best fitness:	109.87074829931973	Average fitness:	312.44160544217686	Fitness standard deviation:	50.62649576203016	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A16	A13	N9	
Generation:	56752	Best fitness:	109.8421768707483	Average fitness:	316.2221768707484	Fitness standard deviation:	49.19321580901835	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56768	Best fitness:	109.8421768707483	Average fitness:	313.7050340136055	Fitness standard deviation:	59.44908162555961	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56784	Best fitness:	109.8421768707483	Average fitness:	310.26789115646255	Fitness standard deviation:	56.299391884199	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56800	Best fitness:	109.8421768707483	Average fitness:	309.625605442177	Fitness standard deviation:	56.47209897039821	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56816	Best fitness:	109.8421768707483	Average fitness:	306.53589115646264	Fitness standard deviation:	44.84084910263072	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56832	Best fitness:	109.8421768707483	Average fitness:	311.18960544217697	Fitness standard deviation:	60.76231414222443	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56848	Best fitness:	109.8421768707483	Average fitness:	319.8267482993196	Fitness standard deviation:	56.478570603985624	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56864	Best fitness:	109.8421768707483	Average fitness:	309.9233197278912	Fitness standard deviation:	52.75662669973028	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56880	Best fitness:	109.8421768707483	Average fitness:	319.3638911564626	Fitness standard deviation:	50.44255987613182	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56896	Best fitness:	109.8421768707483	Average fitness:	317.38274829931976	Fitness standard deviation:	49.459807418524704	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56912	Best fitness:	109.8421768707483	Average fitness:	304.34903401360543	Fitness standard deviation:	60.692866624522196	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56928	Best fitness:	109.8421768707483	Average fitness:	316.24446258503406	Fitness standard deviation:	52.65845121698348	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56944	Best fitness:	109.8421768707483	Average fitness:	310.452462585034	Fitness standard deviation:	54.39631673005001	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56960	Best fitness:	109.8421768707483	Average fitness:	316.41474829931974	Fitness standard deviation:	55.88062464699886	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56976	Best fitness:	109.8421768707483	Average fitness:	306.0913197278912	Fitness standard deviation:	53.4489507474188	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	56992	Best fitness:	109.8421768707483	Average fitness:	315.74446258503406	Fitness standard deviation:	56.813965253595306	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57008	Best fitness:	109.8421768707483	Average fitness:	303.6941768707482	Fitness standard deviation:	49.066770896443565	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57024	Best fitness:	109.8421768707483	Average fitness:	307.5953197278912	Fitness standard deviation:	65.14777419036804	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57040	Best fitness:	109.8421768707483	Average fitness:	305.6450340136054	Fitness standard deviation:	47.20985343362644	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57056	Best fitness:	109.8421768707483	Average fitness:	319.8324625850341	Fitness standard deviation:	50.57508932997246	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57072	Best fitness:	109.8421768707483	Average fitness:	309.29303401360534	Fitness standard deviation:	57.99575136866775	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57088	Best fitness:	109.8421768707483	Average fitness:	305.7747482993197	Fitness standard deviation:	53.614440564657805	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57104	Best fitness:	109.8421768707483	Average fitness:	314.481605442177	Fitness standard deviation:	55.290292875007296	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57120	Best fitness:	109.8421768707483	Average fitness:	318.79817687074836	Fitness standard deviation:	50.5490259370413	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57136	Best fitness:	109.8421768707483	Average fitness:	302.61131972789116	Fitness standard deviation:	52.576116822009894	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57152	Best fitness:	109.8421768707483	Average fitness:	302.3838911564627	Fitness standard deviation:	57.73014264768838	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57168	Best fitness:	109.8421768707483	Average fitness:	309.49931972789113	Fitness standard deviation:	54.05164031191064	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57184	Best fitness:	109.8421768707483	Average fitness:	315.9987482993197	Fitness standard deviation:	55.69147818590033	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57200	Best fitness:	109.8421768707483	Average fitness:	308.78160544217684	Fitness standard deviation:	51.63407754337345	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57216	Best fitness:	109.8421768707483	Average fitness:	313.64617687074826	Fitness standard deviation:	61.86733509168581	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57232	Best fitness:	109.8421768707483	Average fitness:	308.6770340136054	Fitness standard deviation:	54.011754515067544	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57248	Best fitness:	109.8421768707483	Average fitness:	318.0318911564627	Fitness standard deviation:	50.83716293244942	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57264	Best fitness:	109.8421768707483	Average fitness:	314.14389115646264	Fitness standard deviation:	48.96117184138501	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
Generation:	57280	Best fitness:	109.8421768707483	Average fitness:	309.40903401360555	Fitness standard deviation:	52.756639697418805	Best genome:	A9	N3	E4	A11	E3	N6	N12	E5	A15	A17	N5	A7	A14	N7	A6	A12	A10	A8	A13	N9	A16	
