Generation:	16	Best fitness:	242.38503401360543	Average fitness:	333.2724625850341	Fitness standard deviation:	32.83530872554788	Best genome:	A9	A13	A16	N9	E4	A11	E5	A8	E3	A7	A14	A12	N12	A15	N3	N5	A6	N6	A10	N7	A17	
Generation:	42640	Best fitness:	104.8421768707483	Average fitness:	314.85017687074827	Fitness standard deviation:	46.12686429261572	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42656	Best fitness:	104.8421768707483	Average fitness:	301.9450340136054	Fitness standard deviation:	57.90566853926817	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42672	Best fitness:	104.8421768707483	Average fitness:	322.4707482993197	Fitness standard deviation:	48.385578893901425	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42688	Best fitness:	104.8421768707483	Average fitness:	303.6101768707483	Fitness standard deviation:	58.75038296427505	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42704	Best fitness:	104.8421768707483	Average fitness:	320.1136054421769	Fitness standard deviation:	60.44714993028107	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42720	Best fitness:	104.8421768707483	Average fitness:	323.680462585034	Fitness standard deviation:	57.71993058957458	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42736	Best fitness:	104.8421768707483	Average fitness:	313.73303401360545	Fitness standard deviation:	54.95810253980308	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42752	Best fitness:	104.8421768707483	Average fitness:	315.75074829931975	Fitness standard deviation:	55.947801620103434	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42768	Best fitness:	104.8421768707483	Average fitness:	316.54731972789114	Fitness standard deviation:	59.31666536377067	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42784	Best fitness:	104.8421768707483	Average fitness:	301.6787482993197	Fitness standard deviation:	56.242277377178006	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42800	Best fitness:	104.8421768707483	Average fitness:	313.7598911564626	Fitness standard deviation:	53.437236773238794	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42816	Best fitness:	104.8421768707483	Average fitness:	319.1633197278912	Fitness standard deviation:	49.289586451617026	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42832	Best fitness:	104.8421768707483	Average fitness:	319.1038911564626	Fitness standard deviation:	54.435066537095004	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42848	Best fitness:	104.8421768707483	Average fitness:	322.7158911564626	Fitness standard deviation:	53.10279691008252	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42864	Best fitness:	104.8421768707483	Average fitness:	311.16674829931975	Fitness standard deviation:	51.73775876436071	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42880	Best fitness:	104.8421768707483	Average fitness:	312.7410340136054	Fitness standard deviation:	58.10191727069437	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42896	Best fitness:	104.8421768707483	Average fitness:	302.48960544217687	Fitness standard deviation:	56.792004786531976	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42912	Best fitness:	104.8421768707483	Average fitness:	317.4536054421769	Fitness standard deviation:	64.4912417404448	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42928	Best fitness:	104.8421768707483	Average fitness:	308.02674829931976	Fitness standard deviation:	52.13684668607556	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42944	Best fitness:	104.8421768707483	Average fitness:	311.77989115646267	Fitness standard deviation:	50.33893861513132	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42960	Best fitness:	104.8421768707483	Average fitness:	315.59246258503396	Fitness standard deviation:	51.96698663496247	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42976	Best fitness:	104.8421768707483	Average fitness:	307.42103401360544	Fitness standard deviation:	54.255270804986765	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	42992	Best fitness:	104.8421768707483	Average fitness:	304.6478911564626	Fitness standard deviation:	61.13589920356591	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43008	Best fitness:	104.8421768707483	Average fitness:	306.03360544217685	Fitness standard deviation:	59.69061547270396	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43024	Best fitness:	104.8421768707483	Average fitness:	311.856462585034	Fitness standard deviation:	53.57711520294265	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43040	Best fitness:	104.8421768707483	Average fitness:	309.61931972789125	Fitness standard deviation:	49.66927420448179	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43056	Best fitness:	104.8421768707483	Average fitness:	314.3347482993198	Fitness standard deviation:	57.40634184122724	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43072	Best fitness:	104.8421768707483	Average fitness:	297.9570340136055	Fitness standard deviation:	57.81311184942639	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43088	Best fitness:	104.8421768707483	Average fitness:	312.9753197278912	Fitness standard deviation:	55.344937673113485	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43104	Best fitness:	104.8421768707483	Average fitness:	316.63589115646255	Fitness standard deviation:	54.83146163453599	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43120	Best fitness:	104.8421768707483	Average fitness:	310.4461768707483	Fitness standard deviation:	56.95041653213498	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43136	Best fitness:	104.8421768707483	Average fitness:	311.1478911564627	Fitness standard deviation:	52.62368311406753	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43152	Best fitness:	104.8421768707483	Average fitness:	312.63874829931973	Fitness standard deviation:	54.35880722512937	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43168	Best fitness:	104.8421768707483	Average fitness:	312.2501768707483	Fitness standard deviation:	55.638352075832415	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43184	Best fitness:	104.8421768707483	Average fitness:	303.412462585034	Fitness standard deviation:	53.85745114273268	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43200	Best fitness:	104.8421768707483	Average fitness:	305.6581768707484	Fitness standard deviation:	59.662737329363736	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43216	Best fitness:	104.8421768707483	Average fitness:	305.87246258503393	Fitness standard deviation:	58.21947704390092	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43232	Best fitness:	104.8421768707483	Average fitness:	315.1056054421769	Fitness standard deviation:	54.10075658002033	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43248	Best fitness:	104.8421768707483	Average fitness:	310.5861768707484	Fitness standard deviation:	57.14129110996956	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43264	Best fitness:	104.8421768707483	Average fitness:	303.8930340136054	Fitness standard deviation:	59.69669222436544	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43280	Best fitness:	104.8421768707483	Average fitness:	314.5907482993197	Fitness standard deviation:	51.79508762460796	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43296	Best fitness:	104.8421768707483	Average fitness:	305.2833197278911	Fitness standard deviation:	62.48730317661112	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43312	Best fitness:	104.8421768707483	Average fitness:	315.35931972789103	Fitness standard deviation:	51.45347309830068	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43328	Best fitness:	104.8421768707483	Average fitness:	319.03531972789114	Fitness standard deviation:	48.19144832597483	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43344	Best fitness:	104.8421768707483	Average fitness:	318.9793197278911	Fitness standard deviation:	55.50796611335004	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43360	Best fitness:	104.8421768707483	Average fitness:	318.27931972789116	Fitness standard deviation:	51.01953535416706	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43376	Best fitness:	104.8421768707483	Average fitness:	320.19703401360545	Fitness standard deviation:	51.672869315985714	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43392	Best fitness:	104.8421768707483	Average fitness:	315.25360544217693	Fitness standard deviation:	54.9018591559112	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43408	Best fitness:	104.8421768707483	Average fitness:	318.21074829931973	Fitness standard deviation:	52.4716077940232	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43424	Best fitness:	104.8421768707483	Average fitness:	311.3570340136056	Fitness standard deviation:	59.49935413540733	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43440	Best fitness:	104.8421768707483	Average fitness:	311.1684625850341	Fitness standard deviation:	56.21792613806833	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43456	Best fitness:	104.8421768707483	Average fitness:	319.67360544217695	Fitness standard deviation:	48.81891043772414	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43472	Best fitness:	104.8421768707483	Average fitness:	308.44503401360544	Fitness standard deviation:	58.37572888152215	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43488	Best fitness:	104.8421768707483	Average fitness:	315.6176054421769	Fitness standard deviation:	54.8931343270258	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43504	Best fitness:	104.8421768707483	Average fitness:	324.42731972789113	Fitness standard deviation:	55.99834202793464	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43520	Best fitness:	104.8421768707483	Average fitness:	318.6084625850341	Fitness standard deviation:	49.05141715150979	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43536	Best fitness:	104.8421768707483	Average fitness:	315.5210340136054	Fitness standard deviation:	54.50412081331698	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43552	Best fitness:	104.8421768707483	Average fitness:	316.3136054421768	Fitness standard deviation:	62.16775415875064	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43568	Best fitness:	104.8421768707483	Average fitness:	314.74903401360535	Fitness standard deviation:	59.48830097573465	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43584	Best fitness:	104.8421768707483	Average fitness:	318.5210340136055	Fitness standard deviation:	56.60377792540505	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43600	Best fitness:	104.8421768707483	Average fitness:	326.4656054421768	Fitness standard deviation:	53.1896085263247	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43616	Best fitness:	104.8421768707483	Average fitness:	318.3438911564625	Fitness standard deviation:	58.00919762680848	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43632	Best fitness:	104.8421768707483	Average fitness:	316.988462585034	Fitness standard deviation:	55.38015223628667	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43648	Best fitness:	104.8421768707483	Average fitness:	318.33303401360547	Fitness standard deviation:	54.133521604511586	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43664	Best fitness:	104.8421768707483	Average fitness:	319.41246258503406	Fitness standard deviation:	50.23175285227706	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43680	Best fitness:	104.8421768707483	Average fitness:	311.70446258503404	Fitness standard deviation:	56.176533611936776	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43696	Best fitness:	104.8421768707483	Average fitness:	316.9661768707484	Fitness standard deviation:	47.129257816852444	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43712	Best fitness:	104.8421768707483	Average fitness:	306.37189115646265	Fitness standard deviation:	55.29909331212273	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43728	Best fitness:	104.8421768707483	Average fitness:	315.52617687074826	Fitness standard deviation:	58.60133881872443	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43744	Best fitness:	104.8421768707483	Average fitness:	311.03246258503407	Fitness standard deviation:	58.7895852528667	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43760	Best fitness:	104.8421768707483	Average fitness:	315.92331972789117	Fitness standard deviation:	46.59306433803388	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43776	Best fitness:	104.8421768707483	Average fitness:	318.4536054421769	Fitness standard deviation:	52.254377494588326	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43792	Best fitness:	104.8421768707483	Average fitness:	315.60160544217683	Fitness standard deviation:	57.02742973091357	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43808	Best fitness:	104.8421768707483	Average fitness:	313.36960544217686	Fitness standard deviation:	50.33807767485764	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43824	Best fitness:	104.8421768707483	Average fitness:	310.7536054421769	Fitness standard deviation:	52.9118661125291	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43840	Best fitness:	104.8421768707483	Average fitness:	319.0707482993198	Fitness standard deviation:	57.20797489718312	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43856	Best fitness:	104.8421768707483	Average fitness:	317.40617687074825	Fitness standard deviation:	52.58480507150486	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43872	Best fitness:	104.8421768707483	Average fitness:	314.44960544217696	Fitness standard deviation:	52.50576980850461	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43888	Best fitness:	104.8421768707483	Average fitness:	310.78331972789124	Fitness standard deviation:	54.85181742305577	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43904	Best fitness:	104.8421768707483	Average fitness:	315.93360544217694	Fitness standard deviation:	54.0846236400487	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43920	Best fitness:	104.8421768707483	Average fitness:	317.33417687074837	Fitness standard deviation:	53.69829740469678	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43936	Best fitness:	104.8421768707483	Average fitness:	317.23189115646267	Fitness standard deviation:	58.17440597488394	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43952	Best fitness:	104.8421768707483	Average fitness:	321.10503401360546	Fitness standard deviation:	49.066607623448654	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43968	Best fitness:	104.8421768707483	Average fitness:	309.30160544217694	Fitness standard deviation:	53.04322144925104	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	43984	Best fitness:	104.8421768707483	Average fitness:	308.0593197278912	Fitness standard deviation:	58.6114876251461	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44000	Best fitness:	104.8421768707483	Average fitness:	315.75017687074825	Fitness standard deviation:	59.196765573528985	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44016	Best fitness:	104.8421768707483	Average fitness:	316.761605442177	Fitness standard deviation:	58.5377619451839	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44032	Best fitness:	104.8421768707483	Average fitness:	321.03474829931986	Fitness standard deviation:	47.66700131332033	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44048	Best fitness:	104.8421768707483	Average fitness:	316.2238911564627	Fitness standard deviation:	54.310293912078286	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44064	Best fitness:	104.8421768707483	Average fitness:	317.04103401360544	Fitness standard deviation:	50.74682544328688	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44080	Best fitness:	104.8421768707483	Average fitness:	313.8838911564625	Fitness standard deviation:	57.42971746120182	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44096	Best fitness:	104.8421768707483	Average fitness:	298.4284625850341	Fitness standard deviation:	48.5467124475941	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44112	Best fitness:	104.8421768707483	Average fitness:	307.5741768707483	Fitness standard deviation:	55.5067660196411	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44128	Best fitness:	104.8421768707483	Average fitness:	307.17074829931965	Fitness standard deviation:	55.36219567723161	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44144	Best fitness:	104.8421768707483	Average fitness:	308.9444625850341	Fitness standard deviation:	50.125088944702	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44160	Best fitness:	104.8421768707483	Average fitness:	309.24960544217686	Fitness standard deviation:	53.00359935717882	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44176	Best fitness:	104.8421768707483	Average fitness:	315.19360544217693	Fitness standard deviation:	56.80888756279645	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
Generation:	44192	Best fitness:	104.8421768707483	Average fitness:	314.1136054421768	Fitness standard deviation:	54.62942774284025	Best genome:	A16	E5	A15	N6	N5	A11	N12	E3	N7	A10	A8	A9	N3	E4	A7	A6	A12	A14	A17	N9	A13	
