Generation:	16	Best fitness:	236.52789115646257	Average fitness:	343.78517687074816	Fitness standard deviation:	31.348917306760733	Best genome:	E3	A11	A10	N12	N5	A7	A17	E5	N9	N3	A13	A9	E4	A6	A12	N6	N7	A15	A14	A8	A16	
Generation:	38816	Best fitness:	95.75646258503401	Average fitness:	345.3814625850344	Fitness standard deviation:	37.50537658735321	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38832	Best fitness:	95.75646258503401	Average fitness:	335.9656054421768	Fitness standard deviation:	38.13678943284159	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38848	Best fitness:	95.75646258503401	Average fitness:	337.6691768707485	Fitness standard deviation:	40.31106580210997	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38864	Best fitness:	95.75646258503401	Average fitness:	335.79474829931996	Fitness standard deviation:	43.83991429307875	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38880	Best fitness:	95.75646258503401	Average fitness:	337.89317687074845	Fitness standard deviation:	42.07218285789995	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38896	Best fitness:	95.75646258503401	Average fitness:	339.92717687074844	Fitness standard deviation:	39.30136897833749	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38912	Best fitness:	95.75646258503401	Average fitness:	336.81889115646266	Fitness standard deviation:	42.64759180008807	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38928	Best fitness:	95.75646258503401	Average fitness:	335.39603401360574	Fitness standard deviation:	41.88011185271498	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38944	Best fitness:	95.75646258503401	Average fitness:	337.28146258503415	Fitness standard deviation:	43.91802190979676	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38960	Best fitness:	95.75646258503401	Average fitness:	337.23131972789133	Fitness standard deviation:	45.225671738109824	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38976	Best fitness:	95.75646258503401	Average fitness:	341.6688911564628	Fitness standard deviation:	41.53046465560198	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	38992	Best fitness:	95.75646258503401	Average fitness:	347.97174829932004	Fitness standard deviation:	43.45938933589589	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39008	Best fitness:	95.75646258503401	Average fitness:	335.4278911564627	Fitness standard deviation:	36.80237303795082	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39024	Best fitness:	95.75646258503401	Average fitness:	335.6651768707485	Fitness standard deviation:	42.016654005967006	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39040	Best fitness:	95.75646258503401	Average fitness:	336.76431972789135	Fitness standard deviation:	42.57287906805056	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39056	Best fitness:	95.75646258503401	Average fitness:	337.8327482993198	Fitness standard deviation:	45.19460660525858	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39072	Best fitness:	95.75646258503401	Average fitness:	335.40174829931993	Fitness standard deviation:	41.97564486043043	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39088	Best fitness:	95.75646258503401	Average fitness:	336.1141768707484	Fitness standard deviation:	36.188148466996594	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39104	Best fitness:	95.75646258503401	Average fitness:	336.92160544217694	Fitness standard deviation:	43.71142737247064	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39120	Best fitness:	95.75646258503401	Average fitness:	335.6713197278912	Fitness standard deviation:	42.997457443577346	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39136	Best fitness:	95.75646258503401	Average fitness:	341.94289115646296	Fitness standard deviation:	46.515646166266514	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39152	Best fitness:	95.75646258503401	Average fitness:	342.43574829931987	Fitness standard deviation:	38.103030726048594	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39168	Best fitness:	95.75646258503401	Average fitness:	334.35331972789123	Fitness standard deviation:	44.2186264003609	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39184	Best fitness:	95.75646258503401	Average fitness:	337.1758911564627	Fitness standard deviation:	43.418636341026264	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39200	Best fitness:	95.75646258503401	Average fitness:	337.9844625850342	Fitness standard deviation:	39.07993409223026	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39216	Best fitness:	95.75646258503401	Average fitness:	337.7344625850343	Fitness standard deviation:	39.84595016524801	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39232	Best fitness:	95.75646258503401	Average fitness:	338.958605442177	Fitness standard deviation:	41.13866733998811	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39248	Best fitness:	95.75646258503401	Average fitness:	338.45560544217705	Fitness standard deviation:	42.440995767232955	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39264	Best fitness:	95.75646258503401	Average fitness:	341.52889115646263	Fitness standard deviation:	41.63454456386926	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39280	Best fitness:	95.75646258503401	Average fitness:	339.9634625850343	Fitness standard deviation:	45.5328793064833	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39296	Best fitness:	95.75646258503401	Average fitness:	338.34846258503404	Fitness standard deviation:	38.45510047219395	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39312	Best fitness:	95.75646258503401	Average fitness:	344.22631972789145	Fitness standard deviation:	41.2333182791068	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39328	Best fitness:	95.75646258503401	Average fitness:	335.8154625850342	Fitness standard deviation:	38.66191345048848	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39344	Best fitness:	95.75646258503401	Average fitness:	338.367605442177	Fitness standard deviation:	40.9778692676216	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39360	Best fitness:	95.75646258503401	Average fitness:	340.2481768707485	Fitness standard deviation:	40.70425295835756	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39376	Best fitness:	95.75646258503401	Average fitness:	338.70046258503413	Fitness standard deviation:	42.08807672934831	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39392	Best fitness:	95.75646258503401	Average fitness:	337.41846258503415	Fitness standard deviation:	39.37350690243273	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39408	Best fitness:	95.75646258503401	Average fitness:	333.40246258503413	Fitness standard deviation:	42.77938505917092	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39424	Best fitness:	95.75646258503401	Average fitness:	341.6863197278913	Fitness standard deviation:	41.908725193287985	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39440	Best fitness:	95.75646258503401	Average fitness:	336.526605442177	Fitness standard deviation:	44.83025065574741	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39456	Best fitness:	95.75646258503401	Average fitness:	338.6073197278913	Fitness standard deviation:	40.74043031842708	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39472	Best fitness:	95.75646258503401	Average fitness:	340.17631972789144	Fitness standard deviation:	44.88679713138693	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39488	Best fitness:	95.75646258503401	Average fitness:	336.34931972789144	Fitness standard deviation:	40.468787241729	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39504	Best fitness:	95.75646258503401	Average fitness:	343.0097482993197	Fitness standard deviation:	41.12926687026786	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39520	Best fitness:	95.75646258503401	Average fitness:	339.90231972789144	Fitness standard deviation:	48.436431675433916	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39536	Best fitness:	95.75646258503401	Average fitness:	334.1831768707485	Fitness standard deviation:	40.47864340687845	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39552	Best fitness:	95.75646258503401	Average fitness:	338.35431972789127	Fitness standard deviation:	42.11046880721309	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39568	Best fitness:	95.75646258503401	Average fitness:	340.9331768707485	Fitness standard deviation:	42.65648120025554	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39584	Best fitness:	95.75646258503401	Average fitness:	338.5730340136058	Fitness standard deviation:	37.76002771098948	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39600	Best fitness:	95.75646258503401	Average fitness:	343.10746258503417	Fitness standard deviation:	40.5200602753042	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39616	Best fitness:	95.75646258503401	Average fitness:	340.5030340136057	Fitness standard deviation:	37.255703774792686	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39632	Best fitness:	95.75646258503401	Average fitness:	339.808605442177	Fitness standard deviation:	38.78030853541577	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39648	Best fitness:	95.75646258503401	Average fitness:	341.58889115646286	Fitness standard deviation:	44.150811366339845	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39664	Best fitness:	95.75646258503401	Average fitness:	337.91689115646267	Fitness standard deviation:	38.70937877996252	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39680	Best fitness:	95.75646258503401	Average fitness:	339.0571768707481	Fitness standard deviation:	41.50128475390237	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39696	Best fitness:	95.75646258503401	Average fitness:	339.8057482993199	Fitness standard deviation:	43.969088208162134	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39712	Best fitness:	95.75646258503401	Average fitness:	339.6491768707482	Fitness standard deviation:	41.127185755201616	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39728	Best fitness:	95.75646258503401	Average fitness:	339.53831972789135	Fitness standard deviation:	37.39177353348717	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39744	Best fitness:	95.75646258503401	Average fitness:	338.71617687074854	Fitness standard deviation:	38.81389906637432	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39760	Best fitness:	95.75646258503401	Average fitness:	345.2594625850341	Fitness standard deviation:	39.73656270350765	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39776	Best fitness:	95.75646258503401	Average fitness:	336.31660544217704	Fitness standard deviation:	38.92499085997297	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39792	Best fitness:	95.75646258503401	Average fitness:	339.53117687074837	Fitness standard deviation:	42.06442514374194	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39808	Best fitness:	95.75646258503401	Average fitness:	336.8561768707486	Fitness standard deviation:	42.11207718477357	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39824	Best fitness:	95.75646258503401	Average fitness:	338.396605442177	Fitness standard deviation:	40.45225485983319	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39840	Best fitness:	95.75646258503401	Average fitness:	336.75874829931985	Fitness standard deviation:	44.71029926182146	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39856	Best fitness:	95.75646258503401	Average fitness:	342.4973197278913	Fitness standard deviation:	42.07734515855102	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39872	Best fitness:	95.75646258503401	Average fitness:	337.80589115646274	Fitness standard deviation:	41.471820746140395	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39888	Best fitness:	95.75646258503401	Average fitness:	337.0963197278914	Fitness standard deviation:	42.408505923617135	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39904	Best fitness:	95.75646258503401	Average fitness:	338.5818911564626	Fitness standard deviation:	38.551859352179164	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39920	Best fitness:	95.75646258503401	Average fitness:	335.8181768707484	Fitness standard deviation:	43.695762876825434	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39936	Best fitness:	95.75646258503401	Average fitness:	336.94460544217696	Fitness standard deviation:	39.28051729547359	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39952	Best fitness:	95.75646258503401	Average fitness:	338.69889115646276	Fitness standard deviation:	40.34147817124227	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39968	Best fitness:	95.75646258503401	Average fitness:	333.55117687074846	Fitness standard deviation:	38.98567628930777	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	39984	Best fitness:	95.75646258503401	Average fitness:	339.69831972789126	Fitness standard deviation:	42.77581324767538	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40000	Best fitness:	95.75646258503401	Average fitness:	342.13674829931995	Fitness standard deviation:	42.50925261970287	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40016	Best fitness:	95.75646258503401	Average fitness:	336.98189115646267	Fitness standard deviation:	41.53411420969122	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40032	Best fitness:	95.75646258503401	Average fitness:	338.79231972789114	Fitness standard deviation:	44.523529298608864	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40048	Best fitness:	95.75646258503401	Average fitness:	336.75189115646265	Fitness standard deviation:	40.02059260135045	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40064	Best fitness:	95.75646258503401	Average fitness:	340.29260544217703	Fitness standard deviation:	40.346055718759246	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40080	Best fitness:	95.75646258503401	Average fitness:	343.0244625850342	Fitness standard deviation:	39.698733497507476	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40096	Best fitness:	95.75646258503401	Average fitness:	336.59617687074854	Fitness standard deviation:	38.833989823769755	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40112	Best fitness:	95.75646258503401	Average fitness:	338.58831972789153	Fitness standard deviation:	44.78466575920004	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40128	Best fitness:	95.75646258503401	Average fitness:	337.0451768707484	Fitness standard deviation:	40.405538254207734	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40144	Best fitness:	95.75646258503401	Average fitness:	338.4910340136056	Fitness standard deviation:	42.6415365758672	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40160	Best fitness:	95.75646258503401	Average fitness:	341.7726054421772	Fitness standard deviation:	40.09853654793045	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40176	Best fitness:	95.75646258503401	Average fitness:	340.74589115646273	Fitness standard deviation:	46.062821903507874	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40192	Best fitness:	95.75646258503401	Average fitness:	332.8946054421771	Fitness standard deviation:	38.854552726436424	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40208	Best fitness:	95.75646258503401	Average fitness:	337.49103401360577	Fitness standard deviation:	41.178925419368056	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40224	Best fitness:	95.75646258503401	Average fitness:	341.3568911564628	Fitness standard deviation:	40.63891343934545	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40240	Best fitness:	95.75646258503401	Average fitness:	340.2847482993197	Fitness standard deviation:	44.14410964381203	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40256	Best fitness:	95.75646258503401	Average fitness:	340.9191768707484	Fitness standard deviation:	42.792344842535215	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40272	Best fitness:	95.75646258503401	Average fitness:	337.09974829931997	Fitness standard deviation:	40.64202665257444	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40288	Best fitness:	95.75646258503401	Average fitness:	337.416605442177	Fitness standard deviation:	38.15731394276241	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40304	Best fitness:	95.75646258503401	Average fitness:	340.81689115646276	Fitness standard deviation:	41.23019343185975	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40320	Best fitness:	95.75646258503401	Average fitness:	342.29003401360563	Fitness standard deviation:	39.245743191758635	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40336	Best fitness:	95.75646258503401	Average fitness:	334.81203401360546	Fitness standard deviation:	43.575351504664894	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40352	Best fitness:	95.75646258503401	Average fitness:	337.14046258503424	Fitness standard deviation:	40.2522439115929	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
Generation:	40368	Best fitness:	95.75646258503401	Average fitness:	335.8377482993198	Fitness standard deviation:	42.22838083250047	Best genome:	A9	N3	E4	N5	A7	A12	A11	N12	E3	N6	A6	N7	A10	A15	A14	A17	N9	A13	A16	E5	A8	
