Generation:	16	Best fitness:	252.61360544217686	Average fitness:	337.20789115646255	Fitness standard deviation:	31.199601253338912	Best genome:	A16	A9	N6	N12	E5	A15	A11	N3	N5	E4	E3	N9	A17	A6	A12	A13	N7	A14	A7	A10	A8	
Generation:	46448	Best fitness:	95.75646258503401	Average fitness:	310.8090340136054	Fitness standard deviation:	52.84311948646886	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46464	Best fitness:	95.75646258503401	Average fitness:	300.26960544217684	Fitness standard deviation:	63.010299115400535	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46480	Best fitness:	95.75646258503401	Average fitness:	312.1450340136055	Fitness standard deviation:	52.92880640009536	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46496	Best fitness:	95.75646258503401	Average fitness:	311.1718911564626	Fitness standard deviation:	50.175163938395826	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46512	Best fitness:	95.75646258503401	Average fitness:	306.5141768707483	Fitness standard deviation:	57.15990438289086	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46528	Best fitness:	95.75646258503401	Average fitness:	315.71989115646244	Fitness standard deviation:	56.410214457876975	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46544	Best fitness:	95.75646258503401	Average fitness:	322.69017687074836	Fitness standard deviation:	58.38612567648418	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46560	Best fitness:	95.75646258503401	Average fitness:	301.96160544217685	Fitness standard deviation:	55.94894135600014	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46576	Best fitness:	95.75646258503401	Average fitness:	311.0793197278912	Fitness standard deviation:	55.86532822743624	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46592	Best fitness:	95.75646258503401	Average fitness:	307.29303401360545	Fitness standard deviation:	59.70719637753314	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46608	Best fitness:	95.75646258503401	Average fitness:	313.6507482993198	Fitness standard deviation:	58.53188637357402	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46624	Best fitness:	95.75646258503401	Average fitness:	317.5278911564626	Fitness standard deviation:	50.90588001801132	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46640	Best fitness:	95.75646258503401	Average fitness:	312.88160544217686	Fitness standard deviation:	51.39254957199734	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46656	Best fitness:	95.75646258503401	Average fitness:	315.6307482993197	Fitness standard deviation:	59.163568216273376	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46672	Best fitness:	95.75646258503401	Average fitness:	308.236462585034	Fitness standard deviation:	51.87874968990439	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46688	Best fitness:	95.75646258503401	Average fitness:	313.5838911564626	Fitness standard deviation:	55.59350335264373	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46704	Best fitness:	95.75646258503401	Average fitness:	300.2558911564626	Fitness standard deviation:	54.531432834837645	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46720	Best fitness:	95.75646258503401	Average fitness:	312.3741768707483	Fitness standard deviation:	52.03451943407082	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46736	Best fitness:	95.75646258503401	Average fitness:	313.8844625850341	Fitness standard deviation:	55.53859543909029	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46752	Best fitness:	95.75646258503401	Average fitness:	306.75017687074825	Fitness standard deviation:	51.3702330355085	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46768	Best fitness:	95.75646258503401	Average fitness:	310.6078911564626	Fitness standard deviation:	54.68358885256086	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46784	Best fitness:	95.75646258503401	Average fitness:	318.75703401360545	Fitness standard deviation:	54.99211000624341	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46800	Best fitness:	95.75646258503401	Average fitness:	309.09417687074824	Fitness standard deviation:	54.11152072887841	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46816	Best fitness:	95.75646258503401	Average fitness:	318.2530340136055	Fitness standard deviation:	58.40209694026755	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46832	Best fitness:	95.75646258503401	Average fitness:	315.9204625850341	Fitness standard deviation:	52.38279786497915	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46848	Best fitness:	95.75646258503401	Average fitness:	317.98503401360534	Fitness standard deviation:	60.3176359629857	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46864	Best fitness:	95.75646258503401	Average fitness:	316.39760544217677	Fitness standard deviation:	67.20478533982107	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46880	Best fitness:	95.75646258503401	Average fitness:	316.62389115646255	Fitness standard deviation:	55.92118119683256	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46896	Best fitness:	95.75646258503401	Average fitness:	315.40217687074835	Fitness standard deviation:	50.10223376828052	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46912	Best fitness:	95.75646258503401	Average fitness:	310.4158911564625	Fitness standard deviation:	53.6767184251977	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46928	Best fitness:	95.75646258503401	Average fitness:	316.25189115646253	Fitness standard deviation:	45.84041229646832	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46944	Best fitness:	95.75646258503401	Average fitness:	307.34503401360547	Fitness standard deviation:	59.72387920203087	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46960	Best fitness:	95.75646258503401	Average fitness:	316.992462585034	Fitness standard deviation:	56.16556743436756	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46976	Best fitness:	95.75646258503401	Average fitness:	306.2650340136055	Fitness standard deviation:	52.32903123701108	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	46992	Best fitness:	95.75646258503401	Average fitness:	312.0050340136054	Fitness standard deviation:	60.312816995043036	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47008	Best fitness:	95.75646258503401	Average fitness:	314.8210340136054	Fitness standard deviation:	55.42889449390387	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47024	Best fitness:	95.75646258503401	Average fitness:	317.24046258503404	Fitness standard deviation:	58.08693144954801	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47040	Best fitness:	95.75646258503401	Average fitness:	315.02846258503416	Fitness standard deviation:	64.70314082273387	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47056	Best fitness:	95.75646258503401	Average fitness:	311.36046258503393	Fitness standard deviation:	55.67746827753502	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47072	Best fitness:	95.75646258503401	Average fitness:	321.2033197278911	Fitness standard deviation:	54.025624384383086	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47088	Best fitness:	95.75646258503401	Average fitness:	308.8233197278911	Fitness standard deviation:	56.55868849618212	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47104	Best fitness:	95.75646258503401	Average fitness:	303.01074829931963	Fitness standard deviation:	48.422625593701085	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47120	Best fitness:	95.75646258503401	Average fitness:	316.52389115646264	Fitness standard deviation:	45.80953505949768	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47136	Best fitness:	95.75646258503401	Average fitness:	312.5604625850341	Fitness standard deviation:	53.113950359350135	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47152	Best fitness:	95.75646258503401	Average fitness:	305.0376054421768	Fitness standard deviation:	61.99516461987095	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47168	Best fitness:	95.75646258503401	Average fitness:	309.1656054421769	Fitness standard deviation:	53.03693820694542	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47184	Best fitness:	95.75646258503401	Average fitness:	314.8170340136054	Fitness standard deviation:	57.4088434174615	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47200	Best fitness:	95.75646258503401	Average fitness:	306.1873197278912	Fitness standard deviation:	51.71862076226532	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47216	Best fitness:	95.75646258503401	Average fitness:	308.55760544217685	Fitness standard deviation:	62.68964695568616	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47232	Best fitness:	95.75646258503401	Average fitness:	317.4301768707483	Fitness standard deviation:	54.26878896750876	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47248	Best fitness:	95.75646258503401	Average fitness:	305.7478911564625	Fitness standard deviation:	55.795235916881005	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47264	Best fitness:	95.75646258503401	Average fitness:	312.47246258503407	Fitness standard deviation:	60.114229877757886	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47280	Best fitness:	95.75646258503401	Average fitness:	304.4078911564626	Fitness standard deviation:	50.80972010494505	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47296	Best fitness:	95.75646258503401	Average fitness:	308.821605442177	Fitness standard deviation:	50.73027097446708	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47312	Best fitness:	95.75646258503401	Average fitness:	316.36560544217684	Fitness standard deviation:	51.513930254696305	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47328	Best fitness:	95.75646258503401	Average fitness:	304.0530340136054	Fitness standard deviation:	49.73277386601479	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47344	Best fitness:	95.75646258503401	Average fitness:	312.75874829931973	Fitness standard deviation:	60.63705012479364	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47360	Best fitness:	95.75646258503401	Average fitness:	319.0987482993197	Fitness standard deviation:	47.775625752050594	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47376	Best fitness:	95.75646258503401	Average fitness:	317.8518911564626	Fitness standard deviation:	46.162299879040354	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47392	Best fitness:	95.75646258503401	Average fitness:	313.9776054421769	Fitness standard deviation:	48.936289046398414	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47408	Best fitness:	95.75646258503401	Average fitness:	320.01074829931963	Fitness standard deviation:	50.16242556710661	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47424	Best fitness:	95.75646258503401	Average fitness:	318.08217687074836	Fitness standard deviation:	51.4749508330538	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47440	Best fitness:	95.75646258503401	Average fitness:	315.24503401360545	Fitness standard deviation:	53.58464393187775	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47456	Best fitness:	95.75646258503401	Average fitness:	307.74789115646246	Fitness standard deviation:	58.783208833954674	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47472	Best fitness:	95.75646258503401	Average fitness:	310.7587482993197	Fitness standard deviation:	54.52725207880281	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47488	Best fitness:	95.75646258503401	Average fitness:	318.944462585034	Fitness standard deviation:	58.50284544693322	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47504	Best fitness:	95.75646258503401	Average fitness:	319.607319727891	Fitness standard deviation:	56.71933487131966	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47520	Best fitness:	95.75646258503401	Average fitness:	319.6101768707483	Fitness standard deviation:	50.92056868079451	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47536	Best fitness:	95.75646258503401	Average fitness:	323.9016054421769	Fitness standard deviation:	56.13132526858923	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47552	Best fitness:	95.75646258503401	Average fitness:	311.39703401360543	Fitness standard deviation:	53.91856023330605	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47568	Best fitness:	95.75646258503401	Average fitness:	310.99874829931974	Fitness standard deviation:	52.20269419585662	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47584	Best fitness:	95.75646258503401	Average fitness:	305.0501768707484	Fitness standard deviation:	56.07994469705271	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47600	Best fitness:	95.75646258503401	Average fitness:	312.82160544217686	Fitness standard deviation:	55.7695960003371	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47616	Best fitness:	95.75646258503401	Average fitness:	320.99589115646256	Fitness standard deviation:	57.541849584029016	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47632	Best fitness:	95.75646258503401	Average fitness:	302.25817687074823	Fitness standard deviation:	52.88953483460039	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47648	Best fitness:	95.75646258503401	Average fitness:	305.6736054421769	Fitness standard deviation:	55.95490874127933	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47664	Best fitness:	95.75646258503401	Average fitness:	313.9450340136054	Fitness standard deviation:	52.83242850788535	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47680	Best fitness:	95.75646258503401	Average fitness:	323.52903401360544	Fitness standard deviation:	55.86591117440885	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47696	Best fitness:	95.75646258503401	Average fitness:	316.76274829931975	Fitness standard deviation:	55.643220109580874	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47712	Best fitness:	95.75646258503401	Average fitness:	319.08046258503396	Fitness standard deviation:	57.070508087695835	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47728	Best fitness:	95.75646258503401	Average fitness:	305.8393197278912	Fitness standard deviation:	60.590642572487546	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47744	Best fitness:	95.75646258503401	Average fitness:	306.996462585034	Fitness standard deviation:	58.55917223681722	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47760	Best fitness:	95.75646258503401	Average fitness:	318.8878911564627	Fitness standard deviation:	48.66482315024785	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47776	Best fitness:	95.75646258503401	Average fitness:	302.45589115646266	Fitness standard deviation:	55.337535916465626	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47792	Best fitness:	95.75646258503401	Average fitness:	314.1861768707482	Fitness standard deviation:	53.11591573922384	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47808	Best fitness:	95.75646258503401	Average fitness:	316.91417687074824	Fitness standard deviation:	53.75746842921798	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47824	Best fitness:	95.75646258503401	Average fitness:	316.412462585034	Fitness standard deviation:	54.18691157880268	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47840	Best fitness:	95.75646258503401	Average fitness:	316.532462585034	Fitness standard deviation:	59.873189628120684	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47856	Best fitness:	95.75646258503401	Average fitness:	302.58046258503396	Fitness standard deviation:	52.231082890539106	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47872	Best fitness:	95.75646258503401	Average fitness:	305.44789115646256	Fitness standard deviation:	49.21118936973251	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47888	Best fitness:	95.75646258503401	Average fitness:	320.4696054421768	Fitness standard deviation:	54.33206411071285	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47904	Best fitness:	95.75646258503401	Average fitness:	316.3541768707484	Fitness standard deviation:	54.46839872881921	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47920	Best fitness:	95.75646258503401	Average fitness:	310.905605442177	Fitness standard deviation:	51.47390423926141	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47936	Best fitness:	95.75646258503401	Average fitness:	312.083319727891	Fitness standard deviation:	51.85806883392085	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47952	Best fitness:	95.75646258503401	Average fitness:	314.3827482993197	Fitness standard deviation:	57.04966252990031	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47968	Best fitness:	95.75646258503401	Average fitness:	309.6370340136055	Fitness standard deviation:	54.0185240155294	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	47984	Best fitness:	95.75646258503401	Average fitness:	310.4576054421768	Fitness standard deviation:	59.22889620474667	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
Generation:	48000	Best fitness:	95.75646258503401	Average fitness:	311.0747482993197	Fitness standard deviation:	50.06054848493217	Best genome:	A9	N3	E4	A11	E3	N6	N7	A6	A10	N12	A15	A12	A14	A17	N5	A7	N9	A16	E5	A8	A13	
