Generation:	16	Best fitness:	239.52789115646257	Average fitness:	347.40574829931995	Fitness standard deviation:	35.89886860106783	Best genome:	N3	A14	A15	N7	E3	N6	A8	A13	N9	A9	A11	N12	N5	A10	E5	A16	A12	A6	A17	E4	A7	
Generation:	26208	Best fitness:	110.32789115646258	Average fitness:	334.5811768707484	Fitness standard deviation:	41.954660919587354	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26224	Best fitness:	110.32789115646258	Average fitness:	338.3380340136055	Fitness standard deviation:	38.38701979783248	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26240	Best fitness:	110.32789115646258	Average fitness:	344.06274829931976	Fitness standard deviation:	41.15664661375846	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26256	Best fitness:	110.32789115646258	Average fitness:	340.1660340136056	Fitness standard deviation:	39.86012935841262	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26272	Best fitness:	110.32789115646258	Average fitness:	338.4520340136056	Fitness standard deviation:	40.88599267125951	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26288	Best fitness:	110.32789115646258	Average fitness:	338.3190340136057	Fitness standard deviation:	41.153903813636454	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26304	Best fitness:	110.32789115646258	Average fitness:	335.5957482993197	Fitness standard deviation:	43.33726288763327	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26320	Best fitness:	110.32789115646258	Average fitness:	338.36631972789127	Fitness standard deviation:	35.983307195341084	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26336	Best fitness:	110.32789115646258	Average fitness:	337.74617687074846	Fitness standard deviation:	37.85237285744152	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26352	Best fitness:	110.32789115646258	Average fitness:	336.1114625850342	Fitness standard deviation:	42.488933247016085	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26368	Best fitness:	110.32789115646258	Average fitness:	342.9370340136055	Fitness standard deviation:	44.77984356691693	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26384	Best fitness:	110.32789115646258	Average fitness:	335.51989115646245	Fitness standard deviation:	45.377539635230754	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26400	Best fitness:	110.32789115646258	Average fitness:	345.3821768707486	Fitness standard deviation:	42.300752055841706	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26416	Best fitness:	110.32789115646258	Average fitness:	345.38574829931963	Fitness standard deviation:	38.83635982411013	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26432	Best fitness:	110.32789115646258	Average fitness:	333.079462585034	Fitness standard deviation:	39.74678672136238	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26448	Best fitness:	110.32789115646258	Average fitness:	344.53846258503415	Fitness standard deviation:	40.206137546501076	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26464	Best fitness:	110.32789115646258	Average fitness:	338.44989115646274	Fitness standard deviation:	41.563013847429694	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26480	Best fitness:	110.32789115646258	Average fitness:	340.7514625850339	Fitness standard deviation:	42.84058512886669	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26496	Best fitness:	110.32789115646258	Average fitness:	336.1550340136055	Fitness standard deviation:	41.58720130334449	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26512	Best fitness:	110.32789115646258	Average fitness:	342.07917687074837	Fitness standard deviation:	38.110798276678935	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26528	Best fitness:	110.32789115646258	Average fitness:	337.67489115646276	Fitness standard deviation:	38.45219341929796	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26544	Best fitness:	110.32789115646258	Average fitness:	336.74946258503405	Fitness standard deviation:	36.12999968904805	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26560	Best fitness:	110.32789115646258	Average fitness:	346.0946054421771	Fitness standard deviation:	38.85733201398287	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26576	Best fitness:	110.32789115646258	Average fitness:	342.66831972789123	Fitness standard deviation:	39.9879959311771	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26592	Best fitness:	110.32789115646258	Average fitness:	342.1760340136058	Fitness standard deviation:	36.47277179301439	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26608	Best fitness:	110.32789115646258	Average fitness:	339.6337482993197	Fitness standard deviation:	40.27577555188878	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26624	Best fitness:	110.32789115646258	Average fitness:	340.6286054421772	Fitness standard deviation:	40.385248462369866	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26640	Best fitness:	110.32789115646258	Average fitness:	338.11403401360536	Fitness standard deviation:	38.49924737960365	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26656	Best fitness:	110.32789115646258	Average fitness:	338.37889115646254	Fitness standard deviation:	41.844848109244154	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26672	Best fitness:	110.32789115646258	Average fitness:	339.4483197278912	Fitness standard deviation:	36.69848452384565	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26688	Best fitness:	110.32789115646258	Average fitness:	337.07889115646265	Fitness standard deviation:	38.46528871248328	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26704	Best fitness:	110.32789115646258	Average fitness:	342.6901768707483	Fitness standard deviation:	37.50262279372156	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26720	Best fitness:	110.32789115646258	Average fitness:	338.37874829931985	Fitness standard deviation:	36.31627005480984	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26736	Best fitness:	110.32789115646258	Average fitness:	342.4657482993199	Fitness standard deviation:	38.607902060726005	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26752	Best fitness:	110.32789115646258	Average fitness:	339.83960544217706	Fitness standard deviation:	40.50373872287116	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26768	Best fitness:	110.32789115646258	Average fitness:	342.2063197278913	Fitness standard deviation:	38.96019580446754	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26784	Best fitness:	110.32789115646258	Average fitness:	337.1088911564626	Fitness standard deviation:	40.23012570835695	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26800	Best fitness:	110.32789115646258	Average fitness:	338.4261768707484	Fitness standard deviation:	40.7802163559834	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26816	Best fitness:	110.32789115646258	Average fitness:	338.1657482993198	Fitness standard deviation:	37.56762815515616	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26832	Best fitness:	110.32789115646258	Average fitness:	336.2907482993199	Fitness standard deviation:	39.023144048481946	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26848	Best fitness:	110.32789115646258	Average fitness:	338.50660544217686	Fitness standard deviation:	37.63775525171173	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26864	Best fitness:	110.32789115646258	Average fitness:	339.4693197278911	Fitness standard deviation:	43.73431816907961	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26880	Best fitness:	110.32789115646258	Average fitness:	339.4471768707484	Fitness standard deviation:	38.797874067310154	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26896	Best fitness:	110.32789115646258	Average fitness:	340.8663197278913	Fitness standard deviation:	44.91932097343286	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26912	Best fitness:	110.32789115646258	Average fitness:	340.56003401360556	Fitness standard deviation:	41.67174944168545	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26928	Best fitness:	110.32789115646258	Average fitness:	334.58274829932003	Fitness standard deviation:	41.32167266108917	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26944	Best fitness:	110.32789115646258	Average fitness:	342.2374625850341	Fitness standard deviation:	42.165192606834225	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26960	Best fitness:	110.32789115646258	Average fitness:	339.9331768707485	Fitness standard deviation:	40.38902670508009	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26976	Best fitness:	110.32789115646258	Average fitness:	340.2421768707484	Fitness standard deviation:	41.80375395700677	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	26992	Best fitness:	110.32789115646258	Average fitness:	344.7320340136055	Fitness standard deviation:	38.60508852972306	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27008	Best fitness:	110.32789115646258	Average fitness:	337.9458911564626	Fitness standard deviation:	42.841398851949705	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27024	Best fitness:	110.32789115646258	Average fitness:	338.43431972789125	Fitness standard deviation:	39.48773211068089	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27040	Best fitness:	110.32789115646258	Average fitness:	334.57531972789127	Fitness standard deviation:	41.17108668837927	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27056	Best fitness:	110.32789115646258	Average fitness:	337.00117687074834	Fitness standard deviation:	38.547106466752915	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27072	Best fitness:	110.32789115646258	Average fitness:	340.7803197278912	Fitness standard deviation:	42.48651894496916	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27088	Best fitness:	110.32789115646258	Average fitness:	341.4610340136055	Fitness standard deviation:	40.54201906311876	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27104	Best fitness:	110.32789115646258	Average fitness:	339.42860544217723	Fitness standard deviation:	40.27610452126873	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27120	Best fitness:	110.32789115646258	Average fitness:	338.1378911564625	Fitness standard deviation:	42.093006714722975	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27136	Best fitness:	110.32789115646258	Average fitness:	337.6844625850341	Fitness standard deviation:	42.97825382346619	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27152	Best fitness:	110.32789115646258	Average fitness:	344.63617687074856	Fitness standard deviation:	40.592510779045675	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27168	Best fitness:	110.32789115646258	Average fitness:	339.4101768707484	Fitness standard deviation:	37.83301048188538	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27184	Best fitness:	110.32789115646258	Average fitness:	340.41003401360547	Fitness standard deviation:	41.78607051740705	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27200	Best fitness:	110.32789115646258	Average fitness:	343.3753197278913	Fitness standard deviation:	39.29212388647634	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27216	Best fitness:	110.32789115646258	Average fitness:	340.2236054421771	Fitness standard deviation:	38.75881221722096	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27232	Best fitness:	110.32789115646258	Average fitness:	335.7203197278914	Fitness standard deviation:	42.69901250853564	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27248	Best fitness:	110.32789115646258	Average fitness:	337.52489115646284	Fitness standard deviation:	41.74806581343938	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27264	Best fitness:	110.32789115646258	Average fitness:	342.3973197278914	Fitness standard deviation:	39.04681277437038	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27280	Best fitness:	110.32789115646258	Average fitness:	339.44446258503393	Fitness standard deviation:	42.03284064555587	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27296	Best fitness:	110.32789115646258	Average fitness:	337.123605442177	Fitness standard deviation:	37.9239297401888	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27312	Best fitness:	110.32789115646258	Average fitness:	338.89889115646264	Fitness standard deviation:	40.72395729512923	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27328	Best fitness:	110.32789115646258	Average fitness:	340.47146258503403	Fitness standard deviation:	38.071729984065485	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27344	Best fitness:	110.32789115646258	Average fitness:	337.77646258503404	Fitness standard deviation:	39.970687218694316	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27360	Best fitness:	110.32789115646258	Average fitness:	342.5328911564626	Fitness standard deviation:	38.06442277406094	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27376	Best fitness:	110.32789115646258	Average fitness:	333.68689115646265	Fitness standard deviation:	40.95514356349055	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27392	Best fitness:	110.32789115646258	Average fitness:	339.7440340136056	Fitness standard deviation:	40.562997673057765	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27408	Best fitness:	110.32789115646258	Average fitness:	340.53417687074835	Fitness standard deviation:	42.65766521161376	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27424	Best fitness:	110.32789115646258	Average fitness:	341.5011768707486	Fitness standard deviation:	37.03681544884546	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27440	Best fitness:	110.32789115646258	Average fitness:	339.1053197278914	Fitness standard deviation:	41.480981881791934	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27456	Best fitness:	110.32789115646258	Average fitness:	346.307462585034	Fitness standard deviation:	39.44656808511835	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27472	Best fitness:	110.32789115646258	Average fitness:	338.63660544217686	Fitness standard deviation:	39.057146065158186	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27488	Best fitness:	110.32789115646258	Average fitness:	338.3841768707485	Fitness standard deviation:	40.62008942101713	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27504	Best fitness:	110.32789115646258	Average fitness:	338.7326054421771	Fitness standard deviation:	41.504533588365426	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27520	Best fitness:	110.32789115646258	Average fitness:	340.0698911564627	Fitness standard deviation:	44.16379031260235	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27536	Best fitness:	110.32789115646258	Average fitness:	337.36803401360567	Fitness standard deviation:	38.21566343017171	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27552	Best fitness:	110.32789115646258	Average fitness:	338.98117687074847	Fitness standard deviation:	45.787200482007975	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27568	Best fitness:	110.32789115646258	Average fitness:	334.99274829931977	Fitness standard deviation:	38.269167608786425	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27584	Best fitness:	110.32789115646258	Average fitness:	332.0328911564627	Fitness standard deviation:	37.858421103756925	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27600	Best fitness:	110.32789115646258	Average fitness:	336.76546258503396	Fitness standard deviation:	40.53179649563125	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27616	Best fitness:	110.32789115646258	Average fitness:	340.47403401360555	Fitness standard deviation:	42.9559789074578	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27632	Best fitness:	110.32789115646258	Average fitness:	337.7474625850341	Fitness standard deviation:	37.30332715669185	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27648	Best fitness:	110.32789115646258	Average fitness:	340.5426054421768	Fitness standard deviation:	43.336776857396245	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27664	Best fitness:	110.32789115646258	Average fitness:	338.474605442177	Fitness standard deviation:	40.97600160546936	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27680	Best fitness:	110.32789115646258	Average fitness:	339.60031972789113	Fitness standard deviation:	39.28339264594531	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27696	Best fitness:	110.32789115646258	Average fitness:	340.4831768707483	Fitness standard deviation:	41.427469697419525	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27712	Best fitness:	110.32789115646258	Average fitness:	334.7871768707487	Fitness standard deviation:	42.67713147002976	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27728	Best fitness:	110.32789115646258	Average fitness:	335.45331972789137	Fitness standard deviation:	43.77333759264878	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
Generation:	27744	Best fitness:	110.32789115646258	Average fitness:	340.01989115646256	Fitness standard deviation:	42.92789684851489	Best genome:	A13	N9	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	E4	N5	A11	N6	A6	A12	A16	E5	A8	
