Generation:	16	Best fitness:	226.29931972789115	Average fitness:	325.98503401360546	Fitness standard deviation:	33.8860110803673	Best genome:	N9	A12	N3	N5	A11	N12	A6	A14	N6	E5	N7	A10	A8	A9	E4	A17	A7	A13	A16	E3	A15	
Generation:	59968	Best fitness:	105.81360544217688	Average fitness:	303.9616054421769	Fitness standard deviation:	56.19705495660709	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	59984	Best fitness:	105.81360544217688	Average fitness:	317.2301768707484	Fitness standard deviation:	53.48188908482602	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60000	Best fitness:	105.81360544217688	Average fitness:	305.62103401360554	Fitness standard deviation:	58.17764626046814	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60016	Best fitness:	105.81360544217688	Average fitness:	313.0741768707484	Fitness standard deviation:	62.052347260114146	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60032	Best fitness:	105.81360544217688	Average fitness:	309.87989115646263	Fitness standard deviation:	54.46907272714583	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60048	Best fitness:	105.81360544217688	Average fitness:	311.61474829931973	Fitness standard deviation:	47.63223191349766	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60064	Best fitness:	105.81360544217688	Average fitness:	306.96674829931965	Fitness standard deviation:	61.42488301484794	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60080	Best fitness:	105.81360544217688	Average fitness:	308.78103401360556	Fitness standard deviation:	53.61592392457407	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60096	Best fitness:	105.81360544217688	Average fitness:	306.78846258503404	Fitness standard deviation:	54.35652753997518	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60112	Best fitness:	105.81360544217688	Average fitness:	310.53303401360546	Fitness standard deviation:	59.89240739314908	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60128	Best fitness:	105.81360544217688	Average fitness:	317.3170340136054	Fitness standard deviation:	52.20844529071393	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60144	Best fitness:	105.81360544217688	Average fitness:	318.504462585034	Fitness standard deviation:	54.871375739923245	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60160	Best fitness:	105.81360544217688	Average fitness:	313.4061768707483	Fitness standard deviation:	48.59490014730488	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60176	Best fitness:	105.81360544217688	Average fitness:	307.53531972789114	Fitness standard deviation:	53.614191484063205	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60192	Best fitness:	105.81360544217688	Average fitness:	310.3941768707483	Fitness standard deviation:	66.23175351408884	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60208	Best fitness:	105.81360544217688	Average fitness:	314.448462585034	Fitness standard deviation:	53.15907073403487	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60224	Best fitness:	105.81360544217688	Average fitness:	317.52617687074826	Fitness standard deviation:	54.04104454042693	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60240	Best fitness:	105.81360544217688	Average fitness:	310.5878911564626	Fitness standard deviation:	55.82885721523577	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60256	Best fitness:	105.81360544217688	Average fitness:	319.4787482993197	Fitness standard deviation:	59.16015924693281	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60272	Best fitness:	105.81360544217688	Average fitness:	309.7113197278911	Fitness standard deviation:	54.78842722729697	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60288	Best fitness:	105.81360544217688	Average fitness:	308.3170340136055	Fitness standard deviation:	51.86534492868459	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60304	Best fitness:	105.81360544217688	Average fitness:	313.5627482993197	Fitness standard deviation:	56.28179545168497	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60320	Best fitness:	105.81360544217688	Average fitness:	307.7718911564626	Fitness standard deviation:	58.57973856311112	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60336	Best fitness:	105.81360544217688	Average fitness:	327.41531972789113	Fitness standard deviation:	61.39129723872155	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60352	Best fitness:	105.81360544217688	Average fitness:	308.30503401360556	Fitness standard deviation:	60.83593325913726	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60368	Best fitness:	105.81360544217688	Average fitness:	320.1987482993198	Fitness standard deviation:	61.63018614746695	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60384	Best fitness:	105.81360544217688	Average fitness:	323.0661768707484	Fitness standard deviation:	52.270164232552006	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60400	Best fitness:	105.81360544217688	Average fitness:	308.7478911564627	Fitness standard deviation:	47.88984307123751	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60416	Best fitness:	105.81360544217688	Average fitness:	309.77360544217686	Fitness standard deviation:	59.602302927703334	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60432	Best fitness:	105.81360544217688	Average fitness:	307.9027482993199	Fitness standard deviation:	55.71488047741146	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60448	Best fitness:	105.81360544217688	Average fitness:	316.7193197278911	Fitness standard deviation:	48.235208497274165	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60464	Best fitness:	105.81360544217688	Average fitness:	304.87417687074833	Fitness standard deviation:	61.44737111395675	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60480	Best fitness:	105.81360544217688	Average fitness:	316.06446258503405	Fitness standard deviation:	55.53767915017476	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60496	Best fitness:	105.81360544217688	Average fitness:	307.06331972789116	Fitness standard deviation:	55.71304051648803	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60512	Best fitness:	105.81360544217688	Average fitness:	310.1301768707483	Fitness standard deviation:	54.21934976235939	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60528	Best fitness:	105.81360544217688	Average fitness:	306.9610340136054	Fitness standard deviation:	51.23936317213276	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60544	Best fitness:	105.81360544217688	Average fitness:	323.812462585034	Fitness standard deviation:	56.0937992746188	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60560	Best fitness:	105.81360544217688	Average fitness:	318.0084625850341	Fitness standard deviation:	55.209569620063625	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60576	Best fitness:	105.81360544217688	Average fitness:	327.13017687074824	Fitness standard deviation:	54.45640108623876	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60592	Best fitness:	105.81360544217688	Average fitness:	305.55246258503405	Fitness standard deviation:	57.632482623844645	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60608	Best fitness:	105.81360544217688	Average fitness:	313.80331972789116	Fitness standard deviation:	52.41679206249128	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60624	Best fitness:	105.81360544217688	Average fitness:	317.0953197278912	Fitness standard deviation:	55.5682049773804	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60640	Best fitness:	105.81360544217688	Average fitness:	314.9558911564626	Fitness standard deviation:	54.597875563065635	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60656	Best fitness:	105.81360544217688	Average fitness:	317.9833197278911	Fitness standard deviation:	64.50152788191951	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60672	Best fitness:	105.81360544217688	Average fitness:	317.925605442177	Fitness standard deviation:	53.19191402106611	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60688	Best fitness:	105.81360544217688	Average fitness:	316.41474829931974	Fitness standard deviation:	54.74801674462178	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60704	Best fitness:	105.81360544217688	Average fitness:	311.46617687074837	Fitness standard deviation:	58.413516568321334	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60720	Best fitness:	105.81360544217688	Average fitness:	310.95989115646256	Fitness standard deviation:	52.60622067351941	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60736	Best fitness:	105.81360544217688	Average fitness:	317.3381768707484	Fitness standard deviation:	52.33909274049331	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60752	Best fitness:	105.81360544217688	Average fitness:	333.5518911564626	Fitness standard deviation:	58.21736422640059	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60768	Best fitness:	105.81360544217688	Average fitness:	310.14389115646264	Fitness standard deviation:	50.43449780150285	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60784	Best fitness:	105.81360544217688	Average fitness:	316.712462585034	Fitness standard deviation:	51.98406481425096	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60800	Best fitness:	105.81360544217688	Average fitness:	303.94960544217685	Fitness standard deviation:	54.62266840790552	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60816	Best fitness:	105.81360544217688	Average fitness:	318.2878911564626	Fitness standard deviation:	66.07235440277978	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60832	Best fitness:	105.81360544217688	Average fitness:	310.67417687074834	Fitness standard deviation:	47.72434372689965	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60848	Best fitness:	105.81360544217688	Average fitness:	317.6501768707483	Fitness standard deviation:	59.47630940885589	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60864	Best fitness:	105.81360544217688	Average fitness:	314.3244625850341	Fitness standard deviation:	46.612092550306805	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60880	Best fitness:	105.81360544217688	Average fitness:	316.6633197278911	Fitness standard deviation:	58.22744561087449	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60896	Best fitness:	105.81360544217688	Average fitness:	318.84274829931974	Fitness standard deviation:	62.09180050110793	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60912	Best fitness:	105.81360544217688	Average fitness:	314.9193197278912	Fitness standard deviation:	51.73878638242813	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60928	Best fitness:	105.81360544217688	Average fitness:	318.0261768707484	Fitness standard deviation:	50.44588878214367	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60944	Best fitness:	105.81360544217688	Average fitness:	308.264462585034	Fitness standard deviation:	48.804443855878866	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60960	Best fitness:	105.81360544217688	Average fitness:	311.26389115646265	Fitness standard deviation:	65.71161201020404	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60976	Best fitness:	105.81360544217688	Average fitness:	306.4930340136055	Fitness standard deviation:	46.140511321176234	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	60992	Best fitness:	105.81360544217688	Average fitness:	308.7233197278912	Fitness standard deviation:	59.24552892387228	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61008	Best fitness:	105.81360544217688	Average fitness:	322.9290340136055	Fitness standard deviation:	58.296877071116754	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61024	Best fitness:	105.81360544217688	Average fitness:	316.48446258503407	Fitness standard deviation:	59.18325142008557	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61040	Best fitness:	105.81360544217688	Average fitness:	311.397605442177	Fitness standard deviation:	50.770138149048506	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61056	Best fitness:	105.81360544217688	Average fitness:	315.9701768707483	Fitness standard deviation:	55.300883335012415	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61072	Best fitness:	105.81360544217688	Average fitness:	309.73303401360545	Fitness standard deviation:	48.073205975207166	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61088	Best fitness:	105.81360544217688	Average fitness:	316.3090340136055	Fitness standard deviation:	52.47997654616201	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61104	Best fitness:	105.81360544217688	Average fitness:	311.8256054421769	Fitness standard deviation:	57.78551872543282	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61120	Best fitness:	105.81360544217688	Average fitness:	317.89303401360553	Fitness standard deviation:	51.070450353069205	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61136	Best fitness:	105.81360544217688	Average fitness:	310.7101768707483	Fitness standard deviation:	55.459701682337574	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61152	Best fitness:	105.81360544217688	Average fitness:	315.2850340136055	Fitness standard deviation:	50.802967051388734	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61168	Best fitness:	105.81360544217688	Average fitness:	308.2690340136055	Fitness standard deviation:	60.44642773260181	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61184	Best fitness:	105.81360544217688	Average fitness:	319.124462585034	Fitness standard deviation:	46.80739611537947	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61200	Best fitness:	105.81360544217688	Average fitness:	312.55760544217696	Fitness standard deviation:	53.635166337782834	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61216	Best fitness:	105.81360544217688	Average fitness:	303.91017687074833	Fitness standard deviation:	57.58230110450429	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61232	Best fitness:	105.81360544217688	Average fitness:	314.32560544217705	Fitness standard deviation:	58.04648744738643	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61248	Best fitness:	105.81360544217688	Average fitness:	314.160462585034	Fitness standard deviation:	52.68532569116066	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61264	Best fitness:	105.81360544217688	Average fitness:	311.1204625850341	Fitness standard deviation:	54.95411898844269	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61280	Best fitness:	105.81360544217688	Average fitness:	307.3090340136054	Fitness standard deviation:	56.015598297004985	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61296	Best fitness:	105.81360544217688	Average fitness:	310.1101768707483	Fitness standard deviation:	63.58588827912133	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61312	Best fitness:	105.81360544217688	Average fitness:	307.6867482993197	Fitness standard deviation:	48.99308611280925	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61328	Best fitness:	105.81360544217688	Average fitness:	307.74960544217686	Fitness standard deviation:	62.58472176080638	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61344	Best fitness:	105.81360544217688	Average fitness:	306.35074829931983	Fitness standard deviation:	56.42849735980672	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61360	Best fitness:	105.81360544217688	Average fitness:	316.81531972789116	Fitness standard deviation:	49.306651754761305	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61376	Best fitness:	105.81360544217688	Average fitness:	318.5170340136055	Fitness standard deviation:	56.95366677987879	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61392	Best fitness:	105.81360544217688	Average fitness:	303.96617687074837	Fitness standard deviation:	67.74636433892861	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61408	Best fitness:	105.81360544217688	Average fitness:	313.8187482993197	Fitness standard deviation:	54.85761359619454	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61424	Best fitness:	105.81360544217688	Average fitness:	305.7398911564626	Fitness standard deviation:	58.41054813602608	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61440	Best fitness:	105.81360544217688	Average fitness:	310.8701768707483	Fitness standard deviation:	61.108691786998406	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61456	Best fitness:	105.81360544217688	Average fitness:	305.5621768707483	Fitness standard deviation:	61.663548985355916	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61472	Best fitness:	105.81360544217688	Average fitness:	314.37989115646275	Fitness standard deviation:	52.026257323605755	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61488	Best fitness:	105.81360544217688	Average fitness:	322.55074829931976	Fitness standard deviation:	56.28869317715447	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
Generation:	61504	Best fitness:	105.81360544217688	Average fitness:	310.33703401360543	Fitness standard deviation:	55.773416076998174	Best genome:	A16	E5	A15	A6	A14	A17	A12	N5	E4	N3	A11	N12	E3	N6	N7	A10	A8	A13	N9	A9	A7	
