Generation:	16	Best fitness:	253.4421768707483	Average fitness:	327.5350340136054	Fitness standard deviation:	38.30633653023148	Best genome:	A16	N3	E3	N12	A8	N9	E4	A7	A14	A6	N7	N5	A17	A10	E5	A13	A9	A15	A11	N6	A12	
Generation:	46224	Best fitness:	95.6421768707483	Average fitness:	253.96931972789116	Fitness standard deviation:	52.125461266495265	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46240	Best fitness:	95.6421768707483	Average fitness:	264.3907482993198	Fitness standard deviation:	64.38244569978461	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46256	Best fitness:	95.6421768707483	Average fitness:	243.37074829931976	Fitness standard deviation:	58.2858946075642	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46272	Best fitness:	95.6421768707483	Average fitness:	263.5493197278912	Fitness standard deviation:	62.08551566268932	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46288	Best fitness:	95.6421768707483	Average fitness:	257.7150340136055	Fitness standard deviation:	71.47410118928623	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46304	Best fitness:	95.6421768707483	Average fitness:	274.4278911564626	Fitness standard deviation:	69.93092831282792	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46320	Best fitness:	95.6421768707483	Average fitness:	262.036462585034	Fitness standard deviation:	54.880473163903	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46336	Best fitness:	95.6421768707483	Average fitness:	250.64360544217683	Fitness standard deviation:	62.96463890995663	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46352	Best fitness:	95.6421768707483	Average fitness:	272.0407482993197	Fitness standard deviation:	56.92957588287551	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46368	Best fitness:	95.6421768707483	Average fitness:	276.276462585034	Fitness standard deviation:	74.40805563147812	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46384	Best fitness:	95.6421768707483	Average fitness:	275.58360544217686	Fitness standard deviation:	77.34456089473906	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46400	Best fitness:	95.6421768707483	Average fitness:	254.48646258503405	Fitness standard deviation:	57.69278062924939	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46416	Best fitness:	95.6421768707483	Average fitness:	256.1507482993198	Fitness standard deviation:	49.8095856687224	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46432	Best fitness:	95.6421768707483	Average fitness:	271.4136054421769	Fitness standard deviation:	57.82239732710035	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46448	Best fitness:	95.6421768707483	Average fitness:	264.5464625850341	Fitness standard deviation:	75.62519679178308	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46464	Best fitness:	95.6421768707483	Average fitness:	254.1378911564626	Fitness standard deviation:	56.93127276258056	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46480	Best fitness:	95.6421768707483	Average fitness:	273.2093197278913	Fitness standard deviation:	66.4888434864321	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46496	Best fitness:	95.6421768707483	Average fitness:	275.66503401360535	Fitness standard deviation:	65.67517071907459	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46512	Best fitness:	95.6421768707483	Average fitness:	251.30789115646257	Fitness standard deviation:	62.09723389284628	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46528	Best fitness:	95.6421768707483	Average fitness:	270.42789115646264	Fitness standard deviation:	62.20721035706523	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46544	Best fitness:	95.6421768707483	Average fitness:	257.0507482993197	Fitness standard deviation:	55.228802083621524	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46560	Best fitness:	95.6421768707483	Average fitness:	258.65931972789116	Fitness standard deviation:	48.16013119515657	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46576	Best fitness:	95.6421768707483	Average fitness:	268.80931972789125	Fitness standard deviation:	62.35775013613638	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46592	Best fitness:	95.6421768707483	Average fitness:	257.6221768707483	Fitness standard deviation:	50.960953520057586	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46608	Best fitness:	95.6421768707483	Average fitness:	264.9278911564626	Fitness standard deviation:	63.61776288979393	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46624	Best fitness:	95.6421768707483	Average fitness:	277.7121768707483	Fitness standard deviation:	72.7168124596074	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46640	Best fitness:	95.6421768707483	Average fitness:	275.92074829931977	Fitness standard deviation:	62.28445731038345	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46656	Best fitness:	95.6421768707483	Average fitness:	263.5964625850341	Fitness standard deviation:	60.089348711493194	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46672	Best fitness:	95.6421768707483	Average fitness:	268.50646258503406	Fitness standard deviation:	54.506090934679875	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46688	Best fitness:	95.6421768707483	Average fitness:	258.9750340136055	Fitness standard deviation:	56.960414664708246	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46704	Best fitness:	95.6421768707483	Average fitness:	281.04360544217695	Fitness standard deviation:	59.851299049888496	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46720	Best fitness:	95.6421768707483	Average fitness:	275.7978911564626	Fitness standard deviation:	64.8426481443143	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46736	Best fitness:	95.6421768707483	Average fitness:	264.5878911564626	Fitness standard deviation:	62.24747115591221	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46752	Best fitness:	95.6421768707483	Average fitness:	271.9921768707484	Fitness standard deviation:	71.51413211272815	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46768	Best fitness:	95.6421768707483	Average fitness:	264.24360544217694	Fitness standard deviation:	83.41420251751289	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46784	Best fitness:	95.6421768707483	Average fitness:	257.0293197278912	Fitness standard deviation:	56.525771962162246	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46800	Best fitness:	95.6421768707483	Average fitness:	259.8850340136054	Fitness standard deviation:	72.12116986611589	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46816	Best fitness:	95.6421768707483	Average fitness:	264.9550340136055	Fitness standard deviation:	67.71581762884398	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46832	Best fitness:	95.6421768707483	Average fitness:	257.48217687074833	Fitness standard deviation:	64.47456160283333	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46848	Best fitness:	95.6421768707483	Average fitness:	275.0293197278912	Fitness standard deviation:	58.31377159079025	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46864	Best fitness:	95.6421768707483	Average fitness:	250.41789115646262	Fitness standard deviation:	74.73830658657293	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46880	Best fitness:	95.6421768707483	Average fitness:	282.0150340136055	Fitness standard deviation:	72.15353724339988	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46896	Best fitness:	95.6421768707483	Average fitness:	285.10646258503414	Fitness standard deviation:	64.96598788314276	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46912	Best fitness:	95.6421768707483	Average fitness:	263.08931972789117	Fitness standard deviation:	59.62447537098592	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46928	Best fitness:	95.6421768707483	Average fitness:	266.2036054421769	Fitness standard deviation:	72.770493165226	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46944	Best fitness:	95.6421768707483	Average fitness:	271.02360544217686	Fitness standard deviation:	72.27860793696931	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46960	Best fitness:	95.6421768707483	Average fitness:	244.7836054421769	Fitness standard deviation:	61.71941213827201	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46976	Best fitness:	95.6421768707483	Average fitness:	250.8278911564626	Fitness standard deviation:	57.86004966242921	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	46992	Best fitness:	95.6421768707483	Average fitness:	261.0550340136054	Fitness standard deviation:	66.48566300875916	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47008	Best fitness:	95.6421768707483	Average fitness:	229.75646258503403	Fitness standard deviation:	69.20494143027177	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47024	Best fitness:	95.6421768707483	Average fitness:	275.5236054421769	Fitness standard deviation:	65.44310647970714	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47040	Best fitness:	95.6421768707483	Average fitness:	263.9178911564626	Fitness standard deviation:	69.51009339422203	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47056	Best fitness:	95.6421768707483	Average fitness:	255.08217687074838	Fitness standard deviation:	61.236126058837826	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47072	Best fitness:	95.6421768707483	Average fitness:	263.43789115646257	Fitness standard deviation:	71.65603227380436	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47088	Best fitness:	95.6421768707483	Average fitness:	260.266462585034	Fitness standard deviation:	60.266971544816094	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47104	Best fitness:	95.6421768707483	Average fitness:	273.0736054421769	Fitness standard deviation:	59.06570046506324	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47120	Best fitness:	95.6421768707483	Average fitness:	253.14360544217683	Fitness standard deviation:	64.08472037634468	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47136	Best fitness:	95.6421768707483	Average fitness:	255.90646258503403	Fitness standard deviation:	59.76437057140247	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47152	Best fitness:	95.6421768707483	Average fitness:	238.0321768707483	Fitness standard deviation:	62.392088898696585	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47168	Best fitness:	95.6421768707483	Average fitness:	261.16646258503397	Fitness standard deviation:	61.602348401432145	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47184	Best fitness:	95.6421768707483	Average fitness:	271.99074829931976	Fitness standard deviation:	63.78243479011366	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47200	Best fitness:	95.6421768707483	Average fitness:	254.78217687074834	Fitness standard deviation:	70.90112857108173	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47216	Best fitness:	95.6421768707483	Average fitness:	245.43217687074835	Fitness standard deviation:	64.07551111376168	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47232	Best fitness:	95.6421768707483	Average fitness:	262.5621768707484	Fitness standard deviation:	63.378727906296824	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47248	Best fitness:	95.6421768707483	Average fitness:	258.6036054421769	Fitness standard deviation:	56.79296397567975	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47264	Best fitness:	95.6421768707483	Average fitness:	274.246462585034	Fitness standard deviation:	60.234705756324736	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47280	Best fitness:	95.6421768707483	Average fitness:	267.5778911564626	Fitness standard deviation:	70.88468927398489	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47296	Best fitness:	95.6421768707483	Average fitness:	261.5021768707483	Fitness standard deviation:	75.64374983959956	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47312	Best fitness:	95.6421768707483	Average fitness:	261.2821768707484	Fitness standard deviation:	79.71123721769415	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47328	Best fitness:	95.6421768707483	Average fitness:	241.9750340136055	Fitness standard deviation:	56.20436490784215	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47344	Best fitness:	95.6421768707483	Average fitness:	254.60074829931978	Fitness standard deviation:	79.43406326081053	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47360	Best fitness:	95.6421768707483	Average fitness:	264.9007482993198	Fitness standard deviation:	59.688031463602485	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47376	Best fitness:	95.6421768707483	Average fitness:	261.2378911564626	Fitness standard deviation:	61.24941734000249	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47392	Best fitness:	95.6421768707483	Average fitness:	263.86931972789114	Fitness standard deviation:	68.53248743985496	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47408	Best fitness:	95.6421768707483	Average fitness:	269.3750340136055	Fitness standard deviation:	67.30690977961797	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47424	Best fitness:	95.6421768707483	Average fitness:	265.8721768707484	Fitness standard deviation:	75.5290680493819	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47440	Best fitness:	95.6421768707483	Average fitness:	246.10217687074837	Fitness standard deviation:	65.03443853773452	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47456	Best fitness:	95.6421768707483	Average fitness:	251.7836054421769	Fitness standard deviation:	61.64816661457805	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47472	Best fitness:	95.6421768707483	Average fitness:	254.9678911564626	Fitness standard deviation:	69.54340027960224	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47488	Best fitness:	95.6421768707483	Average fitness:	264.69789115646256	Fitness standard deviation:	52.74370180023239	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47504	Best fitness:	95.6421768707483	Average fitness:	263.986462585034	Fitness standard deviation:	64.69991544958674	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47520	Best fitness:	95.6421768707483	Average fitness:	258.826462585034	Fitness standard deviation:	73.82727468730714	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47536	Best fitness:	95.6421768707483	Average fitness:	267.28789115646265	Fitness standard deviation:	51.990507296809405	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47552	Best fitness:	95.6421768707483	Average fitness:	254.88074829931975	Fitness standard deviation:	55.01266961680143	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47568	Best fitness:	95.6421768707483	Average fitness:	266.12646258503406	Fitness standard deviation:	58.18836441300979	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	N7	A10	N12	A8	
Generation:	47584	Best fitness:	95.58503401360544	Average fitness:	256.83931972789117	Fitness standard deviation:	69.67618039391736	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47600	Best fitness:	95.58503401360544	Average fitness:	258.18931972789113	Fitness standard deviation:	68.04365182043968	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47616	Best fitness:	95.58503401360544	Average fitness:	260.27074829931973	Fitness standard deviation:	70.58929559827911	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47632	Best fitness:	95.58503401360544	Average fitness:	258.7836054421769	Fitness standard deviation:	53.616136373221046	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47648	Best fitness:	95.58503401360544	Average fitness:	252.29931972789123	Fitness standard deviation:	56.845092764710756	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47664	Best fitness:	95.58503401360544	Average fitness:	266.6093197278912	Fitness standard deviation:	57.97826776174899	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47680	Best fitness:	95.58503401360544	Average fitness:	267.53217687074834	Fitness standard deviation:	54.2315611662675	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47696	Best fitness:	95.58503401360544	Average fitness:	259.2278911564626	Fitness standard deviation:	76.98918635968646	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47712	Best fitness:	95.58503401360544	Average fitness:	265.13217687074837	Fitness standard deviation:	67.02427173823537	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47728	Best fitness:	95.58503401360544	Average fitness:	252.776462585034	Fitness standard deviation:	72.33137185967125	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47744	Best fitness:	95.58503401360544	Average fitness:	263.7807482993197	Fitness standard deviation:	62.281722201687415	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47760	Best fitness:	95.58503401360544	Average fitness:	260.7807482993197	Fitness standard deviation:	60.93862772478219	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47776	Best fitness:	95.58503401360544	Average fitness:	243.326462585034	Fitness standard deviation:	60.489490046804406	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
Generation:	47792	Best fitness:	95.58503401360544	Average fitness:	257.24789115646263	Fitness standard deviation:	70.12276325509865	Best genome:	A9	N3	E4	N5	A7	A11	E3	N6	A6	A12	N9	A13	A16	E5	A15	A14	A17	N7	A10	N12	A8	
