Generation:	16	Best fitness:	219.6421768707483	Average fitness:	331.52960544217683	Fitness standard deviation:	36.26899070634779	Best genome:	E5	N6	A17	A15	N7	A6	A12	A14	A16	A13	A9	A7	N9	E3	A10	E4	N3	A11	N12	N5	A8	
Generation:	60080	Best fitness:	95.75646258503401	Average fitness:	314.2958911564626	Fitness standard deviation:	60.68685569009999	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60096	Best fitness:	95.75646258503401	Average fitness:	308.27303401360535	Fitness standard deviation:	57.79630687728293	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60112	Best fitness:	95.75646258503401	Average fitness:	305.9741768707483	Fitness standard deviation:	62.30039902646807	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60128	Best fitness:	95.75646258503401	Average fitness:	316.59703401360554	Fitness standard deviation:	55.76721532387638	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60144	Best fitness:	95.75646258503401	Average fitness:	313.556462585034	Fitness standard deviation:	60.91796638571767	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60160	Best fitness:	95.75646258503401	Average fitness:	313.7656054421768	Fitness standard deviation:	64.3935766704115	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60176	Best fitness:	95.75646258503401	Average fitness:	309.57817687074834	Fitness standard deviation:	52.957657189687005	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60192	Best fitness:	95.75646258503401	Average fitness:	316.6598911564626	Fitness standard deviation:	59.49984212361151	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60208	Best fitness:	95.75646258503401	Average fitness:	299.2947482993197	Fitness standard deviation:	52.0254136831026	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60224	Best fitness:	95.75646258503401	Average fitness:	311.1541768707483	Fitness standard deviation:	61.053247777356326	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60240	Best fitness:	95.75646258503401	Average fitness:	317.89360544217686	Fitness standard deviation:	59.700121354951364	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60256	Best fitness:	95.75646258503401	Average fitness:	308.5953197278912	Fitness standard deviation:	55.15901636215802	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60272	Best fitness:	95.75646258503401	Average fitness:	301.8353197278911	Fitness standard deviation:	51.440749212178126	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60288	Best fitness:	95.75646258503401	Average fitness:	303.5507482993197	Fitness standard deviation:	58.093384357622426	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60304	Best fitness:	95.75646258503401	Average fitness:	313.0673197278911	Fitness standard deviation:	55.60909267597249	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60320	Best fitness:	95.75646258503401	Average fitness:	313.4490340136054	Fitness standard deviation:	55.35406289975656	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60336	Best fitness:	95.75646258503401	Average fitness:	313.64446258503403	Fitness standard deviation:	51.26730934055744	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60352	Best fitness:	95.75646258503401	Average fitness:	306.49703401360534	Fitness standard deviation:	62.92344732567454	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60368	Best fitness:	95.75646258503401	Average fitness:	315.5701768707483	Fitness standard deviation:	57.37401366970441	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60384	Best fitness:	95.75646258503401	Average fitness:	315.1564625850339	Fitness standard deviation:	53.898963679409334	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60400	Best fitness:	95.75646258503401	Average fitness:	312.9404625850341	Fitness standard deviation:	52.69420884728052	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60416	Best fitness:	95.75646258503401	Average fitness:	317.4478911564627	Fitness standard deviation:	45.54178776303211	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60432	Best fitness:	95.75646258503401	Average fitness:	306.2421768707483	Fitness standard deviation:	59.786237717456046	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60448	Best fitness:	95.75646258503401	Average fitness:	303.1570340136054	Fitness standard deviation:	54.32164449736366	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60464	Best fitness:	95.75646258503401	Average fitness:	314.9770340136054	Fitness standard deviation:	52.481009833489836	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60480	Best fitness:	95.75646258503401	Average fitness:	304.97931972789115	Fitness standard deviation:	58.663554029981604	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60496	Best fitness:	95.75646258503401	Average fitness:	311.1998911564625	Fitness standard deviation:	49.37423941734006	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60512	Best fitness:	95.75646258503401	Average fitness:	312.67074829931965	Fitness standard deviation:	54.40199336083792	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60528	Best fitness:	95.75646258503401	Average fitness:	313.1347482993197	Fitness standard deviation:	54.364781985459395	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60544	Best fitness:	95.75646258503401	Average fitness:	315.4473197278911	Fitness standard deviation:	49.34796455988921	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60560	Best fitness:	95.75646258503401	Average fitness:	303.01246258503403	Fitness standard deviation:	55.967655078807866	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60576	Best fitness:	95.75646258503401	Average fitness:	311.14789115646255	Fitness standard deviation:	52.98547579193716	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60592	Best fitness:	95.75646258503401	Average fitness:	316.624462585034	Fitness standard deviation:	61.4445608133952	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60608	Best fitness:	95.75646258503401	Average fitness:	315.69589115646255	Fitness standard deviation:	64.70585215056373	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60624	Best fitness:	95.75646258503401	Average fitness:	305.90446258503397	Fitness standard deviation:	63.08117315177392	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60640	Best fitness:	95.75646258503401	Average fitness:	305.05760544217685	Fitness standard deviation:	49.53422505455296	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60656	Best fitness:	95.75646258503401	Average fitness:	319.68389115646255	Fitness standard deviation:	52.997830131939146	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60672	Best fitness:	95.75646258503401	Average fitness:	309.81817687074835	Fitness standard deviation:	51.72342377353942	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60688	Best fitness:	95.75646258503401	Average fitness:	313.63589115646266	Fitness standard deviation:	62.14575606768727	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60704	Best fitness:	95.75646258503401	Average fitness:	308.77189115646263	Fitness standard deviation:	51.72735311146674	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60720	Best fitness:	95.75646258503401	Average fitness:	317.9107482993198	Fitness standard deviation:	53.848969141024604	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60736	Best fitness:	95.75646258503401	Average fitness:	323.67931972789114	Fitness standard deviation:	52.099807904381656	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60752	Best fitness:	95.75646258503401	Average fitness:	309.2193197278912	Fitness standard deviation:	49.51193004041077	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60768	Best fitness:	95.75646258503401	Average fitness:	302.8107482993197	Fitness standard deviation:	59.995366691852105	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60784	Best fitness:	95.75646258503401	Average fitness:	308.708462585034	Fitness standard deviation:	59.42805341532476	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60800	Best fitness:	95.75646258503401	Average fitness:	306.67074829931977	Fitness standard deviation:	64.58799762134366	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60816	Best fitness:	95.75646258503401	Average fitness:	310.0187482993197	Fitness standard deviation:	58.27799211870426	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60832	Best fitness:	95.75646258503401	Average fitness:	315.2701768707483	Fitness standard deviation:	54.49261368857475	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60848	Best fitness:	95.75646258503401	Average fitness:	305.5290340136054	Fitness standard deviation:	53.94215313099917	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60864	Best fitness:	95.75646258503401	Average fitness:	304.53189115646256	Fitness standard deviation:	56.06264717697334	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60880	Best fitness:	95.75646258503401	Average fitness:	306.3393197278912	Fitness standard deviation:	51.56740277124133	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60896	Best fitness:	95.75646258503401	Average fitness:	320.4553197278912	Fitness standard deviation:	52.12319667237361	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60912	Best fitness:	95.75646258503401	Average fitness:	299.09017687074834	Fitness standard deviation:	62.40262041593695	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60928	Best fitness:	95.75646258503401	Average fitness:	308.5530340136054	Fitness standard deviation:	50.521670319956435	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60944	Best fitness:	95.75646258503401	Average fitness:	308.67474829931973	Fitness standard deviation:	55.605313212582374	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60960	Best fitness:	95.75646258503401	Average fitness:	310.46446258503397	Fitness standard deviation:	57.09746748449407	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60976	Best fitness:	95.75646258503401	Average fitness:	300.6861768707482	Fitness standard deviation:	63.98806475700714	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	60992	Best fitness:	95.75646258503401	Average fitness:	308.98617687074835	Fitness standard deviation:	56.16334368789025	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61008	Best fitness:	95.75646258503401	Average fitness:	310.72674829931975	Fitness standard deviation:	47.99662027557307	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61024	Best fitness:	95.75646258503401	Average fitness:	313.108462585034	Fitness standard deviation:	54.30373969607979	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61040	Best fitness:	95.75646258503401	Average fitness:	315.4936054421769	Fitness standard deviation:	56.67348773672658	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61056	Best fitness:	95.75646258503401	Average fitness:	312.8770340136054	Fitness standard deviation:	50.017800354739016	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61072	Best fitness:	95.75646258503401	Average fitness:	303.1416054421768	Fitness standard deviation:	57.74525936616188	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61088	Best fitness:	95.75646258503401	Average fitness:	306.29246258503406	Fitness standard deviation:	52.45882243187294	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61104	Best fitness:	95.75646258503401	Average fitness:	311.1176054421769	Fitness standard deviation:	50.191873725550764	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61120	Best fitness:	95.75646258503401	Average fitness:	306.42789115646264	Fitness standard deviation:	62.53414577456944	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61136	Best fitness:	95.75646258503401	Average fitness:	313.6273197278912	Fitness standard deviation:	51.21484613839615	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61152	Best fitness:	95.75646258503401	Average fitness:	311.4656054421768	Fitness standard deviation:	52.64928076800058	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61168	Best fitness:	95.75646258503401	Average fitness:	326.57531972789116	Fitness standard deviation:	57.63036376843055	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61184	Best fitness:	95.75646258503401	Average fitness:	303.0250340136055	Fitness standard deviation:	63.69830036498427	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61200	Best fitness:	95.75646258503401	Average fitness:	314.0770340136055	Fitness standard deviation:	56.82510519918075	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61216	Best fitness:	95.75646258503401	Average fitness:	295.0113197278911	Fitness standard deviation:	63.58192653994226	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61232	Best fitness:	95.75646258503401	Average fitness:	313.2953197278911	Fitness standard deviation:	51.49439026629949	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61248	Best fitness:	95.75646258503401	Average fitness:	315.7798911564627	Fitness standard deviation:	50.220701704311836	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61264	Best fitness:	95.75646258503401	Average fitness:	308.2450340136054	Fitness standard deviation:	54.52310388397616	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61280	Best fitness:	95.75646258503401	Average fitness:	318.8450340136056	Fitness standard deviation:	56.18922440090724	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61296	Best fitness:	95.75646258503401	Average fitness:	313.10846258503403	Fitness standard deviation:	49.725847076028494	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61312	Best fitness:	95.75646258503401	Average fitness:	315.7290340136054	Fitness standard deviation:	53.60359322710692	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61328	Best fitness:	95.75646258503401	Average fitness:	305.184462585034	Fitness standard deviation:	62.49945175008518	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61344	Best fitness:	95.75646258503401	Average fitness:	311.21360544217686	Fitness standard deviation:	60.00868916673822	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61360	Best fitness:	95.75646258503401	Average fitness:	314.072462585034	Fitness standard deviation:	58.96687590676719	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61376	Best fitness:	95.75646258503401	Average fitness:	307.9656054421768	Fitness standard deviation:	61.92913723649913	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61392	Best fitness:	95.75646258503401	Average fitness:	314.4364625850341	Fitness standard deviation:	61.11586961147936	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61408	Best fitness:	95.75646258503401	Average fitness:	310.1090340136055	Fitness standard deviation:	56.03027741556618	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61424	Best fitness:	95.75646258503401	Average fitness:	308.5193197278912	Fitness standard deviation:	49.712482151192695	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61440	Best fitness:	95.75646258503401	Average fitness:	314.44446258503405	Fitness standard deviation:	62.433390291949856	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61456	Best fitness:	95.75646258503401	Average fitness:	304.7753197278911	Fitness standard deviation:	58.06977663719637	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61472	Best fitness:	95.75646258503401	Average fitness:	313.6473197278911	Fitness standard deviation:	61.86041052141144	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61488	Best fitness:	95.75646258503401	Average fitness:	309.0758911564626	Fitness standard deviation:	55.014881160111806	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61504	Best fitness:	95.75646258503401	Average fitness:	318.10503401360535	Fitness standard deviation:	55.903857703404064	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61520	Best fitness:	95.75646258503401	Average fitness:	306.348462585034	Fitness standard deviation:	59.368426169100346	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61536	Best fitness:	95.75646258503401	Average fitness:	315.95646258503405	Fitness standard deviation:	61.224317964384724	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61552	Best fitness:	95.75646258503401	Average fitness:	310.73246258503394	Fitness standard deviation:	49.09698868025804	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61568	Best fitness:	95.75646258503401	Average fitness:	318.86331972789117	Fitness standard deviation:	59.93684317100895	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61584	Best fitness:	95.75646258503401	Average fitness:	311.75189115646253	Fitness standard deviation:	60.0045874055833	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61600	Best fitness:	95.75646258503401	Average fitness:	316.3536054421769	Fitness standard deviation:	54.07342287320538	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61616	Best fitness:	95.75646258503401	Average fitness:	315.812462585034	Fitness standard deviation:	52.28032258226916	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
Generation:	61632	Best fitness:	95.75646258503401	Average fitness:	309.2633197278912	Fitness standard deviation:	58.032724282713716	Best genome:	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	N6	A6	A14	A12	N9	A16	E5	A8	A13	
