Generation:	16	Best fitness:	220.8421768707483	Average fitness:	339.76889115646264	Fitness standard deviation:	35.216278538511716	Best genome:	A15	E5	A9	N6	N7	A10	N5	E4	A11	A6	E3	A7	A17	A14	A12	N3	A16	N12	A8	N9	A13	
Generation:	63168	Best fitness:	95.61360544217688	Average fitness:	332.19517687074824	Fitness standard deviation:	42.509467074994	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63184	Best fitness:	95.61360544217688	Average fitness:	335.8477482993198	Fitness standard deviation:	41.04817723935461	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63200	Best fitness:	95.61360544217688	Average fitness:	344.6643197278915	Fitness standard deviation:	42.253899850203425	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63216	Best fitness:	95.61360544217688	Average fitness:	337.955462585034	Fitness standard deviation:	44.47110939057593	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63232	Best fitness:	95.61360544217688	Average fitness:	336.58117687074844	Fitness standard deviation:	40.38269791934286	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63248	Best fitness:	95.61360544217688	Average fitness:	334.8556054421772	Fitness standard deviation:	42.69200679475334	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63264	Best fitness:	95.61360544217688	Average fitness:	340.9791768707484	Fitness standard deviation:	41.61027956760057	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63280	Best fitness:	95.61360544217688	Average fitness:	335.2361768707485	Fitness standard deviation:	40.71669332129524	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63296	Best fitness:	95.61360544217688	Average fitness:	334.3874625850341	Fitness standard deviation:	41.30662137735602	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63312	Best fitness:	95.61360544217688	Average fitness:	335.9733197278914	Fitness standard deviation:	44.06171601149404	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63328	Best fitness:	95.61360544217688	Average fitness:	338.86260544217726	Fitness standard deviation:	40.815848300254494	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63344	Best fitness:	95.61360544217688	Average fitness:	336.0388911564626	Fitness standard deviation:	41.600250605357786	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63360	Best fitness:	95.61360544217688	Average fitness:	340.969605442177	Fitness standard deviation:	40.03877781983515	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63376	Best fitness:	95.61360544217688	Average fitness:	338.9201768707485	Fitness standard deviation:	40.827592481515914	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63392	Best fitness:	95.61360544217688	Average fitness:	336.6201768707485	Fitness standard deviation:	43.68546918645624	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63408	Best fitness:	95.61360544217688	Average fitness:	334.491462585034	Fitness standard deviation:	38.778827900896474	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63424	Best fitness:	95.61360544217688	Average fitness:	333.56146258503423	Fitness standard deviation:	39.69441110482915	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63440	Best fitness:	95.61360544217688	Average fitness:	338.46874829931977	Fitness standard deviation:	39.64719579964654	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63456	Best fitness:	95.61360544217688	Average fitness:	339.1848911564627	Fitness standard deviation:	43.63922159255458	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63472	Best fitness:	95.61360544217688	Average fitness:	343.28974829931997	Fitness standard deviation:	38.35207130904246	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63488	Best fitness:	95.61360544217688	Average fitness:	339.7096054421769	Fitness standard deviation:	41.83702988638517	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63504	Best fitness:	95.61360544217688	Average fitness:	334.83417687074837	Fitness standard deviation:	47.04919519665626	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63520	Best fitness:	95.61360544217688	Average fitness:	341.68674829931973	Fitness standard deviation:	40.73409900256812	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63536	Best fitness:	95.61360544217688	Average fitness:	335.8247482993197	Fitness standard deviation:	40.62715335982141	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63552	Best fitness:	95.61360544217688	Average fitness:	336.55146258503424	Fitness standard deviation:	45.55233916684662	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63568	Best fitness:	95.61360544217688	Average fitness:	336.03531972789125	Fitness standard deviation:	40.58769455017074	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63584	Best fitness:	95.61360544217688	Average fitness:	340.6327482993201	Fitness standard deviation:	35.18472049057659	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63600	Best fitness:	95.61360544217688	Average fitness:	341.25403401360563	Fitness standard deviation:	40.81216468087396	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63616	Best fitness:	95.61360544217688	Average fitness:	337.79017687074816	Fitness standard deviation:	39.46381455542921	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63632	Best fitness:	95.61360544217688	Average fitness:	333.37674829932	Fitness standard deviation:	38.0385495753442	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63648	Best fitness:	95.61360544217688	Average fitness:	341.47474829931974	Fitness standard deviation:	38.795012307233094	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63664	Best fitness:	95.61360544217688	Average fitness:	335.4733197278913	Fitness standard deviation:	42.21282493870936	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63680	Best fitness:	95.61360544217688	Average fitness:	337.789605442177	Fitness standard deviation:	41.26305917611329	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63696	Best fitness:	95.61360544217688	Average fitness:	335.48060544217697	Fitness standard deviation:	39.95596480182775	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63712	Best fitness:	95.61360544217688	Average fitness:	339.4141768707483	Fitness standard deviation:	38.55608244558853	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63728	Best fitness:	95.61360544217688	Average fitness:	341.5176054421769	Fitness standard deviation:	41.232773079635756	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63744	Best fitness:	95.61360544217688	Average fitness:	334.53174829931993	Fitness standard deviation:	47.42453052299548	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63760	Best fitness:	95.61360544217688	Average fitness:	334.82289115646256	Fitness standard deviation:	42.174704764097335	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63776	Best fitness:	95.61360544217688	Average fitness:	337.74946258503405	Fitness standard deviation:	37.469982815908644	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63792	Best fitness:	95.61360544217688	Average fitness:	339.42303401360556	Fitness standard deviation:	45.61041298131962	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63808	Best fitness:	95.61360544217688	Average fitness:	337.1417482993197	Fitness standard deviation:	41.15911404785192	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63824	Best fitness:	95.61360544217688	Average fitness:	332.8671768707483	Fitness standard deviation:	42.486887094726065	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63840	Best fitness:	95.61360544217688	Average fitness:	339.45731972789116	Fitness standard deviation:	38.12031671174942	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63856	Best fitness:	95.61360544217688	Average fitness:	332.49746258503416	Fitness standard deviation:	46.30510696721149	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63872	Best fitness:	95.61360544217688	Average fitness:	338.49174829931997	Fitness standard deviation:	42.31297185936518	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63888	Best fitness:	95.61360544217688	Average fitness:	340.75031972789117	Fitness standard deviation:	39.076440303015104	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63904	Best fitness:	95.61360544217688	Average fitness:	336.1306054421771	Fitness standard deviation:	43.176193137620906	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63920	Best fitness:	95.61360544217688	Average fitness:	336.76831972789114	Fitness standard deviation:	44.22214213859987	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63936	Best fitness:	95.61360544217688	Average fitness:	342.0457482993199	Fitness standard deviation:	38.270007965688706	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63952	Best fitness:	95.61360544217688	Average fitness:	338.6558911564628	Fitness standard deviation:	40.39910687636748	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63968	Best fitness:	95.61360544217688	Average fitness:	338.5630340136056	Fitness standard deviation:	40.40433869509257	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	63984	Best fitness:	95.61360544217688	Average fitness:	336.74789115646274	Fitness standard deviation:	42.398389361014196	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64000	Best fitness:	95.61360544217688	Average fitness:	338.33046258503435	Fitness standard deviation:	38.96592558445212	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64016	Best fitness:	95.61360544217688	Average fitness:	336.7054625850342	Fitness standard deviation:	42.69913146155818	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64032	Best fitness:	95.61360544217688	Average fitness:	336.3181768707486	Fitness standard deviation:	40.08444407314466	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64048	Best fitness:	95.61360544217688	Average fitness:	338.8496054421769	Fitness standard deviation:	39.84007419876706	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64064	Best fitness:	95.61360544217688	Average fitness:	336.1703197278914	Fitness standard deviation:	40.94499485771075	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64080	Best fitness:	95.61360544217688	Average fitness:	335.0551768707484	Fitness standard deviation:	40.9114896089156	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64096	Best fitness:	95.61360544217688	Average fitness:	341.19117687074845	Fitness standard deviation:	39.88571734317426	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64112	Best fitness:	95.61360544217688	Average fitness:	341.749605442177	Fitness standard deviation:	40.06522388836097	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64128	Best fitness:	95.61360544217688	Average fitness:	342.5204625850342	Fitness standard deviation:	42.00714518813605	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64144	Best fitness:	95.61360544217688	Average fitness:	340.9531768707483	Fitness standard deviation:	42.91769077013367	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64160	Best fitness:	95.61360544217688	Average fitness:	336.1563197278913	Fitness standard deviation:	41.06730915962532	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64176	Best fitness:	95.61360544217688	Average fitness:	334.9451768707484	Fitness standard deviation:	41.42818964331472	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64192	Best fitness:	95.61360544217688	Average fitness:	341.6187482993198	Fitness standard deviation:	39.01072932056576	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64208	Best fitness:	95.61360544217688	Average fitness:	342.06489115646286	Fitness standard deviation:	39.548094027450695	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64224	Best fitness:	95.61360544217688	Average fitness:	333.4006054421772	Fitness standard deviation:	40.92341027518382	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64240	Best fitness:	95.61360544217688	Average fitness:	333.62431972789136	Fitness standard deviation:	42.116791206484535	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64256	Best fitness:	95.61360544217688	Average fitness:	338.3423197278912	Fitness standard deviation:	41.65780657882966	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64272	Best fitness:	95.61360544217688	Average fitness:	339.59774829931996	Fitness standard deviation:	39.9357419268116	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64288	Best fitness:	95.61360544217688	Average fitness:	338.10503401360563	Fitness standard deviation:	41.408893257563975	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64304	Best fitness:	95.61360544217688	Average fitness:	335.9991768707485	Fitness standard deviation:	43.65663509404605	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64320	Best fitness:	95.61360544217688	Average fitness:	339.95789115646255	Fitness standard deviation:	41.873951451995566	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64336	Best fitness:	95.61360544217688	Average fitness:	339.07046258503414	Fitness standard deviation:	44.206440198464385	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64352	Best fitness:	95.61360544217688	Average fitness:	345.02589115646265	Fitness standard deviation:	40.742810710252044	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64368	Best fitness:	95.61360544217688	Average fitness:	344.17917687074856	Fitness standard deviation:	41.32637861917627	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64384	Best fitness:	95.61360544217688	Average fitness:	340.04046258503405	Fitness standard deviation:	40.56838787800678	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64400	Best fitness:	95.61360544217688	Average fitness:	335.6498911564628	Fitness standard deviation:	38.091339602784956	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64416	Best fitness:	95.61360544217688	Average fitness:	337.15260544217716	Fitness standard deviation:	39.03210992926992	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64432	Best fitness:	95.61360544217688	Average fitness:	337.5663197278913	Fitness standard deviation:	40.14370935521429	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64448	Best fitness:	95.61360544217688	Average fitness:	340.6444625850339	Fitness standard deviation:	39.751716826998525	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64464	Best fitness:	95.61360544217688	Average fitness:	341.9734625850342	Fitness standard deviation:	45.83955711734446	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64480	Best fitness:	95.61360544217688	Average fitness:	337.4221768707486	Fitness standard deviation:	42.80860918563184	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64496	Best fitness:	95.61360544217688	Average fitness:	335.13617687074867	Fitness standard deviation:	45.02096659766153	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64512	Best fitness:	95.61360544217688	Average fitness:	336.6261768707484	Fitness standard deviation:	42.4408873553582	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64528	Best fitness:	95.61360544217688	Average fitness:	335.4793197278912	Fitness standard deviation:	41.093132054405594	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64544	Best fitness:	95.61360544217688	Average fitness:	332.5936054421769	Fitness standard deviation:	41.9228819697914	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64560	Best fitness:	95.61360544217688	Average fitness:	338.99646258503395	Fitness standard deviation:	43.115330101901314	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64576	Best fitness:	95.61360544217688	Average fitness:	340.99574829931987	Fitness standard deviation:	37.90104854911602	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64592	Best fitness:	95.61360544217688	Average fitness:	339.5770340136056	Fitness standard deviation:	38.92092644827248	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64608	Best fitness:	95.61360544217688	Average fitness:	341.8578911564627	Fitness standard deviation:	39.76476696570388	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64624	Best fitness:	95.61360544217688	Average fitness:	343.09631972789145	Fitness standard deviation:	42.70127564863148	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64640	Best fitness:	95.61360544217688	Average fitness:	338.43074829932004	Fitness standard deviation:	39.66278562160387	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64656	Best fitness:	95.61360544217688	Average fitness:	338.14503401360554	Fitness standard deviation:	42.21799944989129	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64672	Best fitness:	95.61360544217688	Average fitness:	339.08731972789144	Fitness standard deviation:	38.63585300770067	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64688	Best fitness:	95.61360544217688	Average fitness:	342.46960544217706	Fitness standard deviation:	39.64266119282331	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64704	Best fitness:	95.61360544217688	Average fitness:	343.815462585034	Fitness standard deviation:	40.83423064622851	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
Generation:	64720	Best fitness:	95.61360544217688	Average fitness:	334.7068911564626	Fitness standard deviation:	43.088328025826485	Best genome:	A9	N3	E4	N5	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	A17	A14	N7	A6	A12	A7	
