Generation:	16	Best fitness:	217.8421768707483	Average fitness:	334.6158911564627	Fitness standard deviation:	31.50836459852318	Best genome:	A9	N3	E4	N12	E3	A6	A12	N5	A17	A16	A8	A14	A7	A11	N7	A10	N6	E5	A15	N9	A13	
Generation:	58560	Best fitness:	101.41360544217687	Average fitness:	331.4170340136053	Fitness standard deviation:	47.08268303002838	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58576	Best fitness:	101.41360544217687	Average fitness:	332.8518911564625	Fitness standard deviation:	44.479214722916886	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58592	Best fitness:	101.41360544217687	Average fitness:	332.3053197278911	Fitness standard deviation:	50.82266524667425	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58608	Best fitness:	101.41360544217687	Average fitness:	334.9984625850341	Fitness standard deviation:	44.910830375084274	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58624	Best fitness:	101.41360544217687	Average fitness:	332.9921768707484	Fitness standard deviation:	50.81174384180195	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58640	Best fitness:	101.41360544217687	Average fitness:	327.1090340136054	Fitness standard deviation:	48.27477580581852	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58656	Best fitness:	101.41360544217687	Average fitness:	334.8070340136053	Fitness standard deviation:	47.028053608501395	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58672	Best fitness:	101.41360544217687	Average fitness:	336.3658911564627	Fitness standard deviation:	50.01023977677584	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58688	Best fitness:	101.41360544217687	Average fitness:	328.676462585034	Fitness standard deviation:	45.362233325145034	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58704	Best fitness:	101.41360544217687	Average fitness:	333.83703401360543	Fitness standard deviation:	46.52475143404852	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58720	Best fitness:	101.41360544217687	Average fitness:	334.0607482993196	Fitness standard deviation:	48.189362764758265	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58736	Best fitness:	101.41360544217687	Average fitness:	330.36103401360543	Fitness standard deviation:	47.493348831006585	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58752	Best fitness:	101.41360544217687	Average fitness:	329.28531972789114	Fitness standard deviation:	48.273483403607486	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58768	Best fitness:	101.41360544217687	Average fitness:	336.22960544217676	Fitness standard deviation:	45.71366862440644	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58784	Best fitness:	101.41360544217687	Average fitness:	319.034462585034	Fitness standard deviation:	47.511903875529455	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58800	Best fitness:	101.41360544217687	Average fitness:	332.22674829931975	Fitness standard deviation:	46.23712589401266	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58816	Best fitness:	101.41360544217687	Average fitness:	333.00646258503417	Fitness standard deviation:	52.21492075048655	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58832	Best fitness:	101.41360544217687	Average fitness:	328.81360544217694	Fitness standard deviation:	53.72186071207276	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58848	Best fitness:	101.41360544217687	Average fitness:	327.2541768707482	Fitness standard deviation:	49.235133660956414	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58864	Best fitness:	101.41360544217687	Average fitness:	337.1653197278912	Fitness standard deviation:	44.6119245878114	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58880	Best fitness:	101.41360544217687	Average fitness:	329.7861768707483	Fitness standard deviation:	42.96088850979482	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58896	Best fitness:	101.41360544217687	Average fitness:	324.170462585034	Fitness standard deviation:	45.668065829998326	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58912	Best fitness:	101.41360544217687	Average fitness:	329.8833197278911	Fitness standard deviation:	49.595597618978985	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58928	Best fitness:	101.41360544217687	Average fitness:	329.5296054421768	Fitness standard deviation:	42.22898198524568	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58944	Best fitness:	101.41360544217687	Average fitness:	334.5421768707481	Fitness standard deviation:	44.892282414777746	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58960	Best fitness:	101.41360544217687	Average fitness:	331.0213197278912	Fitness standard deviation:	49.13563765159226	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58976	Best fitness:	101.41360544217687	Average fitness:	323.649605442177	Fitness standard deviation:	53.42901903861396	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	58992	Best fitness:	101.41360544217687	Average fitness:	326.47531972789113	Fitness standard deviation:	44.54592818516133	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59008	Best fitness:	101.41360544217687	Average fitness:	329.4916054421768	Fitness standard deviation:	47.17443009486719	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59024	Best fitness:	101.41360544217687	Average fitness:	331.73074829931977	Fitness standard deviation:	42.86349467215901	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59040	Best fitness:	101.41360544217687	Average fitness:	329.12360544217694	Fitness standard deviation:	44.69277426417577	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59056	Best fitness:	101.41360544217687	Average fitness:	334.87417687074844	Fitness standard deviation:	49.68935635710804	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59072	Best fitness:	101.41360544217687	Average fitness:	334.08303401360536	Fitness standard deviation:	55.55050068732274	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59088	Best fitness:	101.41360544217687	Average fitness:	331.83160544217685	Fitness standard deviation:	46.41971742477455	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59104	Best fitness:	101.41360544217687	Average fitness:	335.2058911564626	Fitness standard deviation:	47.95101358423096	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59120	Best fitness:	101.41360544217687	Average fitness:	332.6496054421768	Fitness standard deviation:	48.17396563730756	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59136	Best fitness:	101.41360544217687	Average fitness:	332.56417687074844	Fitness standard deviation:	40.01734274138692	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59152	Best fitness:	101.41360544217687	Average fitness:	329.6836054421768	Fitness standard deviation:	42.833353278271645	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59168	Best fitness:	101.41360544217687	Average fitness:	332.5438911564626	Fitness standard deviation:	42.263720017460436	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59184	Best fitness:	101.41360544217687	Average fitness:	327.3618911564626	Fitness standard deviation:	51.831184797083196	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59200	Best fitness:	101.41360544217687	Average fitness:	325.5864625850341	Fitness standard deviation:	47.561843285712705	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59216	Best fitness:	101.41360544217687	Average fitness:	331.1547482993197	Fitness standard deviation:	47.849999947966644	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59232	Best fitness:	101.41360544217687	Average fitness:	338.44703401360545	Fitness standard deviation:	41.431822149312296	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59248	Best fitness:	101.41360544217687	Average fitness:	328.53074829931967	Fitness standard deviation:	43.504669137170715	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59264	Best fitness:	101.41360544217687	Average fitness:	334.68560544217684	Fitness standard deviation:	42.478314751920955	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59280	Best fitness:	101.41360544217687	Average fitness:	332.2996054421768	Fitness standard deviation:	44.45779773572015	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59296	Best fitness:	101.41360544217687	Average fitness:	327.6287482993197	Fitness standard deviation:	46.67404006074293	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59312	Best fitness:	101.41360544217687	Average fitness:	326.54589115646263	Fitness standard deviation:	43.72289077863925	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59328	Best fitness:	101.41360544217687	Average fitness:	329.13217687074814	Fitness standard deviation:	43.750037364415526	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59344	Best fitness:	101.41360544217687	Average fitness:	328.2884625850339	Fitness standard deviation:	45.71178524947235	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59360	Best fitness:	101.41360544217687	Average fitness:	335.7778911564626	Fitness standard deviation:	45.224515362753394	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59376	Best fitness:	101.41360544217687	Average fitness:	334.76817687074816	Fitness standard deviation:	42.671493920271345	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59392	Best fitness:	101.41360544217687	Average fitness:	337.18474829931984	Fitness standard deviation:	46.097492692894136	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59408	Best fitness:	101.41360544217687	Average fitness:	322.02074829931973	Fitness standard deviation:	48.29915474394548	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59424	Best fitness:	101.41360544217687	Average fitness:	331.7181768707484	Fitness standard deviation:	49.45324012331121	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59440	Best fitness:	101.41360544217687	Average fitness:	336.271605442177	Fitness standard deviation:	49.14018173032935	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59456	Best fitness:	101.41360544217687	Average fitness:	330.54017687074827	Fitness standard deviation:	44.63382560163015	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59472	Best fitness:	101.41360544217687	Average fitness:	326.4898911564626	Fitness standard deviation:	49.91386540913891	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59488	Best fitness:	101.41360544217687	Average fitness:	327.1090340136055	Fitness standard deviation:	46.9473049314498	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59504	Best fitness:	101.41360544217687	Average fitness:	329.3330340136055	Fitness standard deviation:	50.578135532650705	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59520	Best fitness:	101.41360544217687	Average fitness:	337.2141768707482	Fitness standard deviation:	50.34924330825922	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59536	Best fitness:	101.41360544217687	Average fitness:	328.4558911564626	Fitness standard deviation:	42.55591289259871	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59552	Best fitness:	101.41360544217687	Average fitness:	325.69389115646254	Fitness standard deviation:	51.38511206525858	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59568	Best fitness:	101.41360544217687	Average fitness:	331.27617687074826	Fitness standard deviation:	44.41641059016684	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59584	Best fitness:	101.41360544217687	Average fitness:	330.5790340136055	Fitness standard deviation:	41.05113671050401	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59600	Best fitness:	101.41360544217687	Average fitness:	329.06731972789123	Fitness standard deviation:	49.29109325181562	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59616	Best fitness:	101.41360544217687	Average fitness:	323.444462585034	Fitness standard deviation:	49.68902209970016	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59632	Best fitness:	101.41360544217687	Average fitness:	330.86931972789125	Fitness standard deviation:	50.534276001743685	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59648	Best fitness:	101.41360544217687	Average fitness:	327.23160544217683	Fitness standard deviation:	47.37322255003886	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59664	Best fitness:	101.41360544217687	Average fitness:	331.5373197278912	Fitness standard deviation:	43.73940175864414	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59680	Best fitness:	101.41360544217687	Average fitness:	333.986462585034	Fitness standard deviation:	43.15396287995922	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59696	Best fitness:	101.41360544217687	Average fitness:	327.44931972789095	Fitness standard deviation:	46.3913958199411	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59712	Best fitness:	101.41360544217687	Average fitness:	334.6133197278912	Fitness standard deviation:	42.279693682399724	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59728	Best fitness:	101.41360544217687	Average fitness:	333.4893197278912	Fitness standard deviation:	49.48623974894228	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59744	Best fitness:	101.41360544217687	Average fitness:	326.70389115646265	Fitness standard deviation:	51.80567106613179	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59760	Best fitness:	101.41360544217687	Average fitness:	334.859605442177	Fitness standard deviation:	47.14803813868114	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59776	Best fitness:	101.41360544217687	Average fitness:	332.15160544217696	Fitness standard deviation:	45.83076429648539	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59792	Best fitness:	101.41360544217687	Average fitness:	328.16303401360545	Fitness standard deviation:	44.562471784116774	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59808	Best fitness:	101.41360544217687	Average fitness:	334.6547482993197	Fitness standard deviation:	43.60325419797312	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59824	Best fitness:	101.41360544217687	Average fitness:	324.71303401360535	Fitness standard deviation:	50.97127089661711	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59840	Best fitness:	101.41360544217687	Average fitness:	330.2613197278912	Fitness standard deviation:	48.71258079211748	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59856	Best fitness:	101.41360544217687	Average fitness:	335.8424625850341	Fitness standard deviation:	46.8900914636492	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59872	Best fitness:	101.41360544217687	Average fitness:	328.9967482993197	Fitness standard deviation:	51.375900662644916	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59888	Best fitness:	101.41360544217687	Average fitness:	334.15074829931984	Fitness standard deviation:	48.941385683826525	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59904	Best fitness:	101.41360544217687	Average fitness:	330.10617687074824	Fitness standard deviation:	46.48776518787781	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59920	Best fitness:	101.41360544217687	Average fitness:	326.230462585034	Fitness standard deviation:	47.21928888036484	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59936	Best fitness:	101.41360544217687	Average fitness:	334.50474829931983	Fitness standard deviation:	45.88815519125979	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59952	Best fitness:	101.41360544217687	Average fitness:	328.53731972789114	Fitness standard deviation:	49.18598556914524	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59968	Best fitness:	101.41360544217687	Average fitness:	332.64846258503405	Fitness standard deviation:	45.50039095234596	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	59984	Best fitness:	101.41360544217687	Average fitness:	330.2007482993197	Fitness standard deviation:	44.61554325568613	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60000	Best fitness:	101.41360544217687	Average fitness:	330.32331972789115	Fitness standard deviation:	44.3931783176521	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60016	Best fitness:	101.41360544217687	Average fitness:	336.28331972789107	Fitness standard deviation:	49.32686601991798	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60032	Best fitness:	101.41360544217687	Average fitness:	330.40303401360535	Fitness standard deviation:	43.451032472644144	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60048	Best fitness:	101.41360544217687	Average fitness:	330.94731972789106	Fitness standard deviation:	45.52210781677	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60064	Best fitness:	101.41360544217687	Average fitness:	334.09617687074825	Fitness standard deviation:	44.50376125264755	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60080	Best fitness:	101.41360544217687	Average fitness:	337.52103401360546	Fitness standard deviation:	41.24908273463762	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60096	Best fitness:	101.41360544217687	Average fitness:	329.3576054421769	Fitness standard deviation:	47.274348037464755	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
Generation:	60112	Best fitness:	101.41360544217687	Average fitness:	332.49046258503387	Fitness standard deviation:	48.52957317524468	Best genome:	A9	N3	E4	A7	N9	A16	E5	A15	A17	N5	A11	N12	A6	A12	A14	N7	A10	E3	N6	A8	A13	
