Generation:	16	Best fitness:	242.35646258503402	Average fitness:	334.08846258503405	Fitness standard deviation:	35.166296429556354	Best genome:	A13	A16	N9	A10	A8	N12	A14	A17	A9	E4	A15	A12	N7	E5	N6	A6	E3	N5	N3	A7	A11	
Generation:	63472	Best fitness:	95.58503401360544	Average fitness:	302.43646258503406	Fitness standard deviation:	52.31081583249514	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63488	Best fitness:	95.58503401360544	Average fitness:	312.27017687074834	Fitness standard deviation:	54.8455295713259	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63504	Best fitness:	95.58503401360544	Average fitness:	318.20617687074827	Fitness standard deviation:	49.82763852665364	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63520	Best fitness:	95.58503401360544	Average fitness:	296.4753197278912	Fitness standard deviation:	62.448979301800726	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63536	Best fitness:	95.58503401360544	Average fitness:	311.9027482993198	Fitness standard deviation:	61.0597474248939	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63552	Best fitness:	95.58503401360544	Average fitness:	314.30103401360554	Fitness standard deviation:	51.72658177733521	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63568	Best fitness:	95.58503401360544	Average fitness:	306.55246258503394	Fitness standard deviation:	49.92996336011931	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63584	Best fitness:	95.58503401360544	Average fitness:	316.63474829931977	Fitness standard deviation:	53.02731519755856	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63600	Best fitness:	95.58503401360544	Average fitness:	306.14903401360544	Fitness standard deviation:	55.488316493342154	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63616	Best fitness:	95.58503401360544	Average fitness:	306.48160544217694	Fitness standard deviation:	61.037290679968926	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63632	Best fitness:	95.58503401360544	Average fitness:	305.0450340136055	Fitness standard deviation:	52.22001875893644	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63648	Best fitness:	95.58503401360544	Average fitness:	321.06331972789116	Fitness standard deviation:	64.55264096085	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63664	Best fitness:	95.58503401360544	Average fitness:	314.696462585034	Fitness standard deviation:	50.63302632770474	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63680	Best fitness:	95.58503401360544	Average fitness:	308.73703401360547	Fitness standard deviation:	58.11847953402549	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63696	Best fitness:	95.58503401360544	Average fitness:	314.31531972789105	Fitness standard deviation:	60.52095961039668	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63712	Best fitness:	95.58503401360544	Average fitness:	308.2616054421769	Fitness standard deviation:	61.06569428450789	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63728	Best fitness:	95.58503401360544	Average fitness:	308.45017687074835	Fitness standard deviation:	47.48540279767187	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63744	Best fitness:	95.58503401360544	Average fitness:	309.45531972789126	Fitness standard deviation:	56.2987941901539	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63760	Best fitness:	95.58503401360544	Average fitness:	315.7027482993197	Fitness standard deviation:	57.83980710725167	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63776	Best fitness:	95.58503401360544	Average fitness:	305.9381768707484	Fitness standard deviation:	62.785284837796716	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63792	Best fitness:	95.58503401360544	Average fitness:	307.9227482993197	Fitness standard deviation:	52.37754923005599	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63808	Best fitness:	95.58503401360544	Average fitness:	306.3170340136055	Fitness standard deviation:	61.82459952650114	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63824	Best fitness:	95.58503401360544	Average fitness:	302.7238911564627	Fitness standard deviation:	50.410425228866124	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63840	Best fitness:	95.58503401360544	Average fitness:	308.6038911564627	Fitness standard deviation:	58.42293472217071	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63856	Best fitness:	95.58503401360544	Average fitness:	306.8518911564626	Fitness standard deviation:	46.199846138095246	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63872	Best fitness:	95.58503401360544	Average fitness:	314.1530340136055	Fitness standard deviation:	62.668190711240484	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63888	Best fitness:	95.58503401360544	Average fitness:	303.5650340136055	Fitness standard deviation:	59.50533977068352	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63904	Best fitness:	95.58503401360544	Average fitness:	323.4267482993198	Fitness standard deviation:	47.34035314009151	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63920	Best fitness:	95.58503401360544	Average fitness:	322.62160544217693	Fitness standard deviation:	58.33756350407375	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63936	Best fitness:	95.58503401360544	Average fitness:	315.24274829931966	Fitness standard deviation:	63.33502251696522	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63952	Best fitness:	95.58503401360544	Average fitness:	308.95646258503405	Fitness standard deviation:	59.63912563177338	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63968	Best fitness:	95.58503401360544	Average fitness:	324.0478911564625	Fitness standard deviation:	57.555231468457805	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	63984	Best fitness:	95.58503401360544	Average fitness:	309.9393197278912	Fitness standard deviation:	48.56995560791776	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64000	Best fitness:	95.58503401360544	Average fitness:	313.6084625850341	Fitness standard deviation:	60.01408207263032	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64016	Best fitness:	95.58503401360544	Average fitness:	318.46389115646264	Fitness standard deviation:	66.29552601274177	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64032	Best fitness:	95.58503401360544	Average fitness:	300.3673197278912	Fitness standard deviation:	60.017885195555984	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64048	Best fitness:	95.58503401360544	Average fitness:	309.8158911564626	Fitness standard deviation:	57.29022963038324	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64064	Best fitness:	95.58503401360544	Average fitness:	308.6553197278912	Fitness standard deviation:	62.8604168523972	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64080	Best fitness:	95.58503401360544	Average fitness:	304.08846258503405	Fitness standard deviation:	58.00667178797942	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64096	Best fitness:	95.58503401360544	Average fitness:	300.36789115646263	Fitness standard deviation:	53.946848823255515	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64112	Best fitness:	95.58503401360544	Average fitness:	307.2953197278912	Fitness standard deviation:	57.54401162411184	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64128	Best fitness:	95.58503401360544	Average fitness:	312.6867482993197	Fitness standard deviation:	51.49196415530708	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64144	Best fitness:	95.58503401360544	Average fitness:	302.4473197278912	Fitness standard deviation:	57.57468454174659	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64160	Best fitness:	95.58503401360544	Average fitness:	311.99303401360544	Fitness standard deviation:	48.471152974670176	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64176	Best fitness:	95.58503401360544	Average fitness:	322.25474829931983	Fitness standard deviation:	59.252074493262285	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64192	Best fitness:	95.58503401360544	Average fitness:	312.4238911564626	Fitness standard deviation:	47.80036538499237	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64208	Best fitness:	95.58503401360544	Average fitness:	316.26789115646255	Fitness standard deviation:	50.388504762940705	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64224	Best fitness:	95.58503401360544	Average fitness:	309.3284625850341	Fitness standard deviation:	57.133819711056525	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64240	Best fitness:	95.58503401360544	Average fitness:	315.9507482993197	Fitness standard deviation:	51.792386801654985	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64256	Best fitness:	95.58503401360544	Average fitness:	312.7867482993197	Fitness standard deviation:	45.26331826915361	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64272	Best fitness:	95.58503401360544	Average fitness:	307.69474829931977	Fitness standard deviation:	56.31549824308888	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64288	Best fitness:	95.58503401360544	Average fitness:	312.90731972789115	Fitness standard deviation:	56.96533741330991	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64304	Best fitness:	95.58503401360544	Average fitness:	300.6061768707483	Fitness standard deviation:	62.47316715361949	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64320	Best fitness:	95.58503401360544	Average fitness:	311.5718911564626	Fitness standard deviation:	54.56733842862114	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64336	Best fitness:	95.58503401360544	Average fitness:	317.5747482993197	Fitness standard deviation:	51.87311324643578	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64352	Best fitness:	95.58503401360544	Average fitness:	323.0587482993198	Fitness standard deviation:	53.127034538520434	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64368	Best fitness:	95.58503401360544	Average fitness:	312.2370340136055	Fitness standard deviation:	51.25675734526151	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64384	Best fitness:	95.58503401360544	Average fitness:	311.5673197278913	Fitness standard deviation:	51.004577270384395	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64400	Best fitness:	95.58503401360544	Average fitness:	312.6604625850341	Fitness standard deviation:	60.226347955704846	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64416	Best fitness:	95.58503401360544	Average fitness:	305.39360544217686	Fitness standard deviation:	48.1361020271412	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64432	Best fitness:	95.58503401360544	Average fitness:	315.91017687074833	Fitness standard deviation:	61.84723876897771	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64448	Best fitness:	95.58503401360544	Average fitness:	309.99074829931976	Fitness standard deviation:	53.39619462096526	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64464	Best fitness:	95.58503401360544	Average fitness:	319.5564625850339	Fitness standard deviation:	57.388476124015824	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64480	Best fitness:	95.58503401360544	Average fitness:	310.9707482993198	Fitness standard deviation:	55.06988843501408	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64496	Best fitness:	95.58503401360544	Average fitness:	311.80731972789124	Fitness standard deviation:	49.7898946521218	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64512	Best fitness:	95.58503401360544	Average fitness:	314.75189115646253	Fitness standard deviation:	54.39791393359244	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64528	Best fitness:	95.58503401360544	Average fitness:	307.8867482993198	Fitness standard deviation:	44.86145098875344	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64544	Best fitness:	95.58503401360544	Average fitness:	314.5027482993198	Fitness standard deviation:	60.05025205541079	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64560	Best fitness:	95.58503401360544	Average fitness:	308.2827482993197	Fitness standard deviation:	50.47365175322787	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64576	Best fitness:	95.58503401360544	Average fitness:	310.0673197278911	Fitness standard deviation:	54.037272288746806	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64592	Best fitness:	95.58503401360544	Average fitness:	308.20217687074825	Fitness standard deviation:	49.998590020935914	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64608	Best fitness:	95.58503401360544	Average fitness:	305.6633197278911	Fitness standard deviation:	54.42564155893839	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64624	Best fitness:	95.58503401360544	Average fitness:	323.05303401360544	Fitness standard deviation:	64.19990486101413	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64640	Best fitness:	95.58503401360544	Average fitness:	319.42731972789124	Fitness standard deviation:	62.284785639210874	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64656	Best fitness:	95.58503401360544	Average fitness:	312.17360544217695	Fitness standard deviation:	56.138684250592796	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64672	Best fitness:	95.58503401360544	Average fitness:	303.52217687074824	Fitness standard deviation:	55.34465606634521	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64688	Best fitness:	95.58503401360544	Average fitness:	309.1781768707483	Fitness standard deviation:	56.91953979190669	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64704	Best fitness:	95.58503401360544	Average fitness:	304.8107482993197	Fitness standard deviation:	57.31976195173949	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64720	Best fitness:	95.58503401360544	Average fitness:	309.4570340136055	Fitness standard deviation:	56.84619858487479	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64736	Best fitness:	95.58503401360544	Average fitness:	308.9096054421769	Fitness standard deviation:	52.43943266555917	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64752	Best fitness:	95.58503401360544	Average fitness:	312.6993197278912	Fitness standard deviation:	58.80233592472396	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64768	Best fitness:	95.58503401360544	Average fitness:	309.38846258503406	Fitness standard deviation:	54.429455602867186	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64784	Best fitness:	95.58503401360544	Average fitness:	301.4198911564626	Fitness standard deviation:	52.94527271954446	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64800	Best fitness:	95.58503401360544	Average fitness:	308.7381768707483	Fitness standard deviation:	59.253794301310705	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64816	Best fitness:	95.58503401360544	Average fitness:	316.07989115646257	Fitness standard deviation:	49.18639249024146	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64832	Best fitness:	95.58503401360544	Average fitness:	313.29417687074834	Fitness standard deviation:	59.75167515438461	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64848	Best fitness:	95.58503401360544	Average fitness:	310.51189115646264	Fitness standard deviation:	53.07127103533626	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64864	Best fitness:	95.58503401360544	Average fitness:	306.0358911564627	Fitness standard deviation:	59.039329759483046	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64880	Best fitness:	95.58503401360544	Average fitness:	310.07074829931975	Fitness standard deviation:	49.8380321949134	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64896	Best fitness:	95.58503401360544	Average fitness:	312.3581768707483	Fitness standard deviation:	48.241311929227855	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64912	Best fitness:	95.58503401360544	Average fitness:	307.7187482993198	Fitness standard deviation:	54.40236352608671	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64928	Best fitness:	95.58503401360544	Average fitness:	317.9353197278911	Fitness standard deviation:	52.704182325620465	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64944	Best fitness:	95.58503401360544	Average fitness:	308.900462585034	Fitness standard deviation:	65.5491559957495	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64960	Best fitness:	95.58503401360544	Average fitness:	313.0536054421769	Fitness standard deviation:	51.53103855632911	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64976	Best fitness:	95.58503401360544	Average fitness:	306.5713197278911	Fitness standard deviation:	53.674506315800414	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	64992	Best fitness:	95.58503401360544	Average fitness:	303.5158911564626	Fitness standard deviation:	49.82814255713209	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	65008	Best fitness:	95.58503401360544	Average fitness:	309.7336054421769	Fitness standard deviation:	55.549720622380185	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
Generation:	65024	Best fitness:	95.58503401360544	Average fitness:	311.53303401360546	Fitness standard deviation:	50.45326718329932	Best genome:	A9	N3	E4	A11	E3	N6	A10	N12	A8	A13	N9	A16	E5	A15	N7	A6	A14	A17	N5	A7	A12	
