Generation:	16	Best fitness:	238.32789115646258	Average fitness:	343.32931972789135	Fitness standard deviation:	31.94999316534053	Best genome:	A12	N9	A16	A9	N3	A8	A13	A15	A14	E4	A7	N7	A11	E5	N12	N5	A6	N6	A10	E3	A17	
Generation:	56512	Best fitness:	95.8421768707483	Average fitness:	342.55060544217685	Fitness standard deviation:	41.83094151145411	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56528	Best fitness:	95.8421768707483	Average fitness:	339.9080340136056	Fitness standard deviation:	43.14220474412121	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56544	Best fitness:	95.8421768707483	Average fitness:	340.09903401360555	Fitness standard deviation:	43.20050793257707	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56560	Best fitness:	95.8421768707483	Average fitness:	340.2603197278915	Fitness standard deviation:	39.49207424255646	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56576	Best fitness:	95.8421768707483	Average fitness:	338.47831972789123	Fitness standard deviation:	37.988152554582115	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56592	Best fitness:	95.8421768707483	Average fitness:	338.6917482993201	Fitness standard deviation:	40.981129502815456	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56608	Best fitness:	95.8421768707483	Average fitness:	338.02289115646266	Fitness standard deviation:	42.54418907418018	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56624	Best fitness:	95.8421768707483	Average fitness:	341.0744625850341	Fitness standard deviation:	39.475175284665966	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56640	Best fitness:	95.8421768707483	Average fitness:	339.22831972789123	Fitness standard deviation:	43.86654482539476	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56656	Best fitness:	95.8421768707483	Average fitness:	337.56346258503436	Fitness standard deviation:	38.45569828506351	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56672	Best fitness:	95.8421768707483	Average fitness:	337.5084625850343	Fitness standard deviation:	45.95463848232099	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56688	Best fitness:	95.8421768707483	Average fitness:	340.06960544217696	Fitness standard deviation:	41.19261335011709	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56704	Best fitness:	95.8421768707483	Average fitness:	336.5713197278915	Fitness standard deviation:	43.61138944667307	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56720	Best fitness:	95.8421768707483	Average fitness:	338.38846258503395	Fitness standard deviation:	42.018082944933916	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56736	Best fitness:	95.8421768707483	Average fitness:	342.05103401360566	Fitness standard deviation:	45.65176111586049	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56752	Best fitness:	95.8421768707483	Average fitness:	339.98460544217704	Fitness standard deviation:	39.47059380509153	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56768	Best fitness:	95.8421768707483	Average fitness:	337.28446258503396	Fitness standard deviation:	37.54372525197677	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56784	Best fitness:	95.8421768707483	Average fitness:	343.6683197278913	Fitness standard deviation:	40.06763167929639	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56800	Best fitness:	95.8421768707483	Average fitness:	338.57817687074845	Fitness standard deviation:	43.46754785175831	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56816	Best fitness:	95.8421768707483	Average fitness:	340.8863197278915	Fitness standard deviation:	41.75825342323579	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56832	Best fitness:	95.8421768707483	Average fitness:	341.35103401360567	Fitness standard deviation:	39.888975346630325	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56848	Best fitness:	95.8421768707483	Average fitness:	336.68174829931996	Fitness standard deviation:	45.05597160154451	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56864	Best fitness:	95.8421768707483	Average fitness:	335.513605442177	Fitness standard deviation:	42.770132149452536	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56880	Best fitness:	95.8421768707483	Average fitness:	338.5247482993197	Fitness standard deviation:	40.08082108308009	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56896	Best fitness:	95.8421768707483	Average fitness:	336.24703401360534	Fitness standard deviation:	42.89799492103213	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56912	Best fitness:	95.8421768707483	Average fitness:	339.9708911564627	Fitness standard deviation:	38.67980362078973	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56928	Best fitness:	95.8421768707483	Average fitness:	337.2358911564628	Fitness standard deviation:	40.82641223521852	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56944	Best fitness:	95.8421768707483	Average fitness:	336.8293197278911	Fitness standard deviation:	40.82021225534513	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56960	Best fitness:	95.8421768707483	Average fitness:	339.37731972789135	Fitness standard deviation:	40.683140138271085	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56976	Best fitness:	95.8421768707483	Average fitness:	340.06203401360557	Fitness standard deviation:	42.63217862921704	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	56992	Best fitness:	95.8421768707483	Average fitness:	339.1654625850341	Fitness standard deviation:	40.22480741091122	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57008	Best fitness:	95.8421768707483	Average fitness:	341.84917687074835	Fitness standard deviation:	40.7002198758038	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57024	Best fitness:	95.8421768707483	Average fitness:	339.3797482993199	Fitness standard deviation:	41.141643243748995	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57040	Best fitness:	95.8421768707483	Average fitness:	338.0603197278914	Fitness standard deviation:	40.23204796032178	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57056	Best fitness:	95.8421768707483	Average fitness:	338.6634625850342	Fitness standard deviation:	37.41000673698448	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57072	Best fitness:	95.8421768707483	Average fitness:	339.2960340136056	Fitness standard deviation:	42.65893787989589	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57088	Best fitness:	95.8421768707483	Average fitness:	333.3633197278913	Fitness standard deviation:	38.80329422581942	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57104	Best fitness:	95.8421768707483	Average fitness:	336.018462585034	Fitness standard deviation:	42.85408371081895	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57120	Best fitness:	95.8421768707483	Average fitness:	338.39017687074846	Fitness standard deviation:	43.56447136587055	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57136	Best fitness:	95.8421768707483	Average fitness:	336.03846258503415	Fitness standard deviation:	36.68010452325258	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57152	Best fitness:	95.8421768707483	Average fitness:	337.44046258503425	Fitness standard deviation:	41.94590098336334	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57168	Best fitness:	95.8421768707483	Average fitness:	334.9053197278913	Fitness standard deviation:	38.04133429600503	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57184	Best fitness:	95.8421768707483	Average fitness:	341.1720340136058	Fitness standard deviation:	38.18126891953858	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57200	Best fitness:	95.8421768707483	Average fitness:	341.49603401360565	Fitness standard deviation:	41.381227744138336	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57216	Best fitness:	95.8421768707483	Average fitness:	340.38617687074867	Fitness standard deviation:	40.5102640397644	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57232	Best fitness:	95.8421768707483	Average fitness:	338.14274829931986	Fitness standard deviation:	39.97415368633557	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57248	Best fitness:	95.8421768707483	Average fitness:	341.4868911564627	Fitness standard deviation:	41.138417674916944	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57264	Best fitness:	95.8421768707483	Average fitness:	338.3956054421768	Fitness standard deviation:	40.97007811183419	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57280	Best fitness:	95.8421768707483	Average fitness:	337.2188911564626	Fitness standard deviation:	35.97015736747361	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57296	Best fitness:	95.8421768707483	Average fitness:	335.8927482993198	Fitness standard deviation:	39.57642038757266	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57312	Best fitness:	95.8421768707483	Average fitness:	342.06689115646276	Fitness standard deviation:	38.49185152862929	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57328	Best fitness:	95.8421768707483	Average fitness:	339.0200340136054	Fitness standard deviation:	42.268014870850614	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57344	Best fitness:	95.8421768707483	Average fitness:	344.85274829931996	Fitness standard deviation:	39.24452649317443	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57360	Best fitness:	95.8421768707483	Average fitness:	341.00489115646275	Fitness standard deviation:	41.27127490427803	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57376	Best fitness:	95.8421768707483	Average fitness:	336.0718911564626	Fitness standard deviation:	44.03097961709251	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57392	Best fitness:	95.8421768707483	Average fitness:	335.1440340136056	Fitness standard deviation:	41.48511791951322	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57408	Best fitness:	95.8421768707483	Average fitness:	334.20260544217695	Fitness standard deviation:	40.24691309521611	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57424	Best fitness:	95.8421768707483	Average fitness:	343.8588911564628	Fitness standard deviation:	39.147738619235724	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57440	Best fitness:	95.8421768707483	Average fitness:	341.93803401360566	Fitness standard deviation:	38.71920663480299	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57456	Best fitness:	95.8421768707483	Average fitness:	336.97774829931984	Fitness standard deviation:	39.96097984513986	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57472	Best fitness:	95.8421768707483	Average fitness:	333.88889115646253	Fitness standard deviation:	41.091208273392816	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57488	Best fitness:	95.8421768707483	Average fitness:	338.65031972789143	Fitness standard deviation:	39.19165273241177	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57504	Best fitness:	95.8421768707483	Average fitness:	344.5183197278914	Fitness standard deviation:	38.696251812108656	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57520	Best fitness:	95.8421768707483	Average fitness:	338.008605442177	Fitness standard deviation:	40.60707613388161	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57536	Best fitness:	95.8421768707483	Average fitness:	341.63089115646284	Fitness standard deviation:	40.04529281593888	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57552	Best fitness:	95.8421768707483	Average fitness:	338.7838911564626	Fitness standard deviation:	43.01909379969479	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57568	Best fitness:	95.8421768707483	Average fitness:	339.96631972789123	Fitness standard deviation:	41.95882681551872	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57584	Best fitness:	95.8421768707483	Average fitness:	340.9838911564628	Fitness standard deviation:	41.6020036644626	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57600	Best fitness:	95.8421768707483	Average fitness:	337.2788911564628	Fitness standard deviation:	38.72503376133229	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57616	Best fitness:	95.8421768707483	Average fitness:	335.59174829931965	Fitness standard deviation:	41.53431185226039	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57632	Best fitness:	95.8421768707483	Average fitness:	344.2743197278913	Fitness standard deviation:	39.770931127584916	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57648	Best fitness:	95.8421768707483	Average fitness:	343.8366054421772	Fitness standard deviation:	40.80600292949106	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57664	Best fitness:	95.8421768707483	Average fitness:	334.628605442177	Fitness standard deviation:	39.60822599961698	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57680	Best fitness:	95.8421768707483	Average fitness:	340.798605442177	Fitness standard deviation:	39.814194160282256	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57696	Best fitness:	95.8421768707483	Average fitness:	341.8800340136055	Fitness standard deviation:	41.30508067157979	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57712	Best fitness:	95.8421768707483	Average fitness:	346.20274829931986	Fitness standard deviation:	41.716839409112886	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57728	Best fitness:	95.8421768707483	Average fitness:	340.23846258503437	Fitness standard deviation:	41.98635213728288	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57744	Best fitness:	95.8421768707483	Average fitness:	339.0730340136056	Fitness standard deviation:	37.122053774113354	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57760	Best fitness:	95.8421768707483	Average fitness:	338.9543197278912	Fitness standard deviation:	37.99678417515174	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57776	Best fitness:	95.8421768707483	Average fitness:	340.0756054421769	Fitness standard deviation:	39.38479517140945	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57792	Best fitness:	95.8421768707483	Average fitness:	336.9413197278911	Fitness standard deviation:	42.903652373899455	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57808	Best fitness:	95.8421768707483	Average fitness:	337.26331972789137	Fitness standard deviation:	38.29335747161614	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57824	Best fitness:	95.8421768707483	Average fitness:	342.27089115646265	Fitness standard deviation:	39.097228932287166	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57840	Best fitness:	95.8421768707483	Average fitness:	342.44346258503424	Fitness standard deviation:	36.803396393567276	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57856	Best fitness:	95.8421768707483	Average fitness:	343.75960544217696	Fitness standard deviation:	41.05127553165079	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57872	Best fitness:	95.8421768707483	Average fitness:	337.98017687074855	Fitness standard deviation:	41.0631863640335	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57888	Best fitness:	95.8421768707483	Average fitness:	333.70460544217696	Fitness standard deviation:	43.412319710808696	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57904	Best fitness:	95.8421768707483	Average fitness:	336.1450340136056	Fitness standard deviation:	42.04279860196885	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57920	Best fitness:	95.8421768707483	Average fitness:	345.0248911564627	Fitness standard deviation:	40.185492041181185	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57936	Best fitness:	95.8421768707483	Average fitness:	338.8946054421769	Fitness standard deviation:	41.57095559647482	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57952	Best fitness:	95.8421768707483	Average fitness:	339.22746258503423	Fitness standard deviation:	45.46713870321226	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57968	Best fitness:	95.8421768707483	Average fitness:	341.2226054421771	Fitness standard deviation:	39.46386666383851	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	57984	Best fitness:	95.8421768707483	Average fitness:	337.71931972789133	Fitness standard deviation:	39.75912720267344	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	58000	Best fitness:	95.8421768707483	Average fitness:	338.70931972789134	Fitness standard deviation:	39.50492056667868	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	58016	Best fitness:	95.8421768707483	Average fitness:	340.5458911564625	Fitness standard deviation:	43.803359791929495	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	58032	Best fitness:	95.8421768707483	Average fitness:	341.31989115646263	Fitness standard deviation:	43.694788383952236	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	58048	Best fitness:	95.8421768707483	Average fitness:	340.67389115646256	Fitness standard deviation:	37.17444303028959	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	58064	Best fitness:	95.8421768707483	Average fitness:	330.36174829931986	Fitness standard deviation:	40.314558678583836	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
Generation:	58080	Best fitness:	95.8421768707483	Average fitness:	337.1333197278914	Fitness standard deviation:	39.76849541626474	Best genome:	A9	N3	E4	N5	A7	A14	A17	A11	A8	A16	E5	A15	N7	A10	N12	E3	N6	A6	A12	N9	A13	
