Generation:	16	Best fitness:	218.52789115646257	Average fitness:	340.8156054421772	Fitness standard deviation:	33.12204463643449	Best genome:	N12	E5	N3	A7	A10	A8	A13	A9	N9	A15	E4	N5	A11	N7	N6	E3	A6	A12	A17	A14	A16	
Generation:	38768	Best fitness:	109.67074829931973	Average fitness:	340.79060544217697	Fitness standard deviation:	38.50011043689435	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38784	Best fitness:	109.67074829931973	Average fitness:	340.0781768707485	Fitness standard deviation:	42.48755930665746	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38800	Best fitness:	109.67074829931973	Average fitness:	341.02789115646294	Fitness standard deviation:	39.18251838433532	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38816	Best fitness:	109.67074829931973	Average fitness:	340.5866054421771	Fitness standard deviation:	41.534063050091525	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38832	Best fitness:	109.67074829931973	Average fitness:	338.94917687074843	Fitness standard deviation:	38.69022109193558	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38848	Best fitness:	109.67074829931973	Average fitness:	336.28474829931974	Fitness standard deviation:	39.212114953188134	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38864	Best fitness:	109.67074829931973	Average fitness:	335.7528911564626	Fitness standard deviation:	37.34036650755275	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38880	Best fitness:	109.67074829931973	Average fitness:	338.74003401360534	Fitness standard deviation:	41.390040647430126	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38896	Best fitness:	109.67074829931973	Average fitness:	340.43474829931984	Fitness standard deviation:	39.626024559212944	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38912	Best fitness:	109.67074829931973	Average fitness:	339.61817687074836	Fitness standard deviation:	38.558267113234095	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38928	Best fitness:	109.67074829931973	Average fitness:	337.226605442177	Fitness standard deviation:	41.81056118875191	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38944	Best fitness:	109.67074829931973	Average fitness:	336.84274829931974	Fitness standard deviation:	36.896332317033625	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38960	Best fitness:	109.67074829931973	Average fitness:	340.9866054421771	Fitness standard deviation:	37.40764542585008	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38976	Best fitness:	109.67074829931973	Average fitness:	344.35017687074856	Fitness standard deviation:	40.660543694729675	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	38992	Best fitness:	109.67074829931973	Average fitness:	340.3407482993199	Fitness standard deviation:	40.34038526927413	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39008	Best fitness:	109.67074829931973	Average fitness:	336.1121768707486	Fitness standard deviation:	41.67601539475282	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39024	Best fitness:	109.67074829931973	Average fitness:	338.74660544217693	Fitness standard deviation:	41.05161316748784	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39040	Best fitness:	109.67074829931973	Average fitness:	339.9606054421772	Fitness standard deviation:	41.401258326287625	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39056	Best fitness:	109.67074829931973	Average fitness:	341.71046258503424	Fitness standard deviation:	42.325114538943595	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39072	Best fitness:	109.67074829931973	Average fitness:	340.26589115646266	Fitness standard deviation:	40.57238782668804	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39088	Best fitness:	109.67074829931973	Average fitness:	336.61203401360535	Fitness standard deviation:	39.7635568151522	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39104	Best fitness:	109.67074829931973	Average fitness:	340.9578911564629	Fitness standard deviation:	43.837785374384644	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39120	Best fitness:	109.67074829931973	Average fitness:	337.9421768707483	Fitness standard deviation:	37.81394937515703	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39136	Best fitness:	109.67074829931973	Average fitness:	342.3748911564627	Fitness standard deviation:	41.32866079665415	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39152	Best fitness:	109.67074829931973	Average fitness:	334.15274829932	Fitness standard deviation:	40.85168458145706	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39168	Best fitness:	109.67074829931973	Average fitness:	335.41803401360573	Fitness standard deviation:	41.768510069776006	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39184	Best fitness:	109.67074829931973	Average fitness:	336.19317687074835	Fitness standard deviation:	41.29495174735437	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39200	Best fitness:	109.67074829931973	Average fitness:	337.37489115646304	Fitness standard deviation:	42.73592236500523	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39216	Best fitness:	109.67074829931973	Average fitness:	347.1123197278913	Fitness standard deviation:	44.20088740428783	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39232	Best fitness:	109.67074829931973	Average fitness:	338.3283197278913	Fitness standard deviation:	38.94310685146856	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39248	Best fitness:	109.67074829931973	Average fitness:	339.7374625850344	Fitness standard deviation:	40.90050079804173	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39264	Best fitness:	109.67074829931973	Average fitness:	338.2781768707485	Fitness standard deviation:	38.71492801154066	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39280	Best fitness:	109.67074829931973	Average fitness:	337.26546258503413	Fitness standard deviation:	36.296431609339066	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39296	Best fitness:	109.67074829931973	Average fitness:	341.52660544217696	Fitness standard deviation:	39.89335153012494	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39312	Best fitness:	109.67074829931973	Average fitness:	339.78446258503425	Fitness standard deviation:	39.15009797052928	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39328	Best fitness:	109.67074829931973	Average fitness:	343.0391768707487	Fitness standard deviation:	38.09045071796813	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39344	Best fitness:	109.67074829931973	Average fitness:	339.76974829932004	Fitness standard deviation:	42.3684007084506	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39360	Best fitness:	109.67074829931973	Average fitness:	339.0117482993199	Fitness standard deviation:	43.11358155985612	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39376	Best fitness:	109.67074829931973	Average fitness:	341.6863197278914	Fitness standard deviation:	37.242546527007605	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39392	Best fitness:	109.67074829931973	Average fitness:	336.420462585034	Fitness standard deviation:	41.95440802799621	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39408	Best fitness:	109.67074829931973	Average fitness:	340.3143197278914	Fitness standard deviation:	38.620595218095765	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39424	Best fitness:	109.67074829931973	Average fitness:	340.020462585034	Fitness standard deviation:	38.06873077978401	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39440	Best fitness:	109.67074829931973	Average fitness:	338.6583197278913	Fitness standard deviation:	38.84500772457703	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39456	Best fitness:	109.67074829931973	Average fitness:	337.44174829932	Fitness standard deviation:	37.89610054545217	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39472	Best fitness:	109.67074829931973	Average fitness:	330.5883197278912	Fitness standard deviation:	38.61554336279734	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39488	Best fitness:	109.67074829931973	Average fitness:	344.0918911564629	Fitness standard deviation:	39.669670750705606	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39504	Best fitness:	109.67074829931973	Average fitness:	339.95989115646256	Fitness standard deviation:	38.553573598623636	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39520	Best fitness:	109.67074829931973	Average fitness:	336.0618911564627	Fitness standard deviation:	42.14968965339544	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39536	Best fitness:	109.67074829931973	Average fitness:	338.72631972789117	Fitness standard deviation:	40.29474672779496	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39552	Best fitness:	109.67074829931973	Average fitness:	341.33946258503425	Fitness standard deviation:	36.05934938884697	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39568	Best fitness:	109.67074829931973	Average fitness:	340.37403401360547	Fitness standard deviation:	38.863589557395684	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39584	Best fitness:	109.67074829931973	Average fitness:	339.77989115646284	Fitness standard deviation:	39.159687284820066	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39600	Best fitness:	109.67074829931973	Average fitness:	342.1241768707481	Fitness standard deviation:	39.40740387391224	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39616	Best fitness:	109.67074829931973	Average fitness:	339.37403401360547	Fitness standard deviation:	35.753105379898436	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39632	Best fitness:	109.67074829931973	Average fitness:	341.0694625850341	Fitness standard deviation:	36.86117046626242	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39648	Best fitness:	109.67074829931973	Average fitness:	337.30146258503396	Fitness standard deviation:	43.20941941313731	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39664	Best fitness:	109.67074829931973	Average fitness:	343.4901768707485	Fitness standard deviation:	44.72219261537308	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39680	Best fitness:	109.67074829931973	Average fitness:	338.69203401360573	Fitness standard deviation:	39.87676751862786	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39696	Best fitness:	109.67074829931973	Average fitness:	343.8541768707484	Fitness standard deviation:	39.89768786303696	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39712	Best fitness:	109.67074829931973	Average fitness:	339.21031972789154	Fitness standard deviation:	40.4679457104065	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39728	Best fitness:	109.67074829931973	Average fitness:	339.2793197278913	Fitness standard deviation:	41.373458020468	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39744	Best fitness:	109.67074829931973	Average fitness:	341.3784625850342	Fitness standard deviation:	38.28988268459437	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39760	Best fitness:	109.67074829931973	Average fitness:	335.82160544217714	Fitness standard deviation:	40.74541738699968	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39776	Best fitness:	109.67074829931973	Average fitness:	336.6514625850341	Fitness standard deviation:	40.70535901513483	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39792	Best fitness:	109.67074829931973	Average fitness:	341.52560544217704	Fitness standard deviation:	39.25265324296239	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39808	Best fitness:	109.67074829931973	Average fitness:	332.5147482993198	Fitness standard deviation:	39.04512301615835	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39824	Best fitness:	109.67074829931973	Average fitness:	340.6878911564628	Fitness standard deviation:	40.48900762892949	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39840	Best fitness:	109.67074829931973	Average fitness:	342.9228911564627	Fitness standard deviation:	42.337451017668386	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39856	Best fitness:	109.67074829931973	Average fitness:	335.7003197278913	Fitness standard deviation:	40.55268111899354	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39872	Best fitness:	109.67074829931973	Average fitness:	342.392462585034	Fitness standard deviation:	38.55715452707176	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39888	Best fitness:	109.67074829931973	Average fitness:	342.38289115646296	Fitness standard deviation:	40.67427948636206	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39904	Best fitness:	109.67074829931973	Average fitness:	339.0644625850341	Fitness standard deviation:	39.21805312738052	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39920	Best fitness:	109.67074829931973	Average fitness:	343.3363197278913	Fitness standard deviation:	36.64755155643597	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39936	Best fitness:	109.67074829931973	Average fitness:	338.22703401360565	Fitness standard deviation:	42.50708463495545	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39952	Best fitness:	109.67074829931973	Average fitness:	341.0281768707485	Fitness standard deviation:	36.79483126855771	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39968	Best fitness:	109.67074829931973	Average fitness:	343.50931972789135	Fitness standard deviation:	37.49033287640526	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	39984	Best fitness:	109.67074829931973	Average fitness:	336.8871768707483	Fitness standard deviation:	42.76688499938966	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40000	Best fitness:	109.67074829931973	Average fitness:	343.17346258503414	Fitness standard deviation:	42.07590498596262	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40016	Best fitness:	109.67074829931973	Average fitness:	338.98231972789114	Fitness standard deviation:	40.84049147173748	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40032	Best fitness:	109.67074829931973	Average fitness:	340.1118911564626	Fitness standard deviation:	39.44158549613566	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40048	Best fitness:	109.67074829931973	Average fitness:	339.35674829932003	Fitness standard deviation:	39.52955174477517	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40064	Best fitness:	109.67074829931973	Average fitness:	341.1320340136057	Fitness standard deviation:	36.328816402466	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40080	Best fitness:	109.67074829931973	Average fitness:	341.11389115646284	Fitness standard deviation:	40.157576253188054	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40096	Best fitness:	109.67074829931973	Average fitness:	339.1390340136057	Fitness standard deviation:	34.380764649401726	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40112	Best fitness:	109.67074829931973	Average fitness:	342.94760544217695	Fitness standard deviation:	41.54471045089832	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40128	Best fitness:	109.67074829931973	Average fitness:	339.4061768707485	Fitness standard deviation:	38.964576925977376	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40144	Best fitness:	109.67074829931973	Average fitness:	341.2608911564626	Fitness standard deviation:	40.03928006014461	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40160	Best fitness:	109.67074829931973	Average fitness:	341.4801768707484	Fitness standard deviation:	38.87369176065017	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40176	Best fitness:	109.67074829931973	Average fitness:	337.45760544217706	Fitness standard deviation:	39.82332490961977	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40192	Best fitness:	109.67074829931973	Average fitness:	335.92660544217705	Fitness standard deviation:	38.38211991226102	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40208	Best fitness:	109.67074829931973	Average fitness:	336.73074829931994	Fitness standard deviation:	34.929646959777514	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40224	Best fitness:	109.67074829931973	Average fitness:	341.76174829932	Fitness standard deviation:	38.50762628707859	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40240	Best fitness:	109.67074829931973	Average fitness:	334.03846258503404	Fitness standard deviation:	41.544668393409616	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40256	Best fitness:	109.67074829931973	Average fitness:	340.8207482993199	Fitness standard deviation:	39.78239952849624	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40272	Best fitness:	109.67074829931973	Average fitness:	341.36989115646253	Fitness standard deviation:	37.424206060587395	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40288	Best fitness:	109.67074829931973	Average fitness:	338.4061768707485	Fitness standard deviation:	41.35415683668896	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
Generation:	40304	Best fitness:	109.67074829931973	Average fitness:	341.8754625850341	Fitness standard deviation:	39.36389123140077	Best genome:	A9	N3	E4	A11	N6	A15	N7	A6	A14	A17	A12	N5	A7	N9	A16	E5	E3	A10	N12	A8	A13	
